,B3-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.031722478931307536,0.930151105733221
C9-e003Coalescence-mGAM-p3,0.8,0.184
C11-e003Coalescence-mBHI-p3,0.022839793995121774,0.773
D11-e003Coalescence-mBHI-p5,0.0447860139485657,0.023255537698665583
C9-e003Coalescence-mGAM-p7,0.895,0.086
C8-e003Coalescence-mGAM-p7,0.010400453159025203,0.9754664903580126
D10-e003Coalescence-mBHI-p3,0.02318830894709454,0.654
A8-e003Coalescence-mBHI-p3,0.019175650953315526,0.007638255056313793
e004-inoculumn-fecal-BD,0.24548887154302126,0.22851992718344258
B9-e003Coalescence-mGAM-p5,0.9941540499146659,0.0017182084090470646
A4-e003Coalescence-mBHI-inoculumn-redo,0.1626940167480909,0.12288929926980904
B3-e003Coalescence-mBHI-p3,0.281,0.002817997044682
B3-e004Assembly-mBHI-p7,0.0583412879875958,0.07640387997842052
B5-e004Assembly-mBHI-p7,0.033185688225264014,0.9391378062327657
D4-e003Coalescence-mBHI-p3,0.22867533406739124,0.16514488204530925
C4-e003GlycerolRevival-mBHI-p2,0.381,0.609
C5-e004Assembly-mBHI-p3,0.04769952267164575,0.04823999372680392
C3-e004Assembly-mBHI-p5,0.06165273991846785,0.08223325817634304
B8-e003Assembly-mGAM-p5,0.2566554795072513,0.21582062988660766
B12-e003Coalescence-mBHI-p3,0.7876682014619779,0.15326210857654407
e004-inoculumn-fecal-AK,0.1798468188667959,0.20392180220426545
D3-e004Assembly-mGAM-p7,0.016710191519786168,0.024181696809808945
D4-e004Assembly-mGAM-p5,0.0936225665587732,0.0692657869563314
D3-e003Coalescence-Inoculumn-mBHI,0.609,0.008637771145218645
C3-e003Coalescence-mBHI-p7,0.9531167378615801,0.04356655461804634
D11-e003Coalescence-mGAM-p5,0.017665416304142742,0.006735655465040676
A11-e003Coalescence-mGAM-p7,0.10562439821372177,0.06159828938141195
B8-e003Coalescence-mBHI-p5,0.839,0.008306453188481598
B10-e003Assembly-mGAM-p5,0.09533651598102355,0.8934047916681054
C2-e003Coalescence-mGAM-p7,0.009066799276823644,0.003511630865915629
B11-e003Coalescence-mGAM-p3,0.927,0.0033294581086810433
B5-e003Assembly-mBHI-p5,0.18424014385303142,0.12565984054822074
D8-e003Assembly-mGAM-p5,0.11726297785554034,0.0792043540232146
D5-e003Coalescence-mGAM-p5,0.1773650736392827,0.13300487071118158
B5-e003Coalescence-mBHI-p5,0.7443371777848906,0.21454957193076363
D5-e003Coalescence-mBHI-p7,0.24198772934647217,0.18140689723539258
C9-e003Coalescence-mBHI-p5,0.679,0.273
A5-e003Coalescence-mGAM-p3,0.05719573828539533,0.02676660318741013
A2-e003Coalescence-Inoculumn-mGAM,0.1486632956770973,0.11336005660084722
E5-e004Assembly-mGAM-p5,0.0109741797088298,0.9715419493929843
D8-e003Coalescence-mGAM-p5,0.03664926714004924,0.014898083933459184
A12-e003Coalescence-mGAM-p3,0.10562439821372177,0.06541011371263539
C4-e004Assembly-mBHI-p5,0.23660513023124707,0.2101756876798915
D9-e003Coalescence-mGAM-p7,0.733,0.01997182762709584
D8-e003Assembly-mGAM-p3,0.2315621442244963,0.19033403426523077
E4-e004Assembly-mGAM-p7,0.11284183090970812,0.08402195781858006
E3-e004Assembly-mGAM-p3,0.015997986568556534,0.023055679965719687
B10-e003Coalescence-mGAM-p3,0.8,0.19
A9-e003Coalescence-mGAM-p7,0.942781839926936,0.022390836970713188
B5-e003Coalescence-Inoculumn-mGAM,0.696,0.010745653604523245
D10-e003Coalescence-mBHI-p5,0.03466690275056974,0.579
D5-e003Coalescence-mBHI-p3,0.04471550699869532,0.01945872451139937
D9-e003Coalescence-mGAM-p5,0.773,0.01206964683780004
C9-e003Coalescence-mBHI-p3,0.645,0.308
D10-e003Coalescence-mGAM-p5,0.013566475528608771,0.007870336542315245
C8-e003Coalescence-mBHI-p7,0.022838881590493,0.737
C3-e004Assembly-mBHI-p7,0.11060214337838958,0.13462916962465105
B5-e003Coalescence-mGAM-p5,0.4,0.10765204424373334
BB-Fecal,0.02372836047203989,0.010429740450436703
B5-e003Coalescence-Inoculumn-mBHI,0.6,0.019776936185226957
C2-e003Coalescence-mGAM-p3,0.1314118918278066,0.10089306474479844
D8-e003Coalescence-mBHI-p5,0.03246827861878832,0.013190372245215682
E5-e004Assembly-mGAM-p7,0.02841688363928057,0.9428850561484313
B10-e003Coalescence-mBHI-p5,0.71,0.235
D5-e003Coalescence-Inoculumn-mGAM,0.02161845092890007,0.0086471166334411
B3-e004Assembly-mBHI-p5,0.040418518984819275,0.05294930284803143
B5-e003Coalescence-mBHI-p3,0.2159517775864646,0.1387231500414804
C5-e003Coalescence-mBHI-inoculumn-redo,0.294,0.01853534955015481
A10-e003Coalescence-mBHI-p5,0.03493864722182023,0.625
BF-Fecal,0.07228039236735302,0.05261358480400243
AM-Fecal,0.10423808962680832,0.13086747424708164
B8-e003Assembly-mGAM-p3,0.2594667911426522,0.22920982123508868
A4-e003Coalescence-mGAM-p5,0.04795411558635852,0.01937470562165087
D5-e003Coalescence-mBHI-p5,0.011644779884558783,0.004544852632489499
D3-e003Assembly-mBHI-p3,0.19703054032916834,0.16919462869004762
e003-inoculumn-fecal-inoculumn,0.12433698060023277,0.08984805244429317
A8-e003Coalescence-mBHI-p7,0.009427795042183678,0.003638430782570475
e003-inoculumn-fecal-AC,0.9279086001106132,0.046859519757178066
B9-e003GlycerolRevival-mGAM-p2,0.9079768749427816,0.06964407217296598
B2-e003Coalescence-Inoculumn-mGAM,0.842,0.011615238290919132
C5-e003Coalescence-mBHI-p5,0.1237185868310994,0.07054588985178498
C5-e003Coalescence-mGAM-p3,0.040298148604108845,0.016207334602012496
A3-e003Coalescence-mBHI-inoculumn-redo,0.6853431783121859,0.2052137983383184
B12-e003Coalescence-mGAM-p3,0.985002685688028,0.0052981553603176175
A11-e003Coalescence-mBHI-p7,0.09656871554120823,0.05522059959024343
A3-e003Coalescence-Inoculumn-mGAM,0.9032925497053717,0.04794467913202113
C10-e003GlycerolRevival-mGAM-p2,0.7,0.273
D3-e003Assembly-mBHI-p5,0.30800000000000005,0.018767706025385092
A10-e003Coalescence-mGAM-p3,0.013302512132656997,0.9679727451214079
A9-e003Coalescence-mBHI-p3,0.857,0.006885488855935849
A2-e003Coalescence-Inoculumn-mBHI,0.023153028750590197,0.009150165472452062
C3-e003Coalescence-mBHI-p5,0.9787701424107655,0.020660601686150196
D2-e003Assembly-mBHI-p3,0.08479998760430403,0.04751267870203866
B3-e003Assembly-mBHI-p5,0.8739931845068654,0.0806677761273833
A9-e003Coalescence-mBHI-p5,0.9678756389106259,0.00862327308942394
D5-e003Coalescence-Inoculumn-mBHI,0.281,0.009203466609355516
B2-e003Coalescence-mGAM-p3,0.9529592752791053,0.010829595825542245
B4-e003Assembly-mBHI-p3,0.1647285473271167,0.8181167263630295
C11-e003Coalescence-mGAM-p5,0.027287614542845874,0.015418465991494
G4-e004Assembly-epsilon-p3,0.19317680409235927,0.16219013550344788
B3-e003Coalescence-Inoculumn-mBHI,0.9772974896220928,0.008533655794768473
A8-e003Coalescence-mBHI-p5,0.024888242355234763,0.010203629912139226
C2-e003Assembly-mBHI-p5,0.2331109421537396,0.18632212092543868
BG-Fecal,0.05497390071007387,0.038074052978505565
D2-e003Coalescence-mGAM-p5,0.1400209180116879,0.10076665367305375
D3-e003Coalescence-mGAM-p3,0.09890275499149224,0.046679978112071134
D9-e003Coalescence-mGAM-p3,0.989677171022705,0.002424287830509039
D3-e003Coalescence-mGAM-p5,0.625,0.035262648149412434
C10-e003Coalescence-mGAM-p3,0.006415235314083229,0.9921656639780861
A5-e003Coalescence-mBHI-inoculumn-redo,0.30800000000000005,0.021661229624595334
D2-e003Assembly-mBHI-p5,0.10044117391468779,0.06529957575406878
B9-e003Coalescence-mGAM-p7,0.9603369192397442,0.029275920293990183
B11-e003Coalescence-mGAM-p7,0.8996303159357024,0.05231563978566441
C3-e003Coalescence-Inoculumn-mGAM,0.45199999999999996,0.4905
B5-e003Coalescence-mBHI-p7,0.8593661182574263,0.136492850530944
A3-e003Coalescence-mGAM-p7,0.9872803354145099,0.004369526110856153
D4-e003Coalescence-Inoculumn-mBHI,0.30000000000000004,0.014270067643334508
B3-e003Coalescence-mBHI-p7,0.8568658213417756,0.1394923316062723
D10-e003Coalescence-mGAM-p7,0.018973886608512052,0.012910432853006132
C12-e003Coalescence-mGAM-p3,0.047116314968555895,0.025183648315533172
C11-e003Coalescence-mGAM-p3,0.008343179681031633,0.049
A10-e003Coalescence-mBHI-p7,0.03572143184257195,0.545
C10-e003Coalescence-mBHI-p7,0.0007604281972308442,0.9985689332506814
B9-e003Coalescence-mBHI-p5,0.879,0.006157924807682894
B10-e003Coalescence-mBHI-p3,0.571,0.375
C11-e003Coalescence-mBHI-p5,0.00922901209402157,0.732
A2-e003Coalescence-mGAM-p7,0.05635939773334079,0.028474478572871248
E3-e004Assembly-mGAM-p5,0.014415537994635607,0.020815079409404774
C3-e003GlycerolRevival-mBHI-p2,0.545,0.026638742278978157
D10-e003Coalescence-mGAM-p3,0.11873650221550162,0.12701659878865815
B10-e003Coalescence-mGAM-p7,0.7347641945202248,0.25930894438333235
C4-e004Assembly-mBHI-p3,0.06322323922457607,0.04317451324548918
A9-e003Coalescence-mBHI-p7,0.865,0.005048728987844479
C2-e003Coalescence-Inoculumn-mGAM,0.007316119805886532,0.9824444321112281
B3-e003Coalescence-Inoculumn-mGAM,0.93,0.005897324646606042
D11-e003Coalescence-mGAM-p7,0.10818472868696437,0.07033482218324606
D5-e003Coalescence-mGAM-p3,0.02664986330663499,0.009930426313175514
E4-e004Assembly-mGAM-p5,0.0861959411985553,0.06140179059139366
E5-e004Assembly-mGAM-p3,0.06371453333157541,0.8665447410581045
D2-e003Coalescence-Inoculumn-mBHI,0.267,0.0373351961140979
B4-e003Coalescence-Inoculumn-mGAM,0.483,0.457
A10-e003Coalescence-mGAM-p7,0.002151843927956652,0.9965083625262245
B2-e003Assembly-mBHI-p3,0.049774745711215984,0.024377859514020828
D9-e003Coalescence-mBHI-p5,0.9582818652643974,0.011536942546001488
C4-e003Coalescence-Inoculumn-mGAM,2.2279406518549303e-05,0.999927761169467
D4-e003Coalescence-mGAM-p3,0.04137917251532469,0.015720170571782544
B9-e003Coalescence-mBHI-p7,0.9853035999688342,0.006094351465790751
A2-e003Coalescence-mGAM-p5,0.047116511773775134,0.022252975128880994
B11-e003GlycerolRevival-mGAM-p2,0.156214630787977,0.10973563711471365
C5-e004Assembly-mBHI-p7,0.19141741571474027,0.7669438542178205
D9-e003Coalescence-mBHI-p7,0.941742073637933,0.023502775903626618
D3-e004Assembly-mGAM-p5,0.021707963761258036,0.030953707208739856
C5-e003Coalescence-mBHI-p7,0.12294565410382512,0.06644654251080653
D4-e004Assembly-mGAM-p7,0.033733594840668506,0.019096042066880817
C11-e003Coalescence-mGAM-p7,0.04277586544077612,0.02724143133314632
D10-e003Coalescence-mBHI-p7,0.024557348023677424,0.625
C9-e003Coalescence-mBHI-p7,0.727,0.231
