,B3-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
D9-e003Coalescence-mGAM-p5,302,307
C9-e003Coalescence-mBHI-p3,302,310
D10-e003Coalescence-mGAM-p5,302,310
C8-e003Coalescence-mBHI-p7,290,293
C3-e004Assembly-mBHI-p7,193,186
B5-e003Coalescence-mGAM-p5,250,239
BB-Fecal,295,307
B5-e003Coalescence-Inoculumn-mBHI,299,303
C2-e003Coalescence-mGAM-p3,220,190
D8-e003Coalescence-mBHI-p5,297,306
E5-e004Assembly-mGAM-p7,257,264
B10-e003Coalescence-mBHI-p5,302,305
D5-e003Coalescence-Inoculumn-mGAM,300,307
B3-e004Assembly-mBHI-p5,268,272
B5-e003Coalescence-mBHI-p3,206,193
C5-e003Coalescence-mBHI-inoculumn-redo,297,309
A10-e003Coalescence-mBHI-p5,282,291
BF-Fecal,265,265
AM-Fecal,197,198
B8-e003Assembly-mGAM-p3,115,111
A4-e003Coalescence-mGAM-p5,288,298
D5-e003Coalescence-mBHI-p5,300,310
D3-e003Assembly-mBHI-p3,154,148
e003-inoculumn-fecal-inoculumn,219,212
A8-e003Coalescence-mBHI-p7,300,309
e003-inoculumn-fecal-AC,229,233
B9-e003GlycerolRevival-mGAM-p2,198,184
B2-e003Coalescence-Inoculumn-mGAM,297,303
C5-e003Coalescence-mBHI-p5,233,214
C5-e003Coalescence-mGAM-p3,300,299
A3-e003Coalescence-mBHI-inoculumn-redo,104,101
B12-e003Coalescence-mGAM-p3,294,301
A11-e003Coalescence-mBHI-p7,233,244
A3-e003Coalescence-Inoculumn-mGAM,229,234
C10-e003GlycerolRevival-mGAM-p2,261,250
D3-e003Assembly-mBHI-p5,295,302
A10-e003Coalescence-mGAM-p3,285,285
A9-e003Coalescence-mBHI-p3,302,309
A2-e003Coalescence-Inoculumn-mBHI,297,307
C3-e003Coalescence-mBHI-p5,277,272
D2-e003Assembly-mBHI-p3,244,256
B3-e003Assembly-mBHI-p5,191,197
A9-e003Coalescence-mBHI-p5,295,304
D5-e003Coalescence-Inoculumn-mBHI,302,310
B2-e003Coalescence-mGAM-p3,293,299
B4-e003Assembly-mBHI-p3,114,119
C11-e003Coalescence-mGAM-p5,298,308
G4-e004Assembly-epsilon-p3,159,143
B3-e003Coalescence-Inoculumn-mBHI,302,310
A8-e003Coalescence-mBHI-p5,297,302
C2-e003Assembly-mBHI-p5,133,124
BG-Fecal,269,282
D2-e003Coalescence-mGAM-p5,199,206
D3-e003Coalescence-mGAM-p3,290,296
D9-e003Coalescence-mGAM-p3,301,310
D3-e003Coalescence-mGAM-p5,289,296
C10-e003Coalescence-mGAM-p3,273,284
A5-e003Coalescence-mBHI-inoculumn-redo,299,305
D2-e003Assembly-mBHI-p5,216,216
B9-e003Coalescence-mGAM-p7,241,247
B11-e003Coalescence-mGAM-p7,206,216
C3-e003Coalescence-Inoculumn-mGAM,300,309
B5-e003Coalescence-mBHI-p7,212,226
A3-e003Coalescence-mGAM-p7,297,301
D4-e003Coalescence-Inoculumn-mBHI,299,304
B3-e003Coalescence-mBHI-p7,140,160
D10-e003Coalescence-mGAM-p7,299,309
C12-e003Coalescence-mGAM-p3,292,298
C11-e003Coalescence-mGAM-p3,302,310
A10-e003Coalescence-mBHI-p7,282,290
C10-e003Coalescence-mBHI-p7,289,299
B9-e003Coalescence-mBHI-p5,302,310
B10-e003Coalescence-mBHI-p3,254,269
C11-e003Coalescence-mBHI-p5,297,303
A2-e003Coalescence-mGAM-p7,274,278
E3-e004Assembly-mGAM-p5,286,292
C3-e003GlycerolRevival-mBHI-p2,275,286
D10-e003Coalescence-mGAM-p3,208,200
B10-e003Coalescence-mGAM-p7,83,81
C4-e004Assembly-mBHI-p3,259,269
A9-e003Coalescence-mBHI-p7,302,310
C2-e003Coalescence-Inoculumn-mGAM,288,299
B3-e003Coalescence-Inoculumn-mGAM,302,308
D11-e003Coalescence-mGAM-p7,224,247
D5-e003Coalescence-mGAM-p3,298,308
E4-e004Assembly-mGAM-p5,247,247
E5-e004Assembly-mGAM-p3,225,236
D2-e003Coalescence-Inoculumn-mBHI,279,272
B4-e003Coalescence-Inoculumn-mGAM,302,308
A10-e003Coalescence-mGAM-p7,284,288
B2-e003Assembly-mBHI-p3,283,291
D9-e003Coalescence-mBHI-p5,295,298
C4-e003Coalescence-Inoculumn-mGAM,291,299
D4-e003Coalescence-mGAM-p3,298,307
B9-e003Coalescence-mBHI-p7,290,301
A2-e003Coalescence-mGAM-p5,286,295
B11-e003GlycerolRevival-mGAM-p2,195,199
C5-e004Assembly-mBHI-p7,109,120
D9-e003Coalescence-mBHI-p7,267,273
D3-e004Assembly-mGAM-p5,287,286
C5-e003Coalescence-mBHI-p7,227,244
D4-e004Assembly-mGAM-p7,297,301
C11-e003Coalescence-mGAM-p7,288,286
D10-e003Coalescence-mBHI-p7,298,305
C9-e003Coalescence-mBHI-p7,278,287
B8-e003Coalescence-mGAM-p5,285,286
C3-e004Assembly-mBHI-p3,286,288
B10-e003GlycerolRevival-mGAM-p2,222,201
B3-e003Coalescence-mBHI-p5,281,294
C2-e003Coalescence-mBHI-inoculumn-redo,223,240
C11-e003GlycerolRevival-mGAM-p2,152,123
B2-e003Coalescence-Inoculumn-mBHI,210,223
A11-e003Coalescence-mBHI-p5,293,295
C10-e003Coalescence-mGAM-p5,293,300
C4-e003Assembly-mBHI-p5,283,296
A5-e003Coalescence-Inoculumn-mGAM,288,287
D4-e003Coalescence-Inoculumn-mGAM,278,283
C10-e003Coalescence-mBHI-p5,291,295
B9-e003Coalescence-mBHI-p3,282,274
C3-e003Coalescence-mBHI-inoculumn-redo,287,297
e004-inoculumn-fecal-AR,292,295
B5-e003Coalescence-mGAM-p3,286,295
BK-Fecal,100,114
C3-e003Assembly-mBHI-p5,152,177
C9-e003Coalescence-mGAM-p5,302,309
A2-e003Coalescence-mBHI-inoculumn-redo,300,309
C2-e003Coalescence-mGAM-p5,252,247
C8-e003Coalescence-mBHI-p5,295,302
B8-e003Coalescence-mGAM-p7,282,277
B4-e003Coalescence-Inoculumn-mBHI,287,299
D2-e003Coalescence-Inoculumn-mGAM,297,295
B8-e003Coalescence-mBHI-p7,300,306
B3-e004Assembly-mBHI-p3,285,289
e003-inoculumn-fecal-AE,199,207
D3-e003Coalescence-Inoculumn-mGAM,302,309
B11-e003Coalescence-mBHI-p3,275,281
C5-e003Coalescence-Inoculumn-mGAM,300,306
e004-inoculumn-fecal-BE,169,185
BA-Fecal,159,150
A11-e003Coalescence-mBHI-p3,302,310
A4-e003Coalescence-Inoculumn-mGAM,294,298
B4-e003Coalescence-mBHI-p3,194,188
A5-e003Coalescence-Inoculumn-mBHI,232,204
A9-e003Coalescence-mGAM-p5,299,310
C10-e003Coalescence-mGAM-p7,291,299
A11-e003Coalescence-mGAM-p3,301,304
C10-e003Coalescence-mBHI-p3,290,298
D2-e003Coalescence-mBHI-p3,294,307
H5-e003Coalescence-mBHI-p5_S40,276,283
E2-e003Coalescence-mGAM-p7_S145,293,300
G5-e003Coalescence-mBHI-p7_S124,234,219
H111-e003Coalescence-mGAM-p7_S188,301,308
F5-e003Coalescence-mGAM-p5_S64,248,254
F8-e003Coalescence-mBHI-p3_S117,292,302
H3-e003Coalescence-mBHI-p3_S46,282,279
F100-e003Coalescence-mGAM-p7_S163,270,288
F9-e003Coalescence-mBHI-p5_S18,292,304
E3-e003Coalescence-mGAM-p3_S58,288,303
E8-e003Coalescence-mBHI-p5_S5,301,310
E9-e003Coalescence-mBHI-p5_S6,299,308
H111-e003Coalescence-mBHI-p3_S144,302,310
G111-e003Coalescence-mGAM-p5_S80,298,307
G100-e003Coalescence-mGAM-p3_S179,196,194
F111-e003Coalescence-mGAM-p5_S68,199,230
G111-e003Coalescence-mBHI-p5_S32,299,308
H2-e003Coalescence-mGAM-p7_S181,270,285
G8-e003Coalescence-mGAM-p3_S177,140,136
F2-e003Coalescence-mGAM-p7_S157,211,240
H3-e003Coalescence-mGAM-p3_S94,242,224
F3-e003Coalescence-mGAM-p3_S70,249,253
E100-e003Coalescence-mBHI-p7_S103,285,295
F9-e003Coalescence-mGAM-p5_S66,288,299
E100-e003Coalescence-mGAM-p3_S155,265,269
E3-e003Coalescence-mGAM-p5_S50,302,310
F5-e003Coalescence-mGAM-p3_S72,241,252
E9-e003Coalescence-mBHI-p7_S102,299,304
F111-e003Coalescence-mGAM-p7_S164,292,302
E111-e003Coalescence-mBHI-p5_S8,302,309
H100-e003Coalescence-mBHI-p5_S43,302,308
F2-e003Coalescence-mGAM-p5_S61,301,308
F8-e003Coalescence-mGAM-p5_S65,122,150
H8-e003Coalescence-mBHI-p7_S137,302,310
G9-e003Coalescence-mGAM-p5_S78,179,205
G8-e003Coalescence-mGAM-p5_S77,276,280
G3-e003Coalescence-mBHI-p3_S34,298,308
G100-e003Coalescence-mBHI-p5_S31,291,297
F9-e003Coalescence-mBHI-p3_S118,94,122
E111-e003Coalescence-mBHI-p3_S108,295,305
G3-e003Coalescence-mBHI-p5_S26,246,232
G5-e003Coalescence-mBHI-p5_S28,243,242
H111-e003Coalescence-mGAM-p5_S92,302,309
H9-e003Coalescence-mGAM-p5_S90,276,290
H2-e003Coalescence-mBHI-p3_S45,265,238
E8-e003Coalescence-mBHI-p7_S101,299,310
H2-e003Coalescence-mGAM-p3_S93,135,142
E4-e003Coalescence-mGAM-p5_S51,226,225
G9-e003Coalescence-mGAM-p7_S174,287,293
E8-e003Coalescence-mGAM-p3_S153,291,298
G111-e003Coalescence-mGAM-p3_S180,297,300
G5-e003Coalescence-mGAM-p3_S84,282,285
H8-e003Coalescence-mBHI-p5_S41,299,306
E100-e003Coalescence-mBHI-p5_S7,298,303
G100-e003Coalescence-mGAM-p7_S175,141,144
F9-e003Coalescence-mGAM-p7_S162,232,231
F8-e003Coalescence-mGAM-p7_S161,193,224
F3-e003Coalescence-mBHI-p3_S22,295,304
G3-e003Coalescence-mBHI-p7_S122,267,269
G5-e003Coalescence-mGAM-p5_S76,202,197
G5-e003Coalescence-mGAM-p7_S172,101,105
G8-e003Coalescence-mBHI-p3_S129,297,307
E5-e003Coalescence-mGAM-p3_S60,296,308
G2-e003Coalescence-mGAM-p5_S73,295,305
E5-e003Coalescence-mGAM-p7_S148,291,289
H9-e003Coalescence-mGAM-p7_S186,277,297
E100-e003Coalescence-mGAM-p5_S55,274,278
H5-e003Coalescence-mGAM-p3_S96,282,286
H5-e003Coalescence-mGAM-p5_S88,251,240
H8-e003Coalescence-mGAM-p5_S89,291,298
F3-e003Coalescence-mBHI-p5_S14,256,259
F100-e003Coalescence-mBHI-p7_S115,302,310
E3-e003Coalescence-mGAM-p7_S146,265,282
F100-e003Coalescence-mGAM-p3_S167,284,295
G100-e003Coalescence-mBHI-p3_S131,189,203
E9-e003Coalescence-mGAM-p3_S154,301,307
G111-e003Coalescence-mBHI-p7_S128,295,304
F111-e003Coalescence-mGAM-p3_S168,293,300
F8-e003Coalescence-mBHI-p7_S113,287,302
H4-e003Coalescence-mBHI-p3_S47,161,148
G8-e003Coalescence-mBHI-p7_S125,299,299
F4-e003Coalescence-mBHI-p5_S15,230,244
H111-e003Coalescence-mBHI-p5_S44,301,310
E111-e003Coalescence-mBHI-p7_S104,302,309
E2-e003Coalescence-mGAM-p3_S57,295,304
F4-e003Coalescence-mBHI-p3_S23,118,146
F2-e003Coalescence-mGAM-p3_S69,263,279
E9-e003Coalescence-mGAM-p5_S54,204,209
G3-e003Coalescence-mGAM-p5_S74,158,151
E111-e003Coalescence-mGAM-p5_S56,288,285
G100-e003Coalescence-mGAM-p5_S79,289,299
G9-e003Coalescence-mBHI-p3_S130,289,295
E4-e003Coalescence-mGAM-p3_S59,178,199
H100-e003Coalescence-mBHI-p7_S139,299,307
G8-e003Coalescence-mBHI-p5_S29,301,310
G8-e003Coalescence-mGAM-p7_S173,291,297
E2-e003Coalescence-mGAM-p5_S49,291,303
H9-e003Coalescence-mBHI-p5_S42,293,308
H111-e003Coalescence-mGAM-p3_S192,302,310
F5-e003Coalescence-mBHI-p3_S24,221,253
E8-e003Coalescence-mBHI-p3_S105,297,310
E8-e003Coalescence-mGAM-p7_S149,134,129
G9-e003Coalescence-mBHI-p5_S30,300,310
F111-e003Coalescence-mBHI-p7_S116,289,302
F5-e003Coalescence-mBHI-p7_S112,194,201
F111-e003Coalescence-mBHI-p3_S120,266,275
H3-e003Coalescence-mGAM-p5_S86,174,166
E100-e003Coalescence-mGAM-p7_S151,283,287
G9-e003Coalescence-mGAM-p3_S178,299,306
H9-e003Coalescence-mBHI-p7_S138,211,243
H8-e003Coalescence-mGAM-p7_S185,297,310
G2-e003Coalescence-mGAM-p3_S81,289,295
F111-e003Coalescence-mBHI-p5_S20,199,215
F8-e003Coalescence-mBHI-p5_S17,295,304
G100-e003Coalescence-mBHI-p7_S127,292,300
