,B3-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
C12-e003Coalescence-mBHI-p3,0.7052980132450332,0.24516129032258063
C9-e003Coalescence-mGAM-p3,0.0,0.7161290322580646
C11-e003Coalescence-mBHI-p3,0.7052980132450332,0.12258064516129032
D11-e003Coalescence-mBHI-p5,0.890728476821192,0.0
C9-e003Coalescence-mGAM-p7,0.0,0.7935483870967742
C8-e003Coalescence-mGAM-p7,0.6456953642384106,0.5580645161290323
D10-e003Coalescence-mBHI-p3,0.7152317880794702,0.012903225806451613
A8-e003Coalescence-mBHI-p3,0.7284768211920529,0.7290322580645161
e004-inoculumn-fecal-BD,0.304635761589404,0.25483870967741934
B9-e003Coalescence-mGAM-p5,0.0,0.8516129032258064
A4-e003Coalescence-mBHI-inoculumn-redo,0.4337748344370861,0.4
B3-e003Coalescence-mBHI-p3,0.0,0.8161290322580645
B3-e004Assembly-mBHI-p7,0.5860927152317881,0.535483870967742
B5-e004Assembly-mBHI-p7,0.609271523178808,0.5580645161290323
D4-e003Coalescence-mBHI-p3,0.4370860927152318,0.0
C4-e003GlycerolRevival-mBHI-p2,0.04966887417218543,0.6387096774193548
C5-e004Assembly-mBHI-p3,0.6324503311258278,0.5741935483870968
C3-e004Assembly-mBHI-p5,0.6324503311258278,0.5096774193548387
B8-e003Assembly-mGAM-p5,0.25165562913907286,0.2645161290322581
B12-e003Coalescence-mBHI-p3,0.033112582781456956,0.18387096774193548
e004-inoculumn-fecal-AK,0.36423841059602646,0.3064516129032258
D3-e004Assembly-mGAM-p7,0.6920529801324503,0.632258064516129
D4-e004Assembly-mGAM-p5,0.543046357615894,0.5290322580645161
D3-e003Coalescence-Inoculumn-mBHI,0.0,0.0
C3-e003Coalescence-mBHI-p7,0.0,0.7354838709677419
D11-e003Coalescence-mGAM-p5,0.9437086092715232,0.0
A11-e003Coalescence-mGAM-p7,0.7615894039735099,0.0
B8-e003Coalescence-mBHI-p5,0.0,0.567741935483871
B10-e003Assembly-mGAM-p5,0.3841059602649007,0.3193548387096774
C2-e003Coalescence-mGAM-p7,0.7317880794701986,0.7258064516129032
B11-e003Coalescence-mGAM-p3,0.0,0.1064516129032258
B5-e003Assembly-mBHI-p5,0.5165562913907285,0.0
D8-e003Assembly-mGAM-p5,0.5099337748344371,0.4806451612903226
D5-e003Coalescence-mGAM-p5,0.5728476821192053,0.0
B5-e003Coalescence-mBHI-p5,0.016556291390728478,0.4774193548387097
D5-e003Coalescence-mBHI-p7,0.4602649006622517,0.0
C9-e003Coalescence-mBHI-p5,0.0,0.6709677419354839
A5-e003Coalescence-mGAM-p3,0.8807947019867549,0.0
A2-e003Coalescence-Inoculumn-mGAM,0.4470198675496689,0.43548387096774194
E5-e004Assembly-mGAM-p5,0.6622516556291391,0.6161290322580645
D8-e003Coalescence-mGAM-p5,0.9172185430463576,0.0
A12-e003Coalescence-mGAM-p3,0.7384105960264901,0.0
C4-e004Assembly-mBHI-p5,0.271523178807947,0.2903225806451613
D9-e003Coalescence-mGAM-p7,0.052980132450331126,0.2129032258064516
D8-e003Assembly-mGAM-p3,0.2781456953642384,0.27741935483870966
E4-e004Assembly-mGAM-p7,0.5198675496688742,0.4806451612903226
E3-e004Assembly-mGAM-p3,0.6854304635761589,0.6290322580645161
B10-e003Coalescence-mGAM-p3,0.0033112582781456954,0.7774193548387097
A9-e003Coalescence-mGAM-p7,0.006622516556291391,0.3903225806451613
B5-e003Coalescence-Inoculumn-mGAM,0.0033112582781456954,0.03225806451612903
D10-e003Coalescence-mBHI-p5,0.6986754966887417,0.035483870967741936
D5-e003Coalescence-mBHI-p3,0.9139072847682119,0.0
D9-e003Coalescence-mGAM-p5,0.0,0.2838709677419355
C9-e003Coalescence-mBHI-p3,0.0,0.6161290322580645
D10-e003Coalescence-mGAM-p5,0.9238410596026491,0.0
C8-e003Coalescence-mBHI-p7,0.6026490066225165,0.5290322580645161
C3-e004Assembly-mBHI-p7,0.48013245033112584,0.4064516129032258
B5-e003Coalescence-mGAM-p5,0.6986754966887417,0.0
BB-Fecal,0.652317880794702,0.3967741935483871
B5-e003Coalescence-Inoculumn-mBHI,0.12582781456953643,0.0
C2-e003Coalescence-mGAM-p3,0.5397350993377483,0.45806451612903226
D8-e003Coalescence-mBHI-p5,0.9205298013245033,0.0
E5-e004Assembly-mGAM-p7,0.6291390728476821,0.5483870967741935
B10-e003Coalescence-mBHI-p5,0.0,0.667741935483871
D5-e003Coalescence-Inoculumn-mGAM,0.9370860927152318,0.0
B3-e004Assembly-mBHI-p5,0.6423841059602649,0.6064516129032258
B5-e003Coalescence-mBHI-p3,0.45364238410596025,0.5612903225806452
C5-e003Coalescence-mBHI-inoculumn-redo,0.9238410596026491,0.0
A10-e003Coalescence-mBHI-p5,0.5728476821192053,0.5161290322580645
BF-Fecal,0.6192052980132451,0.3161290322580645
AM-Fecal,0.4735099337748344,0.43548387096774194
B8-e003Assembly-mGAM-p3,0.2980132450331126,0.2903225806451613
A4-e003Coalescence-mGAM-p5,0.8973509933774835,0.0
D5-e003Coalescence-mBHI-p5,0.7317880794701986,0.7322580645161291
D3-e003Assembly-mBHI-p3,0.40066225165562913,0.3032258064516129
e003-inoculumn-fecal-inoculumn,0.5331125827814569,0.5096774193548387
A8-e003Coalescence-mBHI-p7,0.7284768211920529,0.7258064516129032
e003-inoculumn-fecal-AC,0.006622516556291391,0.7032258064516129
B9-e003GlycerolRevival-mGAM-p2,0.009933774834437087,0.5096774193548387
B2-e003Coalescence-Inoculumn-mGAM,0.0033112582781456954,0.5838709677419355
C5-e003Coalescence-mBHI-p5,0.7284768211920529,0.0
C5-e003Coalescence-mGAM-p3,0.9370860927152318,0.0
A3-e003Coalescence-mBHI-inoculumn-redo,0.059602649006622516,0.2838709677419355
B12-e003Coalescence-mGAM-p3,0.0,0.8290322580645161
A11-e003Coalescence-mBHI-p7,0.7251655629139073,0.0
A3-e003Coalescence-Inoculumn-mGAM,0.023178807947019868,0.632258064516129
C10-e003GlycerolRevival-mGAM-p2,0.009933774834437087,0.6612903225806451
D3-e003Assembly-mBHI-p5,0.33112582781456956,0.5516129032258065
A10-e003Coalescence-mGAM-p3,0.6754966887417219,0.5612903225806452
A9-e003Coalescence-mBHI-p3,0.0,0.3225806451612903
A2-e003Coalescence-Inoculumn-mBHI,0.7218543046357616,0.7193548387096774
C3-e003Coalescence-mBHI-p5,0.0,0.8774193548387097
D2-e003Assembly-mBHI-p3,0.6059602649006622,0.6096774193548387
B3-e003Assembly-mBHI-p5,0.006622516556291391,0.5741935483870968
A9-e003Coalescence-mBHI-p5,0.0033112582781456954,0.6903225806451613
D5-e003Coalescence-Inoculumn-mBHI,0.9337748344370861,0.0
B2-e003Coalescence-mGAM-p3,0.0033112582781456954,0.8
B4-e003Assembly-mBHI-p3,0.271523178807947,0.2645161290322581
C11-e003Coalescence-mGAM-p5,0.9238410596026491,0.0
G4-e004Assembly-epsilon-p3,0.347682119205298,0.3
B3-e003Coalescence-Inoculumn-mBHI,0.0,0.9387096774193548
A8-e003Coalescence-mBHI-p5,0.7185430463576159,0.7161290322580646
C2-e003Assembly-mBHI-p5,0.32450331125827814,0.3032258064516129
BG-Fecal,0.5927152317880795,0.567741935483871
D2-e003Coalescence-mGAM-p5,0.6192052980132451,0.0
D3-e003Coalescence-mGAM-p3,0.8874172185430463,0.0
D9-e003Coalescence-mGAM-p3,0.0,0.7387096774193549
D3-e003Coalescence-mGAM-p5,0.40066225165562913,0.0064516129032258064
C10-e003Coalescence-mGAM-p3,0.6490066225165563,0.5903225806451613
A5-e003Coalescence-mBHI-inoculumn-redo,0.7152317880794702,0.03225806451612903
D2-e003Assembly-mBHI-p5,0.5298013245033113,0.5193548387096775
B9-e003Coalescence-mGAM-p7,0.0,0.7419354838709677
B11-e003Coalescence-mGAM-p7,0.006622516556291391,0.5451612903225806
C3-e003Coalescence-Inoculumn-mGAM,0.0,0.43548387096774194
B5-e003Coalescence-mBHI-p7,0.0,0.7290322580645161
A3-e003Coalescence-mGAM-p7,0.0,0.9129032258064517
D4-e003Coalescence-Inoculumn-mBHI,0.9304635761589404,0.0
B3-e003Coalescence-mBHI-p7,0.0,0.5129032258064516
D10-e003Coalescence-mGAM-p7,0.9039735099337748,0.0
C12-e003Coalescence-mGAM-p3,0.8940397350993378,0.0
C11-e003Coalescence-mGAM-p3,0.8112582781456954,0.0
A10-e003Coalescence-mBHI-p7,0.5761589403973509,0.5225806451612903
C10-e003Coalescence-mBHI-p7,0.7086092715231788,0.6129032258064516
B9-e003Coalescence-mBHI-p5,0.0,0.432258064516129
B10-e003Coalescence-mBHI-p3,0.06622516556291391,0.6258064516129033
