,B3-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
A4-e003Coalescence-mGAM-p5,3050,5566
D5-e003Coalescence-mBHI-p5,3212,5955
D3-e003Assembly-mBHI-p3,1403,2654
e003-inoculumn-fecal-inoculumn,2056,3724
A8-e003Coalescence-mBHI-p7,3218,5966
e003-inoculumn-fecal-AC,2218,4363
B9-e003GlycerolRevival-mGAM-p2,1906,3679
B2-e003Coalescence-Inoculumn-mGAM,3105,5809
C5-e003Coalescence-mBHI-p5,2215,3814
C5-e003Coalescence-mGAM-p3,3134,5737
A3-e003Coalescence-mBHI-inoculumn-redo,847,1812
B12-e003Coalescence-mGAM-p3,3091,5738
A11-e003Coalescence-mBHI-p7,2501,4504
A3-e003Coalescence-Inoculumn-mGAM,2203,4198
C10-e003GlycerolRevival-mGAM-p2,2529,4742
D3-e003Assembly-mBHI-p5,3136,5818
A10-e003Coalescence-mGAM-p3,3105,5663
A9-e003Coalescence-mBHI-p3,3215,5969
A2-e003Coalescence-Inoculumn-mBHI,3192,5913
C3-e003Coalescence-mBHI-p5,2702,4959
D2-e003Assembly-mBHI-p3,2575,4761
B3-e003Assembly-mBHI-p5,1837,3599
A9-e003Coalescence-mBHI-p5,3130,5841
D5-e003Coalescence-Inoculumn-mBHI,3211,5952
B2-e003Coalescence-mGAM-p3,3053,5730
B4-e003Assembly-mBHI-p3,1135,2095
C11-e003Coalescence-mGAM-p5,3160,5825
G4-e004Assembly-epsilon-p3,1472,2796
B3-e003Coalescence-Inoculumn-mBHI,3047,5693
A8-e003Coalescence-mBHI-p5,3160,5873
C2-e003Assembly-mBHI-p5,1244,2312
BG-Fecal,2815,5216
D2-e003Coalescence-mGAM-p5,1991,3476
D3-e003Coalescence-mGAM-p3,2618,4678
D9-e003Coalescence-mGAM-p3,3185,5937
D3-e003Coalescence-mGAM-p5,2579,4825
C10-e003Coalescence-mGAM-p3,2990,5565
A5-e003Coalescence-mBHI-inoculumn-redo,3166,5795
D2-e003Assembly-mBHI-p5,2245,4175
B9-e003Coalescence-mGAM-p7,2512,4614
B11-e003Coalescence-mGAM-p7,2140,4010
C3-e003Coalescence-Inoculumn-mGAM,3215,5955
B5-e003Coalescence-mBHI-p7,1448,2664
A3-e003Coalescence-mGAM-p7,3109,5784
D4-e003Coalescence-Inoculumn-mBHI,3179,5872
B3-e003Coalescence-mBHI-p7,1405,2658
D10-e003Coalescence-mGAM-p7,3197,5925
C12-e003Coalescence-mGAM-p3,3084,5625
C11-e003Coalescence-mGAM-p3,3220,5968
A10-e003Coalescence-mBHI-p7,3079,5702
C10-e003Coalescence-mBHI-p7,3160,5852
B9-e003Coalescence-mBHI-p5,3212,5959
B10-e003Coalescence-mBHI-p3,2729,5151
C11-e003Coalescence-mBHI-p5,3211,5962
A2-e003Coalescence-mGAM-p7,2895,5348
E3-e004Assembly-mGAM-p5,3065,5595
C3-e003GlycerolRevival-mBHI-p2,2796,5408
D10-e003Coalescence-mGAM-p3,1973,3514
B10-e003Coalescence-mGAM-p7,843,1697
C4-e004Assembly-mBHI-p3,2710,4998
A9-e003Coalescence-mBHI-p7,3221,5973
C2-e003Coalescence-Inoculumn-mGAM,3146,5826
B3-e003Coalescence-Inoculumn-mGAM,3221,5976
D11-e003Coalescence-mGAM-p7,2296,4129
D5-e003Coalescence-mGAM-p3,3192,5891
E4-e004Assembly-mGAM-p5,2446,4399
E5-e004Assembly-mGAM-p3,2356,4339
D2-e003Coalescence-Inoculumn-mBHI,2879,5053
B4-e003Coalescence-Inoculumn-mGAM,3219,5967
A10-e003Coalescence-mGAM-p7,3104,5766
B2-e003Assembly-mBHI-p3,2933,5395
D9-e003Coalescence-mBHI-p5,3089,5748
C4-e003Coalescence-Inoculumn-mGAM,3173,5873
D4-e003Coalescence-mGAM-p3,3128,5739
B9-e003Coalescence-mBHI-p7,3042,5685
A2-e003Coalescence-mGAM-p5,3032,5547
B11-e003GlycerolRevival-mGAM-p2,1795,3207
C5-e004Assembly-mBHI-p7,1171,2163
D9-e003Coalescence-mBHI-p7,2778,5192
D3-e004Assembly-mGAM-p5,3037,5549
C5-e003Coalescence-mBHI-p7,2322,4014
D4-e004Assembly-mGAM-p7,3126,5769
C11-e003Coalescence-mGAM-p7,2973,5387
D10-e003Coalescence-mBHI-p7,3174,5902
C9-e003Coalescence-mBHI-p7,2823,5404
B8-e003Coalescence-mGAM-p5,2853,5383
C3-e004Assembly-mBHI-p3,3060,5610
B10-e003GlycerolRevival-mGAM-p2,2131,3842
B3-e003Coalescence-mBHI-p5,2973,5600
C2-e003Coalescence-mBHI-inoculumn-redo,2377,4400
C11-e003GlycerolRevival-mGAM-p2,1339,2238
B2-e003Coalescence-Inoculumn-mBHI,2171,4302
A11-e003Coalescence-mBHI-p5,3091,5651
C10-e003Coalescence-mGAM-p5,3198,5938
C4-e003Assembly-mBHI-p5,3056,5708
A5-e003Coalescence-Inoculumn-mGAM,2957,5350
D4-e003Coalescence-Inoculumn-mGAM,3053,5583
C10-e003Coalescence-mBHI-p5,3168,5861
B9-e003Coalescence-mBHI-p3,2894,5487
C3-e003Coalescence-mBHI-inoculumn-redo,2943,5555
e004-inoculumn-fecal-AR,3124,5714
B5-e003Coalescence-mGAM-p3,2513,4632
BK-Fecal,1074,2064
C3-e003Assembly-mBHI-p5,1462,3035
C9-e003Coalescence-mGAM-p5,3196,5947
A2-e003Coalescence-mBHI-inoculumn-redo,3206,5925
C2-e003Coalescence-mGAM-p5,2437,4450
C8-e003Coalescence-mBHI-p5,3213,5953
B8-e003Coalescence-mGAM-p7,2985,5596
B4-e003Coalescence-Inoculumn-mBHI,3052,5722
D2-e003Coalescence-Inoculumn-mGAM,3069,5594
B8-e003Coalescence-mBHI-p7,3159,5868
B3-e004Assembly-mBHI-p3,3063,5600
e003-inoculumn-fecal-AE,1991,3716
D3-e003Coalescence-Inoculumn-mGAM,3214,5959
B11-e003Coalescence-mBHI-p3,2909,5446
C5-e003Coalescence-Inoculumn-mGAM,3213,5950
e004-inoculumn-fecal-BE,1745,3034
BA-Fecal,1410,2506
A11-e003Coalescence-mBHI-p3,3220,5975
A4-e003Coalescence-Inoculumn-mGAM,3205,5933
B4-e003Coalescence-mBHI-p3,1776,3400
A5-e003Coalescence-Inoculumn-mBHI,2280,3860
A9-e003Coalescence-mGAM-p5,3188,5929
C10-e003Coalescence-mGAM-p7,3202,5928
A11-e003Coalescence-mGAM-p3,3186,5872
C10-e003Coalescence-mBHI-p3,3183,5899
D2-e003Coalescence-mBHI-p3,3131,5812
H5-e003Coalescence-mBHI-p5_S40,2825,5013
E2-e003Coalescence-mGAM-p7_S145,3129,5791
G5-e003Coalescence-mBHI-p7_S124,2265,4237
H111-e003Coalescence-mGAM-p7_S188,3194,5857
F5-e003Coalescence-mGAM-p5_S64,1925,3560
F8-e003Coalescence-mBHI-p3_S117,3101,5788
H3-e003Coalescence-mBHI-p3_S46,2420,4548
F100-e003Coalescence-mGAM-p7_S163,2863,5417
F9-e003Coalescence-mBHI-p5_S18,3131,5871
E3-e003Coalescence-mGAM-p3_S58,3056,5701
E8-e003Coalescence-mBHI-p5_S5,3180,5900
E9-e003Coalescence-mBHI-p5_S6,3173,5884
H111-e003Coalescence-mBHI-p3_S144,3219,5948
G111-e003Coalescence-mGAM-p5_S80,3175,5786
G100-e003Coalescence-mGAM-p3_S179,1809,3460
F111-e003Coalescence-mGAM-p5_S68,2083,3830
G111-e003Coalescence-mBHI-p5_S32,3214,5964
H2-e003Coalescence-mGAM-p7_S181,2779,5011
G8-e003Coalescence-mGAM-p3_S177,1293,2394
F2-e003Coalescence-mGAM-p7_S157,2246,4351
H3-e003Coalescence-mGAM-p3_S94,1586,2798
F3-e003Coalescence-mGAM-p3_S70,2574,4771
E100-e003Coalescence-mBHI-p7_S103,3066,5731
F9-e003Coalescence-mGAM-p5_S66,3065,5731
E100-e003Coalescence-mGAM-p3_S155,2724,4957
E3-e003Coalescence-mGAM-p5_S50,3221,5971
F5-e003Coalescence-mGAM-p3_S72,1894,3290
E9-e003Coalescence-mBHI-p7_S102,3160,5877
F111-e003Coalescence-mGAM-p7_S164,3062,5684
E111-e003Coalescence-mBHI-p5_S8,3196,5894
H100-e003Coalescence-mBHI-p5_S43,3218,5964
F2-e003Coalescence-mGAM-p5_S61,3206,5946
F8-e003Coalescence-mGAM-p5_S65,1197,2458
H8-e003Coalescence-mBHI-p7_S137,3213,5936
G9-e003Coalescence-mGAM-p5_S78,1844,3586
G8-e003Coalescence-mGAM-p5_S77,2944,5413
G3-e003Coalescence-mBHI-p3_S34,3153,5860
G100-e003Coalescence-mBHI-p5_S31,3184,5890
F9-e003Coalescence-mBHI-p3_S118,982,2060
E111-e003Coalescence-mBHI-p3_S108,3114,5731
G3-e003Coalescence-mBHI-p5_S26,2461,4524
G5-e003Coalescence-mBHI-p5_S28,2485,4537
H111-e003Coalescence-mGAM-p5_S92,3207,5922
H9-e003Coalescence-mGAM-p5_S90,2901,5373
H2-e003Coalescence-mBHI-p3_S45,2474,4358
E8-e003Coalescence-mBHI-p7_S101,3215,5960
H2-e003Coalescence-mGAM-p3_S93,1276,2172
E4-e003Coalescence-mGAM-p5_S51,2086,3863
G9-e003Coalescence-mGAM-p7_S174,2991,5625
E8-e003Coalescence-mGAM-p3_S153,3198,5918
G111-e003Coalescence-mGAM-p3_S180,3155,5796
G5-e003Coalescence-mGAM-p3_S84,2858,5148
H8-e003Coalescence-mBHI-p5_S41,3169,5851
E100-e003Coalescence-mBHI-p5_S7,3206,5939
G100-e003Coalescence-mGAM-p7_S175,1367,2559
F9-e003Coalescence-mGAM-p7_S162,2367,4406
F8-e003Coalescence-mGAM-p7_S161,1991,4007
F3-e003Coalescence-mBHI-p3_S22,3086,5726
G3-e003Coalescence-mBHI-p7_S122,2820,5263
G5-e003Coalescence-mGAM-p5_S76,1869,3105
G5-e003Coalescence-mGAM-p7_S172,902,1517
G8-e003Coalescence-mBHI-p3_S129,3211,5951
E5-e003Coalescence-mGAM-p3_S60,3122,5692
G2-e003Coalescence-mGAM-p5_S73,3156,5834
E5-e003Coalescence-mGAM-p7_S148,2917,5360
H9-e003Coalescence-mGAM-p7_S186,2984,5574
E100-e003Coalescence-mGAM-p5_S55,2930,5399
H5-e003Coalescence-mGAM-p3_S96,2823,5014
H5-e003Coalescence-mGAM-p5_S88,2318,4112
H8-e003Coalescence-mGAM-p5_S89,3090,5635
F3-e003Coalescence-mBHI-p5_S14,2556,4876
F100-e003Coalescence-mBHI-p7_S115,3215,5968
E3-e003Coalescence-mGAM-p7_S146,2665,5104
F100-e003Coalescence-mGAM-p3_S167,3055,5637
G100-e003Coalescence-mBHI-p3_S131,1976,3695
E9-e003Coalescence-mGAM-p3_S154,3180,5916
G111-e003Coalescence-mBHI-p7_S128,3183,5885
F111-e003Coalescence-mGAM-p3_S168,3148,5774
F8-e003Coalescence-mBHI-p7_S113,3027,5698
H4-e003Coalescence-mBHI-p3_S47,1629,2782
G8-e003Coalescence-mBHI-p7_S125,3157,5856
F4-e003Coalescence-mBHI-p5_S15,2203,4236
H111-e003Coalescence-mBHI-p5_S44,3187,5875
E111-e003Coalescence-mBHI-p7_S104,3201,5894
E2-e003Coalescence-mGAM-p3_S57,3179,5879
F4-e003Coalescence-mBHI-p3_S23,1074,2370
F2-e003Coalescence-mGAM-p3_S69,2738,5246
E9-e003Coalescence-mGAM-p5_S54,1948,3817
G3-e003Coalescence-mGAM-p5_S74,1429,2656
E111-e003Coalescence-mGAM-p5_S56,2992,5384
G100-e003Coalescence-mGAM-p5_S79,3159,5859
G9-e003Coalescence-mBHI-p3_S130,2939,5590
E4-e003Coalescence-mGAM-p3_S59,1791,3355
H100-e003Coalescence-mBHI-p7_S139,3215,5959
G8-e003Coalescence-mBHI-p5_S29,3212,5951
G8-e003Coalescence-mGAM-p7_S173,3158,5865
E2-e003Coalescence-mGAM-p5_S49,3104,5721
H9-e003Coalescence-mBHI-p5_S42,3161,5880
H111-e003Coalescence-mGAM-p3_S192,3206,5940
F5-e003Coalescence-mBHI-p3_S24,1685,3187
E8-e003Coalescence-mBHI-p3_S105,3195,5906
E8-e003Coalescence-mGAM-p7_S149,1293,2331
G9-e003Coalescence-mBHI-p5_S30,3197,5941
F111-e003Coalescence-mBHI-p7_S116,3034,5631
F5-e003Coalescence-mBHI-p7_S112,1191,2230
F111-e003Coalescence-mBHI-p3_S120,2727,5230
H3-e003Coalescence-mGAM-p5_S86,897,1491
E100-e003Coalescence-mGAM-p7_S151,3106,5744
G9-e003Coalescence-mGAM-p3_S178,3157,5877
H9-e003Coalescence-mBHI-p7_S138,2192,4277
H8-e003Coalescence-mGAM-p7_S185,3172,5846
G2-e003Coalescence-mGAM-p3_S81,3062,5661
F111-e003Coalescence-mBHI-p5_S20,1981,3832
F8-e003Coalescence-mBHI-p5_S17,3145,5849
G100-e003Coalescence-mBHI-p7_S127,3181,5908
