,A2-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
C4-e004Assembly-mBHI-p3,4169,2651
A9-e003Coalescence-mBHI-p7,4943,3123
C2-e003Coalescence-Inoculumn-mGAM,4835,3031
B3-e003Coalescence-Inoculumn-mGAM,4885,3100
D11-e003Coalescence-mGAM-p7,3590,2146
D5-e003Coalescence-mGAM-p3,4899,3097
E4-e004Assembly-mGAM-p5,3756,2351
E5-e004Assembly-mGAM-p3,3670,2261
D2-e003Coalescence-Inoculumn-mBHI,4320,2701
B4-e003Coalescence-Inoculumn-mGAM,4941,3120
A10-e003Coalescence-mGAM-p7,4737,2996
B2-e003Assembly-mBHI-p3,4498,2838
D9-e003Coalescence-mBHI-p5,4769,2981
C4-e003Coalescence-Inoculumn-mGAM,4859,3061
D4-e003Coalescence-mGAM-p3,4829,3054
B9-e003Coalescence-mBHI-p7,4720,2978
A2-e003Coalescence-mGAM-p5,4615,2929
B11-e003GlycerolRevival-mGAM-p2,2940,1730
C5-e004Assembly-mBHI-p7,1788,1116
D9-e003Coalescence-mBHI-p7,4299,2679
D3-e004Assembly-mGAM-p5,4599,2918
C5-e003Coalescence-mBHI-p7,3633,2323
D4-e004Assembly-mGAM-p7,4788,3022
C11-e003Coalescence-mGAM-p7,4583,2863
D10-e003Coalescence-mBHI-p7,4904,3089
C9-e003Coalescence-mBHI-p7,4520,2824
B8-e003Coalescence-mGAM-p5,4483,2834
C3-e004Assembly-mBHI-p3,4647,2956
B10-e003GlycerolRevival-mGAM-p2,3263,2037
B3-e003Coalescence-mBHI-p5,4627,2935
C2-e003Coalescence-mBHI-inoculumn-redo,3616,2331
C11-e003GlycerolRevival-mGAM-p2,2075,1255
B2-e003Coalescence-Inoculumn-mBHI,3428,2249
A11-e003Coalescence-mBHI-p5,4726,2970
C10-e003Coalescence-mGAM-p5,4901,3093
C4-e003Assembly-mBHI-p5,4726,2949
A5-e003Coalescence-Inoculumn-mGAM,4463,2831
D4-e003Coalescence-Inoculumn-mGAM,4688,2908
C10-e003Coalescence-mBHI-p5,4854,3065
B9-e003Coalescence-mBHI-p3,4590,2856
C3-e003Coalescence-mBHI-inoculumn-redo,4597,2873
e004-inoculumn-fecal-AR,4737,3016
B5-e003Coalescence-mGAM-p3,4161,2512
BK-Fecal,1788,1167
C3-e003Assembly-mBHI-p5,2554,1574
C9-e003Coalescence-mGAM-p5,4908,3111
A2-e003Coalescence-mBHI-inoculumn-redo,4909,3105
C2-e003Coalescence-mGAM-p5,3801,2405
C8-e003Coalescence-mBHI-p5,4926,3107
B8-e003Coalescence-mGAM-p7,4701,2918
B4-e003Coalescence-Inoculumn-mBHI,4765,2978
D2-e003Coalescence-Inoculumn-mGAM,4627,2905
B8-e003Coalescence-mBHI-p7,4874,3074
B3-e004Assembly-mBHI-p3,4649,2958
e003-inoculumn-fecal-AE,3117,1969
D3-e003Coalescence-Inoculumn-mGAM,4926,3106
B11-e003Coalescence-mBHI-p3,4619,2855
C5-e003Coalescence-Inoculumn-mGAM,4929,3114
e004-inoculumn-fecal-BE,2671,1603
BA-Fecal,2302,1329
A11-e003Coalescence-mBHI-p3,4942,3124
A4-e003Coalescence-Inoculumn-mGAM,4913,3096
B4-e003Coalescence-mBHI-p3,2854,1748
A5-e003Coalescence-Inoculumn-mBHI,3381,2147
A9-e003Coalescence-mGAM-p5,4907,3102
C10-e003Coalescence-mGAM-p7,4906,3087
A11-e003Coalescence-mGAM-p3,4900,3075
C10-e003Coalescence-mBHI-p3,4882,3074
D2-e003Coalescence-mBHI-p3,4861,3067
H5-e003Coalescence-mBHI-p5_S40,4363,2694
E2-e003Coalescence-mGAM-p7_S145,4779,3036
G5-e003Coalescence-mBHI-p7_S124,3537,2200
H111-e003Coalescence-mGAM-p7_S188,4910,3085
F5-e003Coalescence-mGAM-p5_S64,3266,1851
F8-e003Coalescence-mBHI-p3_S117,4821,3026
H3-e003Coalescence-mBHI-p3_S46,4010,2424
F100-e003Coalescence-mGAM-p7_S163,4573,2815
F9-e003Coalescence-mBHI-p5_S18,4844,3048
E3-e003Coalescence-mGAM-p3_S58,4653,2964
E8-e003Coalescence-mBHI-p5_S5,4842,3095
E9-e003Coalescence-mBHI-p5_S6,4873,3061
H111-e003Coalescence-mBHI-p3_S144,4943,3120
G111-e003Coalescence-mGAM-p5_S80,4853,3051
G100-e003Coalescence-mGAM-p3_S179,2875,1910
F111-e003Coalescence-mGAM-p5_S68,3521,2071
G111-e003Coalescence-mBHI-p5_S32,4931,3120
H2-e003Coalescence-mGAM-p7_S181,4455,2791
G8-e003Coalescence-mGAM-p3_S177,1763,1279
F2-e003Coalescence-mGAM-p7_S157,3545,2237
H3-e003Coalescence-mGAM-p3_S94,2688,1513
F3-e003Coalescence-mGAM-p3_S70,3945,2515
E100-e003Coalescence-mBHI-p7_S103,4651,3001
F9-e003Coalescence-mGAM-p5_S66,4760,2985
E100-e003Coalescence-mGAM-p3_S155,3976,2564
E3-e003Coalescence-mGAM-p5_S50,4943,3119
F5-e003Coalescence-mGAM-p3_S72,3255,1882
E9-e003Coalescence-mBHI-p7_S102,4869,3066
F111-e003Coalescence-mGAM-p7_S164,4732,2991
E111-e003Coalescence-mBHI-p5_S8,4898,3086
H100-e003Coalescence-mBHI-p5_S43,4939,3115
F2-e003Coalescence-mGAM-p5_S61,4910,3102
F8-e003Coalescence-mGAM-p5_S65,2081,1268
H8-e003Coalescence-mBHI-p7_S137,4925,3120
G9-e003Coalescence-mGAM-p5_S78,3003,1888
G8-e003Coalescence-mGAM-p5_S77,4419,2782
G3-e003Coalescence-mBHI-p3_S34,4861,3053
G100-e003Coalescence-mBHI-p5_S31,4876,3066
F9-e003Coalescence-mBHI-p3_S118,1747,1054
E111-e003Coalescence-mBHI-p3_S108,4816,3016
G3-e003Coalescence-mBHI-p5_S26,3797,2369
G5-e003Coalescence-mBHI-p5_S28,3841,2410
H111-e003Coalescence-mGAM-p5_S92,4913,3104
H9-e003Coalescence-mGAM-p5_S90,4463,2831
H2-e003Coalescence-mBHI-p3_S45,4075,2519
E8-e003Coalescence-mBHI-p7_S101,4914,3118
H2-e003Coalescence-mGAM-p3_S93,2336,1391
E4-e003Coalescence-mGAM-p5_S51,3120,2136
G9-e003Coalescence-mGAM-p7_S174,4636,2908
E8-e003Coalescence-mGAM-p3_S153,4885,3080
G111-e003Coalescence-mGAM-p3_S180,4853,3039
G5-e003Coalescence-mGAM-p3_S84,4442,2791
H8-e003Coalescence-mBHI-p5_S41,4873,3056
E100-e003Coalescence-mBHI-p5_S7,4916,3096
G100-e003Coalescence-mGAM-p7_S175,2127,1370
F9-e003Coalescence-mGAM-p7_S162,3907,2276
F8-e003Coalescence-mGAM-p7_S161,3359,2068
F3-e003Coalescence-mBHI-p3_S22,4745,2988
G3-e003Coalescence-mBHI-p7_S122,4366,2778
G5-e003Coalescence-mGAM-p5_S76,2999,1822
G5-e003Coalescence-mGAM-p7_S172,1480,877
G8-e003Coalescence-mBHI-p3_S129,4923,3111
E5-e003Coalescence-mGAM-p3_S60,4865,3061
G2-e003Coalescence-mGAM-p5_S73,4771,3060
E5-e003Coalescence-mGAM-p7_S148,4695,2943
H9-e003Coalescence-mGAM-p7_S186,4614,2860
E100-e003Coalescence-mGAM-p5_S55,4426,2835
H5-e003Coalescence-mGAM-p3_S96,4319,2753
H5-e003Coalescence-mGAM-p5_S88,3658,2208
H8-e003Coalescence-mGAM-p5_S89,4750,2972
F3-e003Coalescence-mBHI-p5_S14,3979,2536
F100-e003Coalescence-mBHI-p7_S115,4934,3119
E3-e003Coalescence-mGAM-p7_S146,3968,2670
F100-e003Coalescence-mGAM-p3_S167,4663,2950
G100-e003Coalescence-mBHI-p3_S131,2964,1948
E9-e003Coalescence-mGAM-p3_S154,4908,3084
G111-e003Coalescence-mBHI-p7_S128,4880,3080
F111-e003Coalescence-mGAM-p3_S168,4817,3021
F8-e003Coalescence-mBHI-p7_S113,4706,2971
H4-e003Coalescence-mBHI-p3_S47,2498,1550
G8-e003Coalescence-mBHI-p7_S125,4814,3066
F4-e003Coalescence-mBHI-p5_S15,3488,2245
H111-e003Coalescence-mBHI-p5_S44,4915,3071
E111-e003Coalescence-mBHI-p7_S104,4914,3094
E2-e003Coalescence-mGAM-p3_S57,4851,3075
F4-e003Coalescence-mBHI-p3_S23,1901,1216
F2-e003Coalescence-mGAM-p3_S69,4178,2737
E9-e003Coalescence-mGAM-p5_S54,3181,2007
G3-e003Coalescence-mGAM-p5_S74,2270,1438
E111-e003Coalescence-mGAM-p5_S56,4569,2852
G100-e003Coalescence-mGAM-p5_S79,4848,3062
G9-e003Coalescence-mBHI-p3_S130,4594,2894
E4-e003Coalescence-mGAM-p3_S59,2687,1838
H100-e003Coalescence-mBHI-p7_S139,4930,3117
G8-e003Coalescence-mBHI-p5_S29,4915,3112
G8-e003Coalescence-mGAM-p7_S173,4851,3048
E2-e003Coalescence-mGAM-p5_S49,4710,3007
H9-e003Coalescence-mBHI-p5_S42,4880,3070
H111-e003Coalescence-mGAM-p3_S192,4924,3107
F5-e003Coalescence-mBHI-p3_S24,2891,1657
E8-e003Coalescence-mBHI-p3_S105,4854,3102
E8-e003Coalescence-mGAM-p7_S149,1847,1223
G9-e003Coalescence-mBHI-p5_S30,4918,3101
F111-e003Coalescence-mBHI-p7_S116,4648,2937
F5-e003Coalescence-mBHI-p7_S112,1874,1184
F111-e003Coalescence-mBHI-p3_S120,4416,2749
H3-e003Coalescence-mGAM-p5_S86,1614,865
E100-e003Coalescence-mGAM-p7_S151,4735,3011
G9-e003Coalescence-mGAM-p3_S178,4872,3075
H9-e003Coalescence-mBHI-p7_S138,3420,2287
H8-e003Coalescence-mGAM-p7_S185,4869,3070
G2-e003Coalescence-mGAM-p3_S81,4679,2986
F111-e003Coalescence-mBHI-p5_S20,3249,2039
F8-e003Coalescence-mBHI-p5_S17,4849,3064
G100-e003Coalescence-mBHI-p7_S127,4862,3073
