,B3-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
C12-e003Coalescence-mBHI-p3,0.03173953196958586,0.42300000000000004
C9-e003Coalescence-mGAM-p3,0.879,0.013912288150288018
C11-e003Coalescence-mBHI-p3,0.019396380648080247,0.391
D11-e003Coalescence-mBHI-p5,0.008901202905617734,0.9935320679068814
C9-e003Coalescence-mGAM-p7,0.9764786287961519,0.01051094370667405
C8-e003Coalescence-mGAM-p7,0.03124481848650878,0.0416629073558152
D10-e003Coalescence-mBHI-p3,0.015234027713213848,0.5
A8-e003Coalescence-mBHI-p3,0.013199977959271173,0.013168220758621086
e004-inoculumn-fecal-BD,0.19810640672097155,0.22785407416869508
B9-e003Coalescence-mGAM-p5,0.9892881570813877,0.0053541064777625266
A4-e003Coalescence-mBHI-inoculumn-redo,0.11931852773910258,0.13089867598202215
B3-e003Coalescence-mBHI-p3,0.277,0.0025397851093958957
B3-e004Assembly-mBHI-p7,0.06678466060013007,0.07807306364033108
B5-e004Assembly-mBHI-p7,0.05505458441843156,0.06480896699793476
D4-e003Coalescence-mBHI-p3,0.13793751579808314,0.875643381549924
C4-e003GlycerolRevival-mBHI-p2,0.4625,0.02637089804615628
C5-e004Assembly-mBHI-p3,0.04581535893282397,0.05547887471871067
C3-e004Assembly-mBHI-p5,0.05726919866602997,0.08424715805652815
B8-e003Assembly-mGAM-p5,0.22994894618142311,0.22164217503582315
B12-e003Coalescence-mBHI-p3,0.7099774826962086,0.2822535049407736
e004-inoculumn-fecal-AK,0.16832444193040894,0.1971159009797752
D3-e004Assembly-mGAM-p7,0.019373303442634666,0.0241293493815092
D4-e004Assembly-mGAM-p5,0.07632007369383391,0.07958823370687418
D3-e003Coalescence-Inoculumn-mBHI,0.436,0.532
C3-e003Coalescence-mBHI-p7,0.9527864719863124,0.038403333565593896
D11-e003Coalescence-mGAM-p5,0.0019312612368739689,0.9995670934824397
A11-e003Coalescence-mGAM-p7,0.034043463556459284,0.9604953377241368
B8-e003Coalescence-mBHI-p5,0.81,0.020217439372894292
B10-e003Assembly-mGAM-p5,0.136690975181215,0.16306463533494317
C2-e003Coalescence-mGAM-p7,0.006245286317142338,0.006409437905495435
B11-e003Coalescence-mGAM-p3,0.9015,0.06699999999999995
B5-e003Assembly-mBHI-p5,0.0943672871607618,0.9174975716764767
D8-e003Assembly-mGAM-p5,0.09621063070874862,0.10466085593339039
D5-e003Coalescence-mGAM-p5,0.07959077469672723,0.891451634991626
