,index,fixed_diffs,comparisons,sample1,species_id
0,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,0,1895953,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
1,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,7,2241185,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
2,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,6911,2633196,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
3,A_C2_C3_ACPP_AE_mBHI_mBHI_2_S26,6228,2302153,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
4,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,2,2502610,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
5,A_C10_C3_ACPP_AE_mBHI_mBHI_4_S34,4980,2330050,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
6,A_C12_C5_AF_AE_mBHI_mBHI_4_S36,10,2496584,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
7,A_D1_D2_AA_AF_mBHI_mBHI_2_S37,7,2497057,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
8,A_D2_D3_ACPP_AF_mBHI_mBHI_2_S38,1040,1241940,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
9,A_D3_D4_AE_AF_mBHI_mBHI_2_S39,6,2471497,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
10,A_D4_D5_AF_AF_mBHI_mBHI_2_S40,3,2491340,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
11,A_D9_D2_AA_AF_mBHI_mBHI_4_S45,7,2430791,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
12,A_D11_D4_AE_AF_mBHI_mBHI_4_S47,6,2490072,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
13,A_D12_D5_AF_AF_mBHI_mBHI_4_S48,57,2415543,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
14,A_E9_A2_AA_AA_mBHI_mGAM_4_S57,3906,1433541,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
15,A_G9_C2_AA_AE_mBHI_mGAM_4_S81,3415,1280964,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
16,A_H1_D2_AA_AF_mBHI_mGAM_2_S85,2,1262412,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
17,B_A4_E5_AF_AA_mBHI_mBHI_2_S100,14,1395987,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
18,B_A10_A9_ACPP_AA_mGAM_mBHI_4_S106,4566,2322168,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
19,B_C4_G5_AF_AE_mBHI_mBHI_2_S124,15,1428103,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
20,B_C10_C9_ACPP_AE_mGAM_mBHI_4_S130,6397,2296981,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
