,A2-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
A5-e003Coalescence-mBHI-inoculumn-redo,0.9103444084826242,0.085027263670136
A5-e003Coalescence-mBHI-p7,0.9897521330717063,0.00977154726055742
D2-e003Coalescence-Inoculumn-mBHI,0.9326254374084142,0.06818153763444477
D2-e003Coalescence-mBHI-p5,0.9729161203989259,0.029815816278893785
D2-e003Coalescence-mGAM-p5,0.9772098054007556,0.021075285506574542
E5-e003Coalescence-mBHI-p3_S12,0.9948384985634471,0.004859607769315938
E5-e003Coalescence-mBHI-p5_S4,0.9868678930900827,0.011719082686325911
E5-e003Coalescence-mBHI-p7_S100,0.999654336391581,0.0002738233910627683
E5-e003Coalescence-mGAM-p7_S148,0.9982787463157814,0.0021778690541276627
H2-e003Coalescence-mBHI-p7_S133,0.9814602965448475,0.014471976252930056
H2-e003Coalescence-mGAM-p3_S93,0.9468653691329256,0.06338933167541193
H2-e003Coalescence-mGAM-p7_S181,0.9994562218685465,0.0007276902247732301
