,A2-e003Coalescence-Inoculumn-mGAM,B3-e003Coalescence-Inoculumn-mGAM
A3-e003Coalescence-Inoculumn-mGAM,0.14035087719298245,0.3125
A9-e003Coalescence-mBHI-p3,0.21052631578947367,0.0
A9-e003Coalescence-mBHI-p7,0.24561403508771928,0.0
A9-e003Coalescence-mGAM-p5,0.0,0.5416666666666666
B2-e003Coalescence-Inoculumn-mGAM,0.017543859649122806,0.1875
B8-e003Coalescence-mGAM-p5,0.0,0.4166666666666667
B8-e003Coalescence-mGAM-p7,0.05263157894736842,0.25
E9-e003Coalescence-mBHI-p5_S6,0.6666666666666666,0.0
E9-e003Coalescence-mGAM-p3_S154,0.017543859649122806,0.25
F8-e003Coalescence-mGAM-p7_S161,0.0,0.6666666666666666
