,index,fixed_diffs,comparisons,sample1,species_id
0,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,0,2270967,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
1,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,1,2276307,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
2,B_C12_C11_AF_AE_mGAM_mBHI_4_S132,0,1792047,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
3,B_D7_H10_AE_AF_mGAM_mBHI_2_S139,0,2211664,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
4,B_D11_D10_AE_AF_mGAM_mBHI_4_S143,2,1191188,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
5,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,13687,1658687,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
6,C_C8_C11_AF_AE_mGAM_mBHI_6_S224,0,2263332,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
7,C_D7_D10_AE_AF_mGAM_mBHI_6_S235,0,2233366,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
8,D_C8_C11_AF_AE_mGAM_mBHI_6_S320,0,2247263,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
9,D_C12_G11_AF_AE_mGAM_mBHI_4_S324,0,2024192,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
10,D_D6_D9_ACPP_AF_mGAM_mBHI_6_S330,0,1638201,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
11,D_D7_D10_AE_AF_mGAM_mBHI_6_S331,0,1879900,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
12,D_D11_H10_AE_AF_mGAM_mBHI_4_S335,0,2227492,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
13,D_G12_G11_AF_AE_mGAM_mGAM_4_S372,0,1931507,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
14,C11-e003Coalescence-mBHI-p3,12,2201502,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
15,D10-e003Coalescence-mBHI-p3,11,1617682,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
16,B11-e003Coalescence-mGAM-p3,13605,1647499,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
17,C11-e003Coalescence-mBHI-p5,19,2282021,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
18,D10-e003Coalescence-mGAM-p3,10,1226130,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
19,D10-e003Coalescence-mBHI-p7,23,1586664,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
20,G111-e003Coalescence-mBHI-p5_S32,0,2261354,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
21,H100-e003Coalescence-mBHI-p5_S43,0,2224145,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
22,H100-e003Coalescence-mBHI-p7_S139,0,2045615,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
23,D10-e003Coalescence-mGAM-p1_S771,0,1509834,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
24,G11-e003Coalescence-mBHI-p1_S838,0,2226467,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
25,C11-e003Coalescence-mBHI-p1_S774,0,1738610,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
26,H10-e003Coalescence-mBHI-p1_S831,0,2266781,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
27,H8-e003Coalescence-mBHI-p1_S815,2,1224873,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
28,H11-e003Coalescence-mBHI-p1_S839,1,2272863,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
29,B9-e003Coalescence-mBHI-p1_S757,18518,2252237,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
30,E11-e003Coalescence-mBHI-p1_S836,1,2225111,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
31,D11-e003Coalescence-mBHI-p1_S775,1,2022107,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
32,A11-e003Coalescence-mBHI-p1_S772,2,1216287,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
33,Coalescence-F12-F9-ACPP-ACPP-mGAM-mGAM-3_S691,11319,1374142,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
34,Coalescence-A12-D11-AF-AF-mGAM-mBHI-7_S631,0,2275702,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
35,Coalescence-C12-B11-ACPP-AF-mGAM-mGAM-5_S655,14785,1801132,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
36,Coalescence-E8-D11-AF-AF-mGAM-mBHI-3_S675,1,2276197,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
37,Coalescence-A10-C11-AE-AF-mGAM-mBHI-7_S629,0,2266652,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
38,e003-inoculumn-fecal-AC,16343,2118517,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
39,e003-inoculumn-fecal-inoculumn,8515,1241055,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
40,Assembly-G11-D9-ACPP-mGAM-3_S702,9529,1175560,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
41,C_B1_e003Assembly_6_S205,13830,2141372,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
42,C_B5_e003Assembly_6_S209,16818,2208579,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
43,C_B9_e003Assembly_4_S213,13930,2070717,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
44,C_F5_e003Assembly_6_S257,14024,2039144,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
45,C_F9_e003Assembly_4_S261,7500,1131787,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
46,C_H2_e003Assembly_S278,0,1204331,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101714
0,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,1,2270967,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,101714
1,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,0,2276307,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,101714
2,B_C12_C11_AF_AE_mGAM_mBHI_4_S132,0,1792047,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,101714
3,B_D7_H10_AE_AF_mGAM_mBHI_2_S139,0,2211664,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,101714
4,B_D11_D10_AE_AF_mGAM_mBHI_4_S143,0,1191188,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,101714
5,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,13674,1658687,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,101714
6,C_C8_C11_AF_AE_mGAM_mBHI_6_S224,0,2263332,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,101714
7,C_D7_D10_AE_AF_mGAM_mBHI_6_S235,0,2233366,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,101714
8,D_C8_C11_AF_AE_mGAM_mBHI_6_S320,0,2247263,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,101714
9,D_C12_G11_AF_AE_mGAM_mBHI_4_S324,0,2024192,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,101714
10,D_D6_D9_ACPP_AF_mGAM_mBHI_6_S330,0,1638201,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,101714
11,D_D7_D10_AE_AF_mGAM_mBHI_6_S331,0,1879900,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,101714
