,0
A_C8_C11_AF_AE_mGAM_mBHI_2_S32,46.0
B_C7_G10_AE_AE_mGAM_mBHI_2_S127,7.0
B_G7_G10_AE_AE_mGAM_mGAM_2_S175,57.0
B_G11_C10_AE_AE_mGAM_mGAM_4_S179,41.0
C_G7_C10_AE_AE_mGAM_mGAM_6_S271,25.0
D_C6_C9_ACPP_AE_mGAM_mBHI_6_S318,100.0
D_C11_G10_AE_AE_mGAM_mBHI_4_S323,3.0
D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,60.0
D_G7_C10_AE_AE_mGAM_mGAM_6_S367,63.0
D_G11_G10_AE_AE_mGAM_mGAM_4_S371,46.0
C10-e003Coalescence-mGAM-p3,23.0
C10-e003Coalescence-mGAM-p5,65.0
C10-e003Coalescence-mGAM-p7,118.0
G100-e003Coalescence-mGAM-p3_S179,12.0
G100-e003Coalescence-mGAM-p7_S175,14.0
C3-e003Coalescence-Inoculumn-mGAM,14.0
C2-e003Coalescence-Inoculumn-mGAM,16.0
B4-e003Coalescence-Inoculumn-mGAM,23.0
C4-e003Coalescence-Inoculumn-mGAM,23.0
D4-e003Coalescence-Inoculumn-mGAM,7.0
C5-e003Coalescence-Inoculumn-mGAM,23.0
A4-e003Coalescence-Inoculumn-mGAM,34.0
B10-e003Coalescence-mGAM-p1_S769,3.0
G10-e003Coalescence-mBHI-p1_S830,27.0
D10-e003Coalescence-mGAM-p1_S771,51.0
G11-e003Coalescence-mBHI-p1_S838,9.0
G8-e003Coalescence-mBHI-p1_S814,3.0
H10-e003Coalescence-mGAM-p1_S835,16.0
C11-e003Coalescence-mGAM-p1_S778,8.0
C11-e003Coalescence-mBHI-p1_S774,3.0
H10-e003Coalescence-mBHI-p1_S831,26.0
E10-e003Coalescence-mGAM-p1_S832,3.0
C9-e003Coalescence-mGAM-p1_S762,3.0
G11-e003Coalescence-mGAM-p1_S842,18.0
G10-e003Coalescence-mGAM-p1_S834,22.0
F10-e003Coalescence-mGAM-p1_S833,4.0
A10-e003Coalescence-mBHI-p1_S764,3.0
C10-e003Coalescence-mGAM-p1_S770,40.0
G9-e003Coalescence-mGAM-p1_S826,6.0
B10-e003Assembly-mGAM-p3,3.0
B10-e003Assembly-mGAM-p5,6.0
B10-e003GlycerolRevival-mGAM-p2,7.0
C10-e003GlycerolRevival-mGAM-p2,3.0
Assembly-G5-C10-AE-mGAM-5_S696,70.0
C_B11_e003Assembly_4_S215,206.0
C_F3_e003Assembly_6_S255,22.0
C_F7_e003Assembly_6_S259,110.0
C_F11_e003Assembly_4_S263,83.0
D_B7_e003Assembly_S307,31.0
D_F3_e003Assembly_S351,2.0
D_F7_e003Assembly_S355,16.0
D_F11_e003Assembly_S359,42.0
C_G2_e003Assembly_S266,16.0
C_G6_e003Assembly_S270,9.0
