,B3-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
C12-e003Coalescence-mBHI-p3,0.9263406671398154,0.9123006833712984
C9-e003Coalescence-mGAM-p3,0.9979879347054649,0.9945193621867882
C11-e003Coalescence-mBHI-p3,0.9784918381831086,0.9734259681093395
C9-e003Coalescence-mGAM-p7,0.9975507452093684,0.9993507972665149
C8-e003Coalescence-mGAM-p7,0.9720787792760822,0.9732984054669704
D10-e003Coalescence-mBHI-p3,0.9823555713271823,0.9933257403189066
F3-e004Assembly-epsilon-p3,0.16998012775017743,0.15034168564920272
B2-e003Coalescence-mBHI-p3,0.9034599006387508,0.8990660592255125
A4-e003Coalescence-mBHI-p7,0.28084457061745915,0.2658883826879271
A4-e003Coalescence-mBHI-inoculumn-redo,0.823460610361959,0.8224555808656037
B3-e003Coalescence-mBHI-p3,0.953888573456352,0.9517881548974942
D4-e003Coalescence-mBHI-p5,0.9577913413768631,0.9607425968109339
C2-e003Coalescence-mBHI-p5,0.7019410929737402,0.6981617312072893
B3-e004Assembly-mBHI-p7,0.19533286018452803,0.18223234624145787
B5-e004Assembly-mBHI-p7,0.23599361249112846,0.2637107061503417
D4-e003Coalescence-mBHI-p3,0.9106891412349184,0.9426514806378132
C4-e003GlycerolRevival-mBHI-p2,0.9813016323633783,0.9781070615034169
G5-e004Assembly-epsilon-p3,0.1170652945351313,0.12072892938496584
C5-e004Assembly-mBHI-p3,0.20676579134137685,0.23690205011389523
D10-e003Assembly-mGAM-p5,0.9046926898509581,0.8929066059225512
C3-e004Assembly-mBHI-p5,0.19707523066004257,0.1845102505694761
B2-e003Coalescence-mBHI-p5,0.8905564229950318,0.8561685649202734
C4-e003Coalescence-mGAM-p7,0.9873605393896381,0.9845558086560365
D3-e004Assembly-mGAM-p7,0.1958559261887864,0.18223234624145787
C3-e003Coalescence-mGAM-p3,0.9968254080908446,0.9965535307517085
B4-e003Assembly-mBHI-p5,0.5990234208658624,0.5970637813211845
D3-e003Coalescence-Inoculumn-mBHI,0.8933860894251242,0.8927312072892938
C3-e003Coalescence-mBHI-p7,0.9644237047551455,0.958134396355353
B10-e003Assembly-mGAM-p5,0.9547814052519518,0.9558496583143508
C2-e003Coalescence-mGAM-p7,0.9986919801277503,0.998369020501139
D3-e003Coalescence-mBHI-p5,0.9036728176011356,0.9055876993166287
C4-e003Coalescence-mBHI-inoculumn-redo,0.6759070262597586,0.9717289293849658
B5-e003Coalescence-mBHI-p5,0.9027324343506031,0.9067676537585422
D5-e003Coalescence-mBHI-p7,0.9681951738821859,0.9668314350797267
C9-e003Coalescence-mBHI-p5,0.9839609652235629,0.9856674259681094
A10-e003Coalescence-mBHI-p3,0.4065471965933286,0.36446469248291574
E5-e004Assembly-mGAM-p5,0.15450390347764373,0.17995444191343962
C2-e003Coalescence-mBHI-p3,0.7836699787083038,0.7969476082004556
D4-e003Coalescence-mBHI-p7,0.9480234208658623,0.9483325740318906
E3-e004Assembly-mGAM-p3,0.19873030518097942,0.18223234624145787
B10-e003Coalescence-mGAM-p3,0.9982533711852377,0.9966150341685649
D10-e003Coalescence-mBHI-p5,0.9867146912704045,0.98725284738041
D5-e003Coalescence-mBHI-p3,0.9060369056068135,0.8927630979498863
C5-e003Coalescence-mBHI-p3,0.8788892831795599,0.8412756264236901
C9-e003Coalescence-mBHI-p3,0.9974478353442158,0.9885580865603644
D10-e003Coalescence-mGAM-p5,0.9995322924059616,0.9963302961275626
C8-e003Coalescence-mBHI-p7,0.8634464158977999,0.8430956719817768
