,B3-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
C11-e003Coalescence-mGAM-p5,1406,439
B3-e003Coalescence-Inoculumn-mBHI,1409,439
D5-e004Assembly-mGAM-p7,1375,432
D9-e003Coalescence-mBHI-p3,467,150
D3-e003Coalescence-mGAM-p3,1397,438
D3-e003Coalescence-mGAM-p5,1404,439
C10-e003Coalescence-mGAM-p3,1408,438
C3-e003Coalescence-Inoculumn-mGAM,1387,429
B5-e003Coalescence-mBHI-p7,1402,438
A3-e003Coalescence-mGAM-p7,1399,437
D4-e003Coalescence-Inoculumn-mBHI,1404,437
A4-e003Coalescence-mBHI-p5,1394,433
B3-e003Coalescence-mBHI-p7,1377,428
D10-e003Coalescence-mGAM-p7,1409,436
C12-e003Coalescence-mGAM-p3,1353,418
C11-e003Coalescence-mGAM-p3,1409,439
D5-e004Assembly-mGAM-p3,1184,372
A10-e003Coalescence-mBHI-p7,1386,437
C10-e003Coalescence-mBHI-p7,1400,435
B10-e003Coalescence-mBHI-p3,1401,430
C11-e003Coalescence-mBHI-p5,1409,439
E3-e004Assembly-mGAM-p5,1376,431
D10-e003Coalescence-mGAM-p3,1407,436
B10-e003Coalescence-mGAM-p7,1259,376
C2-e003Coalescence-Inoculumn-mGAM,1369,429
E5-e004Assembly-mGAM-p3,659,215
B4-e003Coalescence-Inoculumn-mGAM,1406,433
A10-e003Coalescence-mGAM-p7,1399,430
D9-e003Coalescence-mBHI-p5,1383,433
C4-e003Coalescence-Inoculumn-mGAM,1404,437
D4-e003Coalescence-mGAM-p3,1408,439
C3-e003Coalescence-mGAM-p7,1409,439
B3-e003Coalescence-mGAM-p5,1404,438
D9-e003Coalescence-mBHI-p7,1378,426
B10-e003Assembly-mGAM-p3,1186,366
D3-e004Assembly-mGAM-p5,1335,413
C5-e003Coalescence-mBHI-p7,1397,439
C11-e003Coalescence-mGAM-p7,1407,439
D10-e003Coalescence-mBHI-p7,1371,429
C9-e003Coalescence-mBHI-p7,1355,415
C3-e004Assembly-mBHI-p3,1376,427
B10-e003GlycerolRevival-mGAM-p2,1260,376
B3-e003Coalescence-mBHI-p5,1394,434
C2-e003Coalescence-mBHI-inoculumn-redo,1360,420
B2-e003Coalescence-Inoculumn-mBHI,1241,407
C10-e003Coalescence-mGAM-p5,1409,439
C4-e003Assembly-mBHI-p5,1353,413
A3-e003Coalescence-mBHI-p3,1376,429
AG-Fecal,1389,435
D4-e003Coalescence-Inoculumn-mGAM,828,227
B5-e004Assembly-mBHI-p5,646,221
C10-e003Coalescence-mBHI-p5,1400,429
C3-e003Coalescence-mBHI-inoculumn-redo,1409,438
e004-inoculumn-fecal-AR,1373,425
B5-e003Coalescence-mGAM-p3,1381,424
BK-Fecal,1089,356
A4-e003Coalescence-mBHI-p3,1292,402
F3-e004Assembly-epsilon-p5,624,170
C9-e003Coalescence-mGAM-p5,1408,439
C2-e003Coalescence-mGAM-p5,1406,436
C8-e003Coalescence-mBHI-p5,1409,438
B4-e003Coalescence-Inoculumn-mBHI,1407,439
B3-e004Assembly-mBHI-p3,1319,419
C5-e003Coalescence-Inoculumn-mGAM,1396,431
C4-e003Coalescence-mBHI-p5,1409,439
G3-e004Assembly-epsilon-p5,1318,408
A4-e003Coalescence-Inoculumn-mGAM,1408,437
B4-e003Coalescence-mBHI-p3,1394,428
C10-e003Coalescence-mGAM-p7,1409,439
F3-e004Assembly-epsilon-p7,738,203
C10-e003Coalescence-mBHI-p3,1405,434
H5-e003Coalescence-mBHI-p5_S40,1407,438
G5-e003Coalescence-mBHI-p7_S124,1408,438
H4-e003Coalescence-mGAM-p7_S183,1409,439
F5-e003Coalescence-mGAM-p5_S64,1402,438
F5-e003Coalescence-mGAM-p7_S160,1403,439
H3-e003Coalescence-mBHI-p3_S46,1402,434
F100-e003Coalescence-mGAM-p7_S163,1403,439
H3-e003Coalescence-mBHI-p7_S134,1380,432
E3-e003Coalescence-mGAM-p3_S58,1406,436
G4-e003Coalescence-mBHI-p5_S27,1408,437
G2-e003Coalescence-mBHI-p3_S33,1395,436
G111-e003Coalescence-mGAM-p5_S80,1402,436
G100-e003Coalescence-mGAM-p3_S179,1374,426
G111-e003Coalescence-mBHI-p5_S32,1407,438
G5-e003Coalescence-mBHI-p3_S36,1371,434
E3-e003Coalescence-mBHI-p3_S10,1363,425
G8-e003Coalescence-mGAM-p3_S177,1403,437
F2-e003Coalescence-mGAM-p7_S157,1388,431
H3-e003Coalescence-mGAM-p3_S94,1395,438
H4-e003Coalescence-mGAM-p3_S95,1344,420
F3-e003Coalescence-mGAM-p3_S70,1103,346
E100-e003Coalescence-mBHI-p7_S103,1374,432
H100-e003Coalescence-mGAM-p7_S187,1338,427
E100-e003Coalescence-mGAM-p3_S155,1402,434
E3-e003Coalescence-mGAM-p5_S50,1403,438
F5-e003Coalescence-mGAM-p3_S72,1371,434
H100-e003Coalescence-mBHI-p5_S43,1401,438
F2-e003Coalescence-mGAM-p5_S61,1408,439
F5-e003Coalescence-mBHI-p5_S16,1389,430
G9-e003Coalescence-mGAM-p5_S78,1378,430
G8-e003Coalescence-mGAM-p5_S77,1408,438
G3-e003Coalescence-mBHI-p3_S34,1388,437
G100-e003Coalescence-mBHI-p5_S31,1401,434
G3-e003Coalescence-mBHI-p5_S26,1408,438
G5-e003Coalescence-mBHI-p5_S28,1409,439
G4-e003Coalescence-mBHI-p3_S35,1407,437
E8-e003Coalescence-mBHI-p7_S101,1131,328
E4-e003Coalescence-mBHI-p5_S3,1402,438
E4-e003Coalescence-mGAM-p5_S51,1395,435
G9-e003Coalescence-mGAM-p7_S174,1399,439
F2-e003Coalescence-mBHI-p3_S21,1346,415
E8-e003Coalescence-mGAM-p3_S153,1407,439
G111-e003Coalescence-mGAM-p3_S180,1394,434
G5-e003Coalescence-mGAM-p3_S84,1401,439
E100-e003Coalescence-mBHI-p5_S7,1394,438
G100-e003Coalescence-mGAM-p7_S175,1221,382
F3-e003Coalescence-mBHI-p3_S22,1402,433
G3-e003Coalescence-mBHI-p7_S122,1404,436
G5-e003Coalescence-mGAM-p5_S76,1408,438
G5-e003Coalescence-mGAM-p7_S172,1408,439
G4-e003Coalescence-mGAM-p5_S75,1409,439
G8-e003Coalescence-mBHI-p3_S129,1406,438
G2-e003Coalescence-mGAM-p5_S73,1408,438
E100-e003Coalescence-mGAM-p5_S55,1380,430
G4-e003Coalescence-mGAM-p3_S83,1403,434
F4-e003Coalescence-mBHI-p7_S111,1393,435
H3-e003Coalescence-mGAM-p7_S182,1402,438
F4-e003Coalescence-mGAM-p5_S63,1388,436
G4-e003Coalescence-mGAM-p7_S171,1393,438
F3-e003Coalescence-mBHI-p5_S14,1375,434
F100-e003Coalescence-mBHI-p7_S115,1398,438
E3-e003Coalescence-mGAM-p7_S146,1402,438
F100-e003Coalescence-mGAM-p3_S167,1328,420
G4-e003Coalescence-mBHI-p7_S123,1398,430
F3-e003Coalescence-mGAM-p5_S62,1396,433
H4-e003Coalescence-mBHI-p7_S135,1406,438
E3-e003Coalescence-mBHI-p5_S2,1386,429
G111-e003Coalescence-mBHI-p7_S128,1390,431
H3-e003Coalescence-mBHI-p5_S38,1401,430
G3-e003Coalescence-mGAM-p3_S82,1386,432
F3-e003Coalescence-mGAM-p7_S158,1367,420
H4-e003Coalescence-mBHI-p3_S47,1401,437
F3-e003Coalescence-mBHI-p7_S110,936,281
F100-e003Coalescence-mGAM-p5_S67,1346,420
G8-e003Coalescence-mBHI-p7_S125,1388,425
F4-e003Coalescence-mBHI-p5_S15,1392,435
F2-e003Coalescence-mBHI-p5_S13,1401,439
F4-e003Coalescence-mBHI-p3_S23,1363,423
F2-e003Coalescence-mGAM-p3_S69,1395,438
G3-e003Coalescence-mGAM-p5_S74,1408,434
G100-e003Coalescence-mGAM-p5_S79,1392,433
H100-e003Coalescence-mGAM-p5_S91,1384,430
G9-e003Coalescence-mBHI-p3_S130,1357,418
E4-e003Coalescence-mGAM-p7_S147,1406,439
E4-e003Coalescence-mGAM-p3_S59,1396,436
H4-e003Coalescence-mBHI-p5_S39,1409,438
F4-e003Coalescence-mGAM-p3_S71,1403,437
H100-e003Coalescence-mBHI-p7_S139,1403,437
G8-e003Coalescence-mBHI-p5_S29,1393,439
G2-e003Coalescence-mBHI-p5_S25,1387,436
G8-e003Coalescence-mGAM-p7_S173,1407,438
E4-e003Coalescence-mBHI-p3_S11,1383,428
H9-e003Coalescence-mBHI-p5_S42,1401,429
F5-e003Coalescence-mBHI-p3_S24,1399,436
H5-e003Coalescence-mBHI-p7_S136,1352,415
G9-e003Coalescence-mBHI-p5_S30,1387,439
F5-e003Coalescence-mBHI-p7_S112,1376,431
F4-e003Coalescence-mGAM-p7_S159,1397,436
H3-e003Coalescence-mGAM-p5_S86,1400,436
E4-e003Coalescence-mBHI-p7_S99,1363,427
H4-e003Coalescence-mGAM-p5_S87,1397,437
E100-e003Coalescence-mGAM-p7_S151,1371,424
G9-e003Coalescence-mGAM-p3_S178,1409,439
H9-e003Coalescence-mBHI-p7_S138,1355,418
G2-e003Coalescence-mGAM-p3_S81,1408,438
G100-e003Coalescence-mBHI-p7_S127,1387,429
