,index,fixed_diffs,num_int_sites,sample1,species_id
0,F2-e004Assembly-epsilon-p3,0.0,3312590,F2-e004Assembly-epsilon-p3,101199
1,G2-e004Assembly-epsilon-p3,0.0,3313931,F2-e004Assembly-epsilon-p3,101199
2,F2-e004Assembly-epsilon-p7,1.0,3291706,F2-e004Assembly-epsilon-p3,101199
3,G2-e004Assembly-epsilon-p5,1.0,3222456,F2-e004Assembly-epsilon-p3,101199
4,F2-e004Assembly-epsilon-p5,0.0,3311211,F2-e004Assembly-epsilon-p3,101199
0,F2-e004Assembly-epsilon-p3,0.0,3312590,G2-e004Assembly-epsilon-p3,101199
1,G2-e004Assembly-epsilon-p3,0.0,3313931,G2-e004Assembly-epsilon-p3,101199
2,F2-e004Assembly-epsilon-p7,1.0,3291706,G2-e004Assembly-epsilon-p3,101199
3,G2-e004Assembly-epsilon-p5,1.0,3222456,G2-e004Assembly-epsilon-p3,101199
4,F2-e004Assembly-epsilon-p5,0.0,3311211,G2-e004Assembly-epsilon-p3,101199
0,F2-e004Assembly-epsilon-p3,0.0,3312590,F2-e004Assembly-epsilon-p7,101199
1,G2-e004Assembly-epsilon-p3,0.0,3313931,F2-e004Assembly-epsilon-p7,101199
2,F2-e004Assembly-epsilon-p7,0.0,3291706,F2-e004Assembly-epsilon-p7,101199
3,G2-e004Assembly-epsilon-p5,0.0,3222456,F2-e004Assembly-epsilon-p7,101199
4,F2-e004Assembly-epsilon-p5,0.0,3311211,F2-e004Assembly-epsilon-p7,101199
0,F2-e004Assembly-epsilon-p3,0.0,3312590,G2-e004Assembly-epsilon-p5,101199
1,G2-e004Assembly-epsilon-p3,0.0,3313931,G2-e004Assembly-epsilon-p5,101199
2,F2-e004Assembly-epsilon-p7,0.0,3291706,G2-e004Assembly-epsilon-p5,101199
3,G2-e004Assembly-epsilon-p5,0.0,3222456,G2-e004Assembly-epsilon-p5,101199
4,F2-e004Assembly-epsilon-p5,0.0,3311211,G2-e004Assembly-epsilon-p5,101199
0,F2-e004Assembly-epsilon-p3,0.0,3312590,F2-e004Assembly-epsilon-p5,101199
1,G2-e004Assembly-epsilon-p3,0.0,3313931,F2-e004Assembly-epsilon-p5,101199
2,F2-e004Assembly-epsilon-p7,1.0,3291706,F2-e004Assembly-epsilon-p5,101199
3,G2-e004Assembly-epsilon-p5,1.0,3222456,F2-e004Assembly-epsilon-p5,101199
4,F2-e004Assembly-epsilon-p5,0.0,3311211,F2-e004Assembly-epsilon-p5,101199
