,sample1,sample2,passage1,passage2,mesocosms,sel_med,sel_lower,sel_upper,n_snps
0,A4-e003Coalescence-mBHI-inoculumn-redo,A4-e003Coalescence-mBHI-p3,0,3,A4-AA-AE-mBHI-mBHI,-1.484972034370948,-1.4942974645245921,-1.47513855385813,16029
1,A4-e003Coalescence-mBHI-inoculumn-redo,A4-e003Coalescence-mBHI-p5,0,5,A4-AA-AE-mBHI-mBHI,-1.973016707024652,-1.997556835211653,-1.9502556155188857,16029
2,A4-e003Coalescence-mBHI-inoculumn-redo,A4-e003Coalescence-mBHI-p7,0,7,A4-AA-AE-mBHI-mBHI,-1.2106208983752804,-1.2231111150153104,-1.1980228110105091,16029
3,A4-e003Coalescence-mBHI-p3,A4-e003Coalescence-mBHI-p5,3,5,A4-AA-AE-mBHI-mBHI,-2.7058171087041596,-2.767033218451787,-2.647121405990992,16029
4,A4-e003Coalescence-mBHI-p3,A4-e003Coalescence-mBHI-p7,3,7,A4-AA-AE-mBHI-mBHI,-1.0049326455683842,-1.028643056642956,-0.982379592873399,16029
5,A4-e003Coalescence-mBHI-p5,A4-e003Coalescence-mBHI-p7,5,7,A4-AA-AE-mBHI-mBHI,0.6964642933892569,0.6251995126863963,0.7683250796641035,16029
6,C2-e003Coalescence-mBHI-inoculumn-redo,C2-e003Coalescence-mBHI-p3,0,3,C2-AA-AE-mBHI-mBHI,-0.7257348864748081,-0.7312119933618338,-0.716240949365826,16029
7,C2-e003Coalescence-mBHI-inoculumn-redo,C2-e003Coalescence-mBHI-p5,0,5,C2-AA-AE-mBHI-mBHI,-1.0347935172423242,-1.040594093247661,-1.0279277859128977,16029
8,C2-e003Coalescence-mBHI-p3,C2-e003Coalescence-mBHI-p5,3,5,C2-AA-AE-mBHI-mBHI,-1.5005646460710529,-1.514172523956505,-1.4847276242670904,16029
9,C2-e003Coalescence-mBHI-inoculumn-redo,C2-e003Coalescence-mGAM-p3,0,3,C2-AA-AE-mBHI-mGAM,0.3212643552863857,0.3147662253500883,0.3260399861599728,16029
10,C2-e003Coalescence-mBHI-inoculumn-redo,C2-e003Coalescence-mGAM-p5,0,5,C2-AA-AE-mBHI-mGAM,1.0682359789455658,1.0546700056173506,1.0816187115801816,16029
11,C2-e003Coalescence-mBHI-inoculumn-redo,C2-e003Coalescence-mGAM-p7,0,7,C2-AA-AE-mBHI-mGAM,1.0624424321282666,1.050858633683435,1.0742913112789985,16029
12,C2-e003Coalescence-mGAM-p3,C2-e003Coalescence-mGAM-p5,3,5,C2-AA-AE-mBHI-mGAM,2.186540369306542,2.150658421725968,2.2203222787796495,16029
13,C2-e003Coalescence-mGAM-p3,C2-e003Coalescence-mGAM-p7,3,7,C2-AA-AE-mBHI-mGAM,1.6165606354049982,1.5974854247852903,1.6380958309153333,16029
14,C2-e003Coalescence-mGAM-p5,C2-e003Coalescence-mGAM-p7,5,7,C2-AA-AE-mBHI-mGAM,1.0476001041143943,0.9950020664057087,1.1027192844168956,16029
15,A4-e003Coalescence-mBHI-inoculumn-redo,A4-e003Coalescence-mGAM-p5,0,5,A4-AA-AE-mBHI-mGAM,-1.7456784922866027,-1.752935372870428,-1.738319341144957,16029
16,C2-e003Coalescence-mBHI-inoculumn-redo,G2-e003Coalescence-mBHI-p3_S33,0,3,G2-AA-AE-mBHI-mBHI,-1.6510627047227135,-1.6612173049477152,-1.640029745421233,16029
17,C2-e003Coalescence-mBHI-inoculumn-redo,G2-e003Coalescence-mBHI-p5_S25,0,5,G2-AA-AE-mBHI-mBHI,-1.609745869503504,-1.6240192058947631,-1.5951661929326246,16029
18,C2-e003Coalescence-mBHI-inoculumn-redo,G2-e003Coalescence-mBHI-p7_S121,0,7,G2-AA-AE-mBHI-mBHI,-0.5798072446352962,-0.5836659772638546,-0.5754210578510945,16029
19,G2-e003Coalescence-mBHI-p3_S33,G2-e003Coalescence-mBHI-p5_S25,3,5,G2-AA-AE-mBHI-mBHI,-1.5481081515510309,-1.5861894027984214,-1.5090272707959655,16029
20,G2-e003Coalescence-mBHI-p3_S33,G2-e003Coalescence-mBHI-p7_S121,3,7,G2-AA-AE-mBHI-mBHI,0.22368922662187501,0.2144259015819173,0.23219804881477926,16029
21,G2-e003Coalescence-mBHI-p5_S25,G2-e003Coalescence-mBHI-p7_S121,5,7,G2-AA-AE-mBHI-mBHI,1.9945420587712628,1.9579525397810935,2.0333634431185597,16029
22,A4-e003Coalescence-mBHI-inoculumn-redo,E4-e003Coalescence-mBHI-p5_S3,0,5,E4-AA-AE-mBHI-mBHI,-1.832700210955709,-1.8478315009762796,-1.818266391060923,16029
23,A4-e003Coalescence-mBHI-inoculumn-redo,E4-e003Coalescence-mBHI-p7_S99,0,7,E4-AA-AE-mBHI-mBHI,-1.4430540618020449,-1.4578748647470805,-1.4299403756716287,16029
24,E4-e003Coalescence-mBHI-p5_S3,E4-e003Coalescence-mBHI-p7_S99,5,7,E4-AA-AE-mBHI-mBHI,-0.4685348762819377,-0.5298838530736161,-0.40875573930440656,16029
25,A4-e003Coalescence-mBHI-inoculumn-redo,E4-e003Coalescence-mGAM-p3_S59,0,3,E4-AA-AE-mBHI-mGAM,0.12292076387402151,0.11831269284778252,0.12747581334704852,16029
26,A4-e003Coalescence-mBHI-inoculumn-redo,E4-e003Coalescence-mGAM-p5_S51,0,5,E4-AA-AE-mBHI-mGAM,1.1169955013320596,1.1031596709081286,1.1307459480669002,16029
27,A4-e003Coalescence-mBHI-inoculumn-redo,E4-e003Coalescence-mGAM-p7_S147,0,7,E4-AA-AE-mBHI-mGAM,-0.03854995230827501,-0.040524839890948856,-0.035017494004712164,16029
28,E4-e003Coalescence-mGAM-p3_S59,E4-e003Coalescence-mGAM-p5_S51,3,5,E4-AA-AE-mBHI-mGAM,2.606262755706185,2.572941265231077,2.6418102057233153,16029
29,E4-e003Coalescence-mGAM-p3_S59,E4-e003Coalescence-mGAM-p7_S147,3,7,E4-AA-AE-mBHI-mGAM,-0.1596529894449974,-0.16239430509810537,-0.15496312429213643,16029
30,E4-e003Coalescence-mGAM-p5_S51,E4-e003Coalescence-mGAM-p7_S147,5,7,E4-AA-AE-mBHI-mGAM,-2.9246501770347666,-2.960476338424344,-2.8911099611156272,16029
31,C2-e003Coalescence-mBHI-inoculumn-redo,G2-e003Coalescence-mGAM-p3_S81,0,3,G2-AA-AE-mBHI-mGAM,-0.5660411241244697,-0.569342961303999,-0.5596972909336434,16029
32,C2-e003Coalescence-mBHI-inoculumn-redo,G2-e003Coalescence-mGAM-p5_S73,0,5,G2-AA-AE-mBHI-mGAM,1.1234529991297266,1.111517301248283,1.1353267575359576,16029
33,G2-e003Coalescence-mGAM-p3_S81,G2-e003Coalescence-mGAM-p5_S73,3,5,G2-AA-AE-mBHI-mGAM,3.6567366250439672,3.6283198723071086,3.687067134374257,16029
