,B3-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
B4-e003Coalescence-Inoculumn-mGAM,111.0,71.0
C3-e003Coalescence-Inoculumn-mGAM,90.0,66.0
G9-e003Coalescence-mGAM-p3_S178,30.0,29.0
