,sample,boot_med,boot_low,boot_high,actual_med,shifts_low,shifts_high,shifts_med
0,A5-e003Coalescence-Inoculumn-mBHI,0.20735444330949948,0.20449897750511248,0.20918367346938774,0.203,0.018000000000000016,0.026000000000000023,0.02200000000000002
1,A5-e003Coalescence-mBHI-inoculumn-redo,0.21116751269035533,0.20977596741344195,0.21218274111675126,0.208,0.014000000000000012,0.018000000000000016,0.016000000000000014
2,A5-e003Coalescence-mBHI-p1_S740,0.884263959390863,0.8841463414634146,0.8851626016260162,0.871,0.015000000000000013,0.017000000000000015,0.016000000000000014
3,A5-e003Coalescence-mBHI-p3,0.9809236947791165,0.9809236947791165,0.9809428284854563,0.977,0.0030000000000000027,0.0040000000000000036,0.0040000000000000036
4,A5-e003Coalescence-mBHI-p7,0.9718875502008032,0.9718875502008032,0.9719157472417251,0.968,0.0030000000000000027,0.0040000000000000036,0.0040000000000000036
5,A5-e003Coalescence-mGAM-p1_S744,0.918781725888325,0.9186164801627671,0.9216683621566634,0.905,0.01100000000000001,0.018000000000000016,0.015000000000000013
6,A5-e003Coalescence-mGAM-p3,0.8985801217038539,0.8958543983822043,0.8988877654196158,0.886,0.008000000000000007,0.014000000000000012,0.01100000000000001
7,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,0.9128672745694023,0.9127789046653144,0.9137931034482759,0.901,0.013000000000000012,0.015000000000000013,0.014000000000000012
8,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,0.9067882472137792,0.9058704453441296,0.9067882472137792,0.894,0.01200000000000001,0.014000000000000012,0.013000000000000012
9,A_D1_D2_AA_AF_mBHI_mBHI_2_S37,0.9456193353474319,0.9456193353474319,0.9456193353474319,0.939,0.007000000000000006,0.007000000000000006,0.007000000000000006
10,A_D9_D2_AA_AF_mBHI_mBHI_4_S45,0.9617706237424547,0.9617706237424547,0.9617706237424547,0.956,0.006000000000000005,0.006000000000000005,0.006000000000000005
11,A_E12_A5_AF_AA_mBHI_mGAM_4_S60,0.9137931034482759,0.9127789046653144,0.9146341463414634,0.9,0.013000000000000012,0.016000000000000014,0.014000000000000012
12,A_E4_A5_AF_AA_mBHI_mGAM_2_S52,0.8571428571428571,0.8561224489795918,0.8580183861082737,0.84,0.019000000000000017,0.02200000000000002,0.020000000000000018
13,A_H1_D2_AA_AF_mBHI_mGAM_2_S85,0.8173469387755101,0.8165137614678899,0.8175331294597349,0.801,0.018999999999999906,0.020999999999999908,0.019999999999999907
14,A_H9_D2_AA_AF_mBHI_mGAM_4_S93,0.9159919028340081,0.9159067882472138,0.916919959473151,0.905,0.01200000000000001,0.014000000000000012,0.013000000000000012
15,B_A4_E5_AF_AA_mBHI_mBHI_2_S100,0.9036511156186613,0.9035532994923858,0.9044715447154472,0.891,0.014000000000000012,0.015000000000000013,0.014000000000000012
16,B_D1_H2_AA_AF_mBHI_mBHI_2_S133,0.9237029501525942,0.9227642276422765,0.924643584521385,0.908,0.016000000000000014,0.018000000000000016,0.017000000000000015
17,B_E4_E5_AF_AA_mBHI_mGAM_2_S148,0.8606307222787385,0.8598984771573603,0.8615071283095723,0.846,0.016000000000000014,0.018000000000000016,0.017000000000000015
18,C_A4_A5_AF_AA_mBHI_mBHI_6_S196,0.9977099758178638,0.9972491064743861,0.9981473949763812,0.9973073787702873,-0.00024323178993264637,0.001100886546865376,0.00042307307056016485
19,C_D1_D2_AA_AF_mBHI_mBHI_6_S229,0.999,0.9989998944883297,0.999,0.999,0.0,0.00010550053860826632,0.0
20,C_D9_H2_AA_AF_mBHI_mBHI_4_S237,0.9688755020080321,0.9688755020080321,0.9698492462311558,0.965,0.0040000000000000036,0.0050000000000000044,0.0040000000000000036
21,C_E4_A5_AF_AA_mBHI_mGAM_6_S244,0.9608040201005025,0.9608040201005025,0.9618090452261306,0.956,0.0040000000000000036,0.006000000000000005,0.0050000000000000044
22,C_H9_H2_AA_AF_mBHI_mGAM_4_S285,0.9556898288016112,0.9556451612903225,0.9566532258064516,0.948,0.007000000000000006,0.009000000000000008,0.008000000000000007
23,Coalescence-C7-A5-AA-AF-mBHI-mBHI-5_S650,0.992992992992993,0.992992992992993,0.9939879759519038,0.992,0.0010000000000000009,0.0020000000000000018,0.0010000000000000009
24,Coalescence-D5-H2-AA-AF-mBHI-mBHI-5_S660,0.9889779559118237,0.9889669007021064,0.9889779559118237,0.986,0.0020000000000000018,0.0030000000000000027,0.0020000000000000018
25,D2-e003Coalescence-Inoculumn-mBHI,0.3364102564102564,0.33504624871531347,0.3374358974358974,0.327,0.02400000000000002,0.028000000000000025,0.026000000000000023
26,D2-e003Coalescence-mBHI-p1_S719,0.883130081300813,0.8821138211382114,0.883248730964467,0.869,0.014000000000000012,0.017000000000000015,0.016000000000000014
27,D2-e003Coalescence-mBHI-p3,0.9558232931726908,0.9557788944723618,0.9558232931726908,0.952,0.0040000000000000036,0.0050000000000000044,0.0040000000000000036
28,D2-e003Coalescence-mBHI-p5,0.9819639278557114,0.9819639278557114,0.9819819819819819,0.98,0.0010000000000000009,0.0020000000000000018,0.0020000000000000018
29,D2-e003Coalescence-mBHI-p7,0.9576612903225806,0.9566968781470292,0.9577464788732394,0.95,0.0050000000000000044,0.008000000000000007,0.007000000000000006
30,D2-e003Coalescence-mGAM-p1_S723,0.9066937119675457,0.9065040650406504,0.9076142131979695,0.893,0.013000000000000012,0.017000000000000015,0.015000000000000013
31,D2-e003Coalescence-mGAM-p5,0.9688755020080321,0.9688755020080321,0.9689067201604814,0.966,0.0030000000000000027,0.0040000000000000036,0.0040000000000000036
32,D_A4_A5_AF_AA_mBHI_mBHI_6_S292,0.9899799599198397,0.9899799599198397,0.9899799599198397,0.988,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018
