,sample,boot_med,boot_low,boot_high,actual_med
0,A5-e003Coalescence-Inoculumn-mBHI,0.776,0.773,0.778,0.776
1,A5-e003Coalescence-mBHI-inoculumn-redo,0.776,0.775,0.778,0.776
2,A5-e003Coalescence-mBHI-p1_S740,0.11399999999999999,0.11299999999999999,0.11399999999999999,0.11399999999999999
3,A5-e003Coalescence-mBHI-p3,0.019000000000000017,0.019000000000000017,0.019000000000000017,0.019000000000000017
4,A5-e003Coalescence-mBHI-p7,0.028000000000000025,0.028000000000000025,0.028000000000000025,0.028000000000000025
5,A5-e003Coalescence-mGAM-p1_S744,0.07999999999999996,0.07699999999999996,0.07999999999999996,0.07999999999999996
6,A5-e003Coalescence-mGAM-p3,0.09999999999999998,0.09999999999999998,0.10299999999999998,0.09999999999999998
7,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,0.08599999999999997,0.08499999999999996,0.08599999999999997,0.08599999999999997
8,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,0.09199999999999997,0.09199999999999997,0.09299999999999997,0.09199999999999997
9,A_D1_D2_AA_AF_mBHI_mBHI_2_S37,0.05400000000000005,0.05400000000000005,0.05400000000000005,0.05400000000000005
10,A_D9_D2_AA_AF_mBHI_mBHI_4_S45,0.038000000000000034,0.038000000000000034,0.038000000000000034,0.038000000000000034
11,A_E12_A5_AF_AA_mBHI_mGAM_4_S60,0.08499999999999996,0.08399999999999996,0.08599999999999997,0.08499999999999996
12,A_E4_A5_AF_AA_mBHI_mGAM_2_S52,0.14,0.139,0.14100000000000001,0.14
13,A_H1_D2_AA_AF_mBHI_mGAM_2_S85,0.17900000000000005,0.17900000000000005,0.18000000000000005,0.17900000000000005
14,A_H9_D2_AA_AF_mBHI_mGAM_4_S93,0.08299999999999996,0.08199999999999996,0.08299999999999996,0.08299999999999996
15,B_A4_E5_AF_AA_mBHI_mBHI_2_S100,0.09499999999999997,0.09399999999999997,0.09499999999999997,0.09499999999999997
16,B_D1_H2_AA_AF_mBHI_mBHI_2_S133,0.07499999999999996,0.07399999999999995,0.07599999999999996,0.07499999999999996
17,B_E4_E5_AF_AA_mBHI_mGAM_2_S148,0.137,0.136,0.137,0.137
18,C_A4_A5_AF_AA_mBHI_mBHI_6_S196,0.013679890773475145,0.012515524629394049,0.014781608692512344,0.01365563065643258
19,C_D1_D2_AA_AF_mBHI_mBHI_6_S229,0.012382100391135832,0.011733295372305299,0.012999058562588043,0.012395516351450253
20,C_D9_H2_AA_AF_mBHI_mBHI_4_S237,0.031000000000000028,0.030000000000000027,0.031000000000000028,0.031000000000000028
21,C_E4_A5_AF_AA_mBHI_mGAM_6_S244,0.039000000000000035,0.038000000000000034,0.039000000000000035,0.039000000000000035
22,C_H9_H2_AA_AF_mBHI_mGAM_4_S285,0.04400000000000004,0.04300000000000004,0.04400000000000004,0.04400000000000004
23,Coalescence-C7-A5-AA-AF-mBHI-mBHI-5_S650,0.007000000000000006,0.006000000000000005,0.007000000000000006,0.007000000000000006
24,Coalescence-D5-H2-AA-AF-mBHI-mBHI-5_S660,0.01100000000000001,0.01100000000000001,0.01100000000000001,0.01100000000000001
25,D2-e003Coalescence-Inoculumn-mBHI,0.647,0.646,0.648,0.647
