,0
C12-e003Coalescence-mBHI-p3,4.0
F111-e003Coalescence-mBHI-p7_S116,5.0
C11-e003Coalescence-mBHI-p3,5.0
D11-e003Coalescence-mBHI-p5,13.0
D10-e003Coalescence-mBHI-p3,26.0
Coalescence-A10-C11-AE-AF-mGAM-mBHI-7_S629,8.0
H9-e003Coalescence-mGAM-p3_S190,20.0
H111-e003Coalescence-mGAM-p3_S192,158.0
H8-e003Coalescence-mBHI-p5_S41,22.0
G111-e003Coalescence-mGAM-p3_S180,87.0
G5-e004Assembly-epsilon-p3,142.0
Assembly-G11-D9-ACPP-mGAM-3_S702,163.0
D10-e003Assembly-mGAM-p5,7.0
Coalescence-F8-H10-AE-AF-mGAM-mGAM-3_S687,4.0
Coalescence-B6-E11-AA-AF-mGAM-mGAM-7_S637,137.0
B12-e003Coalescence-mBHI-p3,4.0
D11-e003Coalescence-mGAM-p5,8.0
A11-e003Coalescence-mGAM-p7,6.0
B11-e003Coalescence-mGAM-p3,361.0
Coalescence-F1-D8-AA-AF-mGAM-mGAM-3_S680,17.0
Coalescence-E8-D11-AF-AF-mGAM-mBHI-3_S675,98.0
D8-e003Coalescence-mBHI-p3,8.0
D11-e003Coalescence-mGAM-p1_S779,170.0
D8-e003Coalescence-mGAM-p5,11.0
A12-e003Coalescence-mGAM-p3,7.0
H9-e003Coalescence-mGAM-p1_S827,107.0
D8-e003Coalescence-mBHI-p1_S751,26.0
D9-e003Coalescence-mGAM-p7,185.0
D5-e004Assembly-mGAM-p5,4.0
B5-e003Coalescence-Inoculumn-mGAM,39.0
D10-e003Coalescence-mBHI-p5,11.0
H111-e003Coalescence-mGAM-p5_S92,168.0
D8-e003Coalescence-mGAM-p7,18.0
D9-e003Coalescence-mGAM-p5,12.0
D10-e003Coalescence-mGAM-p5,14.0
B11-e003Assembly-mGAM-p5,35.0
D11-e003Coalescence-mBHI-p1_S775,36.0
H9-e003Coalescence-mBHI-p7_S138,4.0
H10-e003Coalescence-mBHI-p1_S831,117.0
C11-e003Coalescence-mBHI-p1_S774,18.0
D8-e003Coalescence-mBHI-p5,9.0
H100-e003Coalescence-mGAM-p7_S187,47.0
D5-e003Coalescence-Inoculumn-mGAM,72.0
