,index,fixed_diffs,num_int_sites,sample1,species_id
0,B3-e004Assembly-mBHI-p7,0,4133969,B3-e004Assembly-mBHI-p7,100032
1,G5-e004Assembly-epsilon-p3,20391,6407822,B3-e004Assembly-mBHI-p7,100032
2,C5-e004Assembly-mBHI-p3,18302,5670960,B3-e004Assembly-mBHI-p7,100032
3,H2-e003Coalescence-mGAM-p7_S181,35144,3890795,B3-e004Assembly-mBHI-p7,100032
4,G3-e004Assembly-epsilon-p7,26045,3317027,B3-e004Assembly-mBHI-p7,100032
5,D4-e003Coalescence-mGAM-p5,14900,1662851,B3-e004Assembly-mBHI-p7,100032
6,F2-e004Assembly-epsilon-p3,19004,3223752,B3-e004Assembly-mBHI-p7,100032
7,D4-e003Coalescence-mGAM-p7,31259,3426947,B3-e004Assembly-mBHI-p7,100032
8,H4-e003Coalescence-mGAM-p7_S183,44556,4829450,B3-e004Assembly-mBHI-p7,100032
9,G2-e004Assembly-epsilon-p3,12306,2030071,B3-e004Assembly-mBHI-p7,100032
10,H5-e003Coalescence-mGAM-p1_S811,20268,2339849,B3-e004Assembly-mBHI-p7,100032
11,E3-e004Assembly-mGAM-p5,12661,1638268,B3-e004Assembly-mBHI-p7,100032
12,G5-e003Coalescence-mGAM-p7_S172,32785,3673560,B3-e004Assembly-mBHI-p7,100032
13,D4-e003Coalescence-mGAM-p1_S739,25224,2853669,B3-e004Assembly-mBHI-p7,100032
14,Coalescence-B12-H5-AF-AF-mBHI-mGAM-7_S643,20756,2360447,B3-e004Assembly-mBHI-p7,100032
15,F2-e004Assembly-epsilon-p7,30400,3716688,B3-e004Assembly-mBHI-p7,100032
16,C5-e004Assembly-mBHI-p7,19569,6118059,B3-e004Assembly-mBHI-p7,100032
17,G5-e004Assembly-epsilon-p5,20418,6399743,B3-e004Assembly-mBHI-p7,100032
18,G2-e004Assembly-epsilon-p5,43937,4804662,B3-e004Assembly-mBHI-p7,100032
19,F2-e004Assembly-epsilon-p5,40730,4858322,B3-e004Assembly-mBHI-p7,100032
20,Coalescence-G1-H5-AF-AF-mBHI-mBHI-3_S692,16967,1931514,B3-e004Assembly-mBHI-p7,100032
21,B3-e004Assembly-mBHI-p3,12461,1861013,B3-e004Assembly-mBHI-p7,100032
22,B2-e004Assembly-mBHI-p3,40699,4445973,B3-e004Assembly-mBHI-p7,100032
23,C5-e003GlycerolRevival-mBHI-p2,19452,2314494,B3-e004Assembly-mBHI-p7,100032
0,B3-e004Assembly-mBHI-p7,26396,4133969,G5-e004Assembly-epsilon-p3,100032
1,G5-e004Assembly-epsilon-p3,0,6407822,G5-e004Assembly-epsilon-p3,100032
2,C5-e004Assembly-mBHI-p3,21,5670960,G5-e004Assembly-epsilon-p3,100032
3,H2-e003Coalescence-mGAM-p7_S181,65099,3890795,G5-e004Assembly-epsilon-p3,100032
4,G3-e004Assembly-epsilon-p7,64083,3317027,G5-e004Assembly-epsilon-p3,100032
5,D4-e003Coalescence-mGAM-p5,27481,1662851,G5-e004Assembly-epsilon-p3,100032
6,F2-e004Assembly-epsilon-p3,42408,3223752,G5-e004Assembly-epsilon-p3,100032
7,D4-e003Coalescence-mGAM-p7,58254,3426947,G5-e004Assembly-epsilon-p3,100032
8,H4-e003Coalescence-mGAM-p7_S183,83369,4829450,G5-e004Assembly-epsilon-p3,100032
9,G2-e004Assembly-epsilon-p3,27405,2030071,G5-e004Assembly-epsilon-p3,100032
10,H5-e003Coalescence-mGAM-p1_S811,37868,2339849,G5-e004Assembly-epsilon-p3,100032
11,E3-e004Assembly-mGAM-p5,30826,1638268,G5-e004Assembly-epsilon-p3,100032
12,G5-e003Coalescence-mGAM-p7_S172,60875,3673560,G5-e004Assembly-epsilon-p3,100032
13,D4-e003Coalescence-mGAM-p1_S739,46455,2853669,G5-e004Assembly-epsilon-p3,100032
14,Coalescence-B12-H5-AF-AF-mBHI-mGAM-7_S643,37883,2360447,G5-e004Assembly-epsilon-p3,100032
15,F2-e004Assembly-epsilon-p7,67289,3716688,G5-e004Assembly-epsilon-p3,100032
16,C5-e004Assembly-mBHI-p7,26,6118059,G5-e004Assembly-epsilon-p3,100032
17,G5-e004Assembly-epsilon-p5,2,6399743,G5-e004Assembly-epsilon-p3,100032
18,G2-e004Assembly-epsilon-p5,97368,4804662,G5-e004Assembly-epsilon-p3,100032
19,F2-e004Assembly-epsilon-p5,91042,4858322,G5-e004Assembly-epsilon-p3,100032
20,Coalescence-G1-H5-AF-AF-mBHI-mBHI-3_S692,31365,1931514,G5-e004Assembly-epsilon-p3,100032
21,B3-e004Assembly-mBHI-p3,31847,1861013,G5-e004Assembly-epsilon-p3,100032
22,B2-e004Assembly-mBHI-p3,89224,4445973,G5-e004Assembly-epsilon-p3,100032
23,C5-e003GlycerolRevival-mBHI-p2,34341,2314494,G5-e004Assembly-epsilon-p3,100032
0,B3-e004Assembly-mBHI-p7,23646,4133969,C5-e004Assembly-mBHI-p3,100032
1,G5-e004Assembly-epsilon-p3,20,6407822,C5-e004Assembly-mBHI-p3,100032
2,C5-e004Assembly-mBHI-p3,0,5670960,C5-e004Assembly-mBHI-p3,100032
3,H2-e003Coalescence-mGAM-p7_S181,57925,3890795,C5-e004Assembly-mBHI-p3,100032
4,G3-e004Assembly-epsilon-p7,57203,3317027,C5-e004Assembly-mBHI-p3,100032
5,D4-e003Coalescence-mGAM-p5,24549,1662851,C5-e004Assembly-mBHI-p3,100032
6,F2-e004Assembly-epsilon-p3,37982,3223752,C5-e004Assembly-mBHI-p3,100032
7,D4-e003Coalescence-mGAM-p7,51997,3426947,C5-e004Assembly-mBHI-p3,100032
8,H4-e003Coalescence-mGAM-p7_S183,74098,4829450,C5-e004Assembly-mBHI-p3,100032
9,G2-e004Assembly-epsilon-p3,24512,2030071,C5-e004Assembly-mBHI-p3,100032
10,H5-e003Coalescence-mGAM-p1_S811,33843,2339849,C5-e004Assembly-mBHI-p3,100032
11,E3-e004Assembly-mGAM-p5,27727,1638268,C5-e004Assembly-mBHI-p3,100032
12,G5-e003Coalescence-mGAM-p7_S172,54259,3673560,C5-e004Assembly-mBHI-p3,100032
13,D4-e003Coalescence-mGAM-p1_S739,41556,2853669,C5-e004Assembly-mBHI-p3,100032
14,Coalescence-B12-H5-AF-AF-mBHI-mGAM-7_S643,33964,2360447,C5-e004Assembly-mBHI-p3,100032
15,F2-e004Assembly-epsilon-p7,60168,3716688,C5-e004Assembly-mBHI-p3,100032
16,C5-e004Assembly-mBHI-p7,11,6118059,C5-e004Assembly-mBHI-p3,100032
17,G5-e004Assembly-epsilon-p5,19,6399743,C5-e004Assembly-mBHI-p3,100032
18,G2-e004Assembly-epsilon-p5,86678,4804662,C5-e004Assembly-mBHI-p3,100032
19,F2-e004Assembly-epsilon-p5,81139,4858322,C5-e004Assembly-mBHI-p3,100032
20,Coalescence-G1-H5-AF-AF-mBHI-mBHI-3_S692,27998,1931514,C5-e004Assembly-mBHI-p3,100032
21,B3-e004Assembly-mBHI-p3,28447,1861013,C5-e004Assembly-mBHI-p3,100032
22,B2-e004Assembly-mBHI-p3,79576,4445973,C5-e004Assembly-mBHI-p3,100032
23,C5-e003GlycerolRevival-mBHI-p2,30796,2314494,C5-e004Assembly-mBHI-p3,100032
0,B3-e004Assembly-mBHI-p7,35219,4133969,H2-e003Coalescence-mGAM-p7_S181,100032
1,G5-e004Assembly-epsilon-p3,65088,6407822,H2-e003Coalescence-mGAM-p7_S181,100032
2,C5-e004Assembly-mBHI-p3,57918,5670960,H2-e003Coalescence-mGAM-p7_S181,100032
3,H2-e003Coalescence-mGAM-p7_S181,0,3890795,H2-e003Coalescence-mGAM-p7_S181,100032
4,G3-e004Assembly-epsilon-p7,43769,3317027,H2-e003Coalescence-mGAM-p7_S181,100032
5,D4-e003Coalescence-mGAM-p5,21,1662851,H2-e003Coalescence-mGAM-p7_S181,100032
6,F2-e004Assembly-epsilon-p3,29118,3223752,H2-e003Coalescence-mGAM-p7_S181,100032
7,D4-e003Coalescence-mGAM-p7,32,3426947,H2-e003Coalescence-mGAM-p7_S181,100032
8,H4-e003Coalescence-mGAM-p7_S183,15,4829450,H2-e003Coalescence-mGAM-p7_S181,100032
9,G2-e004Assembly-epsilon-p3,19177,2030071,H2-e003Coalescence-mGAM-p7_S181,100032
10,H5-e003Coalescence-mGAM-p1_S811,6,2339849,H2-e003Coalescence-mGAM-p7_S181,100032
11,E3-e004Assembly-mGAM-p5,21488,1638268,H2-e003Coalescence-mGAM-p7_S181,100032
12,G5-e003Coalescence-mGAM-p7_S172,16,3673560,H2-e003Coalescence-mGAM-p7_S181,100032
13,D4-e003Coalescence-mGAM-p1_S739,10,2853669,H2-e003Coalescence-mGAM-p7_S181,100032
14,Coalescence-B12-H5-AF-AF-mBHI-mGAM-7_S643,10,2360447,H2-e003Coalescence-mGAM-p7_S181,100032
15,F2-e004Assembly-epsilon-p7,46248,3716688,H2-e003Coalescence-mGAM-p7_S181,100032
16,C5-e004Assembly-mBHI-p7,62315,6118059,H2-e003Coalescence-mGAM-p7_S181,100032
17,G5-e004Assembly-epsilon-p5,65071,6399743,H2-e003Coalescence-mGAM-p7_S181,100032
18,G2-e004Assembly-epsilon-p5,65107,4804662,H2-e003Coalescence-mGAM-p7_S181,100032
19,F2-e004Assembly-epsilon-p5,60180,4858322,H2-e003Coalescence-mGAM-p7_S181,100032
20,Coalescence-G1-H5-AF-AF-mBHI-mBHI-3_S692,10,1931514,H2-e003Coalescence-mGAM-p7_S181,100032
21,B3-e004Assembly-mBHI-p3,23094,1861013,H2-e003Coalescence-mGAM-p7_S181,100032
22,B2-e004Assembly-mBHI-p3,60325,4445973,H2-e003Coalescence-mGAM-p7_S181,100032
23,C5-e003GlycerolRevival-mBHI-p2,23528,2314494,H2-e003Coalescence-mGAM-p7_S181,100032
0,B3-e004Assembly-mBHI-p7,31241,4133969,G3-e004Assembly-epsilon-p7,100032
1,G5-e004Assembly-epsilon-p3,63993,6407822,G3-e004Assembly-epsilon-p7,100032
2,C5-e004Assembly-mBHI-p3,57123,5670960,G3-e004Assembly-epsilon-p7,100032
3,H2-e003Coalescence-mGAM-p7_S181,43775,3890795,G3-e004Assembly-epsilon-p7,100032
4,G3-e004Assembly-epsilon-p7,0,3317027,G3-e004Assembly-epsilon-p7,100032
5,D4-e003Coalescence-mGAM-p5,18939,1662851,G3-e004Assembly-epsilon-p7,100032
6,F2-e004Assembly-epsilon-p3,14386,3223752,G3-e004Assembly-epsilon-p7,100032
7,D4-e003Coalescence-mGAM-p7,38830,3426947,G3-e004Assembly-epsilon-p7,100032
8,H4-e003Coalescence-mGAM-p7_S183,54283,4829450,G3-e004Assembly-epsilon-p7,100032
9,G2-e004Assembly-epsilon-p3,8180,2030071,G3-e004Assembly-epsilon-p7,100032
10,H5-e003Coalescence-mGAM-p1_S811,26257,2339849,G3-e004Assembly-epsilon-p7,100032
11,E3-e004Assembly-mGAM-p5,48,1638268,G3-e004Assembly-epsilon-p7,100032
