,sample,boot_med,boot_low,boot_high,actual_med
0,A5-e003Coalescence-Inoculumn-mBHI,0.462,0.459,0.465,0.462
1,A5-e003Coalescence-mBHI-inoculumn-redo,0.467,0.466,0.469,0.467
2,A5-e003Coalescence-mBHI-p3,0.288,0.286,0.29,0.288
3,A5-e003Coalescence-mBHI-p7,0.247,0.246,0.249,0.247
4,A5-e003Coalescence-mGAM-p3,0.577,0.571,0.58,0.577
5,D2-e003Coalescence-Inoculumn-mBHI,0.45499999999999996,0.451,0.457,0.455
6,D2-e003Coalescence-mBHI-p3,0.372,0.37,0.375,0.372
7,D2-e003Coalescence-mBHI-p5,0.097,0.096,0.098,0.097
8,D2-e003Coalescence-mGAM-p5,0.779,0.777,0.78,0.779
9,E5-e003Coalescence-mBHI-p3_S12,0.403,0.4,0.405,0.403
10,E5-e003Coalescence-mBHI-p5_S4,0.239,0.237,0.24,0.239
11,E5-e003Coalescence-mBHI-p7_S100,0.153,0.152,0.154,0.153
12,E5-e003Coalescence-mGAM-p7_S148,0.793,0.792,0.794,0.793
13,H2-e003Coalescence-mBHI-p3_S45,0.333,0.333,0.364,0.333
14,H2-e003Coalescence-mBHI-p7_S133,0.22099999999999997,0.219,0.222,0.22099999999999997
15,H2-e003Coalescence-mGAM-p3_S93,0.667,0.661,0.667,0.667
16,H2-e003Coalescence-mGAM-p5_S85,0.773,0.769,0.778,0.773
17,H2-e003Coalescence-mGAM-p7_S181,0.809,0.808,0.811,0.809
