,index,fixed_diffs,comparisons,sample1,species_id
0,C11-e003GlycerolRevival-mGAM-p2,0,1992656,C11-e003GlycerolRevival-mGAM-p2,100162
1,C4-e003Assembly-mBHI-p5,6488,2416620,C11-e003GlycerolRevival-mGAM-p2,100162
2,C4-e003GlycerolRevival-mBHI-p2,6503,2420529,C11-e003GlycerolRevival-mGAM-p2,100162
3,Assembly-G8-C4-AE-mBHI-3_S699,6158,2330929,C11-e003GlycerolRevival-mGAM-p2,100162
4,D_B11_e003Assembly_S311,6335,2375204,C11-e003GlycerolRevival-mGAM-p2,100162
5,C_C6_e003Assembly_S222,6492,2414970,C11-e003GlycerolRevival-mGAM-p2,100162
0,C11-e003GlycerolRevival-mGAM-p2,6488,1992656,C4-e003Assembly-mBHI-p5,100162
1,C4-e003Assembly-mBHI-p5,0,2416620,C4-e003Assembly-mBHI-p5,100162
2,C4-e003GlycerolRevival-mBHI-p2,0,2420529,C4-e003Assembly-mBHI-p5,100162
3,Assembly-G8-C4-AE-mBHI-3_S699,13,2330929,C4-e003Assembly-mBHI-p5,100162
4,D_B11_e003Assembly_S311,18,2375204,C4-e003Assembly-mBHI-p5,100162
5,C_C6_e003Assembly_S222,18,2414970,C4-e003Assembly-mBHI-p5,100162
0,C11-e003GlycerolRevival-mGAM-p2,6503,1992656,C4-e003GlycerolRevival-mBHI-p2,100162
1,C4-e003Assembly-mBHI-p5,0,2416620,C4-e003GlycerolRevival-mBHI-p2,100162
2,C4-e003GlycerolRevival-mBHI-p2,0,2420529,C4-e003GlycerolRevival-mBHI-p2,100162
3,Assembly-G8-C4-AE-mBHI-3_S699,13,2330929,C4-e003GlycerolRevival-mBHI-p2,100162
4,D_B11_e003Assembly_S311,19,2375204,C4-e003GlycerolRevival-mBHI-p2,100162
5,C_C6_e003Assembly_S222,19,2414970,C4-e003GlycerolRevival-mBHI-p2,100162
0,C11-e003GlycerolRevival-mGAM-p2,6158,1992656,Assembly-G8-C4-AE-mBHI-3_S699,100162
1,C4-e003Assembly-mBHI-p5,13,2416620,Assembly-G8-C4-AE-mBHI-3_S699,100162
2,C4-e003GlycerolRevival-mBHI-p2,13,2420529,Assembly-G8-C4-AE-mBHI-3_S699,100162
3,Assembly-G8-C4-AE-mBHI-3_S699,0,2330929,Assembly-G8-C4-AE-mBHI-3_S699,100162
4,D_B11_e003Assembly_S311,0,2375204,Assembly-G8-C4-AE-mBHI-3_S699,100162
5,C_C6_e003Assembly_S222,0,2414970,Assembly-G8-C4-AE-mBHI-3_S699,100162
0,C11-e003GlycerolRevival-mGAM-p2,6335,1992656,D_B11_e003Assembly_S311,100162
1,C4-e003Assembly-mBHI-p5,18,2416620,D_B11_e003Assembly_S311,100162
2,C4-e003GlycerolRevival-mBHI-p2,19,2420529,D_B11_e003Assembly_S311,100162
3,Assembly-G8-C4-AE-mBHI-3_S699,0,2330929,D_B11_e003Assembly_S311,100162
4,D_B11_e003Assembly_S311,0,2375204,D_B11_e003Assembly_S311,100162
5,C_C6_e003Assembly_S222,0,2414970,D_B11_e003Assembly_S311,100162
0,C11-e003GlycerolRevival-mGAM-p2,6492,1992656,C_C6_e003Assembly_S222,100162
1,C4-e003Assembly-mBHI-p5,18,2416620,C_C6_e003Assembly_S222,100162
2,C4-e003GlycerolRevival-mBHI-p2,19,2420529,C_C6_e003Assembly_S222,100162
3,Assembly-G8-C4-AE-mBHI-3_S699,0,2330929,C_C6_e003Assembly_S222,100162
4,D_B11_e003Assembly_S311,0,2375204,C_C6_e003Assembly_S222,100162
5,C_C6_e003Assembly_S222,0,2414970,C_C6_e003Assembly_S222,100162
