,A2-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
A4-e003Coalescence-mBHI-inoculumn-redo,0.0009704811969268095,
A4-e003Coalescence-mBHI-p3,0.9607763849575415,
A4-e003Coalescence-mBHI-p5,0.994824100283057,
A4-e003Coalescence-mBHI-p7,0.9930448847553579,
A4-e003Coalescence-mGAM-p5,0.6993125758188435,
C2-e003Coalescence-mBHI-inoculumn-redo,0.014314597654670441,
C2-e003Coalescence-mBHI-p3,0.8989890820865346,
C2-e003Coalescence-mBHI-p5,0.9924787707238172,
C2-e003Coalescence-mGAM-p3,0.989971694298423,
C2-e003Coalescence-mGAM-p5,0.9970076829761423,
C2-e003Coalescence-mGAM-p7,0.9962798220784472,
E4-e003Coalescence-mBHI-p3_S11,0.9495349777598059,
E4-e003Coalescence-mBHI-p5_S3,0.969915082895269,
E4-e003Coalescence-mBHI-p7_S99,0.9856045289122524,
E4-e003Coalescence-mGAM-p3_S59,0.9895673271330367,
E4-e003Coalescence-mGAM-p5_S51,0.9898099474322685,
E4-e003Coalescence-mGAM-p7_S147,0.9967650626769107,
G2-e003Coalescence-mBHI-p3_S33,0.702224019409624,
G2-e003Coalescence-mBHI-p5_S25,0.9780832996360695,
G2-e003Coalescence-mBHI-p7_S121,0.8412454508693894,
G2-e003Coalescence-mGAM-p3_S81,0.9830974524868581,
G2-e003Coalescence-mGAM-p5_S73,0.9919126566922766,
A4-e003Coalescence-mBHI-inoculumn-redo,,0.0
A4-e003Coalescence-mBHI-p3,,0.0
A4-e003Coalescence-mBHI-p5,,0.0
A4-e003Coalescence-mBHI-p7,,0.0
A4-e003Coalescence-mGAM-p5,,0.6936944285830818
C2-e003Coalescence-mBHI-inoculumn-redo,,0.0
C2-e003Coalescence-mBHI-p3,,0.0
C2-e003Coalescence-mBHI-p5,,0.0
C2-e003Coalescence-mGAM-p3,,0.0
C2-e003Coalescence-mGAM-p5,,0.0
C2-e003Coalescence-mGAM-p7,,0.0
E4-e003Coalescence-mBHI-p3_S11,,0.0
E4-e003Coalescence-mBHI-p5_S3,,0.0
E4-e003Coalescence-mBHI-p7_S99,,0.0
E4-e003Coalescence-mGAM-p3_S59,,0.0
E4-e003Coalescence-mGAM-p5_S51,,0.0
E4-e003Coalescence-mGAM-p7_S147,,0.0
G2-e003Coalescence-mBHI-p3_S33,,0.0
G2-e003Coalescence-mBHI-p5_S25,,0.0
G2-e003Coalescence-mBHI-p7_S121,,0.0
G2-e003Coalescence-mGAM-p3_S81,,0.0
G2-e003Coalescence-mGAM-p5_S73,,0.0
