,0.975,0.975
B3-e003Coalescence-Inoculumn-mGAM,1.0,0.7876000000000001
D5-e003Coalescence-Inoculumn-mGAM,0.7697,1.0
B11-e003Coalescence-mBHI-p3,0.99415,1.0
B11-e003Coalescence-mGAM-p3,0.9581999999999999,1.0
B11-e003Coalescence-mGAM-p7,1.0,1.0
B5-e003Coalescence-Inoculumn-mGAM,0.8321,1.0
D3-e003Coalescence-Inoculumn-mGAM,1.0,1.0
D9-e003Coalescence-mBHI-p3,1.0,1.0
D9-e003Coalescence-mBHI-p5,0.8378,1.0
D9-e003Coalescence-mBHI-p7,1.0,1.0
D9-e003Coalescence-mGAM-p3,0.9,1.0
D9-e003Coalescence-mGAM-p5,0.949,1.0
D9-e003Coalescence-mGAM-p7,1.0,1.0
F111-e003Coalescence-mBHI-p3_S120,1.0,1.0
F111-e003Coalescence-mBHI-p5_S20,1.0,1.0
F111-e003Coalescence-mBHI-p7_S116,1.0,1.0
F111-e003Coalescence-mGAM-p3_S168,1.0,1.0
F111-e003Coalescence-mGAM-p5_S68,1.0,1.0
F111-e003Coalescence-mGAM-p7_S164,1.0,1.0
H9-e003Coalescence-mBHI-p5_S42,1.0,1.0
H9-e003Coalescence-mBHI-p7_S138,1.0,1.0
H9-e003Coalescence-mGAM-p3_S190,1.0,1.0
H9-e003Coalescence-mGAM-p5_S90,1.0,1.0
H9-e003Coalescence-mGAM-p7_S186,1.0,1.0
