,B3-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
B4-e003Coalescence-Inoculumn-mBHI,0.949,0.63
B4-e003Coalescence-mBHI-p3,0.9989324247160022,0.6970000000000001
B4-e003Coalescence-mBHI-p5,0.7757151531658646,
B4-e003Coalescence-mGAM-p5,0.997551763519388,0.6579999999999999
C3-e003Coalescence-mBHI-inoculumn-redo,0.944,0.706
C3-e003Coalescence-mBHI-p5,0.9990520608183647,0.713
C3-e003Coalescence-mBHI-p7,0.9995793481882562,0.688
C3-e003Coalescence-mGAM-p3,0.9994472232354622,0.633
C3-e003Coalescence-mGAM-p5,0.9993159387538845,0.618
C3-e003Coalescence-mGAM-p7,0.999711142996154,0.681
F4-e003Coalescence-mBHI-p3_S23,0.9995644757335385,0.754
F4-e003Coalescence-mBHI-p5_S15,0.9992247062150025,0.7010000000000001
F4-e003Coalescence-mBHI-p7_S111,0.9991204098057853,0.736
F4-e003Coalescence-mGAM-p3_S71,0.9993068805374677,0.724
F4-e003Coalescence-mGAM-p5_S63,0.9983324435901346,0.593
F4-e003Coalescence-mGAM-p7_S159,0.9993596583386117,0.661
G3-e003Coalescence-mBHI-p3_S34,0.9994206656061377,0.6839999999999999
G3-e003Coalescence-mBHI-p5_S26,0.9995151893462324,0.648
G3-e003Coalescence-mBHI-p7_S122,0.999404191586478,0.638
G3-e003Coalescence-mGAM-p3_S82,0.999108519608208,0.5834999999999999
G3-e003Coalescence-mGAM-p5_S74,0.9995644757335385,0.6799999999999999
