,A2-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
A10-e003Coalescence-mBHI-p3,268748.0,262941.0
A10-e003Coalescence-mBHI-p5,902811.0,891307.0
A10-e003Coalescence-mBHI-p7,947819.0,945397.0
A10-e003Coalescence-mGAM-p3,1158484.0,1116128.0
A10-e003Coalescence-mGAM-p7,602025.0,579375.0
A4-e003Coalescence-Inoculumn-mGAM,744428.0,732944.0
C2-e003Coalescence-Inoculumn-mGAM,288094.0,283645.0
C8-e003Coalescence-mBHI-p5,4034550.0,3914375.0
C8-e003Coalescence-mBHI-p7,1037003.0,1020967.0
C8-e003Coalescence-mGAM-p7,1455804.0,1404680.0
E100-e003Coalescence-mBHI-p5_S7,2106621.0,2087402.0
E100-e003Coalescence-mBHI-p7_S103,2030988.0,1988894.0
E100-e003Coalescence-mGAM-p3_S155,977321.0,937514.0
E100-e003Coalescence-mGAM-p5_S55,473001.0,455758.0
E100-e003Coalescence-mGAM-p7_S151,564490.0,537745.0
G8-e003Coalescence-mBHI-p3_S129,2873824.0,2797292.0
G8-e003Coalescence-mBHI-p5_S29,2596820.0,2521377.0
G8-e003Coalescence-mBHI-p7_S125,1740731.0,1700158.0
G8-e003Coalescence-mGAM-p3_S177,870105.0,843310.0
G8-e003Coalescence-mGAM-p5_S77,1024327.0,982726.0
G8-e003Coalescence-mGAM-p7_S173,2583803.0,2465251.0
