,B3-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
B5-e003Coalescence-Inoculumn-mBHI,0.515,0.46199999999999997
B5-e003Coalescence-mBHI-p3,0.0029458745233581643,0.9966015388170567
B5-e003Coalescence-mBHI-p5,0.0011184653972257375,0.9986755129932494
B5-e003Coalescence-mBHI-p7,0.00011650274894109461,0.9998085002014694
B5-e003Coalescence-mGAM-p3,0.256,0.722
B5-e003Coalescence-mGAM-p5,0.09099999999999997,0.9
B5-e003Coalescence-mGAM-p7,0.111,0.87
D3-e003Coalescence-Inoculumn-mBHI,0.525,0.453
D3-e003Coalescence-mBHI-p5,0.0013582671429156641,0.9983342141681976
D3-e003Coalescence-mBHI-p7,7.279259914725239e-05,0.9998472897391942
D3-e003Coalescence-mGAM-p3,0.364,0.611
D3-e003Coalescence-mGAM-p5,0.31,0.673
F5-e003Coalescence-mBHI-p3_S24,0.0013248835278926972,0.9981429277000261
F5-e003Coalescence-mBHI-p5_S16,0.0004137128039138918,0.9991031918625657
F5-e003Coalescence-mBHI-p7_S112,0.0013916395770675709,0.9980461420746559
F5-e003Coalescence-mGAM-p3_S72,0.5,0.462
F5-e003Coalescence-mGAM-p5_S64,0.125,0.86
F5-e003Coalescence-mGAM-p7_S160,0.063,0.928
H3-e003Coalescence-mBHI-p3_S46,0.0014658012766427782,0.9977772257386365
H3-e003Coalescence-mBHI-p5_S38,0.0003723719426014067,0.9993200305351764
H3-e003Coalescence-mBHI-p7_S134,0.00036446127963842847,0.9993639363314667
H3-e003Coalescence-mGAM-p3_S94,0.24,0.737
H3-e003Coalescence-mGAM-p5_S86,0.29600000000000004,0.682
H3-e003Coalescence-mGAM-p7_S182,0.3,0.681
