,A2-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
A10-e003Coalescence-mBHI-p3,0.3191622980547313,0.6280911011783827
A10-e003Coalescence-mBHI-p5,0.46749917573359706,0.5033314912637138
A10-e003Coalescence-mBHI-p7,0.6150300857237059,0.36190637952052007
A10-e003Coalescence-mGAM-p3,0.08169246620507747,0.9087144250304754
A10-e003Coalescence-mGAM-p7,0.09308926805143422,0.8856539618041447
A4-e003Coalescence-Inoculumn-mGAM,0.3983600395647874,0.5722925639983746
C2-e003Coalescence-Inoculumn-mGAM,0.39277283217936043,0.5656966273872409
C8-e003Coalescence-mBHI-p5,0.21835756676557863,0.766203982121089
C8-e003Coalescence-mBHI-p7,0.3541656775469832,0.6247652173913044
C8-e003Coalescence-mGAM-p7,0.07437809099901088,0.9167221454693214
E100-e003Coalescence-mBHI-p5_S7,0.4826667490933069,0.4820911824461601
E100-e003Coalescence-mBHI-p7_S103,0.32761012199142764,0.6122958147094676
E100-e003Coalescence-mGAM-p3_S155,0.09844296076491922,0.8822834620073141
E100-e003Coalescence-mGAM-p5_S55,0.1299297725024728,0.8380312880942705
E100-e003Coalescence-mGAM-p7_S151,0.06417268381140785,0.8892626574563186
G8-e003Coalescence-mBHI-p3_S129,0.2725154962083746,0.7000402275497765
G8-e003Coalescence-mBHI-p5_S29,0.28633968018463574,0.6841088988216173
G8-e003Coalescence-mBHI-p7_S125,0.3196104516979888,0.648162373019098
G8-e003Coalescence-mGAM-p3_S177,0.07345746785361028,0.8907292157659489
G8-e003Coalescence-mGAM-p5_S77,0.16498887240356083,0.8020459975619666
G8-e003Coalescence-mGAM-p7_S173,0.06729673590504451,0.9143558715969119
