,C4-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
C11-e003Coalescence-mBHI-p3,0.222,0.763
C11-e003Coalescence-mBHI-p5,0.054,0.941
C11-e003Coalescence-mGAM-p3,0.815,0.17400000000000004
C11-e003Coalescence-mGAM-p5,0.779,0.20599999999999996
C11-e003Coalescence-mGAM-p7,0.809,0.17700000000000005
C5-e003Coalescence-Inoculumn-mGAM,0.474,0.5
D10-e003Coalescence-mBHI-p3,0.072,0.921
D10-e003Coalescence-mBHI-p5,0.001870314908630866,0.9978142270542106
D10-e003Coalescence-mBHI-p7,0.0032546859630591353,0.996451744430651
D10-e003Coalescence-mGAM-p3,0.961,0.036
D10-e003Coalescence-mGAM-p5,0.9993071760083003,0.0005451425194241646
D10-e003Coalescence-mGAM-p7,0.9998041007193665,0.00011198216677680897
D4-e003Coalescence-Inoculumn-mGAM,0.474,0.5
G111-e003Coalescence-mBHI-p3_S132,0.12096968563198021,0.8659161030026704
G111-e003Coalescence-mBHI-p5_S32,0.009000000000000008,0.989
G111-e003Coalescence-mBHI-p7_S128,0.000972781073756767,0.998764744822534
G111-e003Coalescence-mGAM-p3_S180,0.716,0.268
G111-e003Coalescence-mGAM-p5_S80,0.698,0.281
G111-e003Coalescence-mGAM-p7_S176,0.8879502041279261,0.10220624680958534
H100-e003Coalescence-mBHI-p5_S43,0.001848038360366645,0.9977746835796625
H100-e003Coalescence-mBHI-p7_S139,0.015000000000000013,0.982
H100-e003Coalescence-mGAM-p5_S91,0.091,0.897
H100-e003Coalescence-mGAM-p7_S187,0.419,0.556
