,C4-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-mBHI-inoculumn-redo
G3-e004Assembly-epsilon-p7,0.032518249447661234,0.06061358035703156
B4-e003Coalescence-mGAM-p5,0.9983679508967954,0.432
D4-e003Coalescence-mGAM-p5,0.9990512511787456,0.344
C3-e004Assembly-mBHI-p7,0.006066666397883078,0.014783800087080868
B5-e003Coalescence-mGAM-p5,0.9984165140004344,0.462
B5-e003Coalescence-Inoculumn-mBHI,0.9750875231076119,0.475
G3-e004Assembly-epsilon-p3,0.06565970629431639,0.07576697544628945
C2-e003Coalescence-mGAM-p3,0.9982037526740895,0.261
B5-e003Coalescence-mGAM-p7,0.9988643044873234,0.387
C10-e003Assembly-mGAM-p3,0.9138392628232329,0.533
B10-e003Coalescence-mBHI-p5,0.9942126468278369,0.4
B3-e004Assembly-mBHI-p5,0.0327776529653659,0.10116009116784799
B5-e003Coalescence-mBHI-p3,0.9806233271105568,0.425
C4-e003Coalescence-mGAM-p5,0.9985135759893247,0.488
C5-e003Coalescence-mGAM-p7,0.9993013096817337,0.439
C5-e003Coalescence-mBHI-inoculumn-redo,0.829,0.37
A10-e003Coalescence-mBHI-p5,0.9599494223332835,0.357
BF-Fecal,0.13116628232226218,0.8143881451242485
AM-Fecal,0.015318121757492125,0.375
A4-e003Coalescence-mGAM-p5,0.947,0.457
D5-e003Coalescence-mBHI-p5,0.9989807227694348,0.48
D4-e003Coalescence-mGAM-p7,0.9989775593197369,0.446
E3-e004Assembly-mGAM-p7,0.03321149312522572,0.07884573603642701
C4-e003Coalescence-mGAM-p3,0.998047384352136,0.455
C5-e003Coalescence-mBHI-p5,0.9933030698174343,0.5
C5-e003Coalescence-mGAM-p3,0.9955737920167429,0.467
A3-e003Coalescence-mBHI-inoculumn-redo,0.8502670996120197,0.5
D10-e003Assembly-mGAM-p3,0.9536091286840909,0.538
C3-e003Coalescence-mGAM-p5,0.9997750772801837,0.214
C10-e003GlycerolRevival-mGAM-p2,0.9957700619277761,0.4
A10-e003Coalescence-mGAM-p3,0.999272428236238,0.365
D3-e003Coalescence-mBHI-p7,0.891,0.289
C3-e003Coalescence-mBHI-p5,0.9853063011681682,0.4
B3-e003Assembly-mBHI-p5,0.9020722218740979,0.273
B2-e003Coalescence-mGAM-p3,0.9989811532516285,0.333
B4-e003Assembly-mBHI-p3,0.46199999999999997,0.875
C11-e003Coalescence-mGAM-p5,0.9998556335061695,0.304
B3-e003Coalescence-Inoculumn-mBHI,0.909,0.48
D5-e004Assembly-mGAM-p7,0.014138369325070102,0.68
D9-e003Coalescence-mBHI-p3,0.8167939477251069,0.5
D3-e003Coalescence-mGAM-p3,0.9954049420598822,0.441
D3-e003Coalescence-mGAM-p5,0.9954960320002113,0.364
C10-e003Coalescence-mGAM-p3,0.999773809516798,0.48
C3-e003Coalescence-Inoculumn-mGAM,0.9989917742823035,0.167
B5-e003Coalescence-mBHI-p7,0.9,0.379
A3-e003Coalescence-mGAM-p7,0.9996012733603256,0.381
D4-e003Coalescence-Inoculumn-mBHI,0.825,0.508
A4-e003Coalescence-mBHI-p5,0.625,0.345
B3-e003Coalescence-mBHI-p7,0.9794822063720932,0.533
D10-e003Coalescence-mGAM-p7,0.9999341279715842,0.429
C12-e003Coalescence-mGAM-p3,0.9964649417729331,0.467
C11-e003Coalescence-mGAM-p3,0.9999295332761886,0.5
D5-e004Assembly-mGAM-p3,0.05165569554344341,0.9123936266261922
A10-e003Coalescence-mBHI-p7,0.7,0.312
C10-e003Coalescence-mBHI-p7,0.9935196937318711,0.348
B10-e003Coalescence-mBHI-p3,0.9986571885207738,0.423
C11-e003Coalescence-mBHI-p5,0.9995915348908597,0.463
E3-e004Assembly-mGAM-p5,0.01049743555258977,0.025255658482096485
D10-e003Coalescence-mGAM-p3,0.9997091809698736,0.304
B10-e003Coalescence-mGAM-p7,0.98857975706444,0.5225
C2-e003Coalescence-Inoculumn-mGAM,0.9983999301054621,0.5
E5-e004Assembly-mGAM-p3,0.17439208741164372,0.646
B4-e003Coalescence-Inoculumn-mGAM,0.9997373271807976,0.5
A10-e003Coalescence-mGAM-p7,0.9949042397826645,0.475
D9-e003Coalescence-mBHI-p5,0.9988381078053052,0.455
C4-e003Coalescence-Inoculumn-mGAM,0.9996493064636711,0.409
D4-e003Coalescence-mGAM-p3,0.9977480524126102,0.344
C3-e003Coalescence-mGAM-p7,0.9999587134471717,0.438
B3-e003Coalescence-mGAM-p5,0.9973853998864787,0.356
D9-e003Coalescence-mBHI-p7,0.9983319802815139,0.25
B10-e003Assembly-mGAM-p3,0.9747374114914429,0.615
D3-e004Assembly-mGAM-p5,0.026474852175832574,0.041089556703914294
C5-e003Coalescence-mBHI-p7,0.9923279061623544,0.45
C11-e003Coalescence-mGAM-p7,0.9998873941348122,0.408
D10-e003Coalescence-mBHI-p7,0.9980944250809376,0.267
C9-e003Coalescence-mBHI-p7,0.9901238664794833,0.583
C3-e004Assembly-mBHI-p3,0.01049743555258977,0.025255658482096485
B10-e003GlycerolRevival-mGAM-p2,0.98857975706444,0.667
B3-e003Coalescence-mBHI-p5,0.9876698491894982,0.308
C2-e003Coalescence-mBHI-inoculumn-redo,0.85,0.412
B2-e003Coalescence-Inoculumn-mBHI,0.967323505063852,0.444
C10-e003Coalescence-mGAM-p5,0.9994827725219688,0.276
C4-e003Assembly-mBHI-p5,0.9748924522456764,0.316
A3-e003Coalescence-mBHI-p3,0.9768221996543134,0.419
AG-Fecal,0.008051763820816297,0.767
D4-e003Coalescence-Inoculumn-mGAM,0.92450753926917,0.08659082908147366
B5-e004Assembly-mBHI-p5,0.18072769186165114,0.7158753179602624
C10-e003Coalescence-mBHI-p5,0.9961683115490244,0.25
C3-e003Coalescence-mBHI-inoculumn-redo,0.855,0.463
e004-inoculumn-fecal-AR,0.013513973368972131,0.03190188439843766
B5-e003Coalescence-mGAM-p3,0.994619247594847,0.25
BK-Fecal,0.05672870584320742,0.41200000000000003
A4-e003Coalescence-mBHI-p3,0.9604012019508699,0.3925
F3-e004Assembly-epsilon-p5,0.17498520784780944,0.39964921213306176
C9-e003Coalescence-mGAM-p5,0.9998492063445319,0.308
C2-e003Coalescence-mGAM-p5,0.9995870849546131,0.41
C8-e003Coalescence-mBHI-p5,0.927,0.519
B4-e003Coalescence-Inoculumn-mBHI,0.851,0.463
B3-e004Assembly-mBHI-p3,0.022723517731664367,0.04662583104387043
C5-e003Coalescence-Inoculumn-mGAM,0.9996161301277755,0.388
C4-e003Coalescence-mBHI-p5,0.919,0.556
G3-e004Assembly-epsilon-p5,0.024687025415354818,0.05051131696419297
A4-e003Coalescence-Inoculumn-mGAM,0.9996720622096976,0.444
B4-e003Coalescence-mBHI-p3,0.9856357690715776,0.467
C10-e003Coalescence-mGAM-p7,0.9981274337382473,0.5
F3-e004Assembly-epsilon-p7,0.12000659957026906,0.6574435324573756
C10-e003Coalescence-mBHI-p3,0.9986227342289699,0.46049999999999996
H5-e003Coalescence-mBHI-p5_S40,0.9927395506256933,0.457
G5-e003Coalescence-mBHI-p7_S124,0.9,0.339
H4-e003Coalescence-mGAM-p7_S183,0.9971658812858746,0.394
F5-e003Coalescence-mGAM-p5_S64,0.9970119168205374,0.4
F5-e003Coalescence-mGAM-p7_S160,0.9988311280825986,0.22849999999999998
H3-e003Coalescence-mBHI-p3_S46,0.862,0.435
F100-e003Coalescence-mGAM-p7_S163,0.9998519480473587,0.386
H3-e003Coalescence-mBHI-p7_S134,0.9760757700262057,0.368
E3-e003Coalescence-mGAM-p3_S58,0.9990472125404688,0.438
G4-e003Coalescence-mBHI-p5_S27,0.829,0.262
G2-e003Coalescence-mBHI-p3_S33,0.8240000000000001,0.519
G111-e003Coalescence-mGAM-p5_S80,0.9998435539325123,0.444
G100-e003Coalescence-mGAM-p3_S179,0.99840059669098,0.493
G111-e003Coalescence-mBHI-p5_S32,0.9991345194149673,0.4
G5-e003Coalescence-mBHI-p3_S36,0.9828692132979907,0.444
E3-e003Coalescence-mBHI-p3_S10,0.9725333608330381,0.333
G8-e003Coalescence-mGAM-p3_S177,0.9995458562878976,0.4
F2-e003Coalescence-mGAM-p7_S157,0.9993710551674417,0.617
H3-e003Coalescence-mGAM-p3_S94,0.9935487371836577,0.563
H4-e003Coalescence-mGAM-p3_S95,0.9956405833259521,0.389
F3-e003Coalescence-mGAM-p3_S70,0.9730718094056481,0.417
E100-e003Coalescence-mBHI-p7_S103,0.733,0.275
H100-e003Coalescence-mGAM-p7_S187,0.9956242616374783,0.467
E100-e003Coalescence-mGAM-p3_S155,0.9994693548854229,0.5
E3-e003Coalescence-mGAM-p5_S50,0.9998588441712728,0.496
F5-e003Coalescence-mGAM-p3_S72,0.9938145533037834,0.538
H100-e003Coalescence-mBHI-p5_S43,0.9992995428604946,0.378
F2-e003Coalescence-mGAM-p5_S61,0.999910658260882,0.212
F5-e003Coalescence-mBHI-p5_S16,0.9827132157754603,0.318
G9-e003Coalescence-mGAM-p5_S78,0.9989846836496172,0.489
G8-e003Coalescence-mGAM-p5_S77,0.9990153183346246,0.318
G3-e003Coalescence-mBHI-p3_S34,0.9817636535020055,0.357
G100-e003Coalescence-mBHI-p5_S31,0.9974737024222717,0.423
G3-e003Coalescence-mBHI-p5_S26,0.74,0.312
G5-e003Coalescence-mBHI-p5_S28,0.883,0.462
G4-e003Coalescence-mBHI-p3_S35,0.868,0.37
E8-e003Coalescence-mBHI-p7_S101,0.960952142160939,0.469
E4-e003Coalescence-mBHI-p5_S3,0.567,0.5
E4-e003Coalescence-mGAM-p5_S51,0.9993025650135571,0.55
G9-e003Coalescence-mGAM-p7_S174,0.9997946824309423,0.318
F2-e003Coalescence-mBHI-p3_S21,0.9806735702198299,0.2
E8-e003Coalescence-mGAM-p3_S153,0.9988088097311606,0.472
G111-e003Coalescence-mGAM-p3_S180,0.9996687894379116,0.359
G5-e003Coalescence-mGAM-p3_S84,0.9973674154956965,0.376
E100-e003Coalescence-mBHI-p5_S7,0.837,0.393
G100-e003Coalescence-mGAM-p7_S175,0.9855986988457197,0.436
F3-e003Coalescence-mBHI-p3_S22,0.99296060555223,0.481
G3-e003Coalescence-mBHI-p7_S122,0.516,0.455
G5-e003Coalescence-mGAM-p5_S76,0.9975686352449419,0.51
G5-e003Coalescence-mGAM-p7_S172,0.999402446945858,0.351
G4-e003Coalescence-mGAM-p5_S75,0.9991377400256569,0.492
G8-e003Coalescence-mBHI-p3_S129,0.9971492868788375,0.538
G2-e003Coalescence-mGAM-p5_S73,0.9998207545032036,0.408
E100-e003Coalescence-mGAM-p5_S55,0.9986502338399148,0.286
G4-e003Coalescence-mGAM-p3_S83,0.9992531661350396,0.375
F4-e003Coalescence-mBHI-p7_S111,0.741,0.391
H3-e003Coalescence-mGAM-p7_S182,0.9988837431565565,0.405
F4-e003Coalescence-mGAM-p5_S63,0.9991412613840329,0.343
G4-e003Coalescence-mGAM-p7_S171,0.9981794737768392,0.346
F3-e003Coalescence-mBHI-p5_S14,0.9796138537109732,0.5
F100-e003Coalescence-mBHI-p7_S115,0.914,0.628
E3-e003Coalescence-mGAM-p7_S146,0.9998538002321193,0.388
F100-e003Coalescence-mGAM-p3_S167,0.9971539417714008,0.413
G4-e003Coalescence-mBHI-p7_S123,0.789,0.514
F3-e003Coalescence-mGAM-p5_S62,0.9995741578487435,0.5
H4-e003Coalescence-mBHI-p7_S135,0.6759999999999999,0.488
E3-e003Coalescence-mBHI-p5_S2,0.833,0.353
G111-e003Coalescence-mBHI-p7_S128,0.9989371982903137,0.391
H3-e003Coalescence-mBHI-p5_S38,0.8240000000000001,0.512
G3-e003Coalescence-mGAM-p3_S82,0.9982184834439985,0.3305
F3-e003Coalescence-mGAM-p7_S158,0.9987839468801513,0.546
H4-e003Coalescence-mBHI-p3_S47,0.9065000000000001,0.5
F3-e003Coalescence-mBHI-p7_S110,0.9189232434840663,0.6645000000000001
F100-e003Coalescence-mGAM-p5_S67,0.9960069014264094,0.474
G8-e003Coalescence-mBHI-p7_S125,0.722,0.595
F4-e003Coalescence-mBHI-p5_S15,0.969641283747574,0.31
F2-e003Coalescence-mBHI-p5_S13,0.864,0.305
F4-e003Coalescence-mBHI-p3_S23,0.9827439596649281,0.571
F2-e003Coalescence-mGAM-p3_S69,0.9987992163322764,0.536
G3-e003Coalescence-mGAM-p5_S74,0.999776154504703,0.447
G100-e003Coalescence-mGAM-p5_S79,0.9995428745953361,0.261
H100-e003Coalescence-mGAM-p5_S91,0.9990553875224363,0.333
G9-e003Coalescence-mBHI-p3_S130,0.9969588190094106,0.03190188439843766
E4-e003Coalescence-mGAM-p7_S147,0.9992118819529409,0.394
E4-e003Coalescence-mGAM-p3_S59,0.99861743251028,0.438
H4-e003Coalescence-mBHI-p5_S39,0.75,0.364
F4-e003Coalescence-mGAM-p3_S71,0.9992030857629608,0.306
H100-e003Coalescence-mBHI-p7_S139,0.9994577106016732,0.302
G8-e003Coalescence-mBHI-p5_S29,0.926,0.431
G2-e003Coalescence-mBHI-p5_S25,0.714,0.354
G8-e003Coalescence-mGAM-p7_S173,0.963,0.464
E4-e003Coalescence-mBHI-p3_S11,0.857,0.414
H9-e003Coalescence-mBHI-p5_S42,0.9998058519565727,0.594
F5-e003Coalescence-mBHI-p3_S24,0.929,0.553
H5-e003Coalescence-mBHI-p7_S136,0.9949221889235456,0.577
G9-e003Coalescence-mBHI-p5_S30,0.9941529131304413,0.378
F5-e003Coalescence-mBHI-p7_S112,0.9917436130770796,0.273
F4-e003Coalescence-mGAM-p7_S159,0.9996166182633236,0.214
H3-e003Coalescence-mGAM-p5_S86,0.9953926709863635,0.441
E4-e003Coalescence-mBHI-p7_S99,0.23099999999999998,0.556
H4-e003Coalescence-mGAM-p5_S87,0.9985986050219481,0.371
E100-e003Coalescence-mGAM-p7_S151,0.9947611712856484,0.462
G9-e003Coalescence-mGAM-p3_S178,0.9999446028531671,0.473
H9-e003Coalescence-mBHI-p7_S138,0.9969158109844709,0.371
G2-e003Coalescence-mGAM-p3_S81,0.999021912479058,0.279
G100-e003Coalescence-mBHI-p7_S127,0.9937054942323813,0.304
