,C4-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-mBHI-inoculumn-redo
C12-e003Coalescence-mBHI-p3,0.0,0.36363636363636365
C9-e003Coalescence-mGAM-p3,0.0,0.36363636363636365
C11-e003Coalescence-mBHI-p3,0.0,0.2727272727272727
C9-e003Coalescence-mGAM-p7,0.0,0.36363636363636365
C8-e003Coalescence-mGAM-p7,0.0,0.2727272727272727
D10-e003Coalescence-mBHI-p3,0.0,0.36363636363636365
F3-e004Assembly-epsilon-p3,0.67747972551466,0.45454545454545453
B2-e003Coalescence-mBHI-p3,0.0,0.2727272727272727
A4-e003Coalescence-mBHI-p7,0.14472863381160325,0.0
A4-e003Coalescence-mBHI-inoculumn-redo,0.0,0.18181818181818182
B3-e003Coalescence-mBHI-p3,0.0,0.0
D4-e003Coalescence-mBHI-p5,0.0,0.36363636363636365
C2-e003Coalescence-mBHI-p5,0.0031191515907673115,0.0
B3-e004Assembly-mBHI-p7,0.7735495945102931,0.5454545454545454
B5-e004Assembly-mBHI-p7,0.7074235807860262,0.18181818181818182
D4-e003Coalescence-mBHI-p3,0.0,0.36363636363636365
C4-e003GlycerolRevival-mBHI-p2,0.0,0.36363636363636365
G5-e004Assembly-epsilon-p3,0.37242669993761696,0.09090909090909091
C5-e004Assembly-mBHI-p3,0.6257018091079226,0.18181818181818182
D10-e003Assembly-mGAM-p5,0.0,0.45454545454545453
C3-e004Assembly-mBHI-p5,0.743605739238927,0.45454545454545453
B2-e003Coalescence-mBHI-p5,0.0,0.2727272727272727
C4-e003Coalescence-mGAM-p7,0.0,0.2727272727272727
D3-e004Assembly-mGAM-p7,0.7585776668746101,0.5454545454545454
C3-e003Coalescence-mGAM-p3,0.0,0.36363636363636365
B4-e003Assembly-mBHI-p5,0.01372426699937617,0.2727272727272727
D3-e003Coalescence-Inoculumn-mBHI,0.0,0.18181818181818182
C3-e003Coalescence-mBHI-p7,0.0,0.2727272727272727
B10-e003Assembly-mGAM-p5,0.0,0.5454545454545454
C2-e003Coalescence-mGAM-p7,0.0,0.36363636363636365
D3-e003Coalescence-mBHI-p5,0.0,0.2727272727272727
C4-e003Coalescence-mBHI-inoculumn-redo,0.0012476606363069245,0.0
B5-e003Coalescence-mBHI-p5,0.0,0.2727272727272727
D5-e003Coalescence-mBHI-p7,0.0,0.36363636363636365
C9-e003Coalescence-mBHI-p5,0.0,0.36363636363636365
A10-e003Coalescence-mBHI-p3,0.0,0.09090909090909091
E5-e004Assembly-mGAM-p5,0.47223955084217095,0.2727272727272727
C2-e003Coalescence-mBHI-p3,0.0,0.09090909090909091
D4-e003Coalescence-mBHI-p7,0.0,0.36363636363636365
E3-e004Assembly-mGAM-p3,0.7635683094198378,0.5454545454545454
B10-e003Coalescence-mGAM-p3,0.0,0.36363636363636365
D10-e003Coalescence-mBHI-p5,0.0,0.36363636363636365
D5-e003Coalescence-mBHI-p3,0.0,0.09090909090909091
C5-e003Coalescence-mBHI-p3,0.0,0.18181818181818182
C9-e003Coalescence-mBHI-p3,0.0,0.36363636363636365
D10-e003Coalescence-mGAM-p5,0.0,0.36363636363636365
C8-e003Coalescence-mBHI-p7,0.0,0.36363636363636365
G3-e004Assembly-epsilon-p7,0.7223955084217093,0.5454545454545454
B4-e003Coalescence-mGAM-p5,0.0,0.36363636363636365
D4-e003Coalescence-mGAM-p5,0.0,0.36363636363636365
C3-e004Assembly-mBHI-p7,0.7797878976918278,0.5454545454545454
B5-e003Coalescence-mGAM-p5,0.0,0.18181818181818182
B5-e003Coalescence-Inoculumn-mBHI,0.0006238303181534623,0.18181818181818182
G3-e004Assembly-epsilon-p3,0.5913911416094823,0.5454545454545454
C2-e003Coalescence-mGAM-p3,0.0,0.36363636363636365
B5-e003Coalescence-mGAM-p7,0.0,0.36363636363636365
C10-e003Assembly-mGAM-p3,0.0,0.2727272727272727
B10-e003Coalescence-mBHI-p5,0.0,0.2727272727272727
B3-e004Assembly-mBHI-p5,0.7205240174672489,0.36363636363636365
B5-e003Coalescence-mBHI-p3,0.0,0.2727272727272727
C4-e003Coalescence-mGAM-p5,0.0,0.36363636363636365
C5-e003Coalescence-mGAM-p7,0.0,0.36363636363636365
C5-e003Coalescence-mBHI-inoculumn-redo,0.0,0.0
A10-e003Coalescence-mBHI-p5,0.0006238303181534623,0.18181818181818182
BF-Fecal,0.39925140361821587,0.09090909090909091
AM-Fecal,0.7361197754210854,0.45454545454545453
A4-e003Coalescence-mGAM-p5,0.0,0.09090909090909091
D5-e003Coalescence-mBHI-p5,0.0,0.36363636363636365
D4-e003Coalescence-mGAM-p7,0.0,0.36363636363636365
E3-e004Assembly-mGAM-p7,0.7174048658764816,0.45454545454545453
C4-e003Coalescence-mGAM-p3,0.0,0.2727272727272727
C5-e003Coalescence-mBHI-p5,0.0,0.18181818181818182
C5-e003Coalescence-mGAM-p3,0.0,0.2727272727272727
A3-e003Coalescence-mBHI-inoculumn-redo,0.0006238303181534623,0.18181818181818182
D10-e003Assembly-mGAM-p3,0.0,0.36363636363636365
C3-e003Coalescence-mGAM-p5,0.0,0.36363636363636365
C10-e003GlycerolRevival-mGAM-p2,0.0,0.36363636363636365
A10-e003Coalescence-mGAM-p3,0.0,0.36363636363636365
D3-e003Coalescence-mBHI-p7,0.0,0.18181818181818182
C3-e003Coalescence-mBHI-p5,0.0,0.2727272727272727
