,C4-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-mBHI-inoculumn-redo
C12-e003Coalescence-mBHI-p3,0.9268265751715533,0.37590909090909097
C9-e003Coalescence-mGAM-p3,0.9976038677479725,0.34545454545454546
C11-e003Coalescence-mBHI-p3,0.9781671865252651,0.2971818181818182
C9-e003Coalescence-mGAM-p7,0.9972183406113537,0.3229090909090909
C8-e003Coalescence-mGAM-p7,0.9727935121646911,0.41309090909090906
D10-e003Coalescence-mBHI-p3,0.9844971927635683,0.36363636363636365
F3-e004Assembly-epsilon-p3,0.17061883967560823,0.23654545454545453
B2-e003Coalescence-mBHI-p3,0.9064229569557081,0.35445454545454547
A4-e003Coalescence-mBHI-p7,0.2784803493449782,0.5620909090909091
A4-e003Coalescence-mBHI-inoculumn-redo,0.8215383655645664,0.42300000000000004
B3-e003Coalescence-mBHI-p3,0.9538396756082345,0.382
D4-e003Coalescence-mBHI-p5,0.9583387398627574,0.41690909090909095
C2-e003Coalescence-mBHI-p5,0.7035564566437928,0.518
B3-e004Assembly-mBHI-p7,0.19664628820960697,0.22836363636363635
B5-e004Assembly-mBHI-p7,0.24654460386774799,0.5689090909090909
D4-e003Coalescence-mBHI-p3,0.9120779787897693,0.46409090909090905
C4-e003GlycerolRevival-mBHI-p2,0.9814285714285714,0.31
G5-e004Assembly-epsilon-p3,0.13171865252651277,0.09090909090909091
C5-e004Assembly-mBHI-p3,0.2148053649407361,0.6106363636363636
D10-e003Assembly-mGAM-p5,0.8980424204616344,0.4301818181818181
C3-e004Assembly-mBHI-p5,0.1988016219588272,0.18181818181818182
B2-e003Coalescence-mBHI-p5,0.8898571428571427,0.37645454545454543
C4-e003Coalescence-mGAM-p7,0.9860343106674985,0.3624545454545455
D3-e004Assembly-mGAM-p7,0.19772988147223955,0.2696363636363637
C3-e003Coalescence-mGAM-p3,0.9970867124142234,0.36772727272727274
B4-e003Assembly-mBHI-p5,0.5968671241422333,0.36790909090909096
D3-e003Coalescence-Inoculumn-mBHI,0.894679351216469,0.3799090909090909
C3-e003Coalescence-mBHI-p7,0.9639706799750468,0.3292727272727273
B10-e003Assembly-mGAM-p5,0.9553930131004366,0.3391818181818182
C2-e003Coalescence-mGAM-p7,0.9988278228321897,0.3778181818181819
D3-e003Coalescence-mBHI-p5,0.9053480973175297,0.3438181818181818
C4-e003Coalescence-mBHI-inoculumn-redo,0.6774635059263879,0.9311818181818182
B5-e003Coalescence-mBHI-p5,0.9037255146600125,0.408
D5-e003Coalescence-mBHI-p7,0.9688084840923269,0.3854545454545455
C9-e003Coalescence-mBHI-p5,0.9853081721771678,0.2972727272727273
A10-e003Coalescence-mBHI-p3,0.4103711790393013,0.051909090909090905
E5-e004Assembly-mGAM-p5,0.16049095446038678,0.5454545454545454
C2-e003Coalescence-mBHI-p3,0.7831940112289457,0.48454545454545456
D4-e003Coalescence-mBHI-p7,0.949325015595758,0.40418181818181814
E3-e004Assembly-mGAM-p3,0.20025639426076108,0.2545454545454545
B10-e003Coalescence-mGAM-p3,0.9984653774173424,0.3918181818181818
D10-e003Coalescence-mBHI-p5,0.9871122894572676,0.32609090909090904
D5-e003Coalescence-mBHI-p3,0.9037542108546475,0.4445454545454545
C5-e003Coalescence-mBHI-p3,0.87694260761073,0.28845454545454546
C9-e003Coalescence-mBHI-p3,0.9974398003742981,0.31199999999999994
D10-e003Coalescence-mGAM-p5,0.9995888958203368,0.35381818181818186
C8-e003Coalescence-mBHI-p7,0.8620062383031815,0.3763636363636364
G3-e004Assembly-epsilon-p7,0.17592014971927636,0.18181818181818182
B4-e003Coalescence-mGAM-p5,0.9913543356207112,0.3350909090909091
D4-e003Coalescence-mGAM-p5,0.9965028072364316,0.34900000000000003
C3-e004Assembly-mBHI-p7,0.20324890829694323,0.19790909090909092
B5-e003Coalescence-mGAM-p5,0.9930187149095446,0.4346363636363637
B5-e003Coalescence-Inoculumn-mBHI,0.8909220212102309,0.40863636363636363
G3-e004Assembly-epsilon-p3,0.14784778540237056,0.09090909090909091
C2-e003Coalescence-mGAM-p3,0.9795708047411104,0.37509090909090914
B5-e003Coalescence-mGAM-p7,0.9894678727386153,0.41563636363636364
C10-e003Assembly-mGAM-p3,0.5504653774173425,0.24536363636363634
B10-e003Coalescence-mBHI-p5,0.9735352464129755,0.411
B3-e004Assembly-mBHI-p5,0.1905439800374298,0.22081818181818183
B5-e003Coalescence-mBHI-p3,0.9340131004366813,0.3720909090909091
C4-e003Coalescence-mGAM-p5,0.9936955708047411,0.3711818181818182
C5-e003Coalescence-mGAM-p7,0.9951391141609482,0.39972727272727276
