,0
B5-e004Assembly-mBHI-p3,4.0
D11-e003Coalescence-mBHI-p5,7.0
D10-e003Coalescence-mBHI-p3,5.0
Coalescence-A10-C11-AE-AF-mGAM-mBHI-7_S629,8.0
G8-e003Coalescence-mGAM-p5_S77,10.0
H111-e003Coalescence-mGAM-p3_S192,10.0
Coalescence-C9-A8-AA-AA-mGAM-mGAM-5_S652,4.0
A3-e003Coalescence-mBHI-p7,49.0
H8-e003Coalescence-mBHI-p5_S41,10.0
G8-e003Coalescence-mGAM-p1_S818,8.0
B5-e004Assembly-mBHI-p7,13.0
C3-e004Assembly-mBHI-p5,5.0
B8-e003Assembly-mGAM-p5,4.0
Coalescence-B6-E11-AA-AF-mGAM-mGAM-7_S637,12.0
Coalescence-B4-D3-ACPP-AF-mBHI-mGAM-7_S635,5.0
E100-e003Coalescence-mGAM-p3_S155,14.0
E5-e003Coalescence-mBHI-p7_S100,6.0
H2-e003Coalescence-mGAM-p7_S181,21.0
E8-e003Coalescence-mBHI-p7_S101,13.0
D3-e003Coalescence-mBHI-p5,5.0
D2-e003Coalescence-mBHI-p5,9.0
Coalescence-E8-D11-AF-AF-mGAM-mBHI-3_S675,46.0
B5-e003Coalescence-mBHI-p5,5.0
D5-e003Coalescence-mBHI-p7,5.0
D11-e003Coalescence-mGAM-p1_S779,7.0
A2-e003Coalescence-Inoculumn-mGAM,14.0
E5-e004Assembly-mGAM-p5,10.0
E9-e003Coalescence-mGAM-p1_S824,5.0
D8-e003Coalescence-mBHI-p1_S751,6.0
A10-e003Coalescence-mBHI-p1_S764,8.0
E5-e003Coalescence-mBHI-p5_S4,11.0
D10-e003Coalescence-mBHI-p5,5.0
H111-e003Coalescence-mGAM-p5_S92,13.0
C3-e004Assembly-mBHI-p7,20.0
H10-e003Coalescence-mBHI-p1_S831,5.0
B8-e003Coalescence-mBHI-p1_S749,5.0
D8-e003Coalescence-mBHI-p5,5.0
E5-e004Assembly-mGAM-p7,8.0
H5-e003Coalescence-mBHI-p1_S807,5.0
H3-e003Coalescence-mBHI-p5_S38,6.0
H2-e003Coalescence-mBHI-p7_S133,15.0
A2-e003Coalescence-mBHI-p7,10.0
Coalescence-E7-C8-AA-AE-mGAM-mGAM-3_S674,5.0
H111-e003Coalescence-mBHI-p3_S144,41.0
A4-e003Coalescence-mGAM-p5,12.0
H8-e003Coalescence-mBHI-p1_S815,13.0
H11-e003Coalescence-mBHI-p1_S839,11.0
A8-e003Coalescence-mBHI-p7,10.0
Coalescence-H2-A2-e003Coalescence-inoculumn-mBHI-0_S705,5.0
E5-e003Coalescence-mBHI-p3_S12,8.0
A9-e003Coalescence-mGAM-p1_S760,9.0
B2-e003Coalescence-Inoculumn-mGAM,8.0
G100-e003Coalescence-mBHI-p3_S131,38.0
A9-e003Coalescence-mBHI-p1_S756,10.0
A3-e003Coalescence-Inoculumn-mGAM,5.0
E111-e003Coalescence-mBHI-p7_S104,9.0
Coalescence-F3-E11-AA-AF-mGAM-mGAM-3_S682,21.0
H8-e003Coalescence-mGAM-p7_S185,35.0
A10-e003Coalescence-mGAM-p3,7.0
H2-e003Coalescence-mBHI-p1_S783,4.0
D5-e003Coalescence-Inoculumn-mBHI,4.0
Coalescence-D5-H2-AA-AF-mBHI-mBHI-5_S660,37.0
H3-e003Coalescence-mBHI-p7_S134,7.0
B8-e003Coalescence-mGAM-p1_S753,5.0
A8-e003Coalescence-mBHI-p5,5.0
D5-e004Assembly-mGAM-p7,32.0
H11-e003Coalescence-mGAM-p1_S843,5.0
E11-e003Coalescence-mBHI-p1_S836,35.0
A5-e003Coalescence-mBHI-p7,23.0
D2-e003Coalescence-mGAM-p5,6.0
H5-e003Coalescence-mGAM-p1_S811,5.0
B5-e003Coalescence-mBHI-p7,6.0
F5-e003Coalescence-mBHI-p5_S16,5.0
Coalescence-F10-H8-AA-AF-mGAM-mGAM-3_S689,50.0
D5-e004Assembly-mGAM-p3,4.0
F8-e003Coalescence-mGAM-p1_S817,6.0
H100-e003Coalescence-mBHI-p7_S139,17.0
H111-e003Coalescence-mBHI-p5_S44,24.0
E5-e003Coalescence-mGAM-p7_S148,15.0
C3-e003GlycerolRevival-mBHI-p2,5.0
A11-e003Coalescence-mBHI-p1_S772,11.0
Coalescence-B12-H5-AF-AF-mBHI-mGAM-7_S643,6.0
D11-e003Coalescence-mGAM-p7,39.0
E2-e003Coalescence-mBHI-p5_S1,14.0
E2-e003Coalescence-mBHI-p3_S9,15.0
H8-e003Coalescence-mGAM-p1_S819,13.0
A8-e003Coalescence-mGAM-p1_S752,7.0
D10-e003Coalescence-mGAM-p1_S771,6.0
Coalescence-C7-A5-AA-AF-mBHI-mBHI-5_S650,30.0
H10-e003Coalescence-mGAM-p1_S835,4.0
C5-e003Coalescence-mBHI-p7,5.0
A2-e003Coalescence-mBHI-p3,11.0
E8-e003Coalescence-mBHI-p3_S105,7.0
E8-e003Coalescence-mBHI-p5_S5,5.0
E100-e003Coalescence-mGAM-p5_S55,6.0
A8-e003Coalescence-mBHI-p1_S748,9.0
H111-e003Coalescence-mGAM-p7_S188,34.0
A5-e003Coalescence-Inoculumn-mGAM,8.0
A2-e003Coalescence-mBHI-p5,13.0
H100-e003Coalescence-mBHI-p5_S43,8.0
H8-e003Coalescence-mBHI-p7_S137,11.0
B8-e003GlycerolRevival-mGAM-p2,6.0
E8-e003Coalescence-mBHI-p1_S812,23.0
D2-e003Coalescence-Inoculumn-mGAM,8.0
D8-e003Coalescence-mGAM-p1_S755,13.0
E10-e003Coalescence-mBHI-p1_S828,12.0
C5-e003Coalescence-Inoculumn-mGAM,4.0
C11-e003Coalescence-mBHI-p7,4.0
A11-e003Coalescence-mBHI-p3,26.0
E11-e003Coalescence-mGAM-p1_S840,10.0
A4-e003Coalescence-Inoculumn-mGAM,10.0
E8-e003Coalescence-mGAM-p7_S149,64.0
D2-e003Coalescence-mBHI-p3,4.0
