,A2-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.17600000000000005,0.727
C9-e003Coalescence-mGAM-p3,0.00408403783305727,0.511
C11-e003Coalescence-mBHI-p3,0.238,0.727
D11-e003Coalescence-mBHI-p5,0.006995663937398506,0.068
C9-e003Coalescence-mGAM-p7,0.002318103420859043,0.924
C8-e003Coalescence-mGAM-p7,0.73,0.268
D10-e003Coalescence-mBHI-p3,0.231,0.757
F3-e004Assembly-epsilon-p3,0.02407340556737578,0.405
B2-e003Coalescence-mBHI-p3,0.08791071620454789,0.08459737797351104
A8-e003Coalescence-mBHI-p3,0.861,0.013131440658623822
e004-inoculumn-fecal-BD,0.029167728242041162,0.04398933216947844
A4-e003Coalescence-mBHI-p7,0.061052389585909195,0.9635215524931615
B9-e003Coalescence-mGAM-p5,0.004341827150132367,0.004525025523530459
A4-e003Coalescence-mBHI-inoculumn-redo,0.275,0.778
B3-e003Coalescence-mBHI-p3,0.009,0.001475193823551854
D4-e003Coalescence-mBHI-p5,0.1285,0.344
C2-e003Coalescence-mBHI-p5,0.23912737028956244,0.7191116656031127
B3-e004Assembly-mBHI-p7,0.010772077426848875,0.01802101218467828
B5-e004Assembly-mBHI-p7,0.006850304707168875,0.0055000443365833375
D4-e003Coalescence-mBHI-p3,0.021100726130941754,0.202
C4-e003GlycerolRevival-mBHI-p2,0.008498822629110997,0.9970420515487637
D10-e003Assembly-mGAM-p5,0.09694428393252769,0.9172611135843359
B2-e003Assembly-mBHI-p5,0.5,0.19546797937388746
C3-e004Assembly-mBHI-p5,0.015071008907431103,0.025384655942256886
B8-e003Assembly-mGAM-p5,0.9779042551038344,0.013623430893835563
F4-e004Assembly-epsilon-p5,0.020544172607779156,0.03073624273120758
C4-e003Coalescence-mGAM-p7,0.02337415499667805,0.9886616493131363
B12-e003Coalescence-mBHI-p3,0.03068741731267556,0.03211151312899757
D3-e004Assembly-mGAM-p7,0.01236172306243954,0.02094772939598552
C8-e003Assembly-mGAM-p3,0.9,0.010853900152803667
C3-e003Coalescence-mGAM-p3,0.126,0.896
B4-e003Assembly-mBHI-p5,0.017523544266648705,0.9845651115057449
D4-e004Assembly-mGAM-p5,0.010384227173091086,0.015676720711777472
D3-e003Coalescence-Inoculumn-mBHI,0.277,0.29700000000000004
C8-e003Assembly-mGAM-p5,0.865,0.009134858592500057
C3-e003Coalescence-mBHI-p7,0.095,0.347
D11-e003Coalescence-mGAM-p5,0.004280894644043464,0.07099999999999995
A11-e003Coalescence-mGAM-p7,0.0815,0.1345
B8-e003Coalescence-mBHI-p5,0.244,0.012860606336842516
B10-e003Assembly-mGAM-p5,0.026696642103028877,0.9689845178885268
C2-e003Coalescence-mGAM-p7,0.001995179407022064,0.9989525580013991
D3-e003Coalescence-mBHI-p5,0.211,0.25
B11-e003Coalescence-mGAM-p3,0.07699999999999996,0.2885
C4-e003Coalescence-mBHI-inoculumn-redo,0.032664582300588094,0.983634179081181
B5-e003Assembly-mBHI-p5,0.043290903021870435,0.04859605093860058
D2-e003Coalescence-mBHI-p5,0.06956110669821038,0.158
D8-e003Assembly-mGAM-p5,0.926,0.0071316644821380485
D5-e003Coalescence-mGAM-p5,0.0023110496779004583,0.273
B5-e003Coalescence-mBHI-p5,0.256,0.29400000000000004
D5-e003Coalescence-mBHI-p7,0.155,0.217
C9-e003Coalescence-mBHI-p5,0.03193584349569126,0.964642575685398
A5-e003Coalescence-mGAM-p3,0.002427774754238521,0.256
A2-e003Coalescence-Inoculumn-mGAM,0.94,0.003232851959605296
E5-e004Assembly-mGAM-p5,0.03717853651603335,0.03283060275615463
D8-e003Coalescence-mGAM-p5,0.132,0.1425
A12-e003Coalescence-mGAM-p3,0.194,0.05
C2-e003Coalescence-mBHI-p3,0.042571536686821676,0.857
C4-e004Assembly-mBHI-p5,0.06067357443573054,0.08468222800521075
D9-e003Coalescence-mGAM-p7,0.06499999999999995,0.2155
D4-e003Coalescence-mBHI-p7,0.14750000000000002,0.286
D8-e003Assembly-mGAM-p3,0.9857263923373425,0.0068491749060298635
E4-e004Assembly-mGAM-p7,0.014456879840464997,0.021470080049805548
E3-e004Assembly-mGAM-p3,0.01568113214043184,0.267
B10-e003Coalescence-mGAM-p3,0.008796076419060234,0.495
A9-e003Coalescence-mGAM-p7,0.243,0.004191967028064781
D5-e004Assembly-mGAM-p5,0.13593246828996272,0.12261298875228784
B5-e003Coalescence-Inoculumn-mGAM,0.18100000000000005,0.22649999999999998
D10-e003Coalescence-mBHI-p5,0.136,0.9533594926246847
D5-e003Coalescence-mBHI-p3,0.012117315629250074,0.2255
C5-e003Coalescence-mBHI-p3,0.0688655846045381,0.5
D9-e003Coalescence-mGAM-p5,0.078,0.2685
C9-e003Coalescence-mBHI-p3,0.09099999999999997,0.9801844383910928
D10-e003Coalescence-mGAM-p5,0.028000000000000025,0.18799999999999994
C8-e003Coalescence-mBHI-p7,0.556,0.353
B11-e003Assembly-mGAM-p5,0.01118907443499028,0.074
G3-e004Assembly-epsilon-p7,0.04912137653270648,0.18999999999999995
B4-e003Coalescence-mGAM-p5,0.152,0.806
D4-e003Coalescence-mGAM-p5,0.0009136224180862356,0.05700000000000005
C3-e004Assembly-mBHI-p7,0.005900148862747367,0.009942543588812254
B5-e003Coalescence-mGAM-p5,0.007000000000000006,0.22649999999999998
BB-Fecal,0.13175492984196335,0.1469154328564087
B5-e003Coalescence-Inoculumn-mBHI,0.261,0.29700000000000004
G3-e004Assembly-epsilon-p3,0.022699444147690127,0.17600000000000002
C2-e003Coalescence-mGAM-p3,0.03191251171738641,0.9825594063822884
B5-e003Coalescence-mGAM-p7,0.002935863323002812,0.2485
D8-e003Coalescence-mBHI-p5,0.704,0.079
E5-e004Assembly-mGAM-p7,0.0479364027514847,0.04039712959988936
C10-e003Assembly-mGAM-p3,0.039151500597430354,0.9784199391655201
B10-e003Coalescence-mBHI-p5,0.030233368909284533,0.654
D5-e003Coalescence-Inoculumn-mGAM,0.0030018777775099193,0.036
B3-e004Assembly-mBHI-p5,0.016673703815957615,0.028098403076792226
B5-e003Coalescence-mBHI-p3,0.315,0.3485
G4-e004Assembly-epsilon-p5,0.021666311967273366,0.03244329677551
C4-e003Coalescence-mGAM-p5,0.0089013527166764,0.9958969712882682
C5-e003Coalescence-mGAM-p7,0.0017503425483615725,0.012
C5-e003Coalescence-mBHI-inoculumn-redo,0.276,0.676
A10-e003Coalescence-mBHI-p5,0.733,0.1416795330674764
BF-Fecal,0.09109691620195526,0.364
AM-Fecal,0.08701358540225182,0.08794245961125587
B8-e003Assembly-mGAM-p3,0.9828145412409631,0.009167874043752687
A4-e003Coalescence-mGAM-p5,0.079,0.16700000000000004
D5-e003Coalescence-mBHI-p5,0.004870078808986246,0.997797672572803
D3-e003Assembly-mBHI-p3,0.01644911183098561,0.016863881895608678
D4-e003Coalescence-mGAM-p7,0.0014852851619419104,0.02400000000000002
A8-e003Coalescence-mBHI-p7,0.942,0.013566180681985304
e003-inoculumn-fecal-AC,0.417,0.03668084802255732
E3-e004Assembly-mGAM-p7,0.04309574704321124,0.07089699210538472
B9-e003GlycerolRevival-mGAM-p2,0.044570921085463844,0.046264113331524
C4-e003Coalescence-mGAM-p3,0.004531231551435209,0.9976678467014255
