,B3-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
C12-e003Coalescence-mBHI-p3,0.04089366003991386,0.444
C9-e003Coalescence-mGAM-p3,0.562,0.0006890591792620424
C11-e003Coalescence-mBHI-p3,0.03016723277143906,0.444
D11-e003Coalescence-mBHI-p5,0.0020475125473429752,0.9980303781521285
C9-e003Coalescence-mGAM-p7,0.109,0.0004189694486186735
C8-e003Coalescence-mGAM-p7,0.14700000000000002,0.0011495579371277947
D10-e003Coalescence-mBHI-p3,0.062,0.333
F3-e004Assembly-epsilon-p3,0.024716636816777975,0.00859553538371981
B2-e003Coalescence-mBHI-p3,0.9409847859088212,0.023374755164502315
A8-e003Coalescence-mBHI-p3,0.0156348651261002,0.004011353455720425
e004-inoculumn-fecal-BD,0.03130909421087962,0.014142227583887387
A4-e003Coalescence-mBHI-p7,0.07823155697994706,0.029769308583249936
B9-e003Coalescence-mGAM-p5,0.9997381380907799,2.6967266042661105e-05
A4-e003Coalescence-mBHI-inoculumn-redo,0.244,0.005607193517934155
B3-e003Coalescence-mBHI-p3,0.998703957988314,0.0001427978882535396
D4-e003Coalescence-mBHI-p5,0.0169503336187691,0.81
C2-e003Coalescence-mBHI-p5,0.2548756586411646,0.19671714477054106
B3-e004Assembly-mBHI-p7,0.011520117900502181,0.00407406279827723
B5-e004Assembly-mBHI-p7,0.006940613300459124,0.0018117909500838124
D4-e003Coalescence-mBHI-p3,0.009261039934920204,0.882
C4-e003GlycerolRevival-mBHI-p2,0.013194470105292866,0.003283227596999122
D10-e003Assembly-mGAM-p5,0.11589451981426009,0.05455782171847288
B2-e003Assembly-mBHI-p5,0.19777994681428304,0.1303450604999493
C3-e004Assembly-mBHI-p5,0.01602216646242544,0.0057425538935420095
B8-e003Assembly-mGAM-p5,0.029132893523875193,0.0075884877771254895
F4-e004Assembly-epsilon-p5,0.021807435076928047,0.009586443356709108
C4-e003Coalescence-mGAM-p7,0.167,0.007409480912181166
B12-e003Coalescence-mBHI-p3,0.9929270296790201,0.00319922031928185
D3-e004Assembly-mGAM-p7,0.013168708721711123,0.004696922517738467
C8-e003Assembly-mGAM-p3,0.013902272472521062,0.0035542205638312307
C3-e003Coalescence-mGAM-p3,0.288,0.0009709909583169022
B4-e003Assembly-mBHI-p5,0.02225769653553717,0.007779442964019242
D4-e004Assembly-mGAM-p5,0.011071818102455179,0.004810637089544593
D3-e003Coalescence-Inoculumn-mBHI,0.635,0.299
C8-e003Assembly-mGAM-p5,0.010508716609246621,0.0027132967277494367
C3-e003Coalescence-mBHI-p7,0.7030000000000001,0.0020964502334365905
D11-e003Coalescence-mGAM-p5,0.0011671848430361523,0.9992223812005022
A11-e003Coalescence-mGAM-p7,0.0038764407383041345,0.9947869670034821
B8-e003Coalescence-mBHI-p5,0.846,0.0030063300932926906
B10-e003Assembly-mGAM-p5,0.037664285118405576,0.014754189666767888
C2-e003Coalescence-mGAM-p7,0.025,0.0006671236634298406
D3-e003Coalescence-mBHI-p5,0.7,0.241
B11-e003Coalescence-mGAM-p3,0.046,0.942
C4-e003Coalescence-mBHI-inoculumn-redo,0.167,0.01049741419527707
B5-e003Assembly-mBHI-p5,0.011747480264799558,0.9892649264346884
D2-e003Coalescence-mBHI-p5,0.030076147753775363,0.9520928925226843
D8-e003Assembly-mGAM-p5,0.008555080698954606,0.0021295721663674347
D5-e003Coalescence-mGAM-p5,0.0006586947815550268,0.999599966584825
B5-e003Coalescence-mBHI-p5,0.643,0.28
D5-e003Coalescence-mBHI-p7,0.17800000000000005,0.78
C9-e003Coalescence-mBHI-p5,0.308,0.007791978929572947
A5-e003Coalescence-mGAM-p3,0.0006961861040077101,0.9995388027887029
A2-e003Coalescence-Inoculumn-mGAM,0.0036762995515339635,0.0009636528364298725
E5-e004Assembly-mGAM-p5,0.03835291953671679,0.015532276787623187
D8-e003Coalescence-mGAM-p5,0.00456364842241941,0.948
A12-e003Coalescence-mGAM-p3,0.009432446241983021,0.884
C2-e003Coalescence-mBHI-p3,0.0366061347861991,0.013341945328460869
C4-e004Assembly-mBHI-p5,0.06412310074286189,0.03339739344630058
D9-e003Coalescence-mGAM-p7,0.03500000000000003,0.956
D4-e003Coalescence-mBHI-p7,0.010039593685966623,0.828
D8-e003Assembly-mGAM-p3,0.01888657664716357,0.004819592737574983
E4-e004Assembly-mGAM-p7,0.01536211468211966,0.006766660846269283
E3-e004Assembly-mGAM-p3,0.016203052116234767,0.005675598378296277
