,A2-e003Coalescence-mBHI-inoculumn-redo,C4-e003Coalescence-mBHI-inoculumn-redo
D3-e003Coalescence-Inoculumn-mBHI,0.4118769620253164,0.4893661670235546
C8-e003Assembly-mGAM-p5,0.915740759493671,0.30728351177730195
C3-e003Coalescence-mBHI-p7,0.2969645569620254,0.6561687366167024
D11-e003Coalescence-mGAM-p5,0.3407777215189874,0.4499447537473234
A11-e003Coalescence-mGAM-p7,0.35753924050632907,0.45769721627408994
B8-e003Coalescence-mBHI-p5,0.5278511392405064,0.4546719486081371
B10-e003Assembly-mGAM-p5,0.015283037974683545,0.9403284796573875
C2-e003Coalescence-mGAM-p7,0.032173164556962036,0.9990509635974304
D3-e003Coalescence-mBHI-p5,0.4093427848101266,0.4888179871520343
B11-e003Coalescence-mGAM-p3,0.3820369620253164,0.48463725910064237
C4-e003Coalescence-mBHI-inoculumn-redo,0.18485518987341773,0.9986616702355461
B5-e003Assembly-mBHI-p5,0.3478683544303797,0.43250620985010707
D2-e003Coalescence-mBHI-p5,0.3625139240506329,0.398586295503212
D8-e003Assembly-mGAM-p5,0.9137098734177216,0.3018843683083512
D5-e003Coalescence-mGAM-p5,0.37480050632911394,0.4689653104925054
B5-e003Coalescence-mBHI-p5,0.4082648101265823,0.49056145610278373
D5-e003Coalescence-mBHI-p7,0.3967625316455696,0.47772034261241964
C9-e003Coalescence-mBHI-p5,0.3831134177215189,0.8803516059957174
A5-e003Coalescence-mGAM-p3,0.36678481012658226,0.46942441113490363
A2-e003Coalescence-Inoculumn-mGAM,0.9251518987341772,0.3037006423982869
E5-e004Assembly-mGAM-p5,0.2810126582278481,0.27194860813704497
D8-e003Coalescence-mGAM-p5,0.38796556962025314,0.4645978586723769
A12-e003Coalescence-mGAM-p3,0.41587797468354426,0.4454269807280514
C2-e003Coalescence-mBHI-p3,0.09508607594936709,0.894085653104925
C4-e004Assembly-mBHI-p5,0.3037974683544304,0.45353319057815844
D9-e003Coalescence-mGAM-p7,0.3740167088607595,0.4771083511777302
D4-e003Coalescence-mBHI-p7,0.30167848101265826,0.5671014989293361
D8-e003Assembly-mGAM-p3,0.8997802531645569,0.2931361884368308
E4-e004Assembly-mGAM-p7,0.3579746835443038,0.5214672376873661
E3-e004Assembly-mGAM-p3,0.3717458227848101,0.5427271948608137
B10-e003Coalescence-mGAM-p3,0.44404556962025316,0.7093948608137045
A9-e003Coalescence-mGAM-p7,0.5337387341772152,0.45906081370449686
D5-e004Assembly-mGAM-p5,0.1291139240506329,0.14132762312633834
B5-e003Coalescence-Inoculumn-mGAM,0.370226835443038,0.47433190578158463
D10-e003Coalescence-mBHI-p5,0.2777448101265823,0.8292561027837259
D5-e003Coalescence-mBHI-p3,0.366887088607595,0.4646304068522483
C5-e003Coalescence-mBHI-p3,0.21076101265822783,0.5307122055674518
D9-e003Coalescence-mGAM-p5,0.3851225316455696,0.48099014989293365
C9-e003Coalescence-mBHI-p3,0.33865974683544303,0.9385832976445395
D10-e003Coalescence-mGAM-p5,0.3626749367088607,0.48558158458244105
C8-e003Coalescence-mBHI-p7,0.31887291139240515,0.5002025695931477
B11-e003Assembly-mGAM-p5,0.3435711392405063,0.45247623126338327
G3-e004Assembly-epsilon-p7,0.32815493670886076,0.5047241970021413
B4-e003Coalescence-mGAM-p5,0.4023356962025317,0.8664188436830836
D4-e003Coalescence-mGAM-p5,0.34158835443037977,0.4567922912205568
C3-e004Assembly-mBHI-p7,0.36740101265822783,0.5353687366167024
B5-e003Coalescence-mGAM-p5,0.36672405063291136,0.47072077087794434
BB-Fecal,0.25164556962025314,0.2929336188436831
B5-e003Coalescence-Inoculumn-mBHI,0.4155964556962025,0.4887019271948609
G3-e004Assembly-epsilon-p3,0.3613260759493671,0.5294518201284797
C2-e003Coalescence-mGAM-p3,0.15652506329113924,0.9789875802997857
B5-e003Coalescence-mGAM-p7,0.36728658227848104,0.47213276231263385
D8-e003Coalescence-mBHI-p5,0.7144121518987342,0.3701888650963598
E5-e004Assembly-mGAM-p7,0.26531645569620255,0.2449678800856531
C10-e003Assembly-mGAM-p3,0.20534632911392403,0.9647734475374733
B10-e003Coalescence-mBHI-p5,0.40643696202531643,0.7468663811563169
D5-e003Coalescence-Inoculumn-mGAM,0.3329174683544304,0.4470505353319058
B3-e004Assembly-mBHI-p5,0.3664982278481013,0.5377683083511776
B5-e003Coalescence-mBHI-p3,0.3935159493670886,0.48648865096359745
G4-e004Assembly-epsilon-p5,0.3711392405063291,0.5246252676659529
C4-e003Coalescence-mGAM-p5,0.1801574683544304,0.9952436830835119
C5-e003Coalescence-mGAM-p7,0.3435711392405063,0.45591006423982877
C5-e003Coalescence-mBHI-inoculumn-redo,0.25283088607594933,0.8043049250535332
A10-e003Coalescence-mBHI-p5,0.34099999999999997,0.3595850107066382
BF-Fecal,0.2557088607594937,0.40558029978586724
AM-Fecal,0.35037974683544304,0.34989293361884366
B8-e003Assembly-mGAM-p3,0.8830126582278481,0.29173832976445396
A4-e003Coalescence-mGAM-p5,0.37220658227848097,0.46597216274089936
D5-e003Coalescence-mBHI-p5,0.24793063291139242,0.9949062098501069
D3-e003Assembly-mBHI-p3,0.42718531645569624,0.4991824411134903
D4-e003Coalescence-mGAM-p7,0.3386637974683544,0.44508436830835113
A8-e003Coalescence-mBHI-p7,0.926566582278481,0.3028595289079229
e003-inoculumn-fecal-AC,0.515473924050633,0.41085267665952896
E3-e004Assembly-mGAM-p7,0.33206734177215186,0.49449079229122056
B9-e003GlycerolRevival-mGAM-p2,0.41164556962025317,0.47566937901498935
C4-e003Coalescence-mGAM-p3,0.251493164556962,0.9943126338329765
B2-e003Coalescence-Inoculumn-mGAM,0.8490192405063292,0.32888479657387576
D5-e003Coalescence-mGAM-p7,0.3472835443037975,0.4541918629550321
C5-e003Coalescence-mBHI-p5,0.27244151898734176,0.605845824411135
C5-e003Coalescence-mGAM-p3,0.3437569620253164,0.46453147751606
A3-e003Coalescence-mBHI-inoculumn-redo,0.44459797468354434,0.42000599571734476
D9-e003Assembly-mGAM-p5,0.29063291139240505,0.3444398286937902
B12-e003Coalescence-mGAM-p3,0.3746349367088608,0.4791511777301927
A11-e003Coalescence-mBHI-p7,0.6923382278481013,0.3193580299785867
A3-e003Coalescence-Inoculumn-mGAM,0.8386718987341772,0.3277858672376874
D10-e003Assembly-mGAM-p3,0.26895240506329116,0.9642299785867237
C3-e003Coalescence-mGAM-p5,0.3658911392405063,0.8342205567451821
C10-e003GlycerolRevival-mGAM-p2,0.33579594936708856,0.9635443254817988
D3-e003Assembly-mBHI-p5,0.430872911392405,0.5007344753747324
A10-e003Coalescence-mGAM-p3,0.5356162025316457,0.6955824411134903
A9-e003Coalescence-mBHI-p3,0.6345843037974684,0.41803854389721623
A2-e003Coalescence-Inoculumn-mBHI,0.9087756962025316,0.3180937901498929
D3-e003Coalescence-mBHI-p7,0.4314658227848101,0.4970877944325482
C3-e003Coalescence-mBHI-p5,0.378060253164557,0.5624689507494647
D11-e003Assembly-mGAM-p3,0.34783088607594936,0.45414989293361885
D2-e003Assembly-mBHI-p3,0.9252982278481012,0.30797344753747324
B3-e003Assembly-mBHI-p5,0.4149701265822785,0.4846817987152034
A9-e003Coalescence-mBHI-p5,0.4816035443037975,0.4564462526766596
D5-e003Coalescence-Inoculumn-mBHI,0.3502992405063291,0.45317216274089933
B2-e003Coalescence-mGAM-p3,0.4280050632911392,0.483700642398287
C11-e003Coalescence-mGAM-p5,0.346773164556962,0.4678710920770877
G4-e004Assembly-epsilon-p3,0.36740506329113926,0.5280162740899358
B3-e003Coalescence-Inoculumn-mBHI,0.43123240506329114,0.5022214132762313
A8-e003Coalescence-mBHI-p5,0.8744602531645571,0.2803498929336189
D5-e004Assembly-mGAM-p7,0.3210126582278481,0.2912089935760171
C2-e003Assembly-mBHI-p5,0.5003984810126583,0.14945824411134903
D9-e003Coalescence-mBHI-p3,0.30823949367088604,0.37538886509635977
D5-e003Assembly-mBHI-p5,0.3477848101265823,0.43249935760171304
A5-e003Coalescence-mBHI-p7,0.46488101265822784,0.4337858672376874
BG-Fecal,0.44823240506329115,0.4917558886509636
D2-e003Coalescence-mGAM-p5,0.37211240506329113,0.46919486081370454
B9-e003Assembly-mGAM-p5,0.2668354430379747,0.3002141327623126
D3-e003Coalescence-mGAM-p3,0.3532713924050633,0.4625734475374732
D9-e003Coalescence-mGAM-p3,0.3850141772151899,0.47694004282655245
D3-e003Coalescence-mGAM-p5,0.37525873417721517,0.47615289079229123
C10-e003Coalescence-mGAM-p3,0.18303696202531644,0.9848428265524626
A5-e003Coalescence-mBHI-inoculumn-redo,0.5098010126582279,0.4132098501070664
B11-e003Assembly-mGAM-p3,0.3702779746835443,0.46076659528907926
D2-e003Assembly-mBHI-p5,0.7302349367088607,0.22482012847965735
B9-e003Coalescence-mGAM-p7,0.42479493670886076,0.5045991434689507
B11-e003Coalescence-mGAM-p7,0.3785488607594937,0.4798167023554603
C3-e003Coalescence-Inoculumn-mGAM,0.38144860759493676,0.7012822269807281
B5-e003Coalescence-mBHI-p7,0.4299432911392405,0.4912513918629551
A3-e003Coalescence-mGAM-p7,0.4282481012658228,0.4971481798715204
D4-e003Coalescence-Inoculumn-mBHI,0.24447392405063292,0.8058141327623126
A4-e003Coalescence-mBHI-p5,0.2573159493670886,0.9295194860813704
B3-e003Coalescence-mBHI-p7,0.4313974683544304,0.5038453961456103
D10-e003Coalescence-mGAM-p7,0.35507949367088604,0.4941481798715203
C12-e003Coalescence-mGAM-p3,0.3476643037974683,0.47110920770877945
C11-e003Coalescence-mGAM-p3,0.35315189873417724,0.4875940042826553
D5-e004Assembly-mGAM-p3,0.3210126582278481,0.2925053533190578
A10-e003Coalescence-mBHI-p7,0.25586784810126584,0.6677721627408993
C10-e003Coalescence-mBHI-p7,0.17109620253164556,0.9689070663811562
B9-e003Coalescence-mBHI-p5,0.43100759493670887,0.5054209850107066
F4-e004Assembly-epsilon-p3,0.3629311392405063,0.5284796573875803
B10-e003Coalescence-mBHI-p3,0.41767746835443037,0.862244539614561
C11-e003Coalescence-mBHI-p5,0.36163139240506326,0.8664963597430407
A2-e003Coalescence-mGAM-p7,0.9146096202531647,0.3005417558886509
C5-e003Assembly-mBHI-p3,0.2813913924050633,0.3847301927194861
E3-e004Assembly-mGAM-p5,0.3643235443037975,0.5401905781584583
C3-e003GlycerolRevival-mBHI-p2,0.5004475949367089,0.45857087794432555
D10-e003Coalescence-mGAM-p3,0.35019240506329113,0.46812633832976447
B10-e003Coalescence-mGAM-p7,0.4489326582278481,0.9687952890792292
C4-e004Assembly-mBHI-p3,0.2359493670886076,0.3614561027837259
A9-e003Coalescence-mBHI-p7,0.5190531645569619,0.46696188436830827
C2-e003Coalescence-Inoculumn-mGAM,0.8274653164556962,0.39763040685224843
B3-e003Coalescence-Inoculumn-mGAM,0.42406734177215183,0.5042342612419701
D11-e003Coalescence-mGAM-p7,0.34197873417721514,0.45028436830835117
D5-e003Coalescence-mGAM-p3,0.37595594936708865,0.4695991434689508
E4-e004Assembly-mGAM-p5,0.33427240506329114,0.4895074946466809
D2-e003Coalescence-Inoculumn-mBHI,0.4924111392405063,0.4061995717344754
B4-e003Coalescence-Inoculumn-mGAM,0.3750749367088607,0.7096329764453961
A10-e003Coalescence-mGAM-p7,0.7345387341772152,0.42148993576017135
B2-e003Assembly-mBHI-p3,0.8824521518987342,0.306572591006424
F4-e004Assembly-epsilon-p7,0.3620253164556962,0.5301927194860814
D9-e003Coalescence-mBHI-p5,0.4214820253164556,0.49404582441113487
C4-e003Coalescence-Inoculumn-mGAM,0.31171544303797466,0.9844997858672376
D4-e003Coalescence-mGAM-p3,0.3456364556962025,0.4636209850107066
B9-e003Coalescence-mBHI-p7,0.4293387341772152,0.5003576017130621
A2-e003Coalescence-mGAM-p5,0.9237088607594937,0.3017610278372591
D11-e003Assembly-mGAM-p5,0.33264253164556956,0.4462740899357602
C3-e003Coalescence-mGAM-p7,0.38878227848101266,0.8496710920770878
B11-e003GlycerolRevival-mGAM-p2,0.33874531645569617,0.44680985010706636
B3-e003Coalescence-mGAM-p5,0.4293478481012658,0.5042817987152034
D9-e003Coalescence-mBHI-p7,0.42847139240506327,0.49632334047109206
B10-e003Assembly-mGAM-p3,0.02845012658227848,0.9028758029978587
D3-e004Assembly-mGAM-p5,0.36877063291139234,0.5387541755888651
C5-e003Coalescence-mBHI-p7,0.31612759493670883,0.5564912205567452
D12-e003Coalescence-mBHI-p3,0.30828,0.41670877944325485
D4-e004Assembly-mGAM-p7,0.3567721518987342,0.5168449678800857
C11-e003Coalescence-mGAM-p7,0.3455772151898734,0.4931768736616701
C11-e003Assembly-mGAM-p3,0.3467640506329114,0.45382698072805144
D10-e003Coalescence-mBHI-p7,0.3671372151898734,0.8716886509635975
C9-e003Coalescence-mBHI-p7,0.3794875949367089,0.9015982869379014
A2-e003Coalescence-mBHI-p3,0.3507043037974684,0.07990149892933618
B8-e003Coalescence-mGAM-p5,0.7125407594936709,0.38152334047109204
C3-e004Assembly-mBHI-p3,0.3638562025316456,0.5361918629550322
C11-e003Assembly-mGAM-p5,0.36609974683544305,0.456610278372591
B10-e003GlycerolRevival-mGAM-p2,0.24392303797468354,0.8227871520342612
B3-e003Coalescence-mBHI-p5,0.4242886075949367,0.5023576017130621
C2-e003Coalescence-mBHI-inoculumn-redo,0.35051949367088603,0.8458042826552462
A8-e003Coalescence-mGAM-p7,0.9079767088607594,0.29999014989293366
C11-e003GlycerolRevival-mGAM-p2,0.36703898734177215,0.44756102783725915
B2-e003Coalescence-Inoculumn-mBHI,0.5132587341772151,0.4669293361884368
A11-e003Coalescence-mBHI-p5,0.7801924050632912,0.3295914346895075
C10-e003Coalescence-mGAM-p5,0.25012759493670883,0.9921259100642399
C4-e003Assembly-mBHI-p5,0.20823493670886076,0.985967023554604
C9-e003Assembly-mGAM-p5,0.20556962025316455,0.2449678800856531
A5-e003Coalescence-Inoculumn-mGAM,0.6745691139240507,0.37896188436830835
A3-e003Coalescence-mBHI-p3,0.20902025316455697,0.18189250535331905
AG-Fecal,0.44758683544303796,0.4565019271948608
D4-e003Coalescence-Inoculumn-mGAM,0.32180354430379743,0.5341541755888651
A2-e003Coalescence-mBHI-p5,0.6492668354430381,0.1998462526766595
B5-e004Assembly-mBHI-p5,0.21772151898734177,0.19571734475374733
C5-e003Assembly-mBHI-p5,0.15753670886075952,0.21986895074946466
C10-e003Coalescence-mBHI-p5,0.12390683544303797,0.9612291220556747
B9-e003Coalescence-mBHI-p3,0.43443037974683546,0.5049880085653105
C3-e003Coalescence-mBHI-inoculumn-redo,0.3186091139240506,0.7333387580299786
e004-inoculumn-fecal-AR,0.3468587341772152,0.5286201284796573
B5-e003Coalescence-mGAM-p3,0.3721837974683545,0.47096488222698074
BK-Fecal,0.4034713924050633,0.4899357601713062
C3-e003Assembly-mBHI-p5,0.46618177215189877,0.4719550321199143
A5-e003Coalescence-mBHI-p3,0.21939949367088607,0.22530792291220558
C4-e004Assembly-mBHI-p7,0.23341772151898735,0.3233404710920771
C9-e003GlycerolRevival-mGAM-p2,0.4268708860759493,0.4982111349036402
F3-e004Assembly-epsilon-p5,0.350112911392405,0.5159785867237687
C9-e003Coalescence-mGAM-p5,0.45132962025316453,0.8461396145610278
A2-e003Coalescence-mBHI-inoculumn-redo,0.9925711392405063,0.3278715203426124
C2-e003Coalescence-mGAM-p5,0.05826936708860759,0.998167880085653
B8-e003GlycerolRevival-mGAM-p2,0.9209498734177215,0.2984591006423983
C8-e003Coalescence-mBHI-p5,0.517980759493671,0.6023207708779442
B8-e003Coalescence-mGAM-p7,0.5783696202531646,0.43570192719486084
B4-e003Coalescence-Inoculumn-mBHI,0.3133792405063291,0.7257700214132762
D2-e003Coalescence-Inoculumn-mGAM,0.6813078481012659,0.37853147751606
B8-e003Coalescence-mBHI-p7,0.49609569620253163,0.4624556745182013
B3-e004Assembly-mBHI-p3,0.36516860759493674,0.5377773019271949
e003-inoculumn-fecal-AE,0.2668354430379747,0.6205567451820129
D3-e003Coalescence-Inoculumn-mGAM,0.3742506329113924,0.4783156316916489
B11-e003Coalescence-mBHI-p3,0.42327037974683535,0.5035083511777302
C5-e003Coalescence-Inoculumn-mGAM,0.3477898734177215,0.5852256959314774
C4-e003Coalescence-mBHI-p5,0.1167873417721519,0.9960222698072805
G3-e004Assembly-epsilon-p5,0.3508698734177216,0.5224535331905782
BC-Fecal,0.34004658227848106,0.29861627408993574
e004-inoculumn-fecal-BE,0.3179746835443038,0.28522483940042825
BA-Fecal,0.4175832911392405,0.48818586723768737
e003-inoculumn-fecal-AF,0.2977554430379747,0.4029661670235546
A11-e003Coalescence-mBHI-p3,0.7306045569620253,0.3648745182012848
A4-e003Coalescence-Inoculumn-mGAM,0.8214845569620253,0.40922441113490365
B4-e003Coalescence-mBHI-p3,0.2084572151898734,0.8844308351177731
A5-e003Coalescence-Inoculumn-mBHI,0.3892607594936709,0.33319914346895074
A9-e003Coalescence-mGAM-p5,0.6387275949367089,0.41271948608137043
C10-e003Coalescence-mGAM-p7,0.22206784810126584,0.9957186295503211
F3-e004Assembly-epsilon-p7,0.27435594936708857,0.42567751605995724
A11-e003Coalescence-mGAM-p3,0.42360000000000003,0.45011349036402565
C10-e003Coalescence-mBHI-p3,0.23360151898734177,0.9831473233404713
D2-e003Coalescence-mBHI-p3,0.4011493670886076,0.44334518201284795
C5-e003GlycerolRevival-mBHI-p2,0.25869822784810126,0.34260428265524623
H5-e003Coalescence-mBHI-p5_S40,0.34998227848101265,0.4536119914346895
E2-e003Coalescence-mGAM-p7_S145,0.896512911392405,0.2991503211991435
G5-e003Coalescence-mBHI-p7_S124,0.3128982278481013,0.5401297644539614
H111-e003Coalescence-mGAM-p7_S188,0.3328567088607595,0.44747580299785866
H4-e003Coalescence-mGAM-p7_S183,0.32745367088607596,0.443271948608137
F5-e003Coalescence-mGAM-p5_S64,0.35808,0.46085267665952884
F5-e003Coalescence-mGAM-p7_S160,0.3640850632911392,0.468492505353319
F8-e003Coalescence-mBHI-p3_S117,0.5487696202531647,0.4313014989293362
H3-e003Coalescence-mBHI-p3_S46,0.3968141772151899,0.477451391862955
H2-e003Coalescence-mBHI-p7_S133,0.4686470886075949,0.4232154175588865
E5-e003Coalescence-mBHI-p3_S12,0.40656354430379743,0.445955460385439
F100-e003Coalescence-mGAM-p7_S163,0.42468962025316453,0.5789700214132762
F9-e003Coalescence-mBHI-p5_S18,0.4177184810126582,0.49723640256959317
H3-e003Coalescence-mBHI-p7_S134,0.38866936708860755,0.4754188436830835
E3-e003Coalescence-mGAM-p3_S58,0.3992258227848101,0.47497773019271944
G4-e003Coalescence-mBHI-p5_S27,0.14311898734177217,0.9970531049250536
E8-e003Coalescence-mBHI-p5_S5,0.9086151898734176,0.2961460385438972
G2-e003Coalescence-mBHI-p3_S33,0.10684759493670887,0.2885498929336188
E9-e003Coalescence-mBHI-p5_S6,0.48350886075949373,0.45992805139186305
H111-e003Coalescence-mBHI-p3_S144,0.3301837974683544,0.4464967880085654
G111-e003Coalescence-mGAM-p5_S80,0.33646835443037976,0.45390792291220555
G100-e003Coalescence-mGAM-p3_S179,0.1281387341772152,0.8674248394004282
F111-e003Coalescence-mGAM-p5_S68,0.3609032911392405,0.4508967880085653
G111-e003Coalescence-mBHI-p5_S32,0.20944455696202532,0.9174402569593147
G5-e003Coalescence-mBHI-p3_S36,0.29339645569620254,0.5267880085653106
H2-e003Coalescence-mGAM-p7_S181,0.3599432911392405,0.458420556745182
H9-e003Coalescence-mGAM-p3_S190,0.3429564556962025,0.45322826552462525
E3-e003Coalescence-mBHI-p3_S10,0.3850354430379747,0.38043768736616695
H2-e003Coalescence-mGAM-p5_S85,0.3204506329113925,0.42569421841541755
G8-e003Coalescence-mGAM-p3_S177,0.5865184810126582,0.6024702355460385
F2-e003Coalescence-mGAM-p7_S157,0.442700253164557,0.48099014989293365
H3-e003Coalescence-mGAM-p3_S94,0.35296303797468354,0.46266680942184146
H4-e003Coalescence-mGAM-p3_S95,0.32375797468354434,0.45307451820128486
E5-e003Coalescence-mBHI-p7_S100,0.39439443037974686,0.4438886509635974
F3-e003Coalescence-mGAM-p3_S70,0.4181311392405063,0.4893447537473233
E100-e003Coalescence-mBHI-p7_S103,0.5017868354430379,0.5550779443254817
F9-e003Coalescence-mGAM-p5_S66,0.4215777215189873,0.4964659528907923
G111-e003Coalescence-mGAM-p7_S176,0.23780556962025318,0.3270805139186295
H100-e003Coalescence-mGAM-p7_S187,0.3491488607594937,0.47216102783725916
E100-e003Coalescence-mGAM-p3_S155,0.42863797468354425,0.7607507494646681
E3-e003Coalescence-mGAM-p5_S50,0.4362496202531646,0.4889186295503212
F5-e003Coalescence-mGAM-p3_S72,0.3547949367088607,0.45871220556745185
E9-e003Coalescence-mBHI-p7_S102,0.49176911392405065,0.46098843683083507
E5-e003Coalescence-mBHI-p5_S4,0.3895817721518987,0.43481798715203424
F111-e003Coalescence-mGAM-p7_S164,0.3512774683544304,0.4351396145610278
E111-e003Coalescence-mBHI-p5_S8,0.7531286075949367,0.333241113490364
H100-e003Coalescence-mBHI-p5_S43,0.2639108860759493,0.8309524625267666
F2-e003Coalescence-mGAM-p5_S61,0.47180506329113925,0.4806950749464668
F5-e003Coalescence-mBHI-p5_S16,0.4009868354430379,0.4897421841541756
F8-e003Coalescence-mGAM-p5_S65,0.7015564556962026,0.37692205567451825
H8-e003Coalescence-mBHI-p7_S137,0.7864794936708861,0.3369541755888651
G9-e003Coalescence-mGAM-p5_S78,0.42938683544303796,0.7313918629550322
E2-e003Coalescence-mBHI-p5_S1,0.46097367088607594,0.15497216274089934
E2-e003Coalescence-mBHI-p3_S9,0.4688324050632911,0.1203421841541756
G8-e003Coalescence-mGAM-p5_S77,0.8635984810126582,0.32921541755888656
G3-e003Coalescence-mBHI-p3_S34,0.32574632911392404,0.7134342612419701
G100-e003Coalescence-mBHI-p5_S31,0.21265164556962027,0.9652351177730193
F9-e003Coalescence-mBHI-p3_S118,0.2601772151898734,0.3188402569593148
E111-e003Coalescence-mBHI-p3_S108,0.6807645569620254,0.33742740899357604
F8-e003Coalescence-mGAM-p3_S165,0.37046886075949365,0.16665481798715204
G3-e003Coalescence-mBHI-p5_S26,0.411653164556962,0.6718950749464668
G5-e003Coalescence-mBHI-p5_S28,0.31911443037974685,0.5302449678800857
H111-e003Coalescence-mGAM-p5_S92,0.32247240506329117,0.44241456102783727
G4-e003Coalescence-mBHI-p3_S35,0.06640506329113924,0.9907139186295503
H9-e003Coalescence-mGAM-p5_S90,0.3658794936708861,0.4550749464668094
H2-e003Coalescence-mBHI-p3_S45,0.4491858227848102,0.4310762312633833
E8-e003Coalescence-mBHI-p7_S101,0.8054141772151898,0.34681113490364024
E4-e003Coalescence-mBHI-p5_S3,0.2529179746835443,0.9493100642398288
H2-e003Coalescence-mGAM-p3_S93,0.34598329113924053,0.4554154175588865
E4-e003Coalescence-mGAM-p5_S51,0.18525367088607594,0.9907922912205568
G9-e003Coalescence-mGAM-p7_S174,0.44142987341772155,0.890449250535332
F2-e003Coalescence-mBHI-p3_S21,0.2550713924050633,0.23904710920770875
E8-e003Coalescence-mGAM-p3_S153,0.1948253164556962,0.9923070663811563
G111-e003Coalescence-mGAM-p3_S180,0.34447949367088604,0.48537130620985014
G5-e003Coalescence-mGAM-p3_S84,0.3331660759493671,0.4628642398286938
H8-e003Coalescence-mBHI-p5_S41,0.773079493670886,0.33862826552462527
E100-e003Coalescence-mBHI-p5_S7,0.532205569620253,0.543851391862955
G100-e003Coalescence-mGAM-p7_S175,0.18178177215189872,0.9744620985010707
F9-e003Coalescence-mGAM-p7_S162,0.4137508860759494,0.4876107066381156
F8-e003Coalescence-mGAM-p7_S161,0.46039189873417724,0.4745528907922912
F3-e003Coalescence-mBHI-p3_S22,0.4243913924050633,0.49894261241970017
G3-e003Coalescence-mBHI-p7_S122,0.4316187341772152,0.6278573875802997
G5-e003Coalescence-mGAM-p5_S76,0.33241873417721524,0.4506826552462527
G5-e003Coalescence-mGAM-p7_S172,0.32999443037974685,0.4463104925053533
G4-e003Coalescence-mGAM-p5_S75,0.14104962025316456,0.9941935760171307
G8-e003Coalescence-mBHI-p3_S129,0.556853670886076,0.5890145610278372
E5-e003Coalescence-mGAM-p3_S60,0.3513559493670886,0.45145010706638117
G2-e003Coalescence-mGAM-p5_S73,0.16648,0.994382869379015
E5-e003Coalescence-mGAM-p7_S148,0.3611210126582279,0.458106209850107
H9-e003Coalescence-mGAM-p7_S186,0.3692627848101266,0.4578997858672377
E100-e003Coalescence-mGAM-p5_S55,0.721833417721519,0.4377563169164882
E8-e003Coalescence-mGAM-p5_S53,0.8916501265822785,0.29499614561027837
H5-e003Coalescence-mGAM-p3_S96,0.35031392405063294,0.45229079229122054
G4-e003Coalescence-mGAM-p3_S83,0.23483139240506332,0.9895447537473233
F4-e003Coalescence-mBHI-p7_S111,0.39799037974683543,0.7873777301927195
H3-e003Coalescence-mGAM-p7_S182,0.3642384810126582,0.46876573875802996
H5-e003Coalescence-mGAM-p5_S88,0.35578784810126585,0.4558334047109208
F4-e003Coalescence-mGAM-p5_S63,0.3792693670886076,0.7529182012847965
G4-e003Coalescence-mGAM-p7_S171,0.18274177215189874,0.9795978586723768
