,A2-e003Coalescence-Inoculumn-mGAM,B3-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.4466959020111901,0.4781808622502629
C9-e003Coalescence-mGAM-p3,0.6518977771057008,0.0
C11-e003Coalescence-mBHI-p3,0.394828368365341,0.434279705573081
D11-e003Coalescence-mBHI-p5,0.5008316951459247,0.4996056782334385
C9-e003Coalescence-mGAM-p7,0.6385906547709058,0.0006572029442691904
C8-e003Coalescence-mGAM-p7,0.0,0.5755783385909569
D10-e003Coalescence-mBHI-p3,0.3673068199001966,0.41351209253417454
F3-e004Assembly-epsilon-p3,0.544835929230304,0.5626971608832808
B2-e003Coalescence-mBHI-p3,0.7241796461515198,0.00473186119873817
A8-e003Coalescence-mBHI-p3,0.0,0.754863301787592
e004-inoculumn-fecal-BD,0.6547709057916226,0.6349894847528917
A4-e003Coalescence-mBHI-p7,0.5158022077725691,0.5875394321766562
B9-e003Coalescence-mGAM-p5,0.9945561772266748,0.0
A4-e003Coalescence-mBHI-inoculumn-redo,0.09088159685468017,0.5177444794952681
B3-e003Coalescence-mBHI-p3,0.6715560260093755,0.0
D4-e003Coalescence-mBHI-p5,0.46212006653561166,0.468322818086225
C2-e003Coalescence-mBHI-p5,0.21140178436413126,0.23751314405888538
B3-e004Assembly-mBHI-p7,0.6641463783456828,0.687434279705573
B5-e004Assembly-mBHI-p7,0.7609254498714653,0.8094111461619348
D4-e003Coalescence-mBHI-p3,0.46877362770300923,0.4792323869610936
C4-e003GlycerolRevival-mBHI-p2,0.6110691063057614,0.6901945320715037
D10-e003Assembly-mGAM-p5,0.41826704975049145,0.4651682439537329
B2-e003Assembly-mBHI-p5,0.12929079086647513,0.34135120925341744
C3-e004Assembly-mBHI-p5,0.6630878572508695,0.6871713985278654
B8-e003Assembly-mGAM-p5,0.0,0.8654048370136698
F4-e004Assembly-epsilon-p5,0.6606683804627249,0.6434016824395373
C4-e003Coalescence-mGAM-p7,0.5023438681385151,0.5708464773922187
B12-e003Coalescence-mBHI-p3,0.9649175865719039,0.0
D3-e004Assembly-mGAM-p7,0.665356116739755,0.6870399579390115
C8-e003Assembly-mGAM-p3,0.0,0.7635383806519453
C3-e003Coalescence-mGAM-p3,0.424920610917889,0.0006572029442691904
B4-e003Assembly-mBHI-p5,0.5799183426584001,0.6338065194532071
D4-e004Assembly-mGAM-p5,0.6636927264479057,0.6447160883280757
D3-e003Coalescence-Inoculumn-mBHI,0.4902464841977922,0.0
C8-e003Assembly-mGAM-p5,0.0,0.7414563617245006
C3-e003Coalescence-mBHI-p7,0.4969000453651898,0.0
D11-e003Coalescence-mGAM-p5,0.49856343565703914,0.5024973711882229
A11-e003Coalescence-mGAM-p7,0.4197792227430818,0.5166929547844374
B8-e003Coalescence-mBHI-p5,0.0691063057613791,0.0
B10-e003Assembly-mGAM-p5,0.6097081506124301,0.64931650893796
C2-e003Coalescence-mGAM-p7,0.47663692726447904,0.5485015772870663
D3-e003Coalescence-mBHI-p5,0.6317858763042492,0.0006572029442691904
B11-e003Coalescence-mGAM-p3,0.544835929230304,0.0003943217665615142
C4-e003Coalescence-mBHI-inoculumn-redo,0.5008316951459247,0.5653259726603576
B5-e003Assembly-mBHI-p5,0.532436110691063,0.5237907465825447
D2-e003Coalescence-mBHI-p5,0.5027975200362922,0.5094637223974764
D8-e003Assembly-mGAM-p5,0.0,0.7489484752891693
D5-e003Coalescence-mGAM-p5,0.5387872372599425,0.5335173501577287
B5-e003Coalescence-mBHI-p5,0.5572357477695449,0.0006572029442691904
D5-e003Coalescence-mBHI-p7,0.6151519733857553,0.03036277602523659
C9-e003Coalescence-mBHI-p5,0.5811280810524724,0.25525762355415355
A5-e003Coalescence-mGAM-p3,0.5348555874792076,0.5320715036803365
