,C4-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.469,0.438
C9-e003Coalescence-mGAM-p3,0.573,0.0011392413570614627
C11-e003Coalescence-mBHI-p3,0.474,0.44399999999999995
D11-e003Coalescence-mBHI-p5,0.002178109717087529,0.9964647434995401
C9-e003Coalescence-mGAM-p7,0.949,0.0006469363893079927
C8-e003Coalescence-mGAM-p7,0.8069999999999999,0.0011779355325382043
D10-e003Coalescence-mBHI-p3,0.591,0.333
F3-e004Assembly-epsilon-p3,0.538,0.009247132289350942
B2-e003Coalescence-mBHI-p3,0.2,0.039803151456862335
A8-e003Coalescence-mBHI-p3,0.6865,0.004491356701598629
e004-inoculumn-fecal-BD,0.048401493000689265,0.015775239800138844
A4-e003Coalescence-mBHI-p7,0.9680234652082871,0.025451346452977995
B9-e003Coalescence-mGAM-p5,0.005848239112460157,0.0014030566576274217
A4-e003Coalescence-mBHI-inoculumn-redo,0.892,0.005767203478890482
B3-e003Coalescence-mBHI-p3,0.013,0.0004937191859345235
D4-e003Coalescence-mBHI-p5,0.136,0.786
C2-e003Coalescence-mBHI-p5,0.7478732467750442,0.19573991092753573
B3-e004Assembly-mBHI-p7,0.982136521729622,0.004375393070790355
B5-e004Assembly-mBHI-p7,0.009539589858994042,0.0021671820548103487
D4-e003Coalescence-mBHI-p3,0.073,0.879
C4-e003GlycerolRevival-mBHI-p2,0.9974397033457758,0.0021689839141957627
D10-e003Assembly-mGAM-p5,0.9249315176301302,0.05148893361156835
B2-e003Assembly-mBHI-p5,0.6835,0.1322566054977273
C3-e004Assembly-mBHI-p5,0.9744468195691269,0.0061324079773624795
B8-e003Assembly-mGAM-p5,0.714,0.008569803504443247
F4-e004Assembly-epsilon-p5,0.03379106874168863,0.010688369735996106
C4-e003Coalescence-mGAM-p7,0.9905508527554038,0.00700245251526037
B12-e003Coalescence-mBHI-p3,0.040155050345721116,0.012359721385639951
D3-e004Assembly-mGAM-p7,0.9790331481874884,0.005029291209508739
C8-e003Assembly-mGAM-p3,0.7595000000000001,0.0039948906178823565
C3-e003Coalescence-mGAM-p3,0.915,0.0012815853771545578
B4-e003Assembly-mBHI-p5,0.9870805245997957,0.007438199048068893
D4-e004Assembly-mGAM-p5,0.01713357333439055,0.005399157081027279
D3-e003Coalescence-Inoculumn-mBHI,0.08299999999999999,0.308
C8-e003Assembly-mGAM-p5,0.731,0.003045935571410487
C3-e003Coalescence-mBHI-p7,0.438,0.0034084473088047077
D11-e003Coalescence-mGAM-p5,0.0011255648414924331,0.9982602349073901
A11-e003Coalescence-mGAM-p7,0.004341040551556044,0.9921985934533968
B8-e003Coalescence-mBHI-p5,0.2765,0.0055409133585376516
B10-e003Assembly-mGAM-p5,0.9731675338627885,0.013842293815572771
C2-e003Coalescence-mGAM-p7,0.9991640962060577,0.00065036964521854
D3-e003Coalescence-mBHI-p5,0.15300000000000002,0.25
B11-e003Coalescence-mGAM-p3,0.02400000000000002,0.939
C4-e003Coalescence-mBHI-inoculumn-redo,0.9865621634527876,0.01000440209374168
B5-e003Assembly-mBHI-p5,0.011865160261702383,0.9796088401845967
D2-e003Coalescence-mBHI-p5,0.03787033184138993,0.9365290515345941
D8-e003Assembly-mGAM-p5,0.826,0.0024177933156300144
D5-e003Coalescence-mGAM-p5,0.0006781819413691679,0.9989809394276652
B5-e003Coalescence-mBHI-p5,0.226,0.28
D5-e003Coalescence-mBHI-p7,0.08199999999999996,0.766
C9-e003Coalescence-mBHI-p5,0.9712691360481022,0.009234614641607661
A5-e003Coalescence-mGAM-p3,0.0007139836511965777,0.9989123346060489
A2-e003Coalescence-Inoculumn-mGAM,0.874,0.0010783908847141303
E5-e004Assembly-mGAM-p5,0.05043358940896757,0.017015162548382055
D8-e003Coalescence-mGAM-p5,0.006140625333879612,0.939
A12-e003Coalescence-mGAM-p3,0.012752787184745496,0.87
C2-e003Coalescence-mBHI-p3,0.9678796413441069,0.013068673032982895
C4-e004Assembly-mBHI-p5,0.09409677906576734,0.03603194442424897
D9-e003Coalescence-mGAM-p7,0.0036596912916917906,0.953
D4-e003Coalescence-mBHI-p7,0.132,0.808
D8-e003Assembly-mGAM-p3,0.81,0.005497470980572224
E4-e004Assembly-mGAM-p7,0.02350218349733059,0.007556976217878722
E3-e004Assembly-mGAM-p3,0.6869999999999999,0.006141241723710213
B10-e003Coalescence-mGAM-p3,0.576,0.002410387969186809
A9-e003Coalescence-mGAM-p7,0.267,0.0018736976122541622
D5-e004Assembly-mGAM-p5,0.1490691283566595,0.10188637391248288
B5-e003Coalescence-Inoculumn-mGAM,0.043,0.789
D10-e003Coalescence-mBHI-p5,0.667,0.238
D5-e003Coalescence-mBHI-p3,0.0035897593401027945,0.9945547393617822
C5-e003Coalescence-mBHI-p3,0.0656417616304133,0.727
D9-e003Coalescence-mGAM-p5,0.025000000000000022,0.936
C9-e003Coalescence-mBHI-p3,0.9846791358164252,0.006325703326548186
D10-e003Coalescence-mGAM-p5,0.014,0.976
C8-e003Coalescence-mBHI-p7,0.8957438647164958,0.03725349870763084
B11-e003Assembly-mGAM-p5,0.002729822266185479,0.9955348845425422
G3-e004Assembly-epsilon-p7,0.667,0.02214393856542823
B4-e003Coalescence-mGAM-p5,0.857,0.003467730910983705
D4-e003Coalescence-mGAM-p5,0.0002910330648535743,0.9995412261457066
C3-e004Assembly-mBHI-p7,0.9901171183553991,0.002370621795382675
B5-e003Coalescence-mGAM-p5,0.0005762609808691004,0.996
BB-Fecal,0.1725920223479621,0.08841964526390544
B5-e003Coalescence-Inoculumn-mBHI,0.086,0.312
G3-e004Assembly-epsilon-p3,0.769,0.009264487073004427
