,A2-e003Coalescence-mBHI-inoculumn-redo,B3-e003Coalescence-Inoculumn-mBHI
G3-e004Assembly-epsilon-p3,0.182,0.022894819989739575
C2-e003Coalescence-mGAM-p3,0.483,0.033978285316430636
B5-e003Coalescence-mGAM-p7,0.216,0.015
D8-e003Coalescence-mBHI-p5,0.727,0.17400000000000004
E5-e004Assembly-mGAM-p7,0.05650576962323506,0.042226697455227696
C10-e003Assembly-mGAM-p3,0.5,0.04164316380994705
B10-e003Coalescence-mBHI-p5,0.19199999999999998,0.548
D5-e003Coalescence-Inoculumn-mGAM,0.02000000000000001,0.0029156567082630606
B3-e004Assembly-mBHI-p5,0.02747239697609327,0.01616425603689012
B5-e003Coalescence-mBHI-p3,0.111,0.5085
G4-e004Assembly-epsilon-p5,0.03412668115319223,0.02442497534387068
C4-e003Coalescence-mGAM-p5,0.481,0.009162116763149465
C5-e003Coalescence-mGAM-p7,0.008,0.0017273556449991139
C5-e003Coalescence-mBHI-inoculumn-redo,0.432,0.3005
A10-e003Coalescence-mBHI-p5,0.8661459094298707,0.10049868782031961
BF-Fecal,0.375,0.09128462329009707
AM-Fecal,0.10543299873456022,0.0796086904574527
B8-e003Assembly-mGAM-p3,0.993363105029196,0.015912951461190983
A4-e003Coalescence-mGAM-p5,0.131,0.121
D5-e003Coalescence-mBHI-p5,0.478,0.005007939052645792
D3-e003Assembly-mBHI-p3,0.0006115456046649728,0.9991774823003857
D4-e003Coalescence-mGAM-p7,0.014,0.0014476574561126641
A8-e003Coalescence-mBHI-p7,0.9961437048177489,0.015764768339108764
e003-inoculumn-fecal-AC,0.24,0.739
E3-e004Assembly-mGAM-p7,0.06840838287915954,0.042312634839973245
B9-e003GlycerolRevival-mGAM-p2,0.0024177202717978437,0.9957395702904918
C4-e003Coalescence-mGAM-p3,0.4845,0.028
B2-e003Coalescence-Inoculumn-mGAM,0.83,0.178
D5-e003Coalescence-mGAM-p7,0.155,0.005776476371352842
C5-e003Coalescence-mBHI-p5,0.28300000000000003,0.21699999999999997
C5-e003Coalescence-mGAM-p3,0.023,0.01100000000000001
A3-e003Coalescence-mBHI-inoculumn-redo,0.043124229630835655,0.9572421861063901
D9-e003Assembly-mGAM-p5,0.03379181034679202,0.957688319097385
B12-e003Coalescence-mGAM-p3,0.187,0.138
A11-e003Coalescence-mBHI-p7,0.937874675042781,0.05521369078574032
A3-e003Coalescence-Inoculumn-mGAM,0.8200000000000001,0.185
D10-e003Assembly-mGAM-p3,0.5,0.03869802286941443
C3-e003Coalescence-mGAM-p5,0.3195,0.393
C10-e003GlycerolRevival-mGAM-p2,0.5,0.031744058382284626
D3-e003Assembly-mBHI-p5,0.002368558086129842,0.9971263858561721
A10-e003Coalescence-mGAM-p3,0.681,0.186
A9-e003Coalescence-mBHI-p3,0.378,0.62
A2-e003Coalescence-Inoculumn-mBHI,0.9918141645040345,0.03030548071439539
D3-e003Coalescence-mBHI-p7,0.01006922579085965,0.944
C3-e003Coalescence-mBHI-p5,0.0131074982630488,0.906
D11-e003Assembly-mGAM-p3,0.09999999999999999,0.017402270147542438
D2-e003Assembly-mBHI-p3,0.9969803506065466,0.014611798482121475
B3-e003Assembly-mBHI-p5,0.0009520183406541966,0.9981867080929065
A9-e003Coalescence-mBHI-p5,0.136,0.875
D5-e003Coalescence-Inoculumn-mBHI,0.10049999999999999,0.012179656328535005
B2-e003Coalescence-mGAM-p3,0.005142513603880636,0.9936953889044217
C11-e003Coalescence-mGAM-p5,0.05300000000000002,0.029
G4-e004Assembly-epsilon-p3,0.016544379068707652,0.011848668221105772
B3-e003Coalescence-Inoculumn-mBHI,0.0013783718276200836,0.9977519114606351
A8-e003Coalescence-mBHI-p5,0.987614384516017,0.031749399351721504
D5-e004Assembly-mGAM-p7,0.0038007109336728466,0.0024625875810327584
C2-e003Assembly-mBHI-p5,0.895952862515475,0.11534600003026874
D9-e003Coalescence-mBHI-p3,0.028856958975068597,0.9621349932822586
D5-e003Assembly-mBHI-p5,0.05650295446570456,0.0522355036156608
A5-e003Coalescence-mBHI-p7,0.417,0.179
BG-Fecal,0.3225,0.4305
D2-e003Coalescence-mGAM-p5,0.228,0.002537734574074681
B9-e003Assembly-mGAM-p5,0.05440053221586871,0.9350415643799654
D3-e003Coalescence-mGAM-p3,0.14300000000000002,0.023
D9-e003Coalescence-mGAM-p3,0.2435,0.102
D3-e003Coalescence-mGAM-p5,0.225,0.011
C10-e003Coalescence-mGAM-p3,0.478,0.028378321298326153
A5-e003Coalescence-mBHI-inoculumn-redo,0.4525,0.158
B11-e003Assembly-mGAM-p3,0.21999999999999997,0.0077937240257849524
D2-e003Assembly-mBHI-p5,0.9584492760620864,0.06623931562902438
B9-e003Coalescence-mGAM-p7,1.5526745761543147e-05,0.9999138245651589
B11-e003Coalescence-mGAM-p7,0.21199999999999997,0.146
C3-e003Coalescence-Inoculumn-mGAM,0.171,0.6839999999999999
B5-e003Coalescence-mBHI-p7,0.020223943361654815,0.767
A3-e003Coalescence-mGAM-p7,0.0009264925706428623,0.9991408202904645
D4-e003Coalescence-Inoculumn-mBHI,0.4375,0.306
A4-e003Coalescence-mBHI-p5,0.5,0.050548190010564216
B3-e003Coalescence-mBHI-p7,0.0005959906196570172,0.9991186683936292
D10-e003Coalescence-mGAM-p7,0.15700000000000003,0.05
C12-e003Coalescence-mGAM-p3,0.08299999999999996,0.043
C11-e003Coalescence-mGAM-p3,0.088,0.03850000000000002
D5-e004Assembly-mGAM-p3,0.008208485676807981,0.005311543501794718
A10-e003Coalescence-mBHI-p7,0.75,0.06220011442389719
C10-e003Coalescence-mBHI-p7,0.476,0.03382722779972182
B9-e003Coalescence-mBHI-p5,0.00012166589526971388,0.9998261903561837
F4-e004Assembly-epsilon-p3,0.024285822996361697,0.017453850661156133
B10-e003Coalescence-mBHI-p3,0.4395,0.286
C11-e003Coalescence-mBHI-p5,0.5265,0.19999999999999996
A2-e003Coalescence-mGAM-p7,0.9992418006829783,0.002718504449957401
C5-e003Assembly-mBHI-p3,0.07950518260895509,0.07769456008978755
E3-e004Assembly-mGAM-p5,0.018745245267839956,0.011076206032044872
C3-e003GlycerolRevival-mBHI-p2,0.18999999999999995,0.766
D10-e003Coalescence-mGAM-p3,0.123,0.024
B10-e003Coalescence-mGAM-p7,0.922,0.010677884099321563
C4-e004Assembly-mBHI-p3,0.15208933999810004,0.12308353386105493
A9-e003Coalescence-mBHI-p7,0.158,0.836
C2-e003Coalescence-Inoculumn-mGAM,0.924,0.055
B3-e003Coalescence-Inoculumn-mGAM,0.00028110825294808323,0.9996227680147944
D11-e003Coalescence-mGAM-p7,0.01850000000000001,0.003244814751991956
D5-e003Coalescence-mGAM-p3,0.2755,0.0008778235986120541
E4-e004Assembly-mGAM-p5,0.07292145268014094,0.05441764843104028
D2-e003Coalescence-Inoculumn-mBHI,0.5,0.115
B4-e003Coalescence-Inoculumn-mGAM,0.18600000000000005,0.663
A10-e003Coalescence-mGAM-p7,0.9711962131617743,0.025032694476538615
B2-e003Assembly-mBHI-p3,0.9916084804095378,0.0277401553169097
F4-e004Assembly-epsilon-p7,0.026056878938546947,0.01872440669733428
D9-e003Coalescence-mBHI-p5,0.001091459587322319,0.9982695135689039
C4-e003Coalescence-Inoculumn-mGAM,0.522,0.019714107541640602
D4-e003Coalescence-mGAM-p3,0.024,0.011
B9-e003Coalescence-mBHI-p7,4.644122773439013e-05,0.9998997553372085
A2-e003Coalescence-mGAM-p5,0.9995755622128542,0.0018395045943159238
D11-e003Assembly-mGAM-p5,0.005470111754422311,0.005364035301652282
C3-e003Coalescence-mGAM-p7,0.4165,0.339
B11-e003GlycerolRevival-mGAM-p2,0.01165933981038348,0.011220883394773574
B3-e003Coalescence-mGAM-p5,4.5334766055726865e-05,0.9998540773778642
D9-e003Coalescence-mBHI-p7,0.00017387162337654554,0.9997151594632038
B10-e003Assembly-mGAM-p3,0.385,0.04853450337809933
D3-e004Assembly-mGAM-p5,0.01311855617048542,0.007710662468657269
C5-e003Coalescence-mBHI-p7,0.247,0.16900000000000004
D12-e003Coalescence-mBHI-p3,0.06197176226714219,0.062885674263988
D4-e004Assembly-mGAM-p7,0.03632442168050191,0.026161898325415173
C11-e003Coalescence-mGAM-p7,0.057,0.04200000000000004
C11-e003Assembly-mGAM-p3,0.138,0.010671362131873271
D10-e003Coalescence-mBHI-p7,0.477,0.167
C9-e003Coalescence-mBHI-p7,0.4,0.0509209699575018
A2-e003Coalescence-mBHI-p3,0.8428723544536917,0.17343341391950745
B8-e003Coalescence-mGAM-p5,0.541,0.42900000000000005
C3-e004Assembly-mBHI-p3,0.056,0.0067604246851834535
C11-e003Assembly-mGAM-p5,0.236,0.013525864099628509
B10-e003GlycerolRevival-mGAM-p2,0.438,0.07433681918262813
B3-e003Coalescence-mBHI-p5,0.00011115155864146701,0.9998156140870482
C2-e003Coalescence-mBHI-inoculumn-redo,0.6,0.17200000000000004
A8-e003Coalescence-mGAM-p7,0.9974739613377468,0.007215822342823656
C11-e003GlycerolRevival-mGAM-p2,0.075,0.011389250416616052
B2-e003Coalescence-Inoculumn-mBHI,0.14600000000000002,0.854
A11-e003Coalescence-mBHI-p5,0.9633610907831778,0.03246199791970581
C10-e003Coalescence-mGAM-p5,0.476,0.04200000000000004
C4-e003Assembly-mBHI-p5,0.474,0.029404052390496756
C9-e003Assembly-mGAM-p5,0.08283992414339447,0.9049222221320348
A5-e003Coalescence-Inoculumn-mGAM,0.589,0.20449999999999996
A3-e003Coalescence-mBHI-p3,0.1591566384288788,0.8380201713137055
AG-Fecal,0.0034588532597011543,0.0016792526304030763
D4-e003Coalescence-Inoculumn-mGAM,0.178,0.128
A2-e003Coalescence-mBHI-p5,0.9372269085730347,0.07918659647220005
B5-e004Assembly-mBHI-p5,0.08437012705123494,0.06358724542360925
C5-e003Assembly-mBHI-p5,0.18164334571759788,0.17190486153563447
C10-e003Coalescence-mBHI-p5,0.45499999999999996,0.03620650357077519
B9-e003Coalescence-mBHI-p3,0.00011508055998761435,0.9996791768372658
C3-e003Coalescence-mBHI-inoculumn-redo,0.224,0.642
e004-inoculumn-fecal-AR,0.364,0.03787150804064949
B5-e003Coalescence-mGAM-p3,0.174,0.05700000000000005
BK-Fecal,0.009633628293258038,0.009016216273525352
C3-e003Assembly-mBHI-p5,0.024160224535415494,0.911
A5-e003Coalescence-mBHI-p3,0.19484654862747802,0.1643827688005525
C4-e004Assembly-mBHI-p7,0.157494416332772,0.13026112312275098
C9-e003GlycerolRevival-mGAM-p2,0.00011764727593531542,0.9997656784540562
F3-e004Assembly-epsilon-p5,0.375,0.04860395516023275
C9-e003Coalescence-mGAM-p5,0.5,0.297
A2-e003Coalescence-mBHI-inoculumn-redo,0.997952675672576,0.027197814637142513
C2-e003Coalescence-mGAM-p5,0.773,0.02200000000000002
B8-e003GlycerolRevival-mGAM-p2,0.9980105733519679,0.007674809549766152
C8-e003Coalescence-mBHI-p5,0.783,0.018372201784155214
B8-e003Coalescence-mGAM-p7,0.278,0.702
B4-e003Coalescence-Inoculumn-mBHI,0.21,0.642
D2-e003Coalescence-Inoculumn-mGAM,0.598,0.19099999999999995
B8-e003Coalescence-mBHI-p7,0.15,0.875
B3-e004Assembly-mBHI-p3,0.098,0.012350311067099815
e003-inoculumn-fecal-AE,0.17505694293920745,0.11307193268202868
D3-e003Coalescence-Inoculumn-mGAM,0.022,0.291
B11-e003Coalescence-mBHI-p3,0.001423762672644268,0.9973438939352663
C5-e003Coalescence-Inoculumn-mGAM,0.199,0.147
C4-e003Coalescence-mBHI-p5,0.49,0.0053266922943635405
G3-e004Assembly-epsilon-p5,0.04022828698288026,0.024282969167085038
BC-Fecal,0.02098317351058877,0.013717262261442415
e004-inoculumn-fecal-BE,0.013761498810987718,0.008956823512990417
BA-Fecal,0.01772041625731262,0.01392462779775644
e003-inoculumn-fecal-AF,0.06369478772289373,0.06008397875938065
A11-e003Coalescence-mBHI-p3,0.689,0.17000000000000004
A4-e003Coalescence-Inoculumn-mGAM,0.917,0.064
B4-e003Coalescence-mBHI-p3,0.4785,0.18400000000000005
A5-e003Coalescence-Inoculumn-mBHI,0.5,0.08317851541857203
A9-e003Coalescence-mGAM-p5,0.393,0.579
C10-e003Coalescence-mGAM-p7,0.482,0.0032043094098774707
F3-e004Assembly-epsilon-p7,0.09856214857431218,0.06688553770831462
A11-e003Coalescence-mGAM-p3,0.1855,0.09699999999999998
C10-e003Coalescence-mBHI-p3,0.4835,0.025057205777571718
D2-e003Coalescence-mBHI-p3,0.29,0.02591019861079947
C5-e003GlycerolRevival-mBHI-p2,0.09971956644745172,0.09350235337185597
H5-e003Coalescence-mBHI-p5_S40,0.16650000000000004,0.005242406679867596
E2-e003Coalescence-mGAM-p7_S145,0.9991901878155922,0.0021586938499786276
G5-e003Coalescence-mBHI-p7_S124,0.17100000000000004,0.14100000000000001
H111-e003Coalescence-mGAM-p7_S188,0.030000000000000013,0.002486219861495566
H4-e003Coalescence-mGAM-p7_S183,0.01900000000000001,0.0005510082827141043
F5-e003Coalescence-mGAM-p5_S64,0.145,0.014
F5-e003Coalescence-mGAM-p7_S160,0.15600000000000003,0.025
F8-e003Coalescence-mBHI-p3_S117,0.2595,0.722
H3-e003Coalescence-mBHI-p3_S46,0.122,0.511
H2-e003Coalescence-mBHI-p7_S133,0.36,0.143
E5-e003Coalescence-mBHI-p3_S12,0.29200000000000004,0.12
F100-e003Coalescence-mGAM-p7_S163,0.013487079610561252,0.8565
F9-e003Coalescence-mBHI-p5_S18,0.00020240404920940928,0.9995855715600647
H3-e003Coalescence-mBHI-p7_S134,0.024134189540034014,0.667
E3-e003Coalescence-mGAM-p3_S58,0.0037657024183967453,0.9947973305997371
G4-e003Coalescence-mBHI-p5_S27,0.4025,0.005313207165033664
E8-e003Coalescence-mBHI-p5_S5,0.994352271166824,0.019384810930301227
G2-e003Coalescence-mBHI-p3_S33,0.7471105683402954,0.1879123416709771
E9-e003Coalescence-mBHI-p5_S6,0.12,0.875
H111-e003Coalescence-mBHI-p3_S144,0.03700000000000002,0.003980605103098351
G111-e003Coalescence-mGAM-p5_S80,0.1205,0.015
G100-e003Coalescence-mGAM-p3_S179,0.444,0.06815848892458429
F111-e003Coalescence-mGAM-p5_S68,0.08399999999999996,0.05700000000000005
G111-e003Coalescence-mBHI-p5_S32,0.444,0.21049999999999996
G5-e003Coalescence-mBHI-p3_S36,0.15000000000000002,0.10499999999999998
H2-e003Coalescence-mGAM-p7_S181,0.214,0.0005511984891144366
H9-e003Coalescence-mGAM-p3_S190,0.086,0.115
E3-e003Coalescence-mBHI-p3_S10,0.03851855791576353,0.9533542790422448
H2-e003Coalescence-mGAM-p5_S85,0.029063278795657423,0.027610502267824955
G8-e003Coalescence-mGAM-p3_S177,0.763,0.15200000000000002
F2-e003Coalescence-mGAM-p7_S157,0.014248029914676691,0.9863087886394379
H3-e003Coalescence-mGAM-p3_S94,0.15300000000000002,0.025000000000000022
H4-e003Coalescence-mGAM-p3_S95,0.033,0.019000000000000017
E5-e003Coalescence-mBHI-p7_S100,0.15400000000000003,0.049
F3-e003Coalescence-mGAM-p3_S70,0.0008392548261245872,0.9988153658851128
E100-e003Coalescence-mBHI-p7_S103,0.769,0.02496583157629903
F9-e003Coalescence-mGAM-p5_S66,0.00017435803242842873,0.9996670038644732
G111-e003Coalescence-mGAM-p7_S176,0.1003028282125788,0.09610195205241627
H100-e003Coalescence-mGAM-p7_S187,0.113,0.05600000000000005
E100-e003Coalescence-mGAM-p3_S155,0.629,0.19799999999999998
E3-e003Coalescence-mGAM-p5_S50,0.010158207856572241,0.963
F5-e003Coalescence-mGAM-p3_S72,0.131,0.036
E9-e003Coalescence-mBHI-p7_S102,0.1325,0.848
E5-e003Coalescence-mBHI-p5_S4,0.194,0.03111915131026333
F111-e003Coalescence-mGAM-p7_S164,0.012872106246466843,0.013947467012918564
E111-e003Coalescence-mBHI-p5_S8,0.885,0.03004247883113141
H100-e003Coalescence-mBHI-p5_S43,0.435,0.28600000000000003
F2-e003Coalescence-mGAM-p5_S61,0.08899999999999998,0.901
F5-e003Coalescence-mBHI-p5_S16,0.018244718781243292,0.778
F8-e003Coalescence-mGAM-p5_S65,0.532,0.43
H8-e003Coalescence-mBHI-p7_S137,0.828,0.09299999999999997
G9-e003Coalescence-mGAM-p5_S78,0.1515,0.533
E2-e003Coalescence-mBHI-p5_S1,0.8717891288532764,0.1235163034827131
E2-e003Coalescence-mBHI-p3_S9,0.8852007385555002,0.13506660300115522
G8-e003Coalescence-mGAM-p5_S77,0.975,0.0035368561821162944
G3-e003Coalescence-mBHI-p3_S34,0.48,0.231
G100-e003Coalescence-mBHI-p5_S31,0.478,0.037154550153658164
F9-e003Coalescence-mBHI-p3_S118,0.033636987036842925,0.9529785320664728
E111-e003Coalescence-mBHI-p3_S108,0.769,0.11499999999999999
F8-e003Coalescence-mGAM-p3_S165,0.571,0.308
G3-e003Coalescence-mBHI-p5_S26,0.138,0.654
G5-e003Coalescence-mBHI-p5_S28,0.15600000000000003,0.119
H111-e003Coalescence-mGAM-p5_S92,0.06250000000000003,0.0037833750347945794
G4-e003Coalescence-mBHI-p3_S35,0.248,0.0060083978759380655
H9-e003Coalescence-mGAM-p5_S90,0.05700000000000005,0.071
H2-e003Coalescence-mBHI-p3_S45,0.4,0.136
E8-e003Coalescence-mBHI-p7_S101,0.794,0.21299999999999997
E4-e003Coalescence-mBHI-p5_S3,0.5,0.03810495767851946
H2-e003Coalescence-mGAM-p3_S93,0.137,0.002637931313512513
E4-e003Coalescence-mGAM-p5_S51,0.465,0.016815803922691323
G9-e003Coalescence-mGAM-p7_S174,0.6475,0.182
F2-e003Coalescence-mBHI-p3_S21,0.11754924323910658,0.8653088430568833
E8-e003Coalescence-mGAM-p3_S153,0.4635,0.012193731287708367
G111-e003Coalescence-mGAM-p3_S180,0.132,0.050000000000000044
G5-e003Coalescence-mGAM-p3_S84,0.027,0.019
H8-e003Coalescence-mBHI-p5_S41,0.826,0.09299999999999997
E100-e003Coalescence-mBHI-p5_S7,0.8685,0.03389257907609691
G100-e003Coalescence-mGAM-p7_S175,0.455,0.03533049508218609
F9-e003Coalescence-mGAM-p7_S162,0.00021399584415574834,0.9994006130026772
F8-e003Coalescence-mGAM-p7_S161,0.085,0.909
F3-e003Coalescence-mBHI-p3_S22,0.00022804258908796121,0.9995100245372358
G3-e003Coalescence-mBHI-p7_S122,0.06749999999999995,0.755
G5-e003Coalescence-mGAM-p5_S76,0.051500000000000046,0.008000000000000007
G5-e003Coalescence-mGAM-p7_S172,0.08499999999999996,0.003
G4-e003Coalescence-mGAM-p5_S75,0.41700000000000004,0.013000000000000012
G8-e003Coalescence-mBHI-p3_S129,0.783,0.026723457845066526
E5-e003Coalescence-mGAM-p3_S60,0.14700000000000002,0.00302987556236515
G2-e003Coalescence-mGAM-p5_S73,0.456,0.00599857322608015
E5-e003Coalescence-mGAM-p7_S148,0.192,0.0015846776217729014
H9-e003Coalescence-mGAM-p7_S186,0.04,0.078
E100-e003Coalescence-mGAM-p5_S55,0.906,0.020485114971386133
E8-e003Coalescence-mGAM-p5_S53,0.9976219648886587,0.004749849350775393
H5-e003Coalescence-mGAM-p3_S96,0.153,0.002715512955160346
G4-e003Coalescence-mGAM-p3_S83,0.46599999999999997,0.0033245194886052988
F4-e003Coalescence-mBHI-p7_S111,0.2755,0.42100000000000004
H3-e003Coalescence-mGAM-p7_S182,0.18150000000000002,0.022
H5-e003Coalescence-mGAM-p5_S88,0.177,0.0036273333996526182
F4-e003Coalescence-mGAM-p5_S63,0.237,0.552
G4-e003Coalescence-mGAM-p7_S171,0.452,0.023703891536443117
H8-e003Coalescence-mGAM-p5_S89,0.154,0.076
F3-e003Coalescence-mBHI-p5_S14,0.0006172902821611516,0.9992077832085818
F100-e003Coalescence-mBHI-p7_S115,0.234,0.558
E3-e003Coalescence-mGAM-p7_S146,0.005435780155069242,0.9934741881012427
F100-e003Coalescence-mGAM-p3_S167,0.009939158920010892,0.87
G100-e003Coalescence-mBHI-p3_S131,0.9994690413877041,0.0012779964923921255
G4-e003Coalescence-mBHI-p7_S123,0.463,0.009038220058744953
E9-e003Coalescence-mGAM-p3_S154,0.327,0.641
F3-e003Coalescence-mGAM-p5_S62,0.0015464170258638209,0.9976602365527595
H4-e003Coalescence-mBHI-p7_S135,0.286,0.205
G111-e003Coalescence-mBHI-p7_S128,0.42900000000000005,0.05940318790048866
H3-e003Coalescence-mBHI-p5_S38,0.01441091812286596,0.714
G3-e003Coalescence-mGAM-p3_S82,0.333,0.259
F111-e003Coalescence-mGAM-p3_S168,0.06150000000000003,0.118
F3-e003Coalescence-mGAM-p7_S158,0.0014343411045071482,0.9977861375249815
F8-e003Coalescence-mBHI-p7_S113,0.086,0.893
H4-e003Coalescence-mBHI-p3_S47,0.4,0.32799999999999996
F3-e003Coalescence-mBHI-p7_S110,0.0033707808185804633,0.9954782909428302
F100-e003Coalescence-mGAM-p5_S67,0.03367421130946198,0.7
G8-e003Coalescence-mBHI-p7_S125,0.783,0.04491805141964558
F4-e003Coalescence-mBHI-p5_S15,0.387,0.345
H111-e003Coalescence-mBHI-p5_S44,0.059,0.007669841314887858
E111-e003Coalescence-mBHI-p7_S104,0.625,0.18400000000000005
E2-e003Coalescence-mGAM-p3_S57,0.9994864145558124,0.0018025366540386487
F2-e003Coalescence-mBHI-p5_S13,0.17279095661056937,0.7792715583219259
F4-e003Coalescence-mBHI-p3_S23,0.5,0.19199999999999995
F2-e003Coalescence-mGAM-p3_S69,0.012523459700470337,0.9862866964911263
E9-e003Coalescence-mGAM-p5_S54,0.472,0.4895
G3-e003Coalescence-mGAM-p5_S74,0.31899999999999995,0.397
E111-e003Coalescence-mGAM-p5_S56,0.06399999999999995,0.031
G100-e003Coalescence-mGAM-p5_S79,0.523,0.01099330466525553
H100-e003Coalescence-mGAM-p5_S91,0.211,0.148
G9-e003Coalescence-mBHI-p3_S130,0.429,0.261
E4-e003Coalescence-mGAM-p7_S147,0.479,0.0023259085190385576
E4-e003Coalescence-mGAM-p3_S59,0.4495,0.014216204906363418
H4-e003Coalescence-mBHI-p5_S39,0.169,0.127
F4-e003Coalescence-mGAM-p3_S71,0.392,0.233
