,A2-e003Coalescence-mBHI-inoculumn-redo,D5-e003Coalescence-Inoculumn-mBHI
D4-e004Assembly-mGAM-p5,0.4286453660600931,0.17107983791479575
D3-e003Coalescence-Inoculumn-mBHI,0.3164832839610664,0.4176152119154528
C8-e003Assembly-mGAM-p5,0.9027101142615319,0.08571574854889935
C3-e003Coalescence-mBHI-p7,0.5099280575539569,0.14245340050377836
D11-e003Coalescence-mGAM-p5,0.018218789674143036,0.9857899463366553
A11-e003Coalescence-mGAM-p7,0.02882310622090563,0.9717995290767715
B8-e003Coalescence-mBHI-p5,0.5608349555649599,0.13197842514511007
B10-e003Assembly-mGAM-p5,0.46947651290732123,0.13063886759391086
C2-e003Coalescence-mGAM-p7,0.540218366483284,0.14186321322965723
D3-e003Coalescence-mBHI-p5,0.33591578501904357,0.3690199320994415
B11-e003Coalescence-mGAM-p3,0.04068091409225562,0.950338626656445
C4-e003Coalescence-mBHI-inoculumn-redo,0.5418950486669488,0.13084388347388018
B5-e003Assembly-mBHI-p5,0.01522344477359289,0.9419690614390539
D2-e003Coalescence-mBHI-p5,0.06255141768937791,0.794736611543095
D8-e003Assembly-mGAM-p5,0.9022361404993652,0.08659796298324389
D5-e003Coalescence-mGAM-p5,0.020292848074481593,0.9948660059139195
B5-e003Coalescence-mBHI-p5,0.31791070672873467,0.40748767933413643
D5-e003Coalescence-mBHI-p7,0.11644858231062209,0.8074736063957945
C9-e003Coalescence-mBHI-p5,0.5259284807448159,0.11969943051144454
A5-e003Coalescence-mGAM-p3,0.020066864155734235,0.9957954221881503
A2-e003Coalescence-Inoculumn-mGAM,0.9099813796022006,0.0877824991786223
E5-e004Assembly-mGAM-p5,0.3198053322048244,0.07167889606833863
D8-e003Coalescence-mGAM-p5,0.05539187473550572,0.9479152338188587
A12-e003Coalescence-mGAM-p3,0.09938341091832416,0.881433413645822
C2-e003Coalescence-mBHI-p3,0.5429500634786288,0.13034563574635855
C4-e004Assembly-mBHI-p5,0.3571730850613627,0.14353893330412879
D9-e003Coalescence-mGAM-p7,0.03444181125687686,0.9620388785456139
D4-e003Coalescence-mBHI-p7,0.0987524333474397,0.8447211696418795
D8-e003Assembly-mGAM-p3,0.8918874312314853,0.08527587339831344
E4-e004Assembly-mGAM-p7,0.41459035124841304,0.16698499616690396
E3-e004Assembly-mGAM-p3,0.5160363944138807,0.14454517577483297
B10-e003Coalescence-mGAM-p3,0.5274786288616166,0.1314818201730369
A9-e003Coalescence-mGAM-p7,0.575508252221752,0.13152940532252763
D5-e004Assembly-mGAM-p5,0.15573423614049936,0.03488117402256051
B5-e003Coalescence-Inoculumn-mGAM,0.10285992382564536,0.8099442010732669
D10-e003Coalescence-mBHI-p5,0.38380025391451544,0.29311017413207757
D5-e003Coalescence-mBHI-p3,0.019609818027930593,0.9838759719636404
C5-e003Coalescence-mBHI-p3,0.1128573846804909,0.6313310152228672
D9-e003Coalescence-mGAM-p5,0.04478925095217944,0.9473095498850072
C9-e003Coalescence-mBHI-p3,0.5445886584849766,0.12303356696966378
D10-e003Coalescence-mGAM-p5,0.027609394837071526,0.9791338845690505
C8-e003Coalescence-mBHI-p7,0.5397562420651714,0.08262862775161538
B11-e003Assembly-mGAM-p5,0.01754803216250529,0.9811247946555689
G3-e004Assembly-epsilon-p7,0.46339102835378754,0.13062545175774834
B4-e003Coalescence-mGAM-p5,0.5542733812949641,0.12279761252874823
D4-e003Coalescence-mGAM-p5,0.01816716038933559,0.9910919943051144
C3-e004Assembly-mBHI-p7,0.5065895048666949,0.13928863213229659
B5-e003Coalescence-mGAM-p5,0.020628015234870928,0.9942292191435769
BB-Fecal,0.29707998307236566,0.08498521520096375
B5-e003Coalescence-Inoculumn-mBHI,0.3171760473973762,0.4179304566860147
G3-e004Assembly-epsilon-p3,0.4969310198899704,0.13852606505311577
C2-e003Coalescence-mGAM-p3,0.5334172661870503,0.13033112473989708
B5-e003Coalescence-mGAM-p7,0.02040118493440542,0.9931260541014129
D8-e003Coalescence-mBHI-p5,0.535076174354634,0.43212068776694773
E5-e004Assembly-mGAM-p7,0.3083520947947524,0.06846637827182127
C10-e003Assembly-mGAM-p3,0.5251468472280999,0.1215653816668492
B10-e003Coalescence-mBHI-p5,0.5112496826068558,0.12575873398313436
D5-e003Coalescence-Inoculumn-mGAM,0.01563097757088447,0.9768914686233711
B3-e004Assembly-mBHI-p5,0.507060093101989,0.13986485598510567
B5-e003Coalescence-mBHI-p3,0.16828015234870927,0.6849133172708356
G4-e004Assembly-epsilon-p5,0.4240372407955988,0.16882050158799694
C4-e003Coalescence-mGAM-p5,0.5568836225137538,0.13281524477056184
C5-e003Coalescence-mGAM-p7,0.0184109183241642,0.9881629613404883
C5-e003Coalescence-mBHI-inoculumn-redo,0.33673931443080823,0.44150509254189024
A10-e003Coalescence-mBHI-p5,0.48109733389758785,0.06281491621947213
BF-Fecal,0.3309166314007618,0.12030423830905707
AM-Fecal,0.392721117223868,0.10174132077538058
B8-e003Assembly-mGAM-p3,0.8595806178586541,0.08385363048954113
A4-e003Coalescence-mGAM-p5,0.03826407109606433,0.9466146095717884
D5-e003Coalescence-mBHI-p5,0.5554519678374946,0.1291073266893002
D3-e003Assembly-mBHI-p3,0.4833152771900126,0.14264992881393057
D4-e003Coalescence-mGAM-p7,0.016921709691070673,0.9864730040521301
A8-e003Coalescence-mBHI-p7,0.9071142615319507,0.08570293505640127
e003-inoculumn-fecal-AC,0.555234870926788,0.11393281130215749
E3-e004Assembly-mGAM-p7,0.45755438002539145,0.1263443215419998
B9-e003GlycerolRevival-mGAM-p2,0.4612780363944139,0.13366553499069106
C4-e003Coalescence-mGAM-p3,0.5632611087600508,0.13005355382762018
B2-e003Coalescence-Inoculumn-mGAM,0.8467541261108761,0.09587903844047749
D5-e003Coalescence-mGAM-p7,0.017710114261531948,0.9815265578797503
C5-e003Coalescence-mBHI-p5,0.1315425306813373,0.7687821158690176
C5-e003Coalescence-mGAM-p3,0.02022556072788828,0.9873433358887308
A3-e003Coalescence-mBHI-inoculumn-redo,0.47909564113415154,0.11512846347607053
D9-e003Assembly-mGAM-p5,0.32035548032162503,0.09674230642864966
B12-e003Coalescence-mGAM-p3,0.03706686415573424,0.9518863760814807
A11-e003Coalescence-mBHI-p7,0.5435763859500635,0.3016257255503231
A3-e003Coalescence-Inoculumn-mGAM,0.8331239949217097,0.09500158799693352
D10-e003Assembly-mGAM-p3,0.5169432924248837,0.12250202606505312
C3-e003Coalescence-mGAM-p5,0.5360406263224714,0.12904030226700253
C10-e003GlycerolRevival-mGAM-p2,0.5274164198053322,0.11927598291534333
D3-e003Assembly-mBHI-p5,0.48526195514176895,0.14210031759938668
A10-e003Coalescence-mGAM-p3,0.7045823106220905,0.10978638703318366
A9-e003Coalescence-mBHI-p3,0.6641904358865849,0.12190565107874274
A2-e003Coalescence-Inoculumn-mBHI,0.8885797714769361,0.08163842952579126
D3-e003Coalescence-mBHI-p7,0.451907321201862,0.19658810645055308
C3-e003Coalescence-mBHI-p5,0.494595429538722,0.1414234475961012
D11-e003Assembly-mGAM-p3,0.017189166314007614,0.9790522396232615
D2-e003Assembly-mBHI-p3,0.920458315700381,0.08516378271821268
B3-e003Assembly-mBHI-p5,0.46504062632247145,0.13806275325813164
A9-e003Coalescence-mBHI-p5,0.5287617435463394,0.12980944036797723
D5-e003Coalescence-Inoculumn-mBHI,0.01867202708421498,0.9989078961778557
B2-e003Coalescence-mGAM-p3,0.47880956411341513,0.137086025626985
C11-e003Coalescence-mGAM-p5,0.025118070249682607,0.976987131748987
G4-e004Assembly-epsilon-p3,0.42565933135844264,0.1699334136458219
B3-e003Coalescence-Inoculumn-mBHI,0.4809043588658485,0.1420501040411784
A8-e003Coalescence-mBHI-p5,0.8588793906051629,0.0823124520862994
D5-e004Assembly-mGAM-p7,0.3650617858654253,0.08160453400503778
C2-e003Assembly-mBHI-p5,0.47988531527719,0.04295663125616034
D9-e003Coalescence-mBHI-p3,0.3452475666525603,0.11359911291205782
D5-e003Assembly-mBHI-p5,0.018651290732120185,0.9196569926623589
A5-e003Coalescence-mBHI-p7,0.15709691070672874,0.7930212463038002
BG-Fecal,0.5219369445619975,0.1475964297448253
D2-e003Coalescence-mGAM-p5,0.020560304697418538,0.9953737816230424
B9-e003Assembly-mGAM-p5,0.2778954718578079,0.08657321213448692
D3-e003Coalescence-mGAM-p3,0.021234024545069827,0.9882829920052569
D9-e003Coalescence-mGAM-p3,0.0414540837917901,0.9530082137772423
D3-e003Coalescence-mGAM-p5,0.02152517985611511,0.9926227685905157
C10-e003Coalescence-mGAM-p3,0.5365581887431231,0.12910984558098784
A5-e003Coalescence-mBHI-inoculumn-redo,0.2352044011849344,0.7100157704523052
B11-e003Assembly-mGAM-p3,0.019910283537875578,0.9875986748439384
D2-e003Assembly-mBHI-p5,0.7256199746085484,0.05936512977768043
B9-e003Coalescence-mGAM-p7,0.48009902666102416,0.14371169641879314
B11-e003Coalescence-mGAM-p7,0.04464409648751587,0.9426519548789837
C3-e003Coalescence-Inoculumn-mGAM,0.5055294117647059,0.13471832219910193
B5-e003Coalescence-mBHI-p7,0.34799068980110026,0.3788320008761363
A3-e003Coalescence-mGAM-p7,0.4749432924248836,0.14322702880297886
D4-e003Coalescence-Inoculumn-mBHI,0.3411138383410918,0.4314439820392071
A4-e003Coalescence-mBHI-p5,0.542781633516716,0.11236611543094953
B3-e003Coalescence-mBHI-p7,0.4826957257723234,0.14295728835833973
D10-e003Coalescence-mGAM-p7,0.035423614049936526,0.9650190559632023
C12-e003Coalescence-mGAM-p3,0.028503173931443086,0.9651768700032856
C11-e003Coalescence-mGAM-p3,0.03359246720270843,0.9643729054868032
D5-e004Assembly-mGAM-p3,0.36602581464240375,0.08126804293067572
A10-e003Coalescence-mBHI-p7,0.5696051629284807,0.10215677362829921
C10-e003Coalescence-mBHI-p7,0.5306043165467627,0.1297540795093637
B9-e003Coalescence-mBHI-p5,0.4815962759204401,0.14452491512430182
F4-e004Assembly-epsilon-p3,0.4227676682183665,0.17046906143905377
B10-e003Coalescence-mBHI-p3,0.5323969530258147,0.12101248494140839
C11-e003Coalescence-mBHI-p5,0.424579348286077,0.31481168546709015
A2-e003Coalescence-mGAM-p7,0.8923305120609396,0.08760995509801774
C5-e003Assembly-mBHI-p3,0.012417689377909437,0.8034123316175666
E3-e004Assembly-mGAM-p5,0.5109576809140922,0.14016411126930237
C3-e003GlycerolRevival-mBHI-p2,0.5411595429538721,0.13108345197678237
D10-e003Coalescence-mGAM-p3,0.024796022005924675,0.9807717665096924
B10-e003Coalescence-mGAM-p7,0.5563457469318662,0.11838544518672653
C4-e004Assembly-mBHI-p3,0.25687685146000844,0.10584820939656117
A9-e003Coalescence-mBHI-p7,0.5664079559881506,0.1333629941955974
C2-e003Coalescence-Inoculumn-mGAM,0.8525890816758358,0.09204342350235463
B3-e003Coalescence-Inoculumn-mGAM,0.47528311468472284,0.14379454605191108
D11-e003Coalescence-mGAM-p7,0.017188743123148543,0.98515600700909
D5-e003Coalescence-mGAM-p3,0.020905205247566654,0.994483791479575
E4-e004Assembly-mGAM-p5,0.38214134574693187,0.15611652611981164
D2-e003Coalescence-Inoculumn-mBHI,0.21844985188319932,0.6931523381885882
B4-e003Coalescence-Inoculumn-mGAM,0.5123922979263648,0.1346392509035155
A10-e003Coalescence-mGAM-p7,0.7950863309352518,0.09027116416602782
B2-e003Assembly-mBHI-p3,0.8586352094794752,0.0789282663454167
F4-e004Assembly-epsilon-p7,0.42615319509098604,0.1696503121235352
D9-e003Coalescence-mBHI-p5,0.47055776555226414,0.14625260102946006
C4-e003Coalescence-Inoculumn-mGAM,0.5481493863732544,0.12450673529733874
D4-e003Coalescence-mGAM-p3,0.021125687685146003,0.9874463914138648
B9-e003Coalescence-mBHI-p7,0.4814638171815489,0.14392306428649657
A2-e003Coalescence-mGAM-p5,0.906404570461278,0.0886638922352426
D11-e003Assembly-mGAM-p5,0.014498942022852304,0.9777938341912168
C3-e003Coalescence-mGAM-p7,0.5435861193398223,0.12811209068010077
B11-e003GlycerolRevival-mGAM-p2,0.015438002539145157,0.9768373124520864
B3-e003Coalescence-mGAM-p5,0.4821752010156581,0.14298488664987405
D9-e003Coalescence-mBHI-p7,0.48119509098603475,0.14372779542218816
B10-e003Assembly-mGAM-p3,0.48329030892932706,0.12455859161099547
D3-e004Assembly-mGAM-p5,0.5148366483283962,0.14119767823896615
C5-e003Coalescence-mBHI-p7,0.08231104528142191,0.8717524367539153
D12-e003Coalescence-mBHI-p3,0.012602200592467203,0.8865389880626436
D4-e004Assembly-mGAM-p7,0.4079559881506559,0.1639195597415398
C11-e003Coalescence-mGAM-p7,0.04308548455353365,0.940762402803636
C11-e003Assembly-mGAM-p3,0.017765552264071095,0.9833276749534552
D10-e003Coalescence-mBHI-p7,0.42970122725349136,0.2801868908115212
C9-e003Coalescence-mBHI-p7,0.5095670757511638,0.11262238528091119
A2-e003Coalescence-mBHI-p3,0.34646889547185783,0.024202496988281676
B8-e003Coalescence-mGAM-p5,0.7254138806601778,0.11770326360749098
C3-e004Assembly-mBHI-p3,0.5076343630977571,0.1394006132953674
C11-e003Assembly-mGAM-p5,0.021189166314007617,0.9801325156061768
B10-e003GlycerolRevival-mGAM-p2,0.4266178586542531,0.09482986529405324
B3-e003Coalescence-mBHI-p5,0.4806775285653829,0.14321131310918847
C2-e003Coalescence-mBHI-inoculumn-redo,0.6410816758358019,0.12052277954221882
A8-e003Coalescence-mGAM-p7,0.8881108760050784,0.08689776585259008
C11-e003GlycerolRevival-mGAM-p2,0.02549513330512061,0.9640392070967035
B2-e003Coalescence-Inoculumn-mBHI,0.5484274227676682,0.13066235899682402
A11-e003Coalescence-mBHI-p5,0.6628776978417267,0.26613897711094076
C10-e003Coalescence-mGAM-p5,0.5518675412611087,0.13347081371153213
C4-e003Assembly-mBHI-p5,0.527524333474397,0.1267421421531048
C9-e003Assembly-mGAM-p5,0.23555861193398223,0.0670244222976673
A5-e003Coalescence-Inoculumn-mGAM,0.4703614049936521,0.49070315409046106
A3-e003Coalescence-mBHI-p3,0.23444731273804487,0.04972407184317161
AG-Fecal,0.5296445196783749,0.11192930675720075
D4-e003Coalescence-Inoculumn-mGAM,0.09074354633939907,0.7957095608367101
A2-e003Coalescence-mBHI-p5,0.6187617435463394,0.05273009527981601
B5-e004Assembly-mBHI-p5,0.2511189166314008,0.05640127039754682
C5-e003Assembly-mBHI-p5,0.005559458315700381,0.4537180484065272
C10-e003Coalescence-mBHI-p5,0.5177194244604317,0.12871021793888948
B9-e003Coalescence-mBHI-p3,0.48018027930596696,0.1434018179826963
C3-e003Coalescence-mBHI-inoculumn-redo,0.5226538298772746,0.13926640017522723
e004-inoculumn-fecal-AR,0.49090816758358014,0.14203980944036798
B5-e003Coalescence-mGAM-p3,0.027358865848497685,0.973095553608586
BK-Fecal,0.48127845958527293,0.14272412660168657
C3-e003Assembly-mBHI-p5,0.5048734659331359,0.1339520315409046
A5-e003Coalescence-mBHI-p3,0.03203681760473974,0.4327066586354178
C4-e004Assembly-mBHI-p7,0.24399322894625478,0.0952250574964407
C9-e003GlycerolRevival-mGAM-p2,0.47137960220059244,0.14116734202168435
F3-e004Assembly-epsilon-p5,0.49938933559035126,0.13517807469061438
C9-e003Coalescence-mGAM-p5,0.5407524333474397,0.12457841419340707
A2-e003Coalescence-mBHI-inoculumn-redo,0.9933741007194244,0.08331080933085094
C2-e003Coalescence-mGAM-p5,0.5466525603046974,0.140987131748987
B8-e003GlycerolRevival-mGAM-p2,0.9019733389758783,0.08711220019713065
C8-e003Coalescence-mBHI-p5,0.7395040203131613,0.1094261307633337
B8-e003Coalescence-mGAM-p7,0.6130825222175201,0.12528841309823677
B4-e003Coalescence-Inoculumn-mBHI,0.5143567498942022,0.1363133282225386
D2-e003Coalescence-Inoculumn-mGAM,0.4794879390605163,0.4824246522834301
B8-e003Coalescence-mBHI-p7,0.5411184934405416,0.12687197459204907
B3-e004Assembly-mBHI-p3,0.5083267033432077,0.14002918628846786
e003-inoculumn-fecal-AE,0.32313626745662294,0.07109851056839338
D3-e003Coalescence-Inoculumn-mGAM,0.11204189589504866,0.7919694447486584
B11-e003Coalescence-mBHI-p3,0.4710545916208209,0.1544745372905487
C5-e003Coalescence-Inoculumn-mGAM,0.12131231485399918,0.795274230642865
C4-e003Coalescence-mBHI-p5,0.5392323317816335,0.13454057605957725
G3-e004Assembly-epsilon-p5,0.48467668218366483,0.1349041178403242
BC-Fecal,0.4085357596275921,0.07696298324389442
e004-inoculumn-fecal-BE,0.3670892932712653,0.08019828058263061
BA-Fecal,0.516890816758358,0.15838911400722816
e003-inoculumn-fecal-AF,0.009800253914515446,0.8614428321103932
A11-e003Coalescence-mBHI-p3,0.5602801523487093,0.40555207534771665
A4-e003Coalescence-Inoculumn-mGAM,0.8582632247143461,0.09362583506735296
B4-e003Coalescence-mBHI-p3,0.5652742276766821,0.1308362720403023
A5-e003Coalescence-Inoculumn-mBHI,0.14065467625899278,0.5831366224947979
A9-e003Coalescence-mGAM-p5,0.6646453660600932,0.12022210053663346
C10-e003Coalescence-mGAM-p7,0.5554447735928905,0.1304592596648779
F3-e004Assembly-epsilon-p7,0.380748624629708,0.10836025626984998
A11-e003Coalescence-mGAM-p3,0.11029411764705882,0.8836048625561276
C10-e003Coalescence-mBHI-p3,0.5378493440541685,0.12606346511882593
D2-e003Coalescence-mBHI-p3,0.08329284807448159,0.8956276420983462
C5-e003GlycerolRevival-mBHI-p2,0.007436309775708845,0.7397701785127587
H5-e003Coalescence-mBHI-p5_S40,0.019257300042319084,0.9782468513853906
E2-e003Coalescence-mGAM-p7_S145,0.8767617435463394,0.0870005475851495
G5-e003Coalescence-mBHI-p7_S124,0.08070122725349133,0.858554868031979
H111-e003Coalescence-mGAM-p7_S188,0.016631823952602626,0.9821318585039973
H4-e003Coalescence-mGAM-p7_S183,0.01609648751586966,0.9835804950169752
F5-e003Coalescence-mGAM-p5_S64,0.01978840457046128,0.9909619975906253
F5-e003Coalescence-mGAM-p7_S160,0.024170545916208215,0.982468897163509
F8-e003Coalescence-mBHI-p3_S117,0.5856220905628438,0.12990860803855
H3-e003Coalescence-mBHI-p3_S46,0.17950528988573847,0.6497586792246194
H2-e003Coalescence-mBHI-p7_S133,0.1740279305966991,0.7671791698609133
E5-e003Coalescence-mBHI-p3_S12,0.11269149386373253,0.8065330741430293
F100-e003Coalescence-mGAM-p7_S163,0.4799204401184934,0.13447634432154199
F9-e003Coalescence-mBHI-p5_S18,0.46711680067710537,0.13954424488007888
H3-e003Coalescence-mBHI-p7_S134,0.2402666102412188,0.5152122987624576
E3-e003Coalescence-mGAM-p3_S58,0.4503212018620397,0.1331055744168218
G4-e003Coalescence-mBHI-p5_S27,0.5297405840033855,0.13057469061439053
E8-e003Coalescence-mBHI-p5_S5,0.8897134997884046,0.08282176103384076
G2-e003Coalescence-mBHI-p3_S33,0.23113415150232752,0.03666553499069105
E9-e003Coalescence-mBHI-p5_S6,0.5304853999153618,0.13115737597196364
H111-e003Coalescence-mBHI-p3_S144,0.017795175624206516,0.9792789398751506
G111-e003Coalescence-mGAM-p5_S80,0.02009267879813796,0.9778822691928595
G100-e003Coalescence-mGAM-p3_S179,0.4429597968683876,0.10401374438725221
F111-e003Coalescence-mGAM-p5_S68,0.02978586542530681,0.94456439601358
G111-e003Coalescence-mBHI-p5_S32,0.4616043165467626,0.22943144233928373
G5-e003Coalescence-mBHI-p3_S36,0.07597291578501904,0.8495901872741212
H2-e003Coalescence-mGAM-p7_S181,0.020762589928057552,0.9964606833862667
H9-e003Coalescence-mGAM-p3_S190,0.024112991959373678,0.946753641441244
E3-e003Coalescence-mBHI-p3_S10,0.41487600507829026,0.10618371481765414
H2-e003Coalescence-mGAM-p5_S85,0.014973762166737197,0.9073683605300624
G8-e003Coalescence-mGAM-p3_S177,0.7476948793906051,0.10479208191873836
F2-e003Coalescence-mGAM-p7_S157,0.49259669911129916,0.13793374219691162
H3-e003Coalescence-mGAM-p3_S94,0.02135632670334321,0.9868943160661483
H4-e003Coalescence-mGAM-p3_S95,0.018395260262378334,0.9714293615157156
E5-e003Coalescence-mBHI-p7_S100,0.08549386373254338,0.875646205234914
F3-e003Coalescence-mGAM-p3_S70,0.46885188319932286,0.13948948636512978
E100-e003Coalescence-mBHI-p7_S103,0.6967917900973339,0.09966400175227248
F9-e003Coalescence-mGAM-p5_S66,0.4670753279729158,0.14114319351659185
G111-e003Coalescence-mGAM-p7_S176,0.006937367752856538,0.687089311137882
H100-e003Coalescence-mGAM-p7_S187,0.03957257723233178,0.931761307633337
E100-e003Coalescence-mGAM-p3_S155,0.6468070249682607,0.11098061548570803
E3-e003Coalescence-mGAM-p5_S50,0.49033432077867123,0.13771563903186948
F5-e003Coalescence-mGAM-p3_S72,0.02198518831993229,0.9843816120906802
E9-e003Coalescence-mBHI-p7_S102,0.5266132035548032,0.1331532143248275
E5-e003Coalescence-mBHI-p5_S4,0.07573677528565384,0.8638586682729164
F111-e003Coalescence-mGAM-p7_S164,0.032703766398645785,0.9129807250027379
E111-e003Coalescence-mBHI-p5_S8,0.6405433770630553,0.2915476399080057
H100-e003Coalescence-mBHI-p5_S43,0.3648044858231062,0.3674017632241814
F2-e003Coalescence-mGAM-p5_S61,0.5190321625052898,0.13461055744168218
F5-e003Coalescence-mBHI-p5_S16,0.3078942022852307,0.39698899353849526
F8-e003Coalescence-mGAM-p5_S65,0.7025962759204402,0.10945542656883145
H8-e003Coalescence-mBHI-p7_S137,0.6630499365213711,0.2902141605519658
G9-e003Coalescence-mGAM-p5_S78,0.5082551840880237,0.1265560179607929
E2-e003Coalescence-mBHI-p5_S1,0.42485272958104103,0.04307540247508488
E2-e003Coalescence-mBHI-p3_S9,0.44684934405416843,0.032431168546709015
G8-e003Coalescence-mGAM-p5_S77,0.8600537452391028,0.08920545394808893
G3-e003Coalescence-mBHI-p3_S34,0.5900998730427423,0.12141654802321762
G100-e003Coalescence-mBHI-p5_S31,0.515218789674143,0.12207425254627093
F9-e003Coalescence-mBHI-p3_S118,0.2859830723656369,0.08787865513087284
E111-e003Coalescence-mBHI-p3_S108,0.5389788404570461,0.35862901106122
F8-e003Coalescence-mGAM-p3_S165,0.3584837071519255,0.044032800350454496
G3-e003Coalescence-mBHI-p5_S26,0.5134143038510368,0.1313812835395904
G5-e003Coalescence-mBHI-p5_S28,0.06507913669064748,0.8916551856313656
H111-e003Coalescence-mGAM-p5_S92,0.015856961489631824,0.978116088051692
G4-e003Coalescence-mBHI-p3_S35,0.5215404147270419,0.1359241046982806
H9-e003Coalescence-mGAM-p5_S90,0.04093482860770208,0.9414513744387254
H2-e003Coalescence-mBHI-p3_S45,0.15784595852729583,0.7592653597634432
E8-e003Coalescence-mBHI-p7_S101,0.769115107913669,0.1553758076880955
E4-e003Coalescence-mBHI-p5_S3,0.535672027084215,0.1215976344321542
H2-e003Coalescence-mGAM-p3_S93,0.019020736352094798,0.991713996276421
E4-e003Coalescence-mGAM-p5_S51,0.5305112145577655,0.1277210601248494
G9-e003Coalescence-mGAM-p7_S174,0.5387824798984342,0.12065069543313987
F2-e003Coalescence-mBHI-p3_S21,0.259470165044435,0.06172544080604534
E8-e003Coalescence-mGAM-p3_S153,0.5414663563267034,0.12887799802869346
G111-e003Coalescence-mGAM-p3_S180,0.035028776978417275,0.9575047639908006
G5-e003Coalescence-mGAM-p3_S84,0.02195852729581042,0.9765701456576498
H8-e003Coalescence-mBHI-p5_S41,0.652246297079983,0.292926842624028
E100-e003Coalescence-mBHI-p5_S7,0.7246876851460009,0.09800596867812945
G100-e003Coalescence-mGAM-p7_S175,0.5125459162082099,0.12432548461285729
F9-e003Coalescence-mGAM-p7_S162,0.464579348286077,0.13882017303690725
F8-e003Coalescence-mGAM-p7_S161,0.5141159542953873,0.13344447486584166
F3-e003Coalescence-mBHI-p3_S22,0.4717473550571308,0.14115069543313985
G3-e003Coalescence-mBHI-p7_S122,0.4982115954295387,0.13424060891468625
G5-e003Coalescence-mGAM-p5_S76,0.01825856961489632,0.9843448691271492
G5-e003Coalescence-mGAM-p7_S172,0.016940753279729156,0.9836174022560508
G4-e003Coalescence-mGAM-p5_S75,0.5333690224291155,0.13056647683714817
G8-e003Coalescence-mBHI-p3_S129,0.7173415150232755,0.10190340597962984
E5-e003Coalescence-mGAM-p3_S60,0.018254760897164622,0.990180648340817
G2-e003Coalescence-mGAM-p5_S73,0.5324384257300042,0.12883616252327237
E5-e003Coalescence-mGAM-p7_S148,0.022494710114261532,0.9927506297229219
H9-e003Coalescence-mGAM-p7_S186,0.0475704612780364,0.9370050377833753
E100-e003Coalescence-mGAM-p5_S55,0.7979911129919594,0.09262287810754571
E8-e003Coalescence-mGAM-p5_S53,0.8670905628438426,0.08809330850947322
H5-e003Coalescence-mGAM-p3_S96,0.01864071096064325,0.9860220676815246
G4-e003Coalescence-mGAM-p3_S83,0.5351062209056285,0.1255092541890264
F4-e003Coalescence-mBHI-p7_S111,0.5139928057553957,0.12424520862994196
H3-e003Coalescence-mGAM-p7_S182,0.022327126534066863,0.9887078085642317
H5-e003Coalescence-mGAM-p5_S88,0.0199043588658485,0.9874003395027926
F4-e003Coalescence-mGAM-p5_S63,0.5139200169276343,0.1285235461614281
