,B3-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
C12-e003Coalescence-mBHI-p3,0.24506711336863723,0.6560566330488752
C9-e003Coalescence-mGAM-p3,0.5976656219604453,0.3818964313421257
C11-e003Coalescence-mBHI-p3,0.26174419107316543,0.6896644685802947
D11-e003Coalescence-mBHI-p5,0.36156673511293635,0.4180636152055857
C9-e003Coalescence-mGAM-p7,0.2724162974170539,0.7786947245927075
C8-e003Coalescence-mGAM-p7,0.26245498757159835,0.5967959658650116
D10-e003Coalescence-mBHI-p3,0.25013303793364317,0.7435826221877425
F3-e004Assembly-epsilon-p3,0.2868198422133362,0.49329208688906123
B2-e003Coalescence-mBHI-p3,0.6543620447422458,0.027529868114817686
A8-e003Coalescence-mBHI-p3,0.2930259375337729,0.4512032583397983
e004-inoculumn-fecal-BD,0.2973755538744191,0.44985531419705194
A4-e003Coalescence-mBHI-p7,0.14954382362477037,0.7410562451512801
B9-e003Coalescence-mGAM-p5,0.9774784394250513,0.00020209464701318852
A4-e003Coalescence-mBHI-inoculumn-redo,0.21733156814006266,0.8328463925523664
B3-e003Coalescence-mBHI-p3,0.9804395331243922,0.0028669511249030276
D4-e003Coalescence-mBHI-p5,0.3282110666810764,0.510466252909232
C2-e003Coalescence-mBHI-p5,0.06073824705500918,0.24774127230411172
B3-e004Assembly-mBHI-p7,0.2789562304117583,0.49801280062063613
B5-e004Assembly-mBHI-p7,0.2254771425483627,0.25948952676493403
D4-e003Coalescence-mBHI-p3,0.3437917432184157,0.4756916214119472
C4-e003GlycerolRevival-mBHI-p2,0.20085248027666702,0.8577249806051203
D10-e003Assembly-mGAM-p5,0.11467415973197884,0.6121233514352211
B2-e003Assembly-mBHI-p5,0.09655279368853345,0.1715147401086113
C3-e004Assembly-mBHI-p5,0.273543715551713,0.4842156710628394
B8-e003Assembly-mGAM-p5,0.2828724737922836,0.43732699767261446
F4-e004Assembly-epsilon-p5,0.30143510212903923,0.4421590380139643
C4-e003Coalescence-mGAM-p7,0.19257397600778128,0.9057020946470132
B12-e003Coalescence-mBHI-p3,0.9306482221982059,0.003321955003878976
D3-e004Assembly-mGAM-p7,0.27316578407003134,0.4981702870442203
C8-e003Assembly-mGAM-p3,0.28860023776072624,0.44148448409619856
C3-e003Coalescence-mGAM-p3,0.27034205122662924,0.8361086113266099
B4-e003Assembly-mBHI-p5,0.19348146547065817,0.8914736229635376
D4-e004Assembly-mGAM-p5,0.3005637090673295,0.45422808378588053
D3-e003Coalescence-Inoculumn-mBHI,0.7733663676645413,0.13854189294026378
C8-e003Assembly-mGAM-p5,0.28980449583918727,0.4484767261442979
C3-e003Coalescence-mBHI-p7,0.7032144169458553,0.2933727695888286
D11-e003Coalescence-mGAM-p5,0.3614962714795201,0.4150911559348332
A11-e003Coalescence-mGAM-p7,0.3644273208689074,0.4204472459270753
B8-e003Coalescence-mBHI-p5,0.8202161461147736,0.08643056633048875
B10-e003Assembly-mGAM-p5,0.18712223062790445,0.8561179208688906
C2-e003Coalescence-mGAM-p7,0.20486307143629093,0.9166749418153608
D3-e003Coalescence-mBHI-p5,0.7941168269750352,0.12092086889061288
B11-e003Coalescence-mGAM-p3,0.41573295147519723,0.42039914662529093
C4-e003Coalescence-mBHI-inoculumn-redo,0.19346957743434562,0.9896978277734677
B5-e003Assembly-mBHI-p5,0.3459058683670161,0.39449418153607446
D2-e003Coalescence-mBHI-p5,0.3118002809899492,0.36798952676493407
D8-e003Assembly-mGAM-p5,0.2925071868583163,0.4423840186190845
