,B3-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
D5-e003Coalescence-mGAM-p7,6253,20151
C5-e003Coalescence-mBHI-p5,6267,20644
C5-e003Coalescence-mGAM-p3,6285,20651
A3-e003Coalescence-mBHI-inoculumn-redo,5413,19407
D9-e003Assembly-mGAM-p5,4157,15695
B12-e003Coalescence-mGAM-p3,6276,20497
A11-e003Coalescence-mBHI-p7,5743,18515
A3-e003Coalescence-Inoculumn-mGAM,6152,20471
D10-e003Assembly-mGAM-p3,6014,20086
C3-e003Coalescence-mGAM-p5,6254,20687
C10-e003GlycerolRevival-mGAM-p2,5998,20127
D3-e003Assembly-mBHI-p5,6129,20697
A10-e003Coalescence-mGAM-p3,6256,20654
A9-e003Coalescence-mBHI-p3,6273,20726
A2-e003Coalescence-Inoculumn-mBHI,6003,20123
D3-e003Coalescence-mBHI-p7,6200,20707
C3-e003Coalescence-mBHI-p5,6201,20705
D11-e003Assembly-mGAM-p3,6241,19965
D2-e003Assembly-mBHI-p3,6164,20465
B3-e003Assembly-mBHI-p5,5905,20457
A9-e003Coalescence-mBHI-p5,6004,20467
D5-e003Coalescence-Inoculumn-mBHI,6233,20030
B2-e003Coalescence-mGAM-p3,5959,20475
C11-e003Coalescence-mGAM-p5,6279,20550
G4-e004Assembly-epsilon-p3,5930,19724
B3-e003Coalescence-Inoculumn-mBHI,6132,20690
A8-e003Coalescence-mBHI-p5,5897,19754
D5-e004Assembly-mGAM-p7,6207,20448
C2-e003Assembly-mBHI-p5,3440,12303
D9-e003Coalescence-mBHI-p3,4547,16723
D5-e003Assembly-mBHI-p5,5969,18581
A5-e003Coalescence-mBHI-p7,6121,19955
BG-Fecal,6174,20522
D2-e003Coalescence-mGAM-p5,6270,20470
B9-e003Assembly-mGAM-p5,3714,14025
D3-e003Coalescence-mGAM-p3,6283,20583
D9-e003Coalescence-mGAM-p3,6284,20638
D3-e003Coalescence-mGAM-p5,6289,20696
C10-e003Coalescence-mGAM-p3,6082,20164
A5-e003Coalescence-mBHI-inoculumn-redo,6132,19972
B11-e003Assembly-mGAM-p3,6250,20163
D2-e003Assembly-mBHI-p5,4964,17094
B9-e003Coalescence-mGAM-p7,6148,20687
B11-e003Coalescence-mGAM-p7,6280,20589
C3-e003Coalescence-Inoculumn-mGAM,6254,20708
B5-e003Coalescence-mBHI-p7,6262,20689
A3-e003Coalescence-mGAM-p7,6056,20620
D4-e003Coalescence-Inoculumn-mBHI,6286,20711
A4-e003Coalescence-mBHI-p5,5864,19702
B3-e003Coalescence-mBHI-p7,6109,20677
D10-e003Coalescence-mGAM-p7,6284,20698
C12-e003Coalescence-mGAM-p3,6269,20413
C11-e003Coalescence-mGAM-p3,6288,20709
D5-e004Assembly-mGAM-p3,6202,20461
A10-e003Coalescence-mBHI-p7,5428,18601
C10-e003Coalescence-mBHI-p7,6043,20020
B9-e003Coalescence-mBHI-p5,6173,20697
F4-e004Assembly-epsilon-p3,5899,19679
B10-e003Coalescence-mBHI-p3,6090,20446
C11-e003Coalescence-mBHI-p5,6258,20631
A2-e003Coalescence-mGAM-p7,6116,20333
C5-e003Assembly-mBHI-p3,5433,16118
E3-e004Assembly-mGAM-p5,6039,19949
C3-e003GlycerolRevival-mBHI-p2,6167,20689
D10-e003Coalescence-mGAM-p3,6283,20621
B10-e003Coalescence-mGAM-p7,6075,20319
C4-e004Assembly-mBHI-p3,3913,13175
A9-e003Coalescence-mBHI-p7,6258,20722
C2-e003Coalescence-Inoculumn-mGAM,6168,20462
B3-e003Coalescence-Inoculumn-mGAM,6293,20729
D11-e003Coalescence-mGAM-p7,6248,20294
D5-e003Coalescence-mGAM-p3,6270,20485
E4-e004Assembly-mGAM-p5,5506,18455
D2-e003Coalescence-Inoculumn-mBHI,6070,19418
B4-e003Coalescence-Inoculumn-mGAM,6253,20714
A10-e003Coalescence-mGAM-p7,5988,20066
B2-e003Assembly-mBHI-p3,5952,20077
F4-e004Assembly-epsilon-p7,5947,19707
D9-e003Coalescence-mBHI-p5,6050,20623
C4-e003Coalescence-Inoculumn-mGAM,6156,20470
D4-e003Coalescence-mGAM-p3,6284,20629
B9-e003Coalescence-mBHI-p7,6149,20683
A2-e003Coalescence-mGAM-p5,6146,20377
D11-e003Assembly-mGAM-p5,6220,19983
C3-e003Coalescence-mGAM-p7,6259,20677
B11-e003GlycerolRevival-mGAM-p2,6218,20006
B3-e003Coalescence-mGAM-p5,6147,20700
D9-e003Coalescence-mBHI-p7,6117,20657
B10-e003Assembly-mGAM-p3,5594,18641
D3-e004Assembly-mGAM-p5,6038,19991
C5-e003Coalescence-mBHI-p7,6281,20669
D12-e003Coalescence-mBHI-p3,5860,17909
D4-e004Assembly-mGAM-p7,5836,19452
C11-e003Coalescence-mGAM-p7,6284,20695
C11-e003Assembly-mGAM-p3,6249,20139
D10-e003Coalescence-mBHI-p7,6165,20353
C9-e003Coalescence-mBHI-p7,5859,19772
A2-e003Coalescence-mBHI-p3,2381,8590
B8-e003Coalescence-mGAM-p5,6258,20698
C3-e004Assembly-mBHI-p3,6023,19937
C11-e003Assembly-mGAM-p5,6245,19941
B10-e003GlycerolRevival-mGAM-p2,5081,17463
B3-e003Coalescence-mBHI-p5,6108,20701
C2-e003Coalescence-mBHI-inoculumn-redo,6234,20580
A8-e003Coalescence-mGAM-p7,6111,20303
C11-e003GlycerolRevival-mGAM-p2,6150,19534
B2-e003Coalescence-Inoculumn-mBHI,6136,20637
A11-e003Coalescence-mBHI-p5,6080,20085
C10-e003Coalescence-mGAM-p5,6220,20545
C4-e003Assembly-mBHI-p5,6123,20274
C9-e003Assembly-mGAM-p5,2954,11492
A5-e003Coalescence-Inoculumn-mGAM,6291,20710
A3-e003Coalescence-mBHI-p3,2391,10175
AG-Fecal,6135,20256
D4-e003Coalescence-Inoculumn-mGAM,5972,19967
A2-e003Coalescence-mBHI-p5,4303,15181
B5-e004Assembly-mBHI-p5,4637,15595
C5-e003Assembly-mBHI-p5,3393,8728
C10-e003Coalescence-mBHI-p5,5964,19833
B9-e003Coalescence-mBHI-p3,6116,20652
C3-e003Coalescence-mBHI-inoculumn-redo,6281,20719
e004-inoculumn-fecal-AR,5976,19877
B5-e003Coalescence-mGAM-p3,6283,20681
BK-Fecal,5845,19796
C3-e003Assembly-mBHI-p5,6104,20595
A5-e003Coalescence-mBHI-p3,3434,9035
C4-e004Assembly-mBHI-p7,3742,12545
C9-e003GlycerolRevival-mGAM-p2,6061,20659
F3-e004Assembly-epsilon-p5,5850,19458
C9-e003Coalescence-mGAM-p5,6175,20565
A2-e003Coalescence-mBHI-inoculumn-redo,6077,20189
C2-e003Coalescence-mGAM-p5,6060,19954
B8-e003GlycerolRevival-mGAM-p2,6123,20337
C8-e003Coalescence-mBHI-p5,6203,20501
B8-e003Coalescence-mGAM-p7,6284,20728
B4-e003Coalescence-Inoculumn-mBHI,6280,20722
D2-e003Coalescence-Inoculumn-mGAM,6290,20705
B8-e003Coalescence-mBHI-p7,6000,20480
B3-e004Assembly-mBHI-p3,6022,19976
e003-inoculumn-fecal-AE,3899,13214
D3-e003Coalescence-Inoculumn-mGAM,6289,20716
B11-e003Coalescence-mBHI-p3,6149,20686
C5-e003Coalescence-Inoculumn-mGAM,6274,20699
C4-e003Coalescence-mBHI-p5,6073,20043
G3-e004Assembly-epsilon-p5,5885,19651
BC-Fecal,6123,20168
e004-inoculumn-fecal-BE,6175,20362
BA-Fecal,6062,20107
e003-inoculumn-fecal-AF,5721,17485
A11-e003Coalescence-mBHI-p3,6287,20692
A4-e003Coalescence-Inoculumn-mGAM,6194,20501
B4-e003Coalescence-mBHI-p3,6186,20409
A5-e003Coalescence-Inoculumn-mBHI,5144,15238
A9-e003Coalescence-mGAM-p5,6267,20721
C10-e003Coalescence-mGAM-p7,6251,20602
F3-e004Assembly-epsilon-p7,4858,16583
A11-e003Coalescence-mGAM-p3,6283,20701
C10-e003Coalescence-mBHI-p3,6139,20427
D2-e003Coalescence-mBHI-p3,6187,19657
C5-e003GlycerolRevival-mBHI-p2,5088,14798
H5-e003Coalescence-mBHI-p5_S40,6191,19173
E2-e003Coalescence-mGAM-p7_S145,6075,20275
G5-e003Coalescence-mBHI-p7_S124,6256,20483
H111-e003Coalescence-mGAM-p7_S188,6199,19505
H4-e003Coalescence-mGAM-p7_S183,6189,19442
F5-e003Coalescence-mGAM-p5_S64,6235,19893
F5-e003Coalescence-mGAM-p7_S160,6244,20132
F8-e003Coalescence-mBHI-p3_S117,6125,20666
H3-e003Coalescence-mBHI-p3_S46,6293,20719
H2-e003Coalescence-mBHI-p7_S133,6143,19833
E5-e003Coalescence-mBHI-p3_S12,6062,18826
F100-e003Coalescence-mGAM-p7_S163,6099,20670
F9-e003Coalescence-mBHI-p5_S18,5974,20652
H3-e003Coalescence-mBHI-p7_S134,6197,20426
E3-e003Coalescence-mGAM-p3_S58,5701,20209
G4-e003Coalescence-mBHI-p5_S27,6121,20202
E8-e003Coalescence-mBHI-p5_S5,6071,20309
G2-e003Coalescence-mBHI-p3_S33,2499,9453
E9-e003Coalescence-mBHI-p5_S6,6014,20634
H111-e003Coalescence-mBHI-p3_S144,6168,19364
G111-e003Coalescence-mGAM-p5_S80,6216,19505
G100-e003Coalescence-mGAM-p3_S179,5298,18138
F111-e003Coalescence-mGAM-p5_S68,6074,18716
G111-e003Coalescence-mBHI-p5_S32,6225,20524
G5-e003Coalescence-mBHI-p3_S36,6199,20076
H2-e003Coalescence-mGAM-p7_S181,6221,19683
H9-e003Coalescence-mGAM-p3_S190,6185,19225
E3-e003Coalescence-mBHI-p3_S10,4806,18474
H2-e003Coalescence-mGAM-p5_S85,5885,17765
G8-e003Coalescence-mGAM-p3_S177,6228,20593
F2-e003Coalescence-mGAM-p7_S157,5974,20643
H3-e003Coalescence-mGAM-p3_S94,6228,19806
H4-e003Coalescence-mGAM-p3_S95,6197,19515
E5-e003Coalescence-mBHI-p7_S100,6098,19204
F3-e003Coalescence-mGAM-p3_S70,5931,20604
E100-e003Coalescence-mBHI-p7_S103,6000,20180
F9-e003Coalescence-mGAM-p5_S66,5981,20660
G111-e003Coalescence-mGAM-p7_S176,4917,13389
H100-e003Coalescence-mGAM-p7_S187,6145,19193
E100-e003Coalescence-mGAM-p3_S155,6190,20516
E3-e003Coalescence-mGAM-p5_S50,6056,20679
F5-e003Coalescence-mGAM-p3_S72,6237,19861
E9-e003Coalescence-mBHI-p7_S102,6098,20673
E5-e003Coalescence-mBHI-p5_S4,6026,18410
F111-e003Coalescence-mGAM-p7_S164,5940,18048
E111-e003Coalescence-mBHI-p5_S8,6144,20337
H100-e003Coalescence-mBHI-p5_S43,6259,20602
F2-e003Coalescence-mGAM-p5_S61,6096,20696
F5-e003Coalescence-mBHI-p5_S16,6234,20664
F8-e003Coalescence-mGAM-p5_S65,6144,20650
H8-e003Coalescence-mBHI-p7_S137,6222,20472
G9-e003Coalescence-mGAM-p5_S78,6184,20664
E2-e003Coalescence-mBHI-p5_S1,3298,11851
E2-e003Coalescence-mBHI-p3_S9,3162,11292
G8-e003Coalescence-mGAM-p5_S77,6068,20275
G3-e003Coalescence-mBHI-p3_S34,6218,20582
G100-e003Coalescence-mBHI-p5_S31,5972,20106
F9-e003Coalescence-mBHI-p3_S118,3775,15232
E111-e003Coalescence-mBHI-p3_S108,6123,20058
F8-e003Coalescence-mGAM-p3_S165,3203,12558
G3-e003Coalescence-mBHI-p5_S26,6243,20718
G5-e003Coalescence-mBHI-p5_S28,6266,20466
H111-e003Coalescence-mGAM-p5_S92,6188,19344
G4-e003Coalescence-mBHI-p3_S35,6015,19846
H9-e003Coalescence-mGAM-p5_S90,6158,19397
H2-e003Coalescence-mBHI-p3_S45,6069,19047
E8-e003Coalescence-mBHI-p7_S101,6223,20597
E4-e003Coalescence-mBHI-p5_S3,6070,20203
H2-e003Coalescence-mGAM-p3_S93,6206,19519
E4-e003Coalescence-mGAM-p5_S51,6136,20328
G9-e003Coalescence-mGAM-p7_S174,6079,20439
F2-e003Coalescence-mBHI-p3_S21,2850,12698
E8-e003Coalescence-mGAM-p3_S153,6198,20462
G111-e003Coalescence-mGAM-p3_S180,6252,20189
G5-e003Coalescence-mGAM-p3_S84,6234,20014
H8-e003Coalescence-mBHI-p5_S41,6218,20517
E100-e003Coalescence-mBHI-p5_S7,6039,20188
G100-e003Coalescence-mGAM-p7_S175,6007,20096
F9-e003Coalescence-mGAM-p7_S162,5912,20515
F8-e003Coalescence-mGAM-p7_S161,6044,20687
F3-e003Coalescence-mBHI-p3_S22,6020,20677
G3-e003Coalescence-mBHI-p7_S122,6211,20710
G5-e003Coalescence-mGAM-p5_S76,6216,19705
G5-e003Coalescence-mGAM-p7_S172,6212,19424
G4-e003Coalescence-mGAM-p5_S75,6123,20154
G8-e003Coalescence-mBHI-p3_S129,6132,20366
E5-e003Coalescence-mGAM-p3_S60,6209,19485
G2-e003Coalescence-mGAM-p5_S73,6157,20341
E5-e003Coalescence-mGAM-p7_S148,6217,19572
H9-e003Coalescence-mGAM-p7_S186,6118,19571
E100-e003Coalescence-mGAM-p5_S55,6086,20345
E8-e003Coalescence-mGAM-p5_S53,6039,20256
H5-e003Coalescence-mGAM-p3_S96,6205,19381
G4-e003Coalescence-mGAM-p3_S83,6201,20516
F4-e003Coalescence-mBHI-p7_S111,6163,20647
H3-e003Coalescence-mGAM-p7_S182,6237,20031
H5-e003Coalescence-mGAM-p5_S88,6203,19380
F4-e003Coalescence-mGAM-p5_S63,6163,20622
G4-e003Coalescence-mGAM-p7_S171,6085,20144
H8-e003Coalescence-mGAM-p5_S89,6199,20321
F3-e003Coalescence-mBHI-p5_S14,6039,20669
F100-e003Coalescence-mBHI-p7_S115,6261,20707
E3-e003Coalescence-mGAM-p7_S146,5964,20662
F100-e003Coalescence-mGAM-p3_S167,5919,20543
G100-e003Coalescence-mBHI-p3_S131,5992,20202
G4-e003Coalescence-mBHI-p7_S123,6195,20336
E9-e003Coalescence-mGAM-p3_S154,6220,20723
F3-e003Coalescence-mGAM-p5_S62,6009,20669
H4-e003Coalescence-mBHI-p7_S135,6181,20194
G111-e003Coalescence-mBHI-p7_S128,5587,18902
H3-e003Coalescence-mBHI-p5_S38,6265,20687
G3-e003Coalescence-mGAM-p3_S82,6164,20423
F111-e003Coalescence-mGAM-p3_S168,6104,19144
F3-e003Coalescence-mGAM-p7_S158,5805,20578
F8-e003Coalescence-mBHI-p7_S113,5927,20522
H4-e003Coalescence-mBHI-p3_S47,6260,20546
F3-e003Coalescence-mBHI-p7_S110,5574,19912
F100-e003Coalescence-mGAM-p5_S67,5987,20407
G8-e003Coalescence-mBHI-p7_S125,5818,19787
F4-e003Coalescence-mBHI-p5_S15,6169,20607
H111-e003Coalescence-mBHI-p5_S44,6163,19141
E111-e003Coalescence-mBHI-p7_S104,6268,20647
E2-e003Coalescence-mGAM-p3_S57,6084,20304
F2-e003Coalescence-mBHI-p5_S13,2061,9417
F4-e003Coalescence-mBHI-p3_S23,6167,20377
F2-e003Coalescence-mGAM-p3_S69,5906,20582
E9-e003Coalescence-mGAM-p5_S54,6201,20689
G3-e003Coalescence-mGAM-p5_S74,6243,20697
E111-e003Coalescence-mGAM-p5_S56,6227,19786
G100-e003Coalescence-mGAM-p5_S79,6126,20415
H100-e003Coalescence-mGAM-p5_S91,6166,19811
G9-e003Coalescence-mBHI-p3_S130,5964,20259
E4-e003Coalescence-mGAM-p7_S147,6208,20528
E4-e003Coalescence-mGAM-p3_S59,6060,19980
H4-e003Coalescence-mBHI-p5_S39,6258,20364
F4-e003Coalescence-mGAM-p3_S71,6228,20593
H100-e003Coalescence-mBHI-p7_S139,6258,20613
G8-e003Coalescence-mBHI-p5_S29,6115,20408
G2-e003Coalescence-mBHI-p5_S25,3651,12645
G8-e003Coalescence-mGAM-p7_S173,6112,20363
E4-e003Coalescence-mBHI-p3_S11,2344,8485
E2-e003Coalescence-mGAM-p5_S49,6077,20293
H9-e003Coalescence-mBHI-p5_S42,5970,20647
H111-e003Coalescence-mGAM-p3_S192,6209,19417
F5-e003Coalescence-mBHI-p3_S24,6283,20692
E8-e003Coalescence-mBHI-p3_S105,5940,20083
E8-e003Coalescence-mGAM-p7_S149,6077,20290
H5-e003Coalescence-mBHI-p7_S136,6058,18390
G9-e003Coalescence-mBHI-p5_S30,6116,20434
F111-e003Coalescence-mBHI-p7_S116,6174,20619
F5-e003Coalescence-mBHI-p7_S112,6137,20422
F4-e003Coalescence-mGAM-p7_S159,6249,20648
F111-e003Coalescence-mBHI-p3_S120,5926,20562
H3-e003Coalescence-mGAM-p5_S86,6234,19773
E4-e003Coalescence-mBHI-p7_S99,6123,20387
H4-e003Coalescence-mGAM-p5_S87,6193,19333
E100-e003Coalescence-mGAM-p7_S151,6055,20288
G9-e003Coalescence-mGAM-p3_S178,6252,20718
H9-e003Coalescence-mBHI-p7_S138,5915,20474
H8-e003Coalescence-mGAM-p7_S185,6255,20408
G2-e003Coalescence-mGAM-p3_S81,6170,20467
F111-e003Coalescence-mBHI-p5_S20,5710,20200
F8-e003Coalescence-mBHI-p5_S17,6128,20683
G100-e003Coalescence-mBHI-p7_S127,5779,19223
E5-e003Coalescence-mGAM-p5_S52,6204,19442
