,C4-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
C4-e004Assembly-mBHI-p5,2500,22613
D9-e003Coalescence-mGAM-p7,3116,26606
D4-e003Coalescence-mBHI-p7,3110,26538
D8-e003Assembly-mGAM-p3,2976,26068
E4-e004Assembly-mGAM-p7,2910,25121
E3-e004Assembly-mGAM-p3,2964,25951
B10-e003Coalescence-mGAM-p3,3095,26614
A9-e003Coalescence-mGAM-p7,3055,26285
D5-e004Assembly-mGAM-p5,1572,13961
B5-e003Coalescence-Inoculumn-mGAM,3111,26629
D10-e003Coalescence-mBHI-p5,2899,25529
D5-e003Coalescence-mBHI-p3,3089,25987
C5-e003Coalescence-mBHI-p3,2734,21804
D9-e003Coalescence-mGAM-p5,3120,26631
C9-e003Coalescence-mBHI-p3,3031,26529
D10-e003Coalescence-mGAM-p5,3123,26662
C8-e003Coalescence-mBHI-p7,2275,22063
B11-e003Assembly-mGAM-p5,3103,25997
G3-e004Assembly-epsilon-p7,2710,24366
B4-e003Coalescence-mGAM-p5,3068,26626
D4-e003Coalescence-mGAM-p5,3117,26374
C3-e004Assembly-mBHI-p7,2910,25694
B5-e003Coalescence-mGAM-p5,3117,26507
BB-Fecal,1779,16310
B5-e003Coalescence-Inoculumn-mBHI,3087,26409
G3-e004Assembly-epsilon-p3,2879,25529
C2-e003Coalescence-mGAM-p3,2946,25982
B5-e003Coalescence-mGAM-p7,3113,26339
D8-e003Coalescence-mBHI-p5,3098,26511
E5-e004Assembly-mGAM-p7,2617,23335
C10-e003Assembly-mGAM-p3,2891,25800
B10-e003Coalescence-mBHI-p5,3009,26355
D5-e003Coalescence-Inoculumn-mGAM,3123,26690
B3-e004Assembly-mBHI-p5,2892,25626
B5-e003Coalescence-mBHI-p3,3122,26660
G4-e004Assembly-epsilon-p5,2915,25209
C4-e003Coalescence-mGAM-p5,3033,26438
C5-e003Coalescence-mGAM-p7,3108,26230
C5-e003Coalescence-mBHI-inoculumn-redo,3121,26679
A10-e003Coalescence-mBHI-p5,1929,18843
BF-Fecal,2169,20882
AM-Fecal,2310,20677
B8-e003Assembly-mGAM-p3,2940,25843
A4-e003Coalescence-mGAM-p5,3092,25974
D5-e003Coalescence-mBHI-p5,3085,26648
D3-e003Assembly-mBHI-p3,2997,25996
D4-e003Coalescence-mGAM-p7,3107,26180
A8-e003Coalescence-mBHI-p7,3017,26233
e003-inoculumn-fecal-AC,2877,25265
E3-e004Assembly-mGAM-p7,2679,24285
B9-e003GlycerolRevival-mGAM-p2,2842,25078
C4-e003Coalescence-mGAM-p3,3088,26646
B2-e003Coalescence-Inoculumn-mGAM,3064,26383
D5-e003Coalescence-mGAM-p7,3104,25993
C5-e003Coalescence-mBHI-p5,3110,26593
C5-e003Coalescence-mGAM-p3,3123,26578
A3-e003Coalescence-mBHI-inoculumn-redo,2764,24309
D9-e003Assembly-mGAM-p5,2166,19415
B12-e003Coalescence-mGAM-p3,3108,26409
A11-e003Coalescence-mBHI-p7,2810,23762
A3-e003Coalescence-Inoculumn-mGAM,3027,26334
D10-e003Assembly-mGAM-p3,2907,26037
C3-e003Coalescence-mGAM-p5,3102,26672
C10-e003GlycerolRevival-mGAM-p2,2934,26103
D3-e003Assembly-mBHI-p5,3014,26015
A10-e003Coalescence-mGAM-p3,3096,26618
A9-e003Coalescence-mBHI-p3,3099,26585
A2-e003Coalescence-Inoculumn-mBHI,2924,25958
D3-e003Coalescence-mBHI-p7,3027,26103
C3-e003Coalescence-mBHI-p5,3018,26174
D11-e003Assembly-mGAM-p3,3092,25770
D2-e003Assembly-mBHI-p3,3045,26361
B3-e003Assembly-mBHI-p5,2929,25588
A9-e003Coalescence-mBHI-p5,2970,25867
D5-e003Coalescence-Inoculumn-mBHI,3094,25854
B2-e003Coalescence-mGAM-p3,2943,25725
C11-e003Coalescence-mGAM-p5,3119,26482
G4-e004Assembly-epsilon-p3,2940,25326
B3-e003Coalescence-Inoculumn-mBHI,3004,26038
A8-e003Coalescence-mBHI-p5,2895,25448
D5-e004Assembly-mGAM-p7,3060,26343
C2-e003Assembly-mBHI-p5,1613,15820
D9-e003Coalescence-mBHI-p3,2316,20339
D5-e003Assembly-mBHI-p5,2951,24034
A5-e003Coalescence-mBHI-p7,3044,25733
BG-Fecal,3053,26325
D2-e003Coalescence-mGAM-p5,3113,26374
B9-e003Assembly-mGAM-p5,1853,17351
D3-e003Coalescence-mGAM-p3,3117,26508
D9-e003Coalescence-mGAM-p3,3114,26531
D3-e003Coalescence-mGAM-p5,3120,26644
C10-e003Coalescence-mGAM-p3,2934,26093
A5-e003Coalescence-mBHI-inoculumn-redo,3040,25721
B11-e003Assembly-mGAM-p3,3096,26021
D2-e003Assembly-mBHI-p5,2351,21952
B9-e003Coalescence-mGAM-p7,3015,26038
B11-e003Coalescence-mGAM-p7,3117,26483
C3-e003Coalescence-Inoculumn-mGAM,3085,26561
B5-e003Coalescence-mBHI-p7,3075,26380
A3-e003Coalescence-mGAM-p7,2991,25966
D4-e003Coalescence-Inoculumn-mBHI,3121,26684
A4-e003Coalescence-mBHI-p5,2864,25521
B3-e003Coalescence-mBHI-p7,3006,26033
D10-e003Coalescence-mGAM-p7,3120,26657
C12-e003Coalescence-mGAM-p3,3106,26310
C11-e003Coalescence-mGAM-p3,3121,26676
D5-e004Assembly-mGAM-p3,3058,26337
A10-e003Coalescence-mBHI-p7,2562,23906
C10-e003Coalescence-mBHI-p7,2910,25904
B9-e003Coalescence-mBHI-p5,3018,26058
F4-e004Assembly-epsilon-p3,2923,25260
B10-e003Coalescence-mBHI-p3,3016,26453
C11-e003Coalescence-mBHI-p5,3113,26656
A2-e003Coalescence-mGAM-p7,3005,26156
C5-e003Assembly-mBHI-p3,2696,20463
E3-e004Assembly-mGAM-p5,2915,25688
C3-e003GlycerolRevival-mBHI-p2,3031,26221
D10-e003Coalescence-mGAM-p3,3117,26571
B10-e003Coalescence-mGAM-p7,3009,26398
C4-e004Assembly-mBHI-p3,1905,16793
A9-e003Coalescence-mBHI-p7,3063,26259
C2-e003Coalescence-Inoculumn-mGAM,3039,26349
B3-e003Coalescence-Inoculumn-mGAM,2993,26009
D11-e003Coalescence-mGAM-p7,3101,26133
D5-e003Coalescence-mGAM-p3,3107,26361
E4-e004Assembly-mGAM-p5,2682,23665
D2-e003Coalescence-Inoculumn-mBHI,3001,24970
B4-e003Coalescence-Inoculumn-mGAM,3079,26594
A10-e003Coalescence-mGAM-p7,2921,25855
B2-e003Assembly-mBHI-p3,2907,25821
F4-e004Assembly-epsilon-p7,2956,25288
D9-e003Coalescence-mBHI-p5,2982,25897
C4-e003Coalescence-Inoculumn-mGAM,3123,26690
D4-e003Coalescence-mGAM-p3,3121,26562
B9-e003Coalescence-mBHI-p7,2993,26005
A2-e003Coalescence-mGAM-p5,3035,26245
D11-e003Assembly-mGAM-p5,3091,25658
C3-e003Coalescence-mGAM-p7,3119,26675
B11-e003GlycerolRevival-mGAM-p2,3086,25767
B3-e003Coalescence-mGAM-p5,3014,26026
D9-e003Coalescence-mBHI-p7,3001,25966
B10-e003Assembly-mGAM-p3,2634,24058
D3-e004Assembly-mGAM-p5,2917,25727
C5-e003Coalescence-mBHI-p7,3115,26628
D12-e003Coalescence-mBHI-p3,2921,22832
D4-e004Assembly-mGAM-p7,2886,24936
C11-e003Coalescence-mGAM-p7,3116,26662
C11-e003Assembly-mGAM-p3,3103,25970
D10-e003Coalescence-mBHI-p7,3059,26336
C9-e003Coalescence-mBHI-p7,2816,25652
A2-e003Coalescence-mBHI-p3,1150,10886
B8-e003Coalescence-mGAM-p5,3114,26634
C3-e004Assembly-mBHI-p3,2909,25696
C11-e003Assembly-mGAM-p5,3089,25766
B10-e003GlycerolRevival-mGAM-p2,2394,22643
B3-e003Coalescence-mBHI-p5,2997,26027
C2-e003Coalescence-mBHI-inoculumn-redo,3058,26566
A8-e003Coalescence-mGAM-p7,3010,26139
C11-e003GlycerolRevival-mGAM-p2,3028,25314
B2-e003Coalescence-Inoculumn-mBHI,2996,26114
A11-e003Coalescence-mBHI-p5,3009,25832
C10-e003Coalescence-mGAM-p5,3068,26579
C4-e003Assembly-mBHI-p5,2996,26271
C9-e003Assembly-mGAM-p5,1599,14138
A5-e003Coalescence-Inoculumn-mGAM,3123,26662
A3-e003Coalescence-mBHI-p3,1348,12608
AG-Fecal,3022,25960
D4-e003Coalescence-Inoculumn-mGAM,2987,25761
A2-e003Coalescence-mBHI-p5,2090,19488
B5-e004Assembly-mBHI-p5,2277,20074
C5-e003Assembly-mBHI-p5,1571,11105
C10-e003Coalescence-mBHI-p5,2858,25590
B9-e003Coalescence-mBHI-p3,3003,26014
C3-e003Coalescence-mBHI-inoculumn-redo,3116,26658
e004-inoculumn-fecal-AR,2922,25629
B5-e003Coalescence-mGAM-p3,3114,26636
BK-Fecal,2929,25192
C3-e003Assembly-mBHI-p5,3003,26010
A5-e003Coalescence-mBHI-p3,1657,12038
C4-e004Assembly-mBHI-p7,1741,15998
C9-e003GlycerolRevival-mGAM-p2,2976,25933
F3-e004Assembly-epsilon-p5,2868,25079
C9-e003Coalescence-mGAM-p5,3090,26600
A2-e003Coalescence-mBHI-inoculumn-redo,2966,25982
C2-e003Coalescence-mGAM-p5,2943,25788
B8-e003GlycerolRevival-mGAM-p2,2994,26177
C8-e003Coalescence-mBHI-p5,3048,26406
B8-e003Coalescence-mGAM-p7,3069,26411
B4-e003Coalescence-Inoculumn-mBHI,3099,26643
D2-e003Coalescence-Inoculumn-mGAM,3123,26655
B8-e003Coalescence-mBHI-p7,2969,25862
B3-e004Assembly-mBHI-p3,2902,25728
e003-inoculumn-fecal-AE,1776,17331
D3-e003Coalescence-Inoculumn-mGAM,3120,26676
B11-e003Coalescence-mBHI-p3,3004,26024
C5-e003Coalescence-Inoculumn-mGAM,3117,26658
C4-e003Coalescence-mBHI-p5,2946,25884
G3-e004Assembly-epsilon-p5,2825,25290
BC-Fecal,3019,26032
e004-inoculumn-fecal-BE,3037,26185
BA-Fecal,2982,25716
e003-inoculumn-fecal-AF,2814,22391
A11-e003Coalescence-mBHI-p3,3121,26635
A4-e003Coalescence-Inoculumn-mGAM,3056,26401
B4-e003Coalescence-mBHI-p3,3047,26380
A5-e003Coalescence-Inoculumn-mBHI,2548,19570
A9-e003Coalescence-mGAM-p5,3098,26628
C10-e003Coalescence-mGAM-p7,3073,26646
F3-e004Assembly-epsilon-p7,2288,21369
A11-e003Coalescence-mGAM-p3,3118,26664
C10-e003Coalescence-mBHI-p3,2992,26417
D2-e003Coalescence-mBHI-p3,3057,25463
C5-e003GlycerolRevival-mBHI-p2,2530,18636
H5-e003Coalescence-mBHI-p5_S40,3069,24892
E2-e003Coalescence-mGAM-p7_S145,2981,26098
G5-e003Coalescence-mBHI-p7_S124,3105,26378
H111-e003Coalescence-mGAM-p7_S188,3083,25161
H4-e003Coalescence-mGAM-p7_S183,3080,25007
F5-e003Coalescence-mGAM-p5_S64,3099,25677
F5-e003Coalescence-mGAM-p7_S160,3102,25947
F8-e003Coalescence-mBHI-p3_S117,3019,26245
H3-e003Coalescence-mBHI-p3_S46,3120,26652
H2-e003Coalescence-mBHI-p7_S133,3069,25635
E5-e003Coalescence-mBHI-p3_S12,2985,24451
F100-e003Coalescence-mGAM-p7_S163,2992,26082
F9-e003Coalescence-mBHI-p5_S18,2974,25864
H3-e003Coalescence-mBHI-p7_S134,3084,26121
E3-e003Coalescence-mGAM-p3_S58,2858,25217
G4-e003Coalescence-mBHI-p5_S27,2952,26157
E8-e003Coalescence-mBHI-p5_S5,2978,26114
G2-e003Coalescence-mBHI-p3_S33,1130,12117
E9-e003Coalescence-mBHI-p5_S6,3009,26026
H111-e003Coalescence-mBHI-p3_S144,3076,24970
G111-e003Coalescence-mGAM-p5_S80,3087,25250
G100-e003Coalescence-mGAM-p3_S179,2507,23483
F111-e003Coalescence-mGAM-p5_S68,3005,24376
G111-e003Coalescence-mBHI-p5_S32,3063,26532
G5-e003Coalescence-mBHI-p3_S36,3077,25838
H2-e003Coalescence-mGAM-p7_S181,3082,25448
H9-e003Coalescence-mGAM-p3_S190,3057,24941
E3-e003Coalescence-mBHI-p3_S10,2511,23011
H2-e003Coalescence-mGAM-p5_S85,2911,23110
G8-e003Coalescence-mGAM-p3_S177,3049,26521
F2-e003Coalescence-mGAM-p7_S157,2976,25895
H3-e003Coalescence-mGAM-p3_S94,3097,25584
H4-e003Coalescence-mGAM-p3_S95,3083,25164
E5-e003Coalescence-mBHI-p7_S100,2996,24911
F3-e003Coalescence-mGAM-p3_S70,2943,25832
E100-e003Coalescence-mBHI-p7_S103,2925,25983
F9-e003Coalescence-mGAM-p5_S66,2972,25928
G111-e003Coalescence-mGAM-p7_S176,2423,17126
H100-e003Coalescence-mGAM-p7_S187,3050,24925
E100-e003Coalescence-mGAM-p3_S155,3025,26470
E3-e003Coalescence-mGAM-p5_S50,2989,25981
F5-e003Coalescence-mGAM-p3_S72,3096,25628
E9-e003Coalescence-mBHI-p7_S102,3007,26093
E5-e003Coalescence-mBHI-p5_S4,2974,24043
F111-e003Coalescence-mGAM-p7_S164,2928,23624
E111-e003Coalescence-mBHI-p5_S8,3033,26143
H100-e003Coalescence-mBHI-p5_S43,3092,26604
F2-e003Coalescence-mGAM-p5_S61,3001,26023
F5-e003Coalescence-mBHI-p5_S16,3068,26285
F8-e003Coalescence-mGAM-p5_S65,3050,26499
H8-e003Coalescence-mBHI-p7_S137,3089,26352
G9-e003Coalescence-mGAM-p5_S78,3044,26543
E2-e003Coalescence-mBHI-p5_S1,1540,15118
E2-e003Coalescence-mBHI-p3_S9,1488,14564
G8-e003Coalescence-mGAM-p5_S77,2974,26111
G3-e003Coalescence-mBHI-p3_S34,3053,26550
G100-e003Coalescence-mBHI-p5_S31,2876,26012
F9-e003Coalescence-mBHI-p3_S118,2036,18735
E111-e003Coalescence-mBHI-p3_S108,3014,25792
F8-e003Coalescence-mGAM-p3_S165,1620,15804
G3-e003Coalescence-mBHI-p5_S26,3072,26524
G5-e003Coalescence-mBHI-p5_S28,3112,26370
H111-e003Coalescence-mGAM-p5_S92,3078,25045
G4-e003Coalescence-mBHI-p3_S35,2865,25650
H9-e003Coalescence-mGAM-p5_S90,3043,25089
H2-e003Coalescence-mBHI-p3_S45,2993,24726
E8-e003Coalescence-mBHI-p7_S101,3083,26494
E4-e003Coalescence-mBHI-p5_S3,2905,26160
H2-e003Coalescence-mGAM-p3_S93,3082,25267
E4-e003Coalescence-mGAM-p5_S51,2943,26326
G9-e003Coalescence-mGAM-p7_S174,3032,26471
F2-e003Coalescence-mBHI-p3_S21,1600,15508
E8-e003Coalescence-mGAM-p3_S153,3014,26481
G111-e003Coalescence-mGAM-p3_S180,3101,26073
G5-e003Coalescence-mGAM-p3_S84,3103,25769
H8-e003Coalescence-mBHI-p5_S41,3082,26355
E100-e003Coalescence-mBHI-p5_S7,2912,25970
G100-e003Coalescence-mGAM-p7_S175,2857,26060
F9-e003Coalescence-mGAM-p7_S162,2930,25695
F8-e003Coalescence-mGAM-p7_S161,3007,26002
F3-e003Coalescence-mBHI-p3_S22,2972,25916
G3-e003Coalescence-mBHI-p7_S122,3030,26317
G5-e003Coalescence-mGAM-p5_S76,3089,25452
G5-e003Coalescence-mGAM-p7_S172,3088,25121
G4-e003Coalescence-mGAM-p5_S75,2940,26127
G8-e003Coalescence-mBHI-p3_S129,2976,26250
E5-e003Coalescence-mGAM-p3_S60,3088,25233
G2-e003Coalescence-mGAM-p5_S73,2946,26372
E5-e003Coalescence-mGAM-p7_S148,3080,25327
H9-e003Coalescence-mGAM-p7_S186,3034,25276
E100-e003Coalescence-mGAM-p5_S55,2968,26157
E8-e003Coalescence-mGAM-p5_S53,2964,26059
H5-e003Coalescence-mGAM-p3_S96,3076,25112
G4-e003Coalescence-mGAM-p3_S83,2990,26595
F4-e003Coalescence-mBHI-p7_S111,3039,26568
H3-e003Coalescence-mGAM-p7_S182,3099,25831
H5-e003Coalescence-mGAM-p5_S88,3080,25107
F4-e003Coalescence-mGAM-p5_S63,3041,26513
G4-e003Coalescence-mGAM-p7_S171,2904,26180
H8-e003Coalescence-mGAM-p5_S89,3094,26167
F3-e003Coalescence-mBHI-p5_S14,2991,25902
F100-e003Coalescence-mBHI-p7_S115,3097,26617
E3-e003Coalescence-mGAM-p7_S146,2969,25916
F100-e003Coalescence-mGAM-p3_S167,2916,25793
G100-e003Coalescence-mBHI-p3_S131,2930,25980
G4-e003Coalescence-mBHI-p7_S123,2979,26334
E9-e003Coalescence-mGAM-p3_S154,3048,26506
F3-e003Coalescence-mGAM-p5_S62,2982,25931
H4-e003Coalescence-mBHI-p7_S135,3081,26062
G111-e003Coalescence-mBHI-p7_S128,2653,24501
H3-e003Coalescence-mBHI-p5_S38,3099,26416
G3-e003Coalescence-mGAM-p3_S82,3016,26407
F111-e003Coalescence-mGAM-p3_S168,3028,24777
F3-e003Coalescence-mGAM-p7_S158,2943,25676
F8-e003Coalescence-mBHI-p7_S113,2949,25815
H4-e003Coalescence-mBHI-p3_S47,3112,26450
F3-e003Coalescence-mBHI-p7_S110,2771,24859
F100-e003Coalescence-mGAM-p5_S67,2946,26038
G8-e003Coalescence-mBHI-p7_S125,2830,25491
F4-e003Coalescence-mBHI-p5_S15,3070,26586
H111-e003Coalescence-mBHI-p5_S44,3068,24738
E111-e003Coalescence-mBHI-p7_S104,3115,26594
E2-e003Coalescence-mGAM-p3_S57,2984,26127
F2-e003Coalescence-mBHI-p5_S13,1130,11574
F4-e003Coalescence-mBHI-p3_S23,3025,26363
F2-e003Coalescence-mGAM-p3_S69,2945,25799
E9-e003Coalescence-mGAM-p5_S54,3080,26549
G3-e003Coalescence-mGAM-p5_S74,3079,26640
E111-e003Coalescence-mGAM-p5_S56,3094,25521
G100-e003Coalescence-mGAM-p5_S79,2968,26539
H100-e003Coalescence-mGAM-p5_S91,3042,25619
G9-e003Coalescence-mBHI-p3_S130,2917,26173
E4-e003Coalescence-mGAM-p7_S147,3030,26627
E4-e003Coalescence-mGAM-p3_S59,2912,25886
H4-e003Coalescence-mBHI-p5_S39,3110,26238
F4-e003Coalescence-mGAM-p3_S71,3065,26621
H100-e003Coalescence-mBHI-p7_S139,3113,26620
G8-e003Coalescence-mBHI-p5_S29,2991,26284
G2-e003Coalescence-mBHI-p5_S25,1613,16368
G8-e003Coalescence-mGAM-p7_S173,2993,26204
E4-e003Coalescence-mBHI-p3_S11,1019,10786
E2-e003Coalescence-mGAM-p5_S49,2984,26126
H9-e003Coalescence-mBHI-p5_S42,2972,25832
H111-e003Coalescence-mGAM-p3_S192,3079,25120
F5-e003Coalescence-mBHI-p3_S24,3117,26597
E8-e003Coalescence-mBHI-p3_S105,2916,25822
E8-e003Coalescence-mGAM-p7_S149,2991,26115
H5-e003Coalescence-mBHI-p7_S136,3002,23920
G9-e003Coalescence-mBHI-p5_S30,3032,26475
F111-e003Coalescence-mBHI-p7_S116,3049,26142
F5-e003Coalescence-mBHI-p7_S112,3031,26050
F4-e003Coalescence-mGAM-p7_S159,3077,26663
F111-e003Coalescence-mBHI-p3_S120,2951,25759
H3-e003Coalescence-mGAM-p5_S86,3093,25543
E4-e003Coalescence-mBHI-p7_S99,2938,26471
H4-e003Coalescence-mGAM-p5_S87,3075,24976
E100-e003Coalescence-mGAM-p7_S151,2970,26108
G9-e003Coalescence-mGAM-p3_S178,3090,26608
H9-e003Coalescence-mBHI-p7_S138,2934,25632
H8-e003Coalescence-mGAM-p7_S185,3109,26246
G2-e003Coalescence-mGAM-p3_S81,3021,26596
F111-e003Coalescence-mBHI-p5_S20,2856,25179
F8-e003Coalescence-mBHI-p5_S17,3022,26209
G100-e003Coalescence-mBHI-p7_S127,2690,24916
E5-e003Coalescence-mGAM-p5_S52,3082,25181
