,A2-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
D3-e003Coalescence-mGAM-p5,8024,2774
C10-e003Coalescence-mGAM-p3,7944,2637
A5-e003Coalescence-mBHI-inoculumn-redo,7777,2695
B11-e003Assembly-mGAM-p3,7863,2706
D2-e003Assembly-mBHI-p5,5964,2239
B9-e003Coalescence-mGAM-p7,7818,2736
B11-e003Coalescence-mGAM-p7,8039,2779
C3-e003Coalescence-Inoculumn-mGAM,8063,2778
B5-e003Coalescence-mBHI-p7,7978,2779
A3-e003Coalescence-mGAM-p7,7778,2711
D4-e003Coalescence-Inoculumn-mBHI,8110,2796
A4-e003Coalescence-mBHI-p5,7667,2521
B3-e003Coalescence-mBHI-p7,7816,2726
D10-e003Coalescence-mGAM-p7,7925,2751
C12-e003Coalescence-mGAM-p3,7534,2645
C11-e003Coalescence-mGAM-p3,7701,2708
D5-e004Assembly-mGAM-p3,8014,2768
A10-e003Coalescence-mBHI-p7,6875,2255
C10-e003Coalescence-mBHI-p7,7882,2597
B9-e003Coalescence-mBHI-p5,7824,2743
F4-e004Assembly-epsilon-p3,7695,2612
B10-e003Coalescence-mBHI-p3,8019,2709
C11-e003Coalescence-mBHI-p5,8076,2775
A2-e003Coalescence-mGAM-p7,8016,2803
C5-e003Assembly-mBHI-p3,6381,2205
E3-e004Assembly-mGAM-p5,7836,2626
C3-e003GlycerolRevival-mBHI-p2,7892,2759
D10-e003Coalescence-mGAM-p3,7656,2681
B10-e003Coalescence-mGAM-p7,7955,2676
C4-e004Assembly-mBHI-p3,5028,1715
A9-e003Coalescence-mBHI-p7,7890,2777
C2-e003Coalescence-Inoculumn-mGAM,8100,2805
B3-e003Coalescence-Inoculumn-mGAM,7775,2725
D11-e003Coalescence-mGAM-p7,7395,2587
D5-e003Coalescence-mGAM-p3,7945,2741
E4-e004Assembly-mGAM-p5,7230,2432
D2-e003Coalescence-Inoculumn-mBHI,7545,2614
B4-e003Coalescence-Inoculumn-mGAM,8073,2778
A10-e003Coalescence-mGAM-p7,7782,2719
B2-e003Assembly-mBHI-p3,7688,2715
F4-e004Assembly-epsilon-p7,7708,2628
D9-e003Coalescence-mBHI-p5,7768,2699
C4-e003Coalescence-Inoculumn-mGAM,8116,2805
D4-e003Coalescence-mGAM-p3,7549,2652
B9-e003Coalescence-mBHI-p7,7805,2718
A2-e003Coalescence-mGAM-p5,8082,2803
D11-e003Assembly-mGAM-p5,7312,2565
C3-e003Coalescence-mGAM-p7,8109,2804
B11-e003GlycerolRevival-mGAM-p2,7361,2572
B3-e003Coalescence-mGAM-p5,7814,2738
D9-e003Coalescence-mBHI-p7,7809,2721
B10-e003Assembly-mGAM-p3,7303,2283
D3-e004Assembly-mGAM-p5,7870,2602
C5-e003Coalescence-mBHI-p7,8055,2790
D12-e003Coalescence-mBHI-p3,6812,2405
D4-e004Assembly-mGAM-p7,7588,2571
C11-e003Coalescence-mGAM-p7,7628,2681
C11-e003Assembly-mGAM-p3,7609,2653
D10-e003Coalescence-mBHI-p7,7995,2720
C9-e003Coalescence-mBHI-p7,7715,2554
A2-e003Coalescence-mBHI-p3,2679,1107
B8-e003Coalescence-mGAM-p5,8109,2805
C3-e004Assembly-mBHI-p3,7855,2583
C11-e003Assembly-mGAM-p5,7830,2687
B10-e003GlycerolRevival-mGAM-p2,6601,2155
B3-e003Coalescence-mBHI-p5,7808,2717
C2-e003Coalescence-mBHI-inoculumn-redo,8087,2756
A8-e003Coalescence-mGAM-p7,7991,2796
C11-e003GlycerolRevival-mGAM-p2,7711,2628
B2-e003Coalescence-Inoculumn-mBHI,7845,2725
A11-e003Coalescence-mBHI-p5,7817,2763
C10-e003Coalescence-mGAM-p5,8072,2731
C4-e003Assembly-mBHI-p5,8005,2667
C9-e003Assembly-mGAM-p5,4152,1452
A5-e003Coalescence-Inoculumn-mGAM,8110,2805
A3-e003Coalescence-mBHI-p3,3477,1161
AG-Fecal,7849,2733
D4-e003Coalescence-Inoculumn-mGAM,7470,2566
A2-e003Coalescence-mBHI-p5,5094,2004
B5-e004Assembly-mBHI-p5,5978,2048
C5-e003Assembly-mBHI-p5,3836,1295
C10-e003Coalescence-mBHI-p5,7765,2498
B9-e003Coalescence-mBHI-p3,7824,2730
C3-e003Coalescence-mBHI-inoculumn-redo,8103,2798
e004-inoculumn-fecal-AR,7779,2611
B5-e003Coalescence-mGAM-p3,7940,2743
BK-Fecal,7547,2621
C3-e003Assembly-mBHI-p5,7797,2728
A5-e003Coalescence-mBHI-p3,4173,1363
C4-e004Assembly-mBHI-p7,4866,1576
C9-e003GlycerolRevival-mGAM-p2,7747,2711
F3-e004Assembly-epsilon-p5,7595,2540
C9-e003Coalescence-mGAM-p5,8082,2780
A2-e003Coalescence-mBHI-inoculumn-redo,7764,2735
C2-e003Coalescence-mGAM-p5,7910,2588
B8-e003GlycerolRevival-mGAM-p2,7998,2795
C8-e003Coalescence-mBHI-p5,8067,2790
B8-e003Coalescence-mGAM-p7,7941,2780
B4-e003Coalescence-Inoculumn-mBHI,8092,2786
D2-e003Coalescence-Inoculumn-mGAM,8107,2805
B8-e003Coalescence-mBHI-p7,7695,2682
B3-e004Assembly-mBHI-p3,7861,2607
e003-inoculumn-fecal-AE,5185,1639
D3-e003Coalescence-Inoculumn-mGAM,7957,2763
B11-e003Coalescence-mBHI-p3,7804,2733
C5-e003Coalescence-Inoculumn-mGAM,7952,2746
C4-e003Coalescence-mBHI-p5,7933,2610
G3-e004Assembly-epsilon-p5,7698,2529
BC-Fecal,7932,2723
e004-inoculumn-fecal-BE,7953,2752
BA-Fecal,7732,2714
e003-inoculumn-fecal-AF,6648,2333
A11-e003Coalescence-mBHI-p3,8103,2804
A4-e003Coalescence-Inoculumn-mGAM,8115,2805
B4-e003Coalescence-mBHI-p3,8037,2729
A5-e003Coalescence-Inoculumn-mBHI,6100,2153
A9-e003Coalescence-mGAM-p5,8069,2804
C10-e003Coalescence-mGAM-p7,8101,2737
F3-e004Assembly-epsilon-p7,6415,2025
A11-e003Coalescence-mGAM-p3,7788,2740
C10-e003Coalescence-mBHI-p3,8015,2684
D2-e003Coalescence-mBHI-p3,7784,2669
C5-e003GlycerolRevival-mBHI-p2,5831,2050
H5-e003Coalescence-mBHI-p5_S40,7718,2672
E2-e003Coalescence-mGAM-p7_S145,7990,2799
G5-e003Coalescence-mBHI-p7_S124,7985,2748
H111-e003Coalescence-mGAM-p7_S188,7354,2574
H4-e003Coalescence-mGAM-p7_S183,7280,2574
F5-e003Coalescence-mGAM-p5_S64,7854,2729
F5-e003Coalescence-mGAM-p7_S160,7896,2733
F8-e003Coalescence-mBHI-p3_S117,7865,2761
H3-e003Coalescence-mBHI-p3_S46,8104,2801
H2-e003Coalescence-mBHI-p7_S133,7861,2720
E5-e003Coalescence-mBHI-p3_S12,7668,2621
F100-e003Coalescence-mGAM-p7_S163,7840,2717
F9-e003Coalescence-mBHI-p5_S18,7728,2697
H3-e003Coalescence-mBHI-p7_S134,7916,2763
E3-e003Coalescence-mGAM-p3_S58,7463,2616
G4-e003Coalescence-mBHI-p5_S27,7998,2615
E8-e003Coalescence-mBHI-p5_S5,7890,2789
G2-e003Coalescence-mBHI-p3_S33,2790,891
E9-e003Coalescence-mBHI-p5_S6,7738,2727
H111-e003Coalescence-mBHI-p3_S144,7309,2577
G111-e003Coalescence-mGAM-p5_S80,7432,2622
G100-e003Coalescence-mGAM-p3_S179,6880,2192
F111-e003Coalescence-mGAM-p5_S68,7641,2595
G111-e003Coalescence-mBHI-p5_S32,8080,2711
G5-e003Coalescence-mBHI-p3_S36,7569,2638
H2-e003Coalescence-mGAM-p7_S181,7848,2693
H9-e003Coalescence-mGAM-p3_S190,7623,2619
E3-e003Coalescence-mBHI-p3_S10,6642,2269
H2-e003Coalescence-mGAM-p5_S85,7182,2482
G8-e003Coalescence-mGAM-p3_S177,8102,2791
F2-e003Coalescence-mGAM-p7_S157,7742,2716
H3-e003Coalescence-mGAM-p3_S94,7822,2715
H4-e003Coalescence-mGAM-p3_S95,7310,2585
E5-e003Coalescence-mBHI-p7_S100,7691,2608
F3-e003Coalescence-mGAM-p3_S70,7713,2673
E100-e003Coalescence-mBHI-p7_S103,7860,2750
F9-e003Coalescence-mGAM-p5_S66,7741,2708
G111-e003Coalescence-mGAM-p7_S176,5461,1897
H100-e003Coalescence-mGAM-p7_S187,7731,2654
E100-e003Coalescence-mGAM-p3_S155,8032,2766
E3-e003Coalescence-mGAM-p5_S50,7768,2710
F5-e003Coalescence-mGAM-p3_S72,7816,2709
E9-e003Coalescence-mBHI-p7_S102,7800,2755
E5-e003Coalescence-mBHI-p5_S4,7578,2576
F111-e003Coalescence-mGAM-p7_S164,7438,2518
E111-e003Coalescence-mBHI-p5_S8,7880,2776
H100-e003Coalescence-mBHI-p5_S43,8090,2743
F2-e003Coalescence-mGAM-p5_S61,7809,2724
F5-e003Coalescence-mBHI-p5_S16,7937,2767
F8-e003Coalescence-mGAM-p5_S65,8045,2799
H8-e003Coalescence-mBHI-p7_S137,8047,2800
G9-e003Coalescence-mGAM-p5_S78,8059,2752
E2-e003Coalescence-mBHI-p5_S1,3744,1572
E2-e003Coalescence-mBHI-p3_S9,3617,1408
G8-e003Coalescence-mGAM-p5_S77,8009,2803
G3-e003Coalescence-mBHI-p3_S34,8093,2755
G100-e003Coalescence-mBHI-p5_S31,7854,2563
F9-e003Coalescence-mBHI-p3_S118,5290,1892
E111-e003Coalescence-mBHI-p3_S108,7741,2748
F8-e003Coalescence-mGAM-p3_S165,3913,1633
G3-e003Coalescence-mBHI-p5_S26,8069,2754
G5-e003Coalescence-mBHI-p5_S28,7931,2744
H111-e003Coalescence-mGAM-p5_S92,7288,2562
G4-e003Coalescence-mBHI-p3_S35,7877,2523
H9-e003Coalescence-mGAM-p5_S90,7739,2655
H2-e003Coalescence-mBHI-p3_S45,7694,2645
E8-e003Coalescence-mBHI-p7_S101,8099,2803
E4-e003Coalescence-mBHI-p5_S3,7895,2563
H2-e003Coalescence-mGAM-p3_S93,7743,2663
E4-e003Coalescence-mGAM-p5_S51,8036,2616
G9-e003Coalescence-mGAM-p7_S174,8004,2716
F2-e003Coalescence-mBHI-p3_S21,4319,1470
E8-e003Coalescence-mGAM-p3_S153,8073,2672
G111-e003Coalescence-mGAM-p3_S180,7737,2685
G5-e003Coalescence-mGAM-p3_S84,7437,2633
H8-e003Coalescence-mBHI-p5_S41,8045,2798
E100-e003Coalescence-mBHI-p5_S7,7806,2702
G100-e003Coalescence-mGAM-p7_S175,7931,2571
F9-e003Coalescence-mGAM-p7_S162,7664,2664
F8-e003Coalescence-mGAM-p7_S161,7755,2733
F3-e003Coalescence-mBHI-p3_S22,7756,2707
G3-e003Coalescence-mBHI-p7_S122,7951,2739
G5-e003Coalescence-mGAM-p5_S76,7378,2604
G5-e003Coalescence-mGAM-p7_S172,7344,2594
G4-e003Coalescence-mGAM-p5_S75,7990,2602
G8-e003Coalescence-mBHI-p3_S129,7976,2763
E5-e003Coalescence-mGAM-p3_S60,7679,2655
G2-e003Coalescence-mGAM-p5_S73,8066,2616
E5-e003Coalescence-mGAM-p7_S148,7820,2686
H9-e003Coalescence-mGAM-p7_S186,7788,2652
E100-e003Coalescence-mGAM-p5_S55,7944,2782
E8-e003Coalescence-mGAM-p5_S53,7906,2795
H5-e003Coalescence-mGAM-p3_S96,7723,2668
G4-e003Coalescence-mGAM-p3_S83,8098,2670
F4-e003Coalescence-mBHI-p7_S111,8043,2741
H3-e003Coalescence-mGAM-p7_S182,7897,2735
H5-e003Coalescence-mGAM-p5_S88,7781,2673
F4-e003Coalescence-mGAM-p5_S63,8045,2734
G4-e003Coalescence-mGAM-p7_S171,7989,2573
H8-e003Coalescence-mGAM-p5_S89,7548,2678
F3-e003Coalescence-mBHI-p5_S14,7763,2706
F100-e003Coalescence-mBHI-p7_S115,8090,2777
E3-e003Coalescence-mGAM-p7_S146,7745,2693
F100-e003Coalescence-mGAM-p3_S167,7685,2662
G100-e003Coalescence-mBHI-p3_S131,7829,2799
G4-e003Coalescence-mBHI-p7_S123,8046,2667
E9-e003Coalescence-mGAM-p3_S154,8003,2792
F3-e003Coalescence-mGAM-p5_S62,7762,2707
H4-e003Coalescence-mBHI-p7_S135,7936,2718
G111-e003Coalescence-mBHI-p7_S128,7268,2346
H3-e003Coalescence-mBHI-p5_S38,8013,2784
G3-e003Coalescence-mGAM-p3_S82,8070,2696
F111-e003Coalescence-mGAM-p3_S168,7690,2631
F3-e003Coalescence-mGAM-p7_S158,7598,2670
F8-e003Coalescence-mBHI-p7_S113,7675,2706
H4-e003Coalescence-mBHI-p3_S47,8075,2753
F3-e003Coalescence-mBHI-p7_S110,7366,2558
F100-e003Coalescence-mGAM-p5_S67,7862,2629
G8-e003Coalescence-mBHI-p7_S125,7488,2601
F4-e003Coalescence-mBHI-p5_S15,8072,2747
H111-e003Coalescence-mBHI-p5_S44,7295,2580
E111-e003Coalescence-mBHI-p7_S104,8082,2802
E2-e003Coalescence-mGAM-p3_S57,8019,2799
F2-e003Coalescence-mBHI-p5_S13,2996,1028
F4-e003Coalescence-mBHI-p3_S23,8053,2719
F2-e003Coalescence-mGAM-p3_S69,7644,2691
E9-e003Coalescence-mGAM-p5_S54,8025,2800
G3-e003Coalescence-mGAM-p5_S74,8104,2772
E111-e003Coalescence-mGAM-p5_S56,7393,2625
G100-e003Coalescence-mGAM-p5_S79,8057,2618
H100-e003Coalescence-mGAM-p5_S91,7895,2671
G9-e003Coalescence-mBHI-p3_S130,7861,2589
E4-e003Coalescence-mGAM-p7_S147,8093,2704
E4-e003Coalescence-mGAM-p3_S59,7929,2571
H4-e003Coalescence-mBHI-p5_S39,7841,2705
F4-e003Coalescence-mGAM-p3_S71,8100,2729
H100-e003Coalescence-mBHI-p7_S139,8089,2774
G8-e003Coalescence-mBHI-p5_S29,8004,2783
G2-e003Coalescence-mBHI-p5_S25,4555,1331
G8-e003Coalescence-mGAM-p7_S173,8086,2804
E4-e003Coalescence-mBHI-p3_S11,2443,796
E2-e003Coalescence-mGAM-p5_S49,8023,2804
H9-e003Coalescence-mBHI-p5_S42,7721,2701
H111-e003Coalescence-mGAM-p3_S192,7355,2580
F5-e003Coalescence-mBHI-p3_S24,8069,2795
E8-e003Coalescence-mBHI-p3_S105,7646,2783
E8-e003Coalescence-mGAM-p7_S149,8013,2804
H5-e003Coalescence-mBHI-p7_S136,7419,2532
G9-e003Coalescence-mBHI-p5_S30,8017,2693
F111-e003Coalescence-mBHI-p7_S116,7866,2733
F5-e003Coalescence-mBHI-p7_S112,7905,2713
F4-e003Coalescence-mGAM-p7_S159,8108,2757
F111-e003Coalescence-mBHI-p3_S120,7685,2675
H3-e003Coalescence-mGAM-p5_S86,7843,2713
E4-e003Coalescence-mBHI-p7_S99,8023,2620
H4-e003Coalescence-mGAM-p5_S87,7301,2567
E100-e003Coalescence-mGAM-p7_S151,7973,2796
G9-e003Coalescence-mGAM-p3_S178,8088,2777
H9-e003Coalescence-mBHI-p7_S138,7633,2685
H8-e003Coalescence-mGAM-p7_S185,7536,2669
G2-e003Coalescence-mGAM-p3_S81,8073,2683
F111-e003Coalescence-mBHI-p5_S20,7479,2566
F8-e003Coalescence-mBHI-p5_S17,7827,2745
G100-e003Coalescence-mBHI-p7_S127,7503,2373
E5-e003Coalescence-mGAM-p5_S52,7758,2684
