,A2-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mBHI
D3-e003Assembly-mBHI-p5,2494,7731
A10-e003Coalescence-mGAM-p3,2472,7724
A9-e003Coalescence-mBHI-p3,2494,7747
A2-e003Coalescence-Inoculumn-mBHI,2494,7750
D3-e003Coalescence-mBHI-p7,2493,7740
C3-e003Coalescence-mBHI-p5,2494,7729
D11-e003Assembly-mGAM-p3,2351,7357
D2-e003Assembly-mBHI-p3,2390,7692
B3-e003Assembly-mBHI-p5,2465,7541
A9-e003Coalescence-mBHI-p5,2444,7583
D5-e003Coalescence-Inoculumn-mBHI,2326,7191
B2-e003Coalescence-mGAM-p3,2470,7629
C11-e003Coalescence-mGAM-p5,2336,7233
G4-e004Assembly-epsilon-p3,2342,7315
B3-e003Coalescence-Inoculumn-mBHI,2494,7750
A8-e003Coalescence-mBHI-p5,2244,7409
D5-e004Assembly-mGAM-p7,2422,7692
C2-e003Assembly-mBHI-p5,1268,4533
D9-e003Coalescence-mBHI-p3,2008,5842
D5-e003Assembly-mBHI-p5,2281,7109
A5-e003Coalescence-mBHI-p7,2414,7496
BG-Fecal,2454,7641
D2-e003Coalescence-mGAM-p5,2445,7555
B9-e003Assembly-mGAM-p5,1684,4921
D3-e003Coalescence-mGAM-p3,2379,7374
D9-e003Coalescence-mGAM-p3,2468,7647
D3-e003Coalescence-mGAM-p5,2470,7652
C10-e003Coalescence-mGAM-p3,2398,7564
A5-e003Coalescence-mBHI-inoculumn-redo,2378,7430
B11-e003Assembly-mGAM-p3,2415,7495
D2-e003Assembly-mBHI-p5,1783,6230
B9-e003Coalescence-mGAM-p7,2494,7728
B11-e003Coalescence-mGAM-p7,2464,7663
C3-e003Coalescence-Inoculumn-mGAM,2494,7733
B5-e003Coalescence-mBHI-p7,2484,7723
A3-e003Coalescence-mGAM-p7,2482,7701
D4-e003Coalescence-Inoculumn-mBHI,2485,7737
A4-e003Coalescence-mBHI-p5,2316,7297
B3-e003Coalescence-mBHI-p7,2488,7696
D10-e003Coalescence-mGAM-p7,2455,7567
C12-e003Coalescence-mGAM-p3,2340,7219
C11-e003Coalescence-mGAM-p3,2389,7404
D5-e004Assembly-mGAM-p3,2434,7685
A10-e003Coalescence-mBHI-p7,2096,6754
C10-e003Coalescence-mBHI-p7,2384,7502
B9-e003Coalescence-mBHI-p5,2493,7740
F4-e004Assembly-epsilon-p3,2349,7311
B10-e003Coalescence-mBHI-p3,2404,7623
C11-e003Coalescence-mBHI-p5,2448,7703
A2-e003Coalescence-mGAM-p7,2349,7643
C5-e003Assembly-mBHI-p3,1934,6111
E3-e004Assembly-mGAM-p5,2348,7456
C3-e003GlycerolRevival-mBHI-p2,2493,7711
D10-e003Coalescence-mGAM-p3,2372,7342
B10-e003Coalescence-mGAM-p7,2357,7576
C4-e004Assembly-mBHI-p3,1508,4900
A9-e003Coalescence-mBHI-p7,2494,7744
C2-e003Coalescence-Inoculumn-mGAM,2412,7687
B3-e003Coalescence-Inoculumn-mGAM,2489,7709
D11-e003Coalescence-mGAM-p7,2269,7082
D5-e003Coalescence-mGAM-p3,2439,7550
E4-e004Assembly-mGAM-p5,2134,6861
D2-e003Coalescence-Inoculumn-mBHI,2296,7335
B4-e003Coalescence-Inoculumn-mGAM,2490,7747
A10-e003Coalescence-mGAM-p7,2334,7518
B2-e003Assembly-mBHI-p3,2263,7554
F4-e004Assembly-epsilon-p7,2334,7325
D9-e003Coalescence-mBHI-p5,2483,7667
C4-e003Coalescence-Inoculumn-mGAM,2403,7626
D4-e003Coalescence-mGAM-p3,2333,7243
B9-e003Coalescence-mBHI-p7,2491,7722
A2-e003Coalescence-mGAM-p5,2378,7662
D11-e003Assembly-mGAM-p5,2253,7022
C3-e003Coalescence-mGAM-p7,2489,7727
B11-e003GlycerolRevival-mGAM-p2,2263,7038
B3-e003Coalescence-mGAM-p5,2492,7720
D9-e003Coalescence-mBHI-p7,2489,7704
B10-e003Assembly-mGAM-p3,2173,6918
D3-e004Assembly-mGAM-p5,2367,7475
C5-e003Coalescence-mBHI-p7,2474,7701
D12-e003Coalescence-mBHI-p3,2123,6609
D4-e004Assembly-mGAM-p7,2292,7230
C11-e003Coalescence-mGAM-p7,2351,7340
C11-e003Assembly-mGAM-p3,2328,7259
D10-e003Coalescence-mBHI-p7,2420,7609
C9-e003Coalescence-mBHI-p7,2270,7325
A2-e003Coalescence-mBHI-p3,856,2924
B8-e003Coalescence-mGAM-p5,2484,7737
C3-e004Assembly-mBHI-p3,2350,7483
C11-e003Assembly-mGAM-p5,2388,7464
B10-e003GlycerolRevival-mGAM-p2,1933,6404
B3-e003Coalescence-mBHI-p5,2494,7724
C2-e003Coalescence-mBHI-inoculumn-redo,2464,7683
A8-e003Coalescence-mGAM-p7,2333,7659
C11-e003GlycerolRevival-mGAM-p2,2351,7358
B2-e003Coalescence-Inoculumn-mBHI,2485,7722
A11-e003Coalescence-mBHI-p5,2357,7575
C10-e003Coalescence-mGAM-p5,2452,7664
C4-e003Assembly-mBHI-p5,2423,7600
C9-e003Assembly-mGAM-p5,1413,3977
A5-e003Coalescence-Inoculumn-mGAM,2483,7747
A3-e003Coalescence-mBHI-p3,1021,3181
AG-Fecal,2400,7580
D4-e003Coalescence-Inoculumn-mGAM,2305,7149
A2-e003Coalescence-mBHI-p5,1584,5492
B5-e004Assembly-mBHI-p5,1801,5861
C5-e003Assembly-mBHI-p5,1126,3766
C10-e003Coalescence-mBHI-p5,2352,7371
B9-e003Coalescence-mBHI-p3,2486,7689
C3-e003Coalescence-mBHI-inoculumn-redo,2494,7748
e004-inoculumn-fecal-AR,2331,7428
B5-e003Coalescence-mGAM-p3,2453,7582
BK-Fecal,2373,7283
C3-e003Assembly-mBHI-p5,2476,7657
A5-e003Coalescence-mBHI-p3,1225,3954
C4-e004Assembly-mBHI-p7,1439,4646
C9-e003GlycerolRevival-mGAM-p2,2487,7684
F3-e004Assembly-epsilon-p5,2311,7266
C9-e003Coalescence-mGAM-p5,2450,7661
A2-e003Coalescence-mBHI-inoculumn-redo,2275,7616
C2-e003Coalescence-mGAM-p5,2412,7445
B8-e003GlycerolRevival-mGAM-p2,2354,7658
C8-e003Coalescence-mBHI-p5,2411,7672
B8-e003Coalescence-mGAM-p7,2494,7747
B4-e003Coalescence-Inoculumn-mBHI,2493,7749
D2-e003Coalescence-Inoculumn-mGAM,2484,7747
B8-e003Coalescence-mBHI-p7,2441,7546
B3-e004Assembly-mBHI-p3,2344,7470
e003-inoculumn-fecal-AE,1426,5011
D3-e003Coalescence-Inoculumn-mGAM,2457,7594
B11-e003Coalescence-mBHI-p3,2494,7722
C5-e003Coalescence-Inoculumn-mGAM,2453,7612
C4-e003Coalescence-mBHI-p5,2402,7476
G3-e004Assembly-epsilon-p5,2276,7340
BC-Fecal,2403,7601
e004-inoculumn-fecal-BE,2402,7643
BA-Fecal,2366,7493
e003-inoculumn-fecal-AF,2042,6554
A11-e003Coalescence-mBHI-p3,2474,7741
A4-e003Coalescence-Inoculumn-mGAM,2423,7694
B4-e003Coalescence-mBHI-p3,2433,7642
A5-e003Coalescence-Inoculumn-mBHI,1879,5996
A9-e003Coalescence-mGAM-p5,2492,7747
C10-e003Coalescence-mGAM-p7,2470,7704
F3-e004Assembly-epsilon-p7,1916,6189
A11-e003Coalescence-mGAM-p3,2418,7490
C10-e003Coalescence-mBHI-p3,2424,7615
D2-e003Coalescence-mBHI-p3,2381,7457
C5-e003GlycerolRevival-mBHI-p2,1827,5660
H5-e003Coalescence-mBHI-p5_S40,2370,7382
E2-e003Coalescence-mGAM-p7_S145,2314,7642
G5-e003Coalescence-mBHI-p7_S124,2450,7623
H111-e003Coalescence-mGAM-p7_S188,2259,7034
H4-e003Coalescence-mGAM-p7_S183,2248,7002
F5-e003Coalescence-mGAM-p5_S64,2415,7498
F5-e003Coalescence-mGAM-p7_S160,2428,7555
F8-e003Coalescence-mBHI-p3_S117,2478,7696
H3-e003Coalescence-mBHI-p3_S46,2493,7747
H2-e003Coalescence-mBHI-p7_S133,2410,7506
E5-e003Coalescence-mBHI-p3_S12,2331,7308
F100-e003Coalescence-mGAM-p7_S163,2491,7714
F9-e003Coalescence-mBHI-p5_S18,2490,7691
H3-e003Coalescence-mBHI-p7_S134,2458,7629
E3-e003Coalescence-mGAM-p3_S58,2455,7535
G4-e003Coalescence-mBHI-p5_S27,2420,7531
E8-e003Coalescence-mBHI-p5_S5,2336,7637
G2-e003Coalescence-mBHI-p3_S33,821,3135
E9-e003Coalescence-mBHI-p5_S6,2487,7697
H111-e003Coalescence-mBHI-p3_S144,2250,7013
G111-e003Coalescence-mGAM-p5_S80,2304,7161
G100-e003Coalescence-mGAM-p3_S179,2059,6628
F111-e003Coalescence-mGAM-p5_S68,2326,7254
G111-e003Coalescence-mBHI-p5_S32,2440,7680
G5-e003Coalescence-mBHI-p3_S36,2311,7283
H2-e003Coalescence-mGAM-p7_S181,2410,7476
H9-e003Coalescence-mGAM-p3_S190,2332,7301
E3-e003Coalescence-mBHI-p3_S10,2161,6514
H2-e003Coalescence-mGAM-p5_S85,2199,6892
G8-e003Coalescence-mGAM-p3_S177,2458,7716
F2-e003Coalescence-mGAM-p7_S157,2487,7706
H3-e003Coalescence-mGAM-p3_S94,2408,7480
H4-e003Coalescence-mGAM-p3_S95,2256,7058
E5-e003Coalescence-mBHI-p7_S100,2356,7350
F3-e003Coalescence-mGAM-p3_S70,2481,7664
E100-e003Coalescence-mBHI-p7_S103,2323,7541
F9-e003Coalescence-mGAM-p5_S66,2492,7708
G111-e003Coalescence-mGAM-p7_S176,1705,5423
H100-e003Coalescence-mGAM-p7_S187,2392,7379
E100-e003Coalescence-mGAM-p3_S155,2421,7680
E3-e003Coalescence-mGAM-p5_S50,2492,7732
F5-e003Coalescence-mGAM-p3_S72,2402,7455
E9-e003Coalescence-mBHI-p7_S102,2489,7718
E5-e003Coalescence-mBHI-p5_S4,2291,7263
F111-e003Coalescence-mGAM-p7_S164,2263,7086
E111-e003Coalescence-mBHI-p5_S8,2378,7640
H100-e003Coalescence-mBHI-p5_S43,2463,7711
F2-e003Coalescence-mGAM-p5_S61,2493,7739
F5-e003Coalescence-mBHI-p5_S16,2492,7696
F8-e003Coalescence-mGAM-p5_S65,2482,7717
H8-e003Coalescence-mBHI-p7_S137,2433,7708
G9-e003Coalescence-mGAM-p5_S78,2486,7712
E2-e003Coalescence-mBHI-p5_S1,1127,4275
E2-e003Coalescence-mBHI-p3_S9,1152,4048
G8-e003Coalescence-mGAM-p5_S77,2316,7643
G3-e003Coalescence-mBHI-p3_S34,2473,7702
G100-e003Coalescence-mBHI-p5_S31,2371,7477
F9-e003Coalescence-mBHI-p3_S118,1873,5120
E111-e003Coalescence-mBHI-p3_S108,2320,7536
F8-e003Coalescence-mGAM-p3_S165,1232,4149
G3-e003Coalescence-mBHI-p5_S26,2494,7747
G5-e003Coalescence-mBHI-p5_S28,2442,7570
H111-e003Coalescence-mGAM-p5_S92,2248,7005
G4-e003Coalescence-mBHI-p3_S35,2363,7414
H9-e003Coalescence-mGAM-p5_S90,2376,7373
H2-e003Coalescence-mBHI-p3_S45,2335,7357
E8-e003Coalescence-mBHI-p7_S101,2460,7735
E4-e003Coalescence-mBHI-p5_S3,2389,7506
H2-e003Coalescence-mGAM-p3_S93,2376,7374
E4-e003Coalescence-mGAM-p5_S51,2418,7592
G9-e003Coalescence-mGAM-p7_S174,2396,7597
F2-e003Coalescence-mBHI-p3_S21,1373,3897
E8-e003Coalescence-mGAM-p3_S153,2453,7642
G111-e003Coalescence-mGAM-p3_S180,2380,7414
G5-e003Coalescence-mGAM-p3_S84,2295,7155
H8-e003Coalescence-mBHI-p5_S41,2438,7698
E100-e003Coalescence-mBHI-p5_S7,2347,7528
G100-e003Coalescence-mGAM-p7_S175,2390,7505
F9-e003Coalescence-mGAM-p7_S162,2483,7635
F8-e003Coalescence-mGAM-p7_S161,2490,7714
F3-e003Coalescence-mBHI-p3_S22,2493,7724
G3-e003Coalescence-mBHI-p7_S122,2493,7740
G5-e003Coalescence-mGAM-p5_S76,2279,7106
G5-e003Coalescence-mGAM-p7_S172,2278,7060
G4-e003Coalescence-mGAM-p5_S75,2414,7552
G8-e003Coalescence-mBHI-p3_S129,2382,7647
E5-e003Coalescence-mGAM-p3_S60,2365,7320
G2-e003Coalescence-mGAM-p5_S73,2417,7600
E5-e003Coalescence-mGAM-p7_S148,2402,7447
H9-e003Coalescence-mGAM-p7_S186,2394,7368
E100-e003Coalescence-mGAM-p5_S55,2341,7620
E8-e003Coalescence-mGAM-p5_S53,2297,7639
H5-e003Coalescence-mGAM-p3_S96,2377,7378
G4-e003Coalescence-mGAM-p3_S83,2446,7687
F4-e003Coalescence-mBHI-p7_S111,2465,7675
H3-e003Coalescence-mGAM-p7_S182,2433,7544
H5-e003Coalescence-mGAM-p5_S88,2387,7405
F4-e003Coalescence-mGAM-p5_S63,2479,7684
G4-e003Coalescence-mGAM-p7_S171,2368,7551
H8-e003Coalescence-mGAM-p5_S89,2347,7274
F3-e003Coalescence-mBHI-p5_S14,2493,7714
F100-e003Coalescence-mBHI-p7_S115,2491,7736
E3-e003Coalescence-mGAM-p7_S146,2492,7737
F100-e003Coalescence-mGAM-p3_S167,2477,7609
G100-e003Coalescence-mBHI-p3_S131,2279,7600
G4-e003Coalescence-mBHI-p7_S123,2419,7626
E9-e003Coalescence-mGAM-p3_S154,2492,7747
F3-e003Coalescence-mGAM-p5_S62,2491,7715
H4-e003Coalescence-mBHI-p7_S135,2443,7539
G111-e003Coalescence-mBHI-p7_S128,2167,7010
H3-e003Coalescence-mBHI-p5_S38,2492,7720
G3-e003Coalescence-mGAM-p3_S82,2461,7644
F111-e003Coalescence-mGAM-p3_S168,2351,7309
F3-e003Coalescence-mGAM-p7_S158,2486,7599
F8-e003Coalescence-mBHI-p7_S113,2469,7572
H4-e003Coalescence-mBHI-p3_S47,2478,7678
F3-e003Coalescence-mBHI-p7_S110,2396,7280
F100-e003Coalescence-mGAM-p5_S67,2450,7574
G8-e003Coalescence-mBHI-p7_S125,2248,7320
F4-e003Coalescence-mBHI-p5_S15,2461,7685
H111-e003Coalescence-mBHI-p5_S44,2262,7010
E111-e003Coalescence-mBHI-p7_S104,2465,7731
E2-e003Coalescence-mGAM-p3_S57,2334,7647
F2-e003Coalescence-mBHI-p5_S13,959,2738
F4-e003Coalescence-mBHI-p3_S23,2424,7638
F2-e003Coalescence-mGAM-p3_S69,2477,7663
E9-e003Coalescence-mGAM-p5_S54,2478,7731
G3-e003Coalescence-mGAM-p5_S74,2488,7736
E111-e003Coalescence-mGAM-p5_S56,2284,7126
G100-e003Coalescence-mGAM-p5_S79,2401,7633
H100-e003Coalescence-mGAM-p5_S91,2413,7469
G9-e003Coalescence-mBHI-p3_S130,2356,7511
E4-e003Coalescence-mGAM-p7_S147,2433,7676
E4-e003Coalescence-mGAM-p3_S59,2391,7486
H4-e003Coalescence-mBHI-p5_S39,2418,7497
F4-e003Coalescence-mGAM-p3_S71,2478,7696
H100-e003Coalescence-mBHI-p7_S139,2456,7698
G8-e003Coalescence-mBHI-p5_S29,2382,7648
G2-e003Coalescence-mBHI-p5_S25,1382,4589
G8-e003Coalescence-mGAM-p7_S173,2382,7663
E4-e003Coalescence-mBHI-p3_S11,791,2840
E2-e003Coalescence-mGAM-p5_S49,2338,7655
H9-e003Coalescence-mBHI-p5_S42,2487,7683
H111-e003Coalescence-mGAM-p3_S192,2265,7044
F5-e003Coalescence-mBHI-p3_S24,2490,7721
E8-e003Coalescence-mBHI-p3_S105,2234,7556
E8-e003Coalescence-mGAM-p7_S149,2339,7650
H5-e003Coalescence-mBHI-p7_S136,2300,7098
G9-e003Coalescence-mBHI-p5_S30,2398,7590
F111-e003Coalescence-mBHI-p7_S116,2481,7680
F5-e003Coalescence-mBHI-p7_S112,2465,7632
F4-e003Coalescence-mGAM-p7_S159,2484,7715
F111-e003Coalescence-mBHI-p3_S120,2479,7630
H3-e003Coalescence-mGAM-p5_S86,2406,7473
E4-e003Coalescence-mBHI-p7_S99,2372,7611
H4-e003Coalescence-mGAM-p5_S87,2258,7002
E100-e003Coalescence-mGAM-p7_S151,2342,7626
G9-e003Coalescence-mGAM-p3_S178,2493,7749
H9-e003Coalescence-mBHI-p7_S138,2463,7580
H8-e003Coalescence-mGAM-p7_S185,2327,7256
G2-e003Coalescence-mGAM-p3_S81,2398,7639
F111-e003Coalescence-mBHI-p5_S20,2444,7367
F8-e003Coalescence-mBHI-p5_S17,2489,7721
G100-e003Coalescence-mBHI-p7_S127,2215,7211
E5-e003Coalescence-mGAM-p5_S52,2383,7396
