,B3-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
A12-e003Coalescence-mGAM-p3,8825,2462
C2-e003Coalescence-mBHI-p3,8789,2319
C4-e004Assembly-mBHI-p5,7656,2041
D9-e003Coalescence-mGAM-p7,9108,2542
D4-e003Coalescence-mBHI-p7,9063,2535
D8-e003Assembly-mGAM-p3,8942,2472
E4-e004Assembly-mGAM-p7,8639,2353
E3-e004Assembly-mGAM-p3,9016,2440
B10-e003Coalescence-mGAM-p3,9232,2573
A9-e003Coalescence-mGAM-p7,9220,2575
D5-e004Assembly-mGAM-p5,4643,1297
B5-e003Coalescence-Inoculumn-mGAM,8941,2507
D10-e003Coalescence-mBHI-p5,8845,2354
D5-e003Coalescence-mBHI-p3,8903,2465
C5-e003Coalescence-mBHI-p3,7795,2129
D9-e003Coalescence-mGAM-p5,9197,2564
C9-e003Coalescence-mBHI-p3,9147,2450
D10-e003Coalescence-mGAM-p5,9032,2523
C8-e003Coalescence-mBHI-p7,7367,1873
B11-e003Assembly-mGAM-p5,8513,2384
G3-e004Assembly-epsilon-p7,8347,2235
B4-e003Coalescence-mGAM-p5,9199,2528
D4-e003Coalescence-mGAM-p5,8529,2389
C3-e004Assembly-mBHI-p7,8884,2377
B5-e003Coalescence-mGAM-p5,9035,2518
BB-Fecal,5480,1491
B5-e003Coalescence-Inoculumn-mBHI,9188,2571
G3-e004Assembly-epsilon-p3,8806,2342
C2-e003Coalescence-mGAM-p3,9034,2384
B5-e003Coalescence-mGAM-p7,9006,2525
D8-e003Coalescence-mBHI-p5,9171,2555
E5-e004Assembly-mGAM-p7,7924,2223
C10-e003Assembly-mGAM-p3,8883,2359
B10-e003Coalescence-mBHI-p5,9064,2525
D5-e003Coalescence-Inoculumn-mGAM,8361,2335
B3-e004Assembly-mBHI-p5,8874,2361
B5-e003Coalescence-mBHI-p3,9232,2575
G4-e004Assembly-epsilon-p5,8724,2352
C4-e003Coalescence-mGAM-p5,9191,2507
C5-e003Coalescence-mGAM-p7,8519,2394
C5-e003Coalescence-mBHI-inoculumn-redo,9249,2572
A10-e003Coalescence-mBHI-p5,6150,1557
BF-Fecal,6948,1807
AM-Fecal,7163,1899
B8-e003Assembly-mGAM-p3,8879,2422
A4-e003Coalescence-mGAM-p5,8990,2493
D5-e003Coalescence-mBHI-p5,9242,2514
D3-e003Assembly-mBHI-p3,8928,2562
D4-e003Coalescence-mGAM-p7,8420,2364
A8-e003Coalescence-mBHI-p7,9065,2514
e003-inoculumn-fecal-AC,8360,2463
E3-e004Assembly-mGAM-p7,8336,2207
B9-e003GlycerolRevival-mGAM-p2,8497,2497
C4-e003Coalescence-mGAM-p3,9238,2538
B2-e003Coalescence-Inoculumn-mGAM,9106,2547
D5-e003Coalescence-mGAM-p7,8613,2415
C5-e003Coalescence-mBHI-p5,9164,2540
C5-e003Coalescence-mGAM-p3,8615,2411
A3-e003Coalescence-mBHI-inoculumn-redo,7866,2357
D9-e003Assembly-mGAM-p5,6082,1995
B12-e003Coalescence-mGAM-p3,9101,2538
A11-e003Coalescence-mBHI-p7,8283,2300
A3-e003Coalescence-Inoculumn-mGAM,9083,2519
D10-e003Assembly-mGAM-p3,8996,2330
C3-e003Coalescence-mGAM-p5,9244,2572
C10-e003GlycerolRevival-mGAM-p2,8924,2374
D3-e003Assembly-mBHI-p5,8971,2572
A10-e003Coalescence-mGAM-p3,9227,2550
A9-e003Coalescence-mBHI-p3,9226,2576
A2-e003Coalescence-Inoculumn-mBHI,8918,2408
D3-e003Coalescence-mBHI-p7,9094,2574
C3-e003Coalescence-mBHI-p5,9130,2571
D11-e003Assembly-mGAM-p3,8751,2431
D2-e003Assembly-mBHI-p3,9089,2502
B3-e003Assembly-mBHI-p5,8632,2533
A9-e003Coalescence-mBHI-p5,8813,2544
D5-e003Coalescence-Inoculumn-mBHI,8589,2409
B2-e003Coalescence-mGAM-p3,8754,2534
C11-e003Coalescence-mGAM-p5,8635,2419
G4-e004Assembly-epsilon-p3,8721,2382
B3-e003Coalescence-Inoculumn-mBHI,9253,2578
A8-e003Coalescence-mBHI-p5,8703,2356
D5-e004Assembly-mGAM-p7,9135,2527
C2-e003Assembly-mBHI-p5,5178,1336
D9-e003Coalescence-mBHI-p3,6603,2046
D5-e003Assembly-mBHI-p5,8427,2369
A5-e003Coalescence-mBHI-p7,8914,2490
BG-Fecal,9056,2510
D2-e003Coalescence-mGAM-p5,9054,2527
B9-e003Assembly-mGAM-p5,5444,1704
D3-e003Coalescence-mGAM-p3,8793,2449
D9-e003Coalescence-mGAM-p3,9146,2549
D3-e003Coalescence-mGAM-p5,9151,2554
C10-e003Coalescence-mGAM-p3,9085,2417
A5-e003Coalescence-mBHI-inoculumn-redo,8871,2472
B11-e003Assembly-mGAM-p3,8978,2500
D2-e003Assembly-mBHI-p5,7342,1923
B9-e003Coalescence-mGAM-p7,9027,2568
B11-e003Coalescence-mGAM-p7,9150,2549
C3-e003Coalescence-Inoculumn-mGAM,9211,2573
B5-e003Coalescence-mBHI-p7,9164,2568
A3-e003Coalescence-mGAM-p7,8921,2561
D4-e003Coalescence-Inoculumn-mBHI,9243,2574
A4-e003Coalescence-mBHI-p5,8732,2323
B3-e003Coalescence-mBHI-p7,9004,2569
D10-e003Coalescence-mGAM-p7,9033,2524
C12-e003Coalescence-mGAM-p3,8625,2401
C11-e003Coalescence-mGAM-p3,8824,2459
D5-e004Assembly-mGAM-p3,9137,2540
A10-e003Coalescence-mBHI-p7,8138,2099
C10-e003Coalescence-mBHI-p7,9034,2385
B9-e003Coalescence-mBHI-p5,9073,2574
F4-e004Assembly-epsilon-p3,8724,2388
B10-e003Coalescence-mBHI-p3,9089,2468
C11-e003Coalescence-mBHI-p5,9205,2523
A2-e003Coalescence-mGAM-p7,9002,2481
C5-e003Assembly-mBHI-p3,7180,2025
E3-e004Assembly-mGAM-p5,8877,2395
C3-e003GlycerolRevival-mBHI-p2,9092,2563
D10-e003Coalescence-mGAM-p3,8769,2433
B10-e003Coalescence-mGAM-p7,9063,2398
C4-e004Assembly-mBHI-p3,5716,1526
A9-e003Coalescence-mBHI-p7,9203,2575
C2-e003Coalescence-Inoculumn-mGAM,9106,2506
B3-e003Coalescence-Inoculumn-mGAM,8977,2562
D11-e003Coalescence-mGAM-p7,8464,2364
D5-e003Coalescence-mGAM-p3,9045,2522
E4-e004Assembly-mGAM-p5,8131,2191
D2-e003Coalescence-Inoculumn-mBHI,8682,2390
B4-e003Coalescence-Inoculumn-mGAM,9225,2577
A10-e003Coalescence-mGAM-p7,8870,2395
B2-e003Assembly-mBHI-p3,8804,2386
F4-e004Assembly-epsilon-p7,8722,2395
D9-e003Coalescence-mBHI-p5,8889,2557
C4-e003Coalescence-Inoculumn-mGAM,9157,2453
D4-e003Coalescence-mGAM-p3,8654,2414
B9-e003Coalescence-mBHI-p7,8982,2568
A2-e003Coalescence-mGAM-p5,9077,2503
D11-e003Assembly-mGAM-p5,8357,2341
C3-e003Coalescence-mGAM-p7,9241,2571
B11-e003GlycerolRevival-mGAM-p2,8383,2359
B3-e003Coalescence-mGAM-p5,9012,2574
D9-e003Coalescence-mBHI-p7,8992,2574
B10-e003Assembly-mGAM-p3,8399,2140
D3-e004Assembly-mGAM-p5,8917,2403
C5-e003Coalescence-mBHI-p7,9196,2563
D12-e003Coalescence-mBHI-p3,7784,2208
D4-e004Assembly-mGAM-p7,8560,2340
C11-e003Coalescence-mGAM-p7,8756,2431
C11-e003Assembly-mGAM-p3,8692,2429
D10-e003Coalescence-mBHI-p7,9084,2485
C9-e003Coalescence-mBHI-p7,8725,2238
A2-e003Coalescence-mBHI-p3,3461,917
B8-e003Coalescence-mGAM-p5,9194,2574
C3-e004Assembly-mBHI-p3,8886,2368
C11-e003Assembly-mGAM-p5,8905,2464
B10-e003GlycerolRevival-mGAM-p2,7582,1930
B3-e003Coalescence-mBHI-p5,8994,2570
C2-e003Coalescence-mBHI-inoculumn-redo,9227,2521
A8-e003Coalescence-mGAM-p7,9021,2484
C11-e003GlycerolRevival-mGAM-p2,8799,2426
B2-e003Coalescence-Inoculumn-mBHI,9034,2566
A11-e003Coalescence-mBHI-p5,8951,2487
C10-e003Coalescence-mGAM-p5,9210,2485
C4-e003Assembly-mBHI-p5,9127,2436
C9-e003Assembly-mGAM-p5,4293,1462
A5-e003Coalescence-Inoculumn-mGAM,9249,2572
A3-e003Coalescence-mBHI-p3,3436,1143
AG-Fecal,9052,2481
D4-e003Coalescence-Inoculumn-mGAM,8558,2354
A2-e003Coalescence-mBHI-p5,6408,1689
B5-e004Assembly-mBHI-p5,6868,1882
C5-e003Assembly-mBHI-p5,4399,1219
C10-e003Coalescence-mBHI-p5,8878,2319
B9-e003Coalescence-mBHI-p3,9034,2558
C3-e003Coalescence-mBHI-inoculumn-redo,9252,2578
e004-inoculumn-fecal-AR,8830,2378
B5-e003Coalescence-mGAM-p3,9040,2526
BK-Fecal,8690,2422
C3-e003Assembly-mBHI-p5,8938,2553
A5-e003Coalescence-mBHI-p3,4658,1312
C4-e004Assembly-mBHI-p7,5466,1425
C9-e003GlycerolRevival-mGAM-p2,8901,2565
F3-e004Assembly-epsilon-p5,8659,2332
C9-e003Coalescence-mGAM-p5,9143,2529
A2-e003Coalescence-mBHI-inoculumn-redo,8953,2448
C2-e003Coalescence-mGAM-p5,9060,2433
B8-e003GlycerolRevival-mGAM-p2,9024,2466
C8-e003Coalescence-mBHI-p5,9148,2507
B8-e003Coalescence-mGAM-p7,9223,2577
B4-e003Coalescence-Inoculumn-mBHI,9250,2577
D2-e003Coalescence-Inoculumn-mGAM,9241,2568
B8-e003Coalescence-mBHI-p7,8844,2531
B3-e004Assembly-mBHI-p3,8890,2381
e003-inoculumn-fecal-AE,5943,1415
D3-e003Coalescence-Inoculumn-mGAM,9036,2524
B11-e003Coalescence-mBHI-p3,9000,2570
C5-e003Coalescence-Inoculumn-mGAM,9096,2528
C4-e003Coalescence-mBHI-p5,9093,2402
G3-e004Assembly-epsilon-p5,8706,2314
BC-Fecal,9024,2506
e004-inoculumn-fecal-BE,9066,2514
BA-Fecal,8940,2473
e003-inoculumn-fecal-AF,7680,2095
A11-e003Coalescence-mBHI-p3,9241,2570
A4-e003Coalescence-Inoculumn-mGAM,9138,2521
B4-e003Coalescence-mBHI-p3,9181,2503
A5-e003Coalescence-Inoculumn-mBHI,7068,1959
A9-e003Coalescence-mGAM-p5,9211,2578
C10-e003Coalescence-mGAM-p7,9234,2494
F3-e004Assembly-epsilon-p7,7318,1895
A11-e003Coalescence-mGAM-p3,8937,2492
C10-e003Coalescence-mBHI-p3,9130,2450
D2-e003Coalescence-mBHI-p3,8889,2457
C5-e003GlycerolRevival-mBHI-p2,6602,1891
H5-e003Coalescence-mBHI-p5_S40,8798,2450
E2-e003Coalescence-mGAM-p7_S145,8984,2462
G5-e003Coalescence-mBHI-p7_S124,9108,2527
H111-e003Coalescence-mGAM-p7_S188,8388,2344
H4-e003Coalescence-mGAM-p7_S183,8339,2338
F5-e003Coalescence-mGAM-p5_S64,8956,2506
F5-e003Coalescence-mGAM-p7_S160,9034,2514
F8-e003Coalescence-mBHI-p3_S117,8990,2556
H3-e003Coalescence-mBHI-p3_S46,9232,2577
H2-e003Coalescence-mBHI-p7_S133,8933,2501
E5-e003Coalescence-mBHI-p3_S12,8692,2391
F100-e003Coalescence-mGAM-p7_S163,8983,2569
F9-e003Coalescence-mBHI-p5_S18,8781,2565
H3-e003Coalescence-mBHI-p7_S134,9001,2552
E3-e003Coalescence-mGAM-p3_S58,8324,2515
G4-e003Coalescence-mBHI-p5_S27,9132,2409
E8-e003Coalescence-mBHI-p5_S5,8961,2463
G2-e003Coalescence-mBHI-p3_S33,3716,814
E9-e003Coalescence-mBHI-p5_S6,8882,2564
H111-e003Coalescence-mBHI-p3_S144,8338,2347
G111-e003Coalescence-mGAM-p5_S80,8533,2391
G100-e003Coalescence-mGAM-p3_S179,7890,2034
F111-e003Coalescence-mGAM-p5_S68,8686,2397
G111-e003Coalescence-mBHI-p5_S32,9223,2494
G5-e003Coalescence-mBHI-p3_S36,8677,2406
H2-e003Coalescence-mGAM-p7_S181,8937,2483
H9-e003Coalescence-mGAM-p3_S190,8671,2398
E3-e003Coalescence-mBHI-p3_S10,7066,2231
H2-e003Coalescence-mGAM-p5_S85,8113,2291
G8-e003Coalescence-mGAM-p3_S177,9189,2524
F2-e003Coalescence-mGAM-p7_S157,8792,2566
H3-e003Coalescence-mGAM-p3_S94,8919,2496
H4-e003Coalescence-mGAM-p3_S95,8393,2349
E5-e003Coalescence-mBHI-p7_S100,8760,2421
F3-e003Coalescence-mGAM-p3_S70,8727,2546
E100-e003Coalescence-mBHI-p7_S103,8907,2412
F9-e003Coalescence-mGAM-p5_S66,8799,2570
G111-e003Coalescence-mGAM-p7_S176,6312,1747
H100-e003Coalescence-mGAM-p7_S187,8805,2451
E100-e003Coalescence-mGAM-p3_S155,9155,2488
E3-e003Coalescence-mGAM-p5_S50,8910,2568
F5-e003Coalescence-mGAM-p3_S72,8900,2487
E9-e003Coalescence-mBHI-p7_S102,8980,2566
E5-e003Coalescence-mBHI-p5_S4,8636,2375
F111-e003Coalescence-mGAM-p7_S164,8437,2325
E111-e003Coalescence-mBHI-p5_S8,9018,2495
H100-e003Coalescence-mBHI-p5_S43,9226,2530
F2-e003Coalescence-mGAM-p5_S61,8944,2571
F5-e003Coalescence-mBHI-p5_S16,9050,2573
F8-e003Coalescence-mGAM-p5_S65,9065,2566
H8-e003Coalescence-mBHI-p7_S137,9140,2538
G9-e003Coalescence-mGAM-p5_S78,9132,2554
E2-e003Coalescence-mBHI-p5_S1,4899,1317
E2-e003Coalescence-mBHI-p3_S9,4698,1178
G8-e003Coalescence-mGAM-p5_S77,8988,2463
G3-e003Coalescence-mBHI-p3_S34,9210,2523
G100-e003Coalescence-mBHI-p5_S31,8957,2332
F9-e003Coalescence-mBHI-p3_S118,5428,1913
E111-e003Coalescence-mBHI-p3_S108,8894,2450
F8-e003Coalescence-mGAM-p3_S165,4668,1436
G3-e003Coalescence-mBHI-p5_S26,9205,2576
G5-e003Coalescence-mBHI-p5_S28,9052,2517
H111-e003Coalescence-mGAM-p5_S92,8348,2344
G4-e003Coalescence-mBHI-p3_S35,9012,2329
H9-e003Coalescence-mGAM-p5_S90,8816,2460
H2-e003Coalescence-mBHI-p3_S45,8742,2421
E8-e003Coalescence-mBHI-p7_S101,9159,2554
E4-e003Coalescence-mBHI-p5_S3,9021,2366
H2-e003Coalescence-mGAM-p3_S93,8807,2468
E4-e003Coalescence-mGAM-p5_S51,9155,2397
G9-e003Coalescence-mGAM-p7_S174,9042,2479
F2-e003Coalescence-mBHI-p3_S21,4147,1464
E8-e003Coalescence-mGAM-p3_S153,9192,2459
G111-e003Coalescence-mGAM-p3_S180,8842,2451
G5-e003Coalescence-mGAM-p3_S84,8540,2382
H8-e003Coalescence-mBHI-p5_S41,9113,2532
E100-e003Coalescence-mBHI-p5_S7,8955,2414
G100-e003Coalescence-mGAM-p7_S175,9016,2376
F9-e003Coalescence-mGAM-p7_S162,8661,2560
F8-e003Coalescence-mGAM-p7_S161,8863,2570
F3-e003Coalescence-mBHI-p3_S22,8856,2564
G3-e003Coalescence-mBHI-p7_S122,9165,2571
G5-e003Coalescence-mGAM-p5_S76,8469,2360
G5-e003Coalescence-mGAM-p7_S172,8411,2358
G4-e003Coalescence-mGAM-p5_S75,9138,2395
G8-e003Coalescence-mBHI-p3_S129,9086,2468
E5-e003Coalescence-mGAM-p3_S60,8736,2437
G2-e003Coalescence-mGAM-p5_S73,9191,2391
E5-e003Coalescence-mGAM-p7_S148,8892,2476
H9-e003Coalescence-mGAM-p7_S186,8844,2457
E100-e003Coalescence-mGAM-p5_S55,8978,2467
E8-e003Coalescence-mGAM-p5_S53,8948,2461
H5-e003Coalescence-mGAM-p3_S96,8804,2465
G4-e003Coalescence-mGAM-p3_S83,9225,2426
F4-e003Coalescence-mBHI-p7_S111,9129,2545
H3-e003Coalescence-mGAM-p7_S182,9006,2517
H5-e003Coalescence-mGAM-p5_S88,8835,2473
F4-e003Coalescence-mGAM-p5_S63,9133,2554
G4-e003Coalescence-mGAM-p7_S171,9088,2346
H8-e003Coalescence-mGAM-p5_S89,8656,2425
F3-e003Coalescence-mBHI-p5_S14,8829,2567
F100-e003Coalescence-mBHI-p7_S115,9205,2572
E3-e003Coalescence-mGAM-p7_S146,8777,2568
F100-e003Coalescence-mGAM-p3_S167,8679,2552
G100-e003Coalescence-mBHI-p3_S131,8865,2441
G4-e003Coalescence-mBHI-p7_S123,9189,2415
E9-e003Coalescence-mGAM-p3_S154,9160,2575
F3-e003Coalescence-mGAM-p5_S62,8808,2567
H4-e003Coalescence-mBHI-p7_S135,9030,2510
G111-e003Coalescence-mBHI-p7_S128,8386,2138
H3-e003Coalescence-mBHI-p5_S38,9127,2574
G3-e003Coalescence-mGAM-p3_S82,9181,2500
F111-e003Coalescence-mGAM-p3_S168,8726,2446
F3-e003Coalescence-mGAM-p7_S158,8458,2560
F8-e003Coalescence-mBHI-p7_S113,8684,2551
H4-e003Coalescence-mBHI-p3_S47,9180,2544
F3-e003Coalescence-mBHI-p7_S110,8212,2448
F100-e003Coalescence-mGAM-p5_S67,8841,2471
G8-e003Coalescence-mBHI-p7_S125,8678,2319
F4-e003Coalescence-mBHI-p5_S15,9146,2544
H111-e003Coalescence-mBHI-p5_S44,8333,2339
E111-e003Coalescence-mBHI-p7_S104,9202,2554
E2-e003Coalescence-mGAM-p3_S57,8997,2475
F2-e003Coalescence-mBHI-p5_S13,2909,956
F4-e003Coalescence-mBHI-p3_S23,9158,2475
F2-e003Coalescence-mGAM-p3_S69,8671,2552
E9-e003Coalescence-mGAM-p5_S54,9111,2564
G3-e003Coalescence-mGAM-p5_S74,9226,2570
E111-e003Coalescence-mGAM-p5_S56,8481,2374
G100-e003Coalescence-mGAM-p5_S79,9155,2367
H100-e003Coalescence-mGAM-p5_S91,8949,2479
G9-e003Coalescence-mBHI-p3_S130,8903,2397
E4-e003Coalescence-mGAM-p7_S147,9216,2443
E4-e003Coalescence-mGAM-p3_S59,9056,2374
H4-e003Coalescence-mBHI-p5_S39,8927,2483
F4-e003Coalescence-mGAM-p3_S71,9231,2528
H100-e003Coalescence-mBHI-p7_S139,9200,2531
G8-e003Coalescence-mBHI-p5_S29,9049,2482
G2-e003Coalescence-mBHI-p5_S25,5541,1216
G8-e003Coalescence-mGAM-p7_S173,9042,2485
E4-e003Coalescence-mBHI-p3_S11,3350,807
E2-e003Coalescence-mGAM-p5_S49,8992,2479
H9-e003Coalescence-mBHI-p5_S42,8735,2560
H111-e003Coalescence-mGAM-p3_S192,8424,2345
F5-e003Coalescence-mBHI-p3_S24,9181,2574
E8-e003Coalescence-mBHI-p3_S105,8779,2394
E8-e003Coalescence-mGAM-p7_S149,8990,2472
H5-e003Coalescence-mBHI-p7_S136,8437,2346
G9-e003Coalescence-mBHI-p5_S30,9079,2464
F111-e003Coalescence-mBHI-p7_S116,8991,2566
F5-e003Coalescence-mBHI-p7_S112,8962,2543
F4-e003Coalescence-mGAM-p7_S159,9248,2546
F111-e003Coalescence-mBHI-p3_S120,8662,2545
H3-e003Coalescence-mGAM-p5_S86,8925,2489
E4-e003Coalescence-mBHI-p7_S99,9140,2346
H4-e003Coalescence-mGAM-p5_S87,8345,2341
E100-e003Coalescence-mGAM-p7_S151,8955,2473
G9-e003Coalescence-mGAM-p3_S178,9193,2574
H9-e003Coalescence-mBHI-p7_S138,8694,2535
H8-e003Coalescence-mGAM-p7_S185,8661,2415
G2-e003Coalescence-mGAM-p3_S81,9173,2424
F111-e003Coalescence-mBHI-p5_S20,8343,2489
F8-e003Coalescence-mBHI-p5_S17,9028,2566
G100-e003Coalescence-mBHI-p7_S127,8707,2163
E5-e003Coalescence-mGAM-p5_S52,8808,2466
