,B3-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
B4-e003Coalescence-mGAM-p5,7638,2972
D4-e003Coalescence-mGAM-p5,7037,2786
C3-e004Assembly-mBHI-p7,7303,2757
B5-e003Coalescence-mGAM-p5,7460,2936
BB-Fecal,4564,1756
B5-e003Coalescence-Inoculumn-mBHI,7603,2988
G3-e004Assembly-epsilon-p3,7247,2720
C2-e003Coalescence-mGAM-p3,7392,2758
B5-e003Coalescence-mGAM-p7,7435,2938
D8-e003Coalescence-mBHI-p5,7574,2964
E5-e004Assembly-mGAM-p7,6581,2552
C10-e003Assembly-mGAM-p3,7352,2726
B10-e003Coalescence-mBHI-p5,7558,2945
D5-e003Coalescence-Inoculumn-mGAM,6900,2731
B3-e004Assembly-mBHI-p5,7290,2723
B5-e003Coalescence-mBHI-p3,7627,2993
G4-e004Assembly-epsilon-p5,7183,2738
C4-e003Coalescence-mGAM-p5,7536,2882
C5-e003Coalescence-mGAM-p7,7037,2791
C5-e003Coalescence-mBHI-inoculumn-redo,7640,2986
A10-e003Coalescence-mBHI-p5,5103,1792
BF-Fecal,5740,2141
AM-Fecal,5923,2212
B8-e003Assembly-mGAM-p3,7340,2814
A4-e003Coalescence-mGAM-p5,7421,2907
D5-e003Coalescence-mBHI-p5,7636,2942
D3-e003Assembly-mBHI-p3,7343,2974
D4-e003Coalescence-mGAM-p7,6950,2750
A8-e003Coalescence-mBHI-p7,7500,2912
e003-inoculumn-fecal-AC,6929,2872
E3-e004Assembly-mGAM-p7,6852,2527
B9-e003GlycerolRevival-mGAM-p2,7014,2883
C4-e003Coalescence-mGAM-p3,7630,2946
B2-e003Coalescence-Inoculumn-mGAM,7534,2951
D5-e003Coalescence-mGAM-p7,7101,2814
C5-e003Coalescence-mBHI-p5,7562,2947
C5-e003Coalescence-mGAM-p3,7115,2813
A3-e003Coalescence-mBHI-inoculumn-redo,6503,2755
D9-e003Assembly-mGAM-p5,5023,2307
B12-e003Coalescence-mGAM-p3,7502,2949
A11-e003Coalescence-mBHI-p7,6863,2670
A3-e003Coalescence-Inoculumn-mGAM,7506,2934
D10-e003Assembly-mGAM-p3,7450,2765
C3-e003Coalescence-mGAM-p5,7640,2992
C10-e003GlycerolRevival-mGAM-p2,7489,2813
D3-e003Assembly-mBHI-p5,7382,2987
A10-e003Coalescence-mGAM-p3,7628,2971
A9-e003Coalescence-mBHI-p3,7629,2992
A2-e003Coalescence-Inoculumn-mBHI,7400,2790
D3-e003Coalescence-mBHI-p7,7480,2988
C3-e003Coalescence-mBHI-p5,7501,2989
D11-e003Assembly-mGAM-p3,7222,2828
D2-e003Assembly-mBHI-p3,7517,2913
B3-e003Assembly-mBHI-p5,7088,2940
A9-e003Coalescence-mBHI-p5,7313,2945
D5-e003Coalescence-Inoculumn-mBHI,7101,2799
B2-e003Coalescence-mGAM-p3,7215,2949
C11-e003Coalescence-mGAM-p5,7121,2821
G4-e004Assembly-epsilon-p3,7174,2775
B3-e003Coalescence-Inoculumn-mBHI,7397,2983
A8-e003Coalescence-mBHI-p5,7217,2765
D5-e004Assembly-mGAM-p7,7562,2943
C2-e003Assembly-mBHI-p5,4336,1548
D9-e003Coalescence-mBHI-p3,5465,2388
D5-e003Assembly-mBHI-p5,6927,2755
A5-e003Coalescence-mBHI-p7,7358,2896
BG-Fecal,7498,2924
D2-e003Coalescence-mGAM-p5,7477,2937
B9-e003Assembly-mGAM-p5,4487,2003
D3-e003Coalescence-mGAM-p3,7250,2855
D9-e003Coalescence-mGAM-p3,7562,2963
D3-e003Coalescence-mGAM-p5,7558,2966
C10-e003Coalescence-mGAM-p3,7451,2798
A5-e003Coalescence-mBHI-inoculumn-redo,7331,2877
B11-e003Assembly-mGAM-p3,7408,2910
D2-e003Assembly-mBHI-p5,6119,2258
B9-e003Coalescence-mGAM-p7,7437,2983
B11-e003Coalescence-mGAM-p7,7557,2965
C3-e003Coalescence-Inoculumn-mGAM,7626,2987
B5-e003Coalescence-mBHI-p7,7565,2983
A3-e003Coalescence-mGAM-p7,7330,2971
D4-e003Coalescence-Inoculumn-mBHI,7635,2989
A4-e003Coalescence-mBHI-p5,7243,2701
B3-e003Coalescence-mBHI-p7,7382,2983
D10-e003Coalescence-mGAM-p7,7460,2929
C12-e003Coalescence-mGAM-p3,7132,2800
C11-e003Coalescence-mGAM-p3,7296,2866
D5-e004Assembly-mGAM-p3,7549,2950
A10-e003Coalescence-mBHI-p7,6655,2435
C10-e003Coalescence-mBHI-p7,7391,2771
B9-e003Coalescence-mBHI-p5,7437,2991
F4-e004Assembly-epsilon-p3,7172,2791
B10-e003Coalescence-mBHI-p3,7605,2938
C11-e003Coalescence-mBHI-p5,7643,2972
A2-e003Coalescence-mGAM-p7,7453,2885
C5-e003Assembly-mBHI-p3,5947,2324
E3-e004Assembly-mGAM-p5,7312,2768
C3-e003GlycerolRevival-mBHI-p2,7507,2985
D10-e003Coalescence-mGAM-p3,7239,2842
B10-e003Coalescence-mGAM-p7,7613,2896
C4-e004Assembly-mBHI-p3,4724,1793
A9-e003Coalescence-mBHI-p7,7590,2993
C2-e003Coalescence-Inoculumn-mGAM,7529,2921
B3-e003Coalescence-Inoculumn-mGAM,7645,2995
D11-e003Coalescence-mGAM-p7,6997,2766
D5-e003Coalescence-mGAM-p3,7471,2935
E4-e004Assembly-mGAM-p5,6691,2560
D2-e003Coalescence-Inoculumn-mBHI,7163,2791
B4-e003Coalescence-Inoculumn-mGAM,7634,2994
A10-e003Coalescence-mGAM-p7,7341,2793
B2-e003Assembly-mBHI-p3,7301,2767
F4-e004Assembly-epsilon-p7,7180,2780
D9-e003Coalescence-mBHI-p5,7269,2973
C4-e003Coalescence-Inoculumn-mGAM,7645,2995
D4-e003Coalescence-mGAM-p3,7147,2816
B9-e003Coalescence-mBHI-p7,7432,2981
A2-e003Coalescence-mGAM-p5,7500,2918
D11-e003Assembly-mGAM-p5,6903,2732
C3-e003Coalescence-mGAM-p7,7645,2995
B11-e003GlycerolRevival-mGAM-p2,6929,2746
B3-e003Coalescence-mGAM-p5,7401,2987
D9-e003Coalescence-mBHI-p7,7391,2987
B10-e003Assembly-mGAM-p3,6762,2450
D3-e004Assembly-mGAM-p5,7338,2768
C5-e003Coalescence-mBHI-p7,7596,2971
D12-e003Coalescence-mBHI-p3,6458,2578
D4-e004Assembly-mGAM-p7,7052,2716
C11-e003Coalescence-mGAM-p7,7237,2834
C11-e003Assembly-mGAM-p3,7191,2824
D10-e003Coalescence-mBHI-p7,7583,2921
C9-e003Coalescence-mBHI-p7,7346,2690
A2-e003Coalescence-mBHI-p3,2943,1089
B8-e003Coalescence-mGAM-p5,7598,2988
C3-e004Assembly-mBHI-p3,7321,2745
C11-e003Assembly-mGAM-p5,7353,2876
B10-e003GlycerolRevival-mGAM-p2,6449,2272
B3-e003Coalescence-mBHI-p5,7398,2984
C2-e003Coalescence-mBHI-inoculumn-redo,7608,2926
A8-e003Coalescence-mGAM-p7,7468,2898
C11-e003GlycerolRevival-mGAM-p2,7253,2828
B2-e003Coalescence-Inoculumn-mBHI,7473,2980
A11-e003Coalescence-mBHI-p5,7412,2884
C10-e003Coalescence-mGAM-p5,7610,2919
C4-e003Assembly-mBHI-p5,7523,2847
C9-e003Assembly-mGAM-p5,3534,1716
A5-e003Coalescence-Inoculumn-mGAM,7638,2990
A3-e003Coalescence-mBHI-p3,2855,1317
AG-Fecal,7483,2895
D4-e003Coalescence-Inoculumn-mGAM,7069,2735
A2-e003Coalescence-mBHI-p5,5374,1962
B5-e004Assembly-mBHI-p5,5705,2194
C5-e003Assembly-mBHI-p5,3644,1404
C10-e003Coalescence-mBHI-p5,7243,2659
B9-e003Coalescence-mBHI-p3,7388,2973
C3-e003Coalescence-mBHI-inoculumn-redo,7633,2994
e004-inoculumn-fecal-AR,7284,2752
B5-e003Coalescence-mGAM-p3,7460,2939
BK-Fecal,7160,2832
C3-e003Assembly-mBHI-p5,7370,2966
A5-e003Coalescence-mBHI-p3,3899,1496
C4-e004Assembly-mBHI-p7,4549,1669
C9-e003GlycerolRevival-mGAM-p2,7312,2980
F3-e004Assembly-epsilon-p5,7126,2687
C9-e003Coalescence-mGAM-p5,7644,2995
A2-e003Coalescence-mBHI-inoculumn-redo,7432,2842
C2-e003Coalescence-mGAM-p5,7323,2751
B8-e003GlycerolRevival-mGAM-p2,7464,2876
C8-e003Coalescence-mBHI-p5,7523,2914
B8-e003Coalescence-mGAM-p7,7626,2995
B4-e003Coalescence-Inoculumn-mBHI,7640,2993
D2-e003Coalescence-Inoculumn-mGAM,7633,2988
B8-e003Coalescence-mBHI-p7,7267,2937
B3-e004Assembly-mBHI-p3,7308,2759
e003-inoculumn-fecal-AE,5095,1712
D3-e003Coalescence-Inoculumn-mGAM,7478,2939
B11-e003Coalescence-mBHI-p3,7403,2981
C5-e003Coalescence-Inoculumn-mGAM,7524,2942
C4-e003Coalescence-mBHI-p5,7361,2768
G3-e004Assembly-epsilon-p5,7151,2672
BC-Fecal,7446,2915
e004-inoculumn-fecal-BE,7498,2924
BA-Fecal,7377,2884
e003-inoculumn-fecal-AF,6368,2467
A11-e003Coalescence-mBHI-p3,7629,2986
A4-e003Coalescence-Inoculumn-mGAM,7546,2937
B4-e003Coalescence-mBHI-p3,7522,2897
A5-e003Coalescence-Inoculumn-mBHI,5811,2296
A9-e003Coalescence-mGAM-p5,7615,2993
C10-e003Coalescence-mGAM-p7,7622,2926
F3-e004Assembly-epsilon-p7,6001,2158
A11-e003Coalescence-mGAM-p3,7389,2911
C10-e003Coalescence-mBHI-p3,7550,2854
D2-e003Coalescence-mBHI-p3,7349,2853
C5-e003GlycerolRevival-mBHI-p2,5485,2211
H5-e003Coalescence-mBHI-p5_S40,7263,2864
E2-e003Coalescence-mGAM-p7_S145,7441,2868
G5-e003Coalescence-mBHI-p7_S124,7512,2939
H111-e003Coalescence-mGAM-p7_S188,6940,2736
H4-e003Coalescence-mGAM-p7_S183,6890,2735
F5-e003Coalescence-mGAM-p5_S64,7390,2920
F5-e003Coalescence-mGAM-p7_S160,7455,2924
F8-e003Coalescence-mBHI-p3_S117,7470,2972
H3-e003Coalescence-mBHI-p3_S46,7634,2994
H2-e003Coalescence-mBHI-p7_S133,7381,2901
E5-e003Coalescence-mBHI-p3_S12,7198,2795
F100-e003Coalescence-mGAM-p7_S163,7450,2985
F9-e003Coalescence-mBHI-p5_S18,7175,2978
H3-e003Coalescence-mBHI-p7_S134,7429,2969
E3-e003Coalescence-mGAM-p3_S58,6858,2910
G4-e003Coalescence-mBHI-p5_S27,7457,2772
E8-e003Coalescence-mBHI-p5_S5,7426,2860
G2-e003Coalescence-mBHI-p3_S33,3075,973
E9-e003Coalescence-mBHI-p5_S6,7311,2983
H111-e003Coalescence-mBHI-p3_S144,6891,2740
G111-e003Coalescence-mGAM-p5_S80,7041,2797
G100-e003Coalescence-mGAM-p3_S179,6518,2336
F111-e003Coalescence-mGAM-p5_S68,7170,2787
G111-e003Coalescence-mBHI-p5_S32,7600,2902
G5-e003Coalescence-mBHI-p3_S36,7170,2799
H2-e003Coalescence-mGAM-p7_S181,7381,2888
H9-e003Coalescence-mGAM-p3_S190,7171,2792
E3-e003Coalescence-mBHI-p3_S10,5778,2615
H2-e003Coalescence-mGAM-p5_S85,6670,2658
G8-e003Coalescence-mGAM-p3_S177,7582,2925
F2-e003Coalescence-mGAM-p7_S157,7229,2972
H3-e003Coalescence-mGAM-p3_S94,7354,2904
H4-e003Coalescence-mGAM-p3_S95,6925,2739
E5-e003Coalescence-mBHI-p7_S100,7238,2830
F3-e003Coalescence-mGAM-p3_S70,7181,2959
E100-e003Coalescence-mBHI-p7_S103,7331,2815
F9-e003Coalescence-mGAM-p5_S66,7233,2981
G111-e003Coalescence-mGAM-p7_S176,5245,2044
H100-e003Coalescence-mGAM-p7_S187,7267,2854
E100-e003Coalescence-mGAM-p3_S155,7580,2896
E3-e003Coalescence-mGAM-p5_S50,7318,2981
F5-e003Coalescence-mGAM-p3_S72,7342,2897
E9-e003Coalescence-mBHI-p7_S102,7404,2981
E5-e003Coalescence-mBHI-p5_S4,7136,2760
F111-e003Coalescence-mGAM-p7_S164,6963,2724
E111-e003Coalescence-mBHI-p5_S8,7472,2899
H100-e003Coalescence-mBHI-p5_S43,7624,2932
F2-e003Coalescence-mGAM-p5_S61,7353,2986
F5-e003Coalescence-mBHI-p5_S16,7487,2986
F8-e003Coalescence-mGAM-p5_S65,7514,2966
H8-e003Coalescence-mBHI-p7_S137,7559,2946
G9-e003Coalescence-mGAM-p5_S78,7623,2985
E2-e003Coalescence-mBHI-p5_S1,4058,1530
E2-e003Coalescence-mBHI-p3_S9,4000,1419
G8-e003Coalescence-mGAM-p5_S77,7436,2862
G3-e003Coalescence-mBHI-p3_S34,7577,2914
G100-e003Coalescence-mBHI-p5_S31,7398,2748
F9-e003Coalescence-mBHI-p3_S118,4518,2194
E111-e003Coalescence-mBHI-p3_S108,7357,2855
F8-e003Coalescence-mGAM-p3_S165,3881,1668
G3-e003Coalescence-mBHI-p5_S26,7631,2995
G5-e003Coalescence-mBHI-p5_S28,7469,2930
H111-e003Coalescence-mGAM-p5_S92,6907,2737
G4-e003Coalescence-mBHI-p3_S35,7267,2657
H9-e003Coalescence-mGAM-p5_S90,7271,2868
H2-e003Coalescence-mBHI-p3_S45,7247,2809
E8-e003Coalescence-mBHI-p7_S101,7576,2964
E4-e003Coalescence-mBHI-p5_S3,7459,2775
H2-e003Coalescence-mGAM-p3_S93,7271,2870
E4-e003Coalescence-mGAM-p5_S51,7541,2796
G9-e003Coalescence-mGAM-p7_S174,7625,2965
F2-e003Coalescence-mBHI-p3_S21,3367,1704
E8-e003Coalescence-mGAM-p3_S153,7569,2851
G111-e003Coalescence-mGAM-p3_S180,7305,2855
G5-e003Coalescence-mGAM-p3_S84,7052,2782
H8-e003Coalescence-mBHI-p5_S41,7550,2948
E100-e003Coalescence-mBHI-p5_S7,7376,2804
G100-e003Coalescence-mGAM-p7_S175,7437,2736
F9-e003Coalescence-mGAM-p7_S162,7142,2967
F8-e003Coalescence-mGAM-p7_S161,7316,2983
F3-e003Coalescence-mBHI-p3_S22,7258,2980
G3-e003Coalescence-mBHI-p7_S122,7596,2992
G5-e003Coalescence-mGAM-p5_S76,6989,2754
G5-e003Coalescence-mGAM-p7_S172,6949,2761
G4-e003Coalescence-mGAM-p5_S75,7466,2755
G8-e003Coalescence-mBHI-p3_S129,7502,2856
E5-e003Coalescence-mGAM-p3_S60,7194,2844
G2-e003Coalescence-mGAM-p5_S73,7532,2775
E5-e003Coalescence-mGAM-p7_S148,7350,2883
H9-e003Coalescence-mGAM-p7_S186,7299,2864
E100-e003Coalescence-mGAM-p5_S55,7432,2869
E8-e003Coalescence-mGAM-p5_S53,7413,2858
H5-e003Coalescence-mGAM-p3_S96,7270,2868
G4-e003Coalescence-mGAM-p3_S83,7615,2844
F4-e003Coalescence-mBHI-p7_S111,7614,2983
H3-e003Coalescence-mGAM-p7_S182,7438,2925
H5-e003Coalescence-mGAM-p5_S88,7300,2877
F4-e003Coalescence-mGAM-p5_S63,7563,2961
G4-e003Coalescence-mGAM-p7_S171,7471,2730
H8-e003Coalescence-mGAM-p5_S89,7148,2826
F3-e003Coalescence-mBHI-p5_S14,7264,2983
F100-e003Coalescence-mBHI-p7_S115,7641,2989
E3-e003Coalescence-mGAM-p7_S146,7203,2978
F100-e003Coalescence-mGAM-p3_S167,7252,2961
G100-e003Coalescence-mBHI-p3_S131,7355,2842
G4-e003Coalescence-mBHI-p7_S123,7542,2802
E9-e003Coalescence-mGAM-p3_S154,7593,2987
F3-e003Coalescence-mGAM-p5_S62,7245,2975
H4-e003Coalescence-mBHI-p7_S135,7450,2926
G111-e003Coalescence-mBHI-p7_S128,6911,2469
H3-e003Coalescence-mBHI-p5_S38,7542,2990
G3-e003Coalescence-mGAM-p3_S82,7514,2876
F111-e003Coalescence-mGAM-p3_S168,7224,2853
F3-e003Coalescence-mGAM-p7_S158,6973,2970
F8-e003Coalescence-mBHI-p7_S113,7178,2956
H4-e003Coalescence-mBHI-p3_S47,7564,2947
F3-e003Coalescence-mBHI-p7_S110,6769,2843
F100-e003Coalescence-mGAM-p5_S67,7340,2884
G8-e003Coalescence-mBHI-p7_S125,7145,2703
F4-e003Coalescence-mBHI-p5_S15,7626,2979
H111-e003Coalescence-mBHI-p5_S44,6879,2742
E111-e003Coalescence-mBHI-p7_S104,7599,2968
E2-e003Coalescence-mGAM-p3_S57,7451,2882
F2-e003Coalescence-mBHI-p5_S13,2405,1138
F4-e003Coalescence-mBHI-p3_S23,7529,2862
F2-e003Coalescence-mGAM-p3_S69,7144,2962
E9-e003Coalescence-mGAM-p5_S54,7555,2978
G3-e003Coalescence-mGAM-p5_S74,7644,2990
E111-e003Coalescence-mGAM-p5_S56,7007,2770
G100-e003Coalescence-mGAM-p5_S79,7616,2829
H100-e003Coalescence-mGAM-p5_S91,7366,2869
G9-e003Coalescence-mBHI-p3_S130,7511,2861
E4-e003Coalescence-mGAM-p7_S147,7635,2894
E4-e003Coalescence-mGAM-p3_S59,7355,2712
H4-e003Coalescence-mBHI-p5_S39,7394,2898
F4-e003Coalescence-mGAM-p3_S71,7600,2924
H100-e003Coalescence-mBHI-p7_S139,7637,2964
G8-e003Coalescence-mBHI-p5_S29,7482,2868
G2-e003Coalescence-mBHI-p5_S25,4491,1429
G8-e003Coalescence-mGAM-p7_S173,7484,2894
E4-e003Coalescence-mBHI-p3_S11,2770,956
E2-e003Coalescence-mGAM-p5_S49,7449,2880
H9-e003Coalescence-mBHI-p5_S42,7179,2968
H111-e003Coalescence-mGAM-p3_S192,6961,2749
F5-e003Coalescence-mBHI-p3_S24,7590,2991
E8-e003Coalescence-mBHI-p3_S105,7304,2790
E8-e003Coalescence-mGAM-p7_S149,7438,2873
H5-e003Coalescence-mBHI-p7_S136,6937,2727
G9-e003Coalescence-mBHI-p5_S30,7616,2934
F111-e003Coalescence-mBHI-p7_S116,7412,2970
F5-e003Coalescence-mBHI-p7_S112,7414,2946
F4-e003Coalescence-mGAM-p7_S159,7634,2957
F111-e003Coalescence-mBHI-p3_S120,7167,2956
H3-e003Coalescence-mGAM-p5_S86,7373,2903
E4-e003Coalescence-mBHI-p7_S99,7575,2789
H4-e003Coalescence-mGAM-p5_S87,6893,2735
E100-e003Coalescence-mGAM-p7_S151,7434,2876
G9-e003Coalescence-mGAM-p3_S178,7643,2994
H9-e003Coalescence-mBHI-p7_S138,7130,2942
H8-e003Coalescence-mGAM-p7_S185,7154,2816
G2-e003Coalescence-mGAM-p3_S81,7636,2885
F111-e003Coalescence-mBHI-p5_S20,6887,2876
F8-e003Coalescence-mBHI-p5_S17,7457,2983
G100-e003Coalescence-mBHI-p7_S127,7083,2483
E5-e003Coalescence-mGAM-p5_S52,7274,2875
