,B3-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
C12-e003Coalescence-mBHI-p3,0.16836940245797427,0.42033893640027525
C9-e003Coalescence-mGAM-p3,0.6778780901257241,0.04152693404108916
C11-e003Coalescence-mBHI-p3,0.18155149032349202,0.45333608571709433
D11-e003Coalescence-mBHI-p5,0.032084333945472526,0.9545372554801926
C9-e003Coalescence-mGAM-p7,0.4058900974713943,0.08504801926668633
C8-e003Coalescence-mGAM-p7,0.3416115270518435,0.0956726629312887
D10-e003Coalescence-mBHI-p3,0.22353312614776097,0.37660984960188737
F3-e004Assembly-epsilon-p3,0.31844045769176443,0.1128553524034208
B2-e003Coalescence-mBHI-p3,0.6545044497810425,0.0049047970116976305
A8-e003Coalescence-mBHI-p3,0.34203291425342564,0.09031495134178708
e004-inoculumn-fecal-BD,0.3060266986862551,0.13078737835446771
A4-e003Coalescence-mBHI-p7,0.2764010453453878,0.07654914971001671
B9-e003Coalescence-mGAM-p5,0.9757167679050713,3.627248599233265e-05
A4-e003Coalescence-mBHI-inoculumn-redo,0.3400528323209493,0.10132099675611914
B3-e003Coalescence-mBHI-p3,0.9796438762537082,0.0006443035486090635
D4-e003Coalescence-mBHI-p5,0.0813749117106936,0.7742180772633441
C2-e003Coalescence-mBHI-p5,0.09670221782737676,0.02924751793964416
B3-e004Assembly-mBHI-p7,0.3169134058482837,0.10845930404010617
B5-e004Assembly-mBHI-p7,0.2507290577765221,0.06377636881942397
D4-e003Coalescence-mBHI-p3,0.053044497810425195,0.8457688489137913
C4-e003GlycerolRevival-mBHI-p2,0.34183924283090833,0.09029720829647105
D10-e003Assembly-mGAM-p5,0.2162352027122475,0.0619664798977686
B2-e003Assembly-mBHI-p5,0.10962381692329426,0.028685736754153156
C3-e004Assembly-mBHI-p5,0.3087898008193248,0.10679519315836036
B8-e003Assembly-mGAM-p5,0.32696200028252576,0.08622092794652512
F4-e004Assembly-epsilon-p5,0.3095945755050148,0.13074599429863362
C4-e003Coalescence-mGAM-p7,0.3315615199886989,0.100635309151676
B12-e003Coalescence-mBHI-p3,0.9232328012431135,0.005789983289098594
D3-e004Assembly-mGAM-p7,0.31135216838536517,0.10753273370687112
C8-e003Assembly-mGAM-p3,0.33687356971323634,0.08910065860611423
C3-e003Coalescence-mGAM-p3,0.39913532984884875,0.09621851961073431
B4-e003Assembly-mBHI-p5,0.31449371380138436,0.10906748255185295
D4-e004Assembly-mGAM-p5,0.3098220087582992,0.13281844097119827
D3-e003Coalescence-Inoculumn-mBHI,0.6347407825964119,0.2955639437727317
C8-e003Assembly-mGAM-p5,0.33861350473230684,0.08891000688095939
C3-e003Coalescence-mBHI-p7,0.7529456137872582,0.03775769192961762
D11-e003Coalescence-mGAM-p5,0.03340175165983896,0.9574207706674531
A11-e003Coalescence-mGAM-p7,0.0465718321796864,0.9360417281038043
B8-e003Coalescence-mBHI-p5,0.8293229269670858,0.019753759952816276
B10-e003Assembly-mGAM-p5,0.3011176719875689,0.10342509584193454
C2-e003Coalescence-mGAM-p7,0.3303353581014267,0.11277518922638356
D3-e003Coalescence-mBHI-p5,0.6874487922022884,0.24054192470264424
B11-e003Coalescence-mGAM-p3,0.1014219522531431,0.9068377568072349
C4-e003Coalescence-mBHI-inoculumn-redo,0.33244822715072747,0.10343536813132803
B5-e003Assembly-mBHI-p5,0.046649526769317703,0.8865638454733117
D2-e003Coalescence-mBHI-p5,0.09920200593304139,0.6983907401946329
D8-e003Assembly-mGAM-p5,0.3412301172481989,0.08859977391133393
D5-e003Coalescence-mGAM-p5,0.06317135188585958,0.9470543104295684
B5-e003Coalescence-mBHI-p5,0.6314715355276169,0.27977990759854515
D5-e003Coalescence-mBHI-p7,0.2818916513631869,0.694123513221272
C9-e003Coalescence-mBHI-p5,0.4341827941799689,0.0738926570333235
A5-e003Coalescence-mGAM-p3,0.05782751801101851,0.9493124447065762
A2-e003Coalescence-Inoculumn-mGAM,0.34382963695437213,0.09059004226875061
E5-e004Assembly-mGAM-p5,0.22710834863681312,0.054681804777351815
D8-e003Coalescence-mGAM-p5,0.05316174600932335,0.9265801631770373
A12-e003Coalescence-mGAM-p3,0.06035781890097472,0.8597818244372358
C2-e003Coalescence-mBHI-p3,0.31359711823703906,0.10427602477145384
C4-e004Assembly-mBHI-p5,0.2632142958044921,0.10996303941806743
D9-e003Coalescence-mGAM-p7,0.08187017940387062,0.9258449326648973
D4-e003Coalescence-mBHI-p7,0.08543099307811838,0.8148959009141846
D8-e003Assembly-mGAM-p3,0.3319814945613787,0.08767713555490023
E4-e004Assembly-mGAM-p7,0.303694730894194,0.12964916936990073
E3-e004Assembly-mGAM-p3,0.3196671846305975,0.11107057898358398
B10-e003Coalescence-mGAM-p3,0.7048974431416867,0.03916101445001474
A9-e003Coalescence-mGAM-p7,0.8503750529735838,0.01798097906222353
D5-e004Assembly-mGAM-p5,0.11173894617883882,0.025312100658606115
B5-e003Coalescence-Inoculumn-mGAM,0.20403404435654754,0.7584791605229529
D10-e003Coalescence-mBHI-p5,0.23949088854357964,0.26136911432222554
D5-e003Coalescence-mBHI-p3,0.05835061449357253,0.9295243782561684
C5-e003Coalescence-mBHI-p3,0.08276352592174037,0.5927434876634228
D9-e003Coalescence-mGAM-p5,0.11889136883740642,0.8907247616239065
C9-e003Coalescence-mBHI-p3,0.3835933041390027,0.08720859136931092
D10-e003Coalescence-mGAM-p5,0.050120638508263884,0.9566394377273174
