,B3-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
C12-e003Coalescence-mBHI-p3,0.4901113152491084,0.0647788983708301
C9-e003Coalescence-mGAM-p3,0.0,0.09619860356865788
C11-e003Coalescence-mBHI-p3,0.4359667134983249,0.025989138867339022
D11-e003Coalescence-mBHI-p5,0.47735869447746676,0.4162141194724593
C9-e003Coalescence-mGAM-p7,0.00021614611477358694,0.082622187742436
C8-e003Coalescence-mGAM-p7,0.4643899275910516,0.0
D10-e003Coalescence-mBHI-p3,0.4058143304874095,0.004654771140418929
F3-e004Assembly-epsilon-p3,0.5432832594834108,0.29286268425135764
B2-e003Coalescence-mBHI-p3,0.004539068410245326,0.7230411171450737
A8-e003Coalescence-mBHI-p3,0.5544147843942505,0.334755624515128
e004-inoculumn-fecal-BD,0.6343888468604777,0.46586501163692784
A4-e003Coalescence-mBHI-p7,0.6170971576785907,0.037238169123351435
B9-e003Coalescence-mGAM-p5,0.0,0.9972847168347556
A4-e003Coalescence-mBHI-inoculumn-redo,0.43823624770344755,0.0
B3-e003Coalescence-mBHI-p3,0.0,0.7680372381691234
D4-e003Coalescence-mBHI-p5,0.47109045714903275,0.14856477889837083
C2-e003Coalescence-mBHI-p5,0.26121257970387984,0.0027152831652443757
B3-e004Assembly-mBHI-p7,0.6843185993731763,0.4356089992242048
B5-e004Assembly-mBHI-p7,0.7591051550848373,0.7168347556245152
D4-e003Coalescence-mBHI-p3,0.4836269318059008,0.17532971295577968
C4-e003GlycerolRevival-mBHI-p2,0.7401923700421484,0.07292474786656322
D10-e003Assembly-mGAM-p5,0.49259699556900466,0.012800620636152055
B2-e003Assembly-mBHI-p5,0.2845563600994272,0.18502715283165244
C3-e004Assembly-mBHI-p5,0.6843185993731763,0.4356089992242048
B8-e003Assembly-mGAM-p5,0.613314600670053,0.4177657098525989
F4-e004Assembly-epsilon-p5,0.6414135955906193,0.4751745539177657
C4-e003Coalescence-mGAM-p7,0.5768939803307036,0.0003878975950349108
B12-e003Coalescence-mBHI-p3,0.0,0.9619860356865787
D3-e004Assembly-mGAM-p7,0.6841024532584027,0.4317300232738557
C8-e003Assembly-mGAM-p3,0.5571166108289204,0.34290147401086113
C3-e003Coalescence-mGAM-p3,0.0008645844590943478,0.0
B4-e003Assembly-mBHI-p5,0.6953420512266292,0.0034910783553141972
D4-e004Assembly-mGAM-p5,0.6430346914514211,0.474010861132661
D3-e003Coalescence-Inoculumn-mBHI,0.0,0.44103956555469354
C8-e003Assembly-mGAM-p5,0.5464173781476278,0.3269976726144298
C3-e003Coalescence-mBHI-p7,0.0,0.043056633048875095
D11-e003Coalescence-mGAM-p5,0.4817896898303253,0.43095422808378586
A11-e003Coalescence-mGAM-p7,0.47562952555927807,0.41117145073700545
B8-e003Coalescence-mBHI-p5,0.0,0.5116369278510473
B10-e003Assembly-mGAM-p5,0.7234410461471955,0.004266873545384018
C2-e003Coalescence-mGAM-p7,0.5583054144601751,0.0
D3-e003Coalescence-mBHI-p5,0.0003242191721603804,0.5488750969743987
B11-e003Coalescence-mGAM-p3,0.0004322922295471739,0.46121024049650894
C4-e003Coalescence-mBHI-inoculumn-redo,0.5904031125040528,0.0
B5-e003Assembly-mBHI-p5,0.5072949313736086,0.46121024049650894
D2-e003Coalescence-mBHI-p5,0.48611261212579704,0.4212567882079131
D8-e003Assembly-mGAM-p5,0.549443423754458,0.33747090768037236
D5-e003Coalescence-mGAM-p5,0.5126985842429482,0.45771916214119474
B5-e003Coalescence-mBHI-p5,0.0003242191721603804,0.4887509697439876
D5-e003Coalescence-mBHI-p7,0.027882848805792716,0.5205585725368502
C9-e003Coalescence-mBHI-p5,0.2589430454987572,0.048875096974398756
A5-e003Coalescence-mGAM-p3,0.5116178536690803,0.45655546935609
A2-e003Coalescence-Inoculumn-mGAM,0.5432832594834108,0.3207913110938712
E5-e004Assembly-mGAM-p5,0.7131741056954501,0.6714507370054306
D8-e003Coalescence-mGAM-p5,0.41467632119312653,0.31768813033359194
A12-e003Coalescence-mGAM-p3,0.4289419647681833,0.33553141970519784
C2-e003Coalescence-mBHI-p3,0.6654058143304874,0.01047323506594259
C4-e004Assembly-mBHI-p5,0.5715984005187507,0.4169899146625291
D9-e003Coalescence-mGAM-p7,0.08235166972873663,0.460822342901474
D4-e003Coalescence-mBHI-p7,0.4421268777693721,0.054693560899922423
D8-e003Assembly-mGAM-p3,0.6186101804820059,0.4464701318851823
E4-e004Assembly-mGAM-p7,0.6390359883281098,0.4759503491078355
E3-e004Assembly-mGAM-p3,0.5438236247703447,0.29363847944142746
B10-e003Coalescence-mGAM-p3,0.0,0.1008533747090768
A9-e003Coalescence-mGAM-p7,0.0,0.5368502715283165
D5-e004Assembly-mGAM-p5,0.40149140819193774,0.3875096974398759
B5-e003Coalescence-Inoculumn-mGAM,0.0016210958608019021,0.47284716834755625
D10-e003Coalescence-mBHI-p5,0.5044850318815519,0.036850271528316526
D5-e003Coalescence-mBHI-p3,0.5088079541770236,0.4519006982156711
C5-e003Coalescence-mBHI-p3,0.47995244785474983,0.20015515903801395
D9-e003Coalescence-mGAM-p5,0.0011888036312547282,0.46198603568657876
C9-e003Coalescence-mBHI-p3,0.2980654922727764,0.00504266873545384
D10-e003Coalescence-mGAM-p5,0.4324003026045607,0.06400310318076027
C8-e003Coalescence-mBHI-p7,0.5376634604992975,0.09775019394879751
B11-e003Assembly-mGAM-p5,0.48600453906841024,0.43638479441427463
G3-e004Assembly-epsilon-p7,0.6087755322598076,0.3785880527540729
B4-e003Coalescence-mGAM-p5,0.008753917648330271,0.0011636927851047323
D4-e003Coalescence-mGAM-p5,0.46925321517345725,0.4127230411171451
C3-e004Assembly-mBHI-p7,0.68183291905328,0.4317300232738557
B5-e003Coalescence-mGAM-p5,0.3424835188587485,0.45112490302560126
BB-Fecal,0.3856046687560791,0.37664856477889835
B5-e003Coalescence-Inoculumn-mBHI,0.0,0.5062063615205585
G3-e004Assembly-epsilon-p3,0.6014265643575056,0.36229635376260666
C2-e003Coalescence-mGAM-p3,0.5848913865773263,0.0
B5-e003Coalescence-mGAM-p7,0.4705500918620988,0.45655546935609
D8-e003Coalescence-mBHI-p5,0.4259159191613531,0.2839410395655547
E5-e004Assembly-mGAM-p7,0.6705933210850535,0.6396431342125679
C10-e003Assembly-mGAM-p3,0.5922403544796282,0.001939487975174554
