,A2-e003Coalescence-Inoculumn-mGAM,B3-e003Coalescence-Inoculumn-mGAM
B5-e003Coalescence-mBHI-p3,6596,7591
G4-e004Assembly-epsilon-p5,6197,7121
C4-e003Coalescence-mGAM-p5,6537,7493
C5-e003Coalescence-mGAM-p7,6064,6998
C5-e003Coalescence-mBHI-inoculumn-redo,6612,7598
A10-e003Coalescence-mBHI-p5,3800,5223
BF-Fecal,4891,5711
AM-Fecal,5111,5897
B8-e003Assembly-mGAM-p3,6168,7475
A4-e003Coalescence-mGAM-p5,6439,7392
D5-e003Coalescence-mBHI-p5,6569,7566
D3-e003Assembly-mBHI-p3,6569,7323
D4-e003Coalescence-mGAM-p7,5968,6912
A8-e003Coalescence-mBHI-p7,6421,7571
e003-inoculumn-fecal-AC,6219,6892
E3-e004Assembly-mGAM-p7,5872,6781
B9-e003GlycerolRevival-mGAM-p2,6349,6947
C4-e003Coalescence-mGAM-p3,6581,7569
B2-e003Coalescence-Inoculumn-mGAM,6592,7603
D5-e003Coalescence-mGAM-p7,6106,7082
C5-e003Coalescence-mBHI-p5,6525,7519
C5-e003Coalescence-mGAM-p3,6109,7082
A3-e003Coalescence-mBHI-inoculumn-redo,6019,6434
D9-e003Assembly-mGAM-p5,4947,4988
B12-e003Coalescence-mGAM-p3,6499,7475
A11-e003Coalescence-mBHI-p7,5812,6987
A3-e003Coalescence-Inoculumn-mGAM,6545,7594
D10-e003Assembly-mGAM-p3,6282,7305
C3-e003Coalescence-mGAM-p5,6602,7577
C10-e003GlycerolRevival-mGAM-p2,6283,7271
D3-e003Assembly-mBHI-p5,6583,7371
A10-e003Coalescence-mGAM-p3,6578,7598
A9-e003Coalescence-mBHI-p3,6611,7604
A2-e003Coalescence-Inoculumn-mBHI,6211,7405
D3-e003Coalescence-mBHI-p7,6588,7466
C3-e003Coalescence-mBHI-p5,6600,7475
D11-e003Assembly-mGAM-p3,6194,7188
D2-e003Assembly-mBHI-p3,6483,7585
B3-e003Assembly-mBHI-p5,6482,7116
A9-e003Coalescence-mBHI-p5,6461,7297
D5-e003Coalescence-Inoculumn-mBHI,6108,7047
B2-e003Coalescence-mGAM-p3,6505,7189
C11-e003Coalescence-mGAM-p5,6122,7094
G4-e004Assembly-epsilon-p3,6246,7120
B3-e003Coalescence-Inoculumn-mBHI,6581,7377
A8-e003Coalescence-mBHI-p5,5993,7326
D5-e004Assembly-mGAM-p7,6479,7533
C2-e003Assembly-mBHI-p5,3169,4510
D9-e003Coalescence-mBHI-p3,5243,5428
D5-e003Assembly-mBHI-p5,6065,6909
A5-e003Coalescence-mBHI-p7,6388,7332
BG-Fecal,6529,7443
D2-e003Coalescence-mGAM-p5,6467,7421
B9-e003Assembly-mGAM-p5,4490,4494
D3-e003Coalescence-mGAM-p3,6254,7224
D9-e003Coalescence-mGAM-p3,6544,7519
D3-e003Coalescence-mGAM-p5,6539,7513
C10-e003Coalescence-mGAM-p3,6384,7399
A5-e003Coalescence-mBHI-inoculumn-redo,6314,7295
B11-e003Assembly-mGAM-p3,6406,7364
D2-e003Assembly-mBHI-p5,4706,6240
B9-e003Coalescence-mGAM-p7,6582,7410
B11-e003Coalescence-mGAM-p7,6544,7515
C3-e003Coalescence-Inoculumn-mGAM,6605,7569
B5-e003Coalescence-mBHI-p7,6582,7535
A3-e003Coalescence-mGAM-p7,6548,7309
D4-e003Coalescence-Inoculumn-mBHI,6607,7592
A4-e003Coalescence-mBHI-p5,6177,7125
B3-e003Coalescence-mBHI-p7,6573,7383
D10-e003Coalescence-mGAM-p7,6447,7416
C12-e003Coalescence-mGAM-p3,6121,7111
C11-e003Coalescence-mGAM-p3,6249,7261
D5-e004Assembly-mGAM-p3,6499,7537
A10-e003Coalescence-mBHI-p7,5501,6686
C10-e003Coalescence-mBHI-p7,6367,7331
B9-e003Coalescence-mBHI-p5,6589,7434
F4-e004Assembly-epsilon-p3,6228,7113
B10-e003Coalescence-mBHI-p3,6448,7415
C11-e003Coalescence-mBHI-p5,6518,7543
A2-e003Coalescence-mGAM-p7,6428,7575
C5-e003Assembly-mBHI-p3,5152,5923
E3-e004Assembly-mGAM-p5,6327,7295
C3-e003GlycerolRevival-mBHI-p2,6597,7509
D10-e003Coalescence-mGAM-p3,6208,7199
B10-e003Coalescence-mGAM-p7,6369,7415
C4-e004Assembly-mBHI-p3,4025,4684
A9-e003Coalescence-mBHI-p7,6607,7583
C2-e003Coalescence-Inoculumn-mGAM,6567,7598
B3-e003Coalescence-Inoculumn-mGAM,6613,7608
D11-e003Coalescence-mGAM-p7,5997,6942
D5-e003Coalescence-mGAM-p3,6466,7417
E4-e004Assembly-mGAM-p5,5772,6629
D2-e003Coalescence-Inoculumn-mBHI,6131,7169
B4-e003Coalescence-Inoculumn-mGAM,6606,7571
A10-e003Coalescence-mGAM-p7,6223,7454
B2-e003Assembly-mBHI-p3,6153,7365
F4-e004Assembly-epsilon-p7,6226,7136
D9-e003Coalescence-mBHI-p5,6556,7243
C4-e003Coalescence-Inoculumn-mGAM,6426,7472
D4-e003Coalescence-mGAM-p3,6128,7115
B9-e003Coalescence-mBHI-p7,6582,7388
A2-e003Coalescence-mGAM-p5,6530,7598
D11-e003Assembly-mGAM-p5,5941,6871
C3-e003Coalescence-mGAM-p7,6594,7577
B11-e003GlycerolRevival-mGAM-p2,5983,6901
B3-e003Coalescence-mGAM-p5,6583,7403
D9-e003Coalescence-mBHI-p7,6581,7362
B10-e003Assembly-mGAM-p3,5837,6781
D3-e004Assembly-mGAM-p5,6360,7318
C5-e003Coalescence-mBHI-p7,6563,7563
D12-e003Coalescence-mBHI-p3,5514,6395
D4-e004Assembly-mGAM-p7,6142,7030
C11-e003Coalescence-mGAM-p7,6180,7195
C11-e003Assembly-mGAM-p3,6161,7119
D10-e003Coalescence-mBHI-p7,6443,7433
C9-e003Coalescence-mBHI-p7,6125,7145
A2-e003Coalescence-mBHI-p3,2067,3020
B8-e003Coalescence-mGAM-p5,6613,7608
C3-e004Assembly-mBHI-p3,6345,7283
C11-e003Assembly-mGAM-p5,6360,7318
B10-e003GlycerolRevival-mGAM-p2,5315,6256
B3-e003Coalescence-mBHI-p5,6596,7370
C2-e003Coalescence-mBHI-inoculumn-redo,6546,7559
A8-e003Coalescence-mGAM-p7,6388,7585
C11-e003GlycerolRevival-mGAM-p2,6242,7200
B2-e003Coalescence-Inoculumn-mBHI,6542,7423
A11-e003Coalescence-mBHI-p5,6302,7468
C10-e003Coalescence-mGAM-p5,6534,7538
C4-e003Assembly-mBHI-p5,6449,7441
C9-e003Assembly-mGAM-p5,3666,3499
A5-e003Coalescence-Inoculumn-mGAM,6604,7606
A3-e003Coalescence-mBHI-p3,3025,2793
AG-Fecal,6435,7440
D4-e003Coalescence-Inoculumn-mGAM,6075,7032
A2-e003Coalescence-mBHI-p5,4014,5585
B5-e004Assembly-mBHI-p5,4865,5700
C5-e003Assembly-mBHI-p5,3097,3624
C10-e003Coalescence-mBHI-p5,6245,7196
B9-e003Coalescence-mBHI-p3,6577,7388
C3-e003Coalescence-mBHI-inoculumn-redo,6607,7600
e004-inoculumn-fecal-AR,6304,7252
B5-e003Coalescence-mGAM-p3,6485,7431
BK-Fecal,6212,7074
C3-e003Assembly-mBHI-p5,6556,7367
A5-e003Coalescence-mBHI-p3,3392,3812
C4-e004Assembly-mBHI-p7,3835,4402
C9-e003GlycerolRevival-mGAM-p2,6554,7325
F3-e004Assembly-epsilon-p5,6133,7073
C9-e003Coalescence-mGAM-p5,6531,7495
A2-e003Coalescence-mBHI-inoculumn-redo,6233,7434
C2-e003Coalescence-mGAM-p5,6372,7326
B8-e003GlycerolRevival-mGAM-p2,6413,7576
C8-e003Coalescence-mBHI-p5,6508,7582
B8-e003Coalescence-mGAM-p7,6613,7608
B4-e003Coalescence-Inoculumn-mBHI,6610,7594
D2-e003Coalescence-Inoculumn-mGAM,6600,7604
B8-e003Coalescence-mBHI-p7,6449,7241
B3-e004Assembly-mBHI-p3,6336,7276
e003-inoculumn-fecal-AE,3965,4830
D3-e003Coalescence-Inoculumn-mGAM,6489,7444
B11-e003Coalescence-mBHI-p3,6577,7388
C5-e003Coalescence-Inoculumn-mGAM,6455,7458
C4-e003Coalescence-mBHI-p5,6368,7336
G3-e004Assembly-epsilon-p5,6183,7125
BC-Fecal,6414,7429
e004-inoculumn-fecal-BE,6435,7486
BA-Fecal,6360,7327
e003-inoculumn-fecal-AF,5389,6358
A11-e003Coalescence-mBHI-p3,6589,7604
A4-e003Coalescence-Inoculumn-mGAM,6597,7606
B4-e003Coalescence-mBHI-p3,6498,7498
A5-e003Coalescence-Inoculumn-mBHI,4898,5847
A9-e003Coalescence-mGAM-p5,6613,7608
C10-e003Coalescence-mGAM-p7,6570,7563
F3-e004Assembly-epsilon-p7,5163,6001
A11-e003Coalescence-mGAM-p3,6336,7363
C10-e003Coalescence-mBHI-p3,6470,7458
D2-e003Coalescence-mBHI-p3,6317,7316
C5-e003GlycerolRevival-mBHI-p2,4726,5436
H5-e003Coalescence-mBHI-p5_S40,6293,7231
E2-e003Coalescence-mGAM-p7_S145,6314,7572
G5-e003Coalescence-mBHI-p7_S124,6498,7483
H111-e003Coalescence-mGAM-p7_S188,5963,6899
H4-e003Coalescence-mGAM-p7_S183,5904,6862
F5-e003Coalescence-mGAM-p5_S64,6402,7365
F5-e003Coalescence-mGAM-p7_S160,6431,7420
F8-e003Coalescence-mBHI-p3_S117,6561,7485
H3-e003Coalescence-mBHI-p3_S46,6606,7590
H2-e003Coalescence-mBHI-p7_S133,6417,7376
E5-e003Coalescence-mBHI-p3_S12,6224,7157
F100-e003Coalescence-mGAM-p7_S163,6583,7406
F9-e003Coalescence-mBHI-p5_S18,6564,7180
H3-e003Coalescence-mBHI-p7_S134,6508,7430
E3-e003Coalescence-mGAM-p3_S58,6384,6833
G4-e003Coalescence-mBHI-p5_S27,6417,7413
E8-e003Coalescence-mBHI-p5_S5,6310,7547
G2-e003Coalescence-mBHI-p3_S33,2183,3088
E9-e003Coalescence-mBHI-p5_S6,6542,7345
H111-e003Coalescence-mBHI-p3_S144,5919,6855
G111-e003Coalescence-mGAM-p5_S80,6049,7030
G100-e003Coalescence-mGAM-p3_S179,5570,6457
F111-e003Coalescence-mGAM-p5_S68,6179,7126
G111-e003Coalescence-mBHI-p5_S32,6527,7506
G5-e003Coalescence-mBHI-p3_S36,6121,7136
H2-e003Coalescence-mGAM-p7_S181,6394,7340
H9-e003Coalescence-mGAM-p3_S190,6192,7157
E3-e003Coalescence-mBHI-p3_S10,5729,5733
H2-e003Coalescence-mGAM-p5_S85,5853,6671
G8-e003Coalescence-mGAM-p3_S177,6542,7591
F2-e003Coalescence-mGAM-p7_S157,6550,7210
H3-e003Coalescence-mGAM-p3_S94,6386,7348
H4-e003Coalescence-mGAM-p3_S95,5913,6910
E5-e003Coalescence-mBHI-p7_S100,6239,7185
F3-e003Coalescence-mGAM-p3_S70,6531,7170
E100-e003Coalescence-mBHI-p7_S103,6262,7448
F9-e003Coalescence-mGAM-p5_S66,6562,7222
G111-e003Coalescence-mGAM-p7_S176,4362,5201
H100-e003Coalescence-mGAM-p7_S187,6310,7244
E100-e003Coalescence-mGAM-p3_S155,6460,7544
E3-e003Coalescence-mGAM-p5_S50,6575,7324
F5-e003Coalescence-mGAM-p3_S72,6375,7318
E9-e003Coalescence-mBHI-p7_S102,6574,7461
E5-e003Coalescence-mBHI-p5_S4,6114,7090
F111-e003Coalescence-mGAM-p7_S164,6026,6922
E111-e003Coalescence-mBHI-p5_S8,6341,7535
H100-e003Coalescence-mBHI-p5_S43,6551,7563
F2-e003Coalescence-mGAM-p5_S61,6586,7342
F5-e003Coalescence-mBHI-p5_S16,6597,7445
F8-e003Coalescence-mGAM-p5_S65,6587,7587
H8-e003Coalescence-mBHI-p7_S137,6478,7592
G9-e003Coalescence-mGAM-p5_S78,6581,7485
E2-e003Coalescence-mBHI-p5_S1,2871,4306
E2-e003Coalescence-mBHI-p3_S9,2731,4040
G8-e003Coalescence-mGAM-p5_S77,6312,7574
G3-e003Coalescence-mBHI-p3_S34,6557,7568
G100-e003Coalescence-mBHI-p5_S31,6307,7283
F9-e003Coalescence-mBHI-p3_S118,4743,4511
E111-e003Coalescence-mBHI-p3_S108,6200,7398
F8-e003Coalescence-mGAM-p3_S165,3149,4023
G3-e003Coalescence-mBHI-p5_S26,6610,7552
G5-e003Coalescence-mBHI-p5_S28,6469,7446
H111-e003Coalescence-mGAM-p5_S92,5915,6868
G4-e003Coalescence-mBHI-p3_S35,6290,7271
H9-e003Coalescence-mGAM-p5_S90,6295,7236
H2-e003Coalescence-mBHI-p3_S45,6235,7209
E8-e003Coalescence-mBHI-p7_S101,6570,7599
E4-e003Coalescence-mBHI-p5_S3,6376,7348
H2-e003Coalescence-mGAM-p3_S93,6327,7238
E4-e003Coalescence-mGAM-p5_S51,6451,7448
G9-e003Coalescence-mGAM-p7_S174,6436,7391
F2-e003Coalescence-mBHI-p3_S21,3796,3336
E8-e003Coalescence-mGAM-p3_S153,6510,7490
G111-e003Coalescence-mGAM-p3_S180,6281,7267
G5-e003Coalescence-mGAM-p3_S84,6028,7034
H8-e003Coalescence-mBHI-p5_S41,6500,7589
E100-e003Coalescence-mBHI-p5_S7,6230,7444
G100-e003Coalescence-mGAM-p7_S175,6383,7329
F9-e003Coalescence-mGAM-p7_S162,6513,7106
F8-e003Coalescence-mGAM-p7_S161,6581,7359
F3-e003Coalescence-mBHI-p3_S22,6572,7256
G3-e003Coalescence-mBHI-p7_S122,6602,7520
G5-e003Coalescence-mGAM-p5_S76,5985,6974
G5-e003Coalescence-mGAM-p7_S172,5959,6924
G4-e003Coalescence-mGAM-p5_S75,6418,7407
G8-e003Coalescence-mBHI-p3_S129,6378,7537
E5-e003Coalescence-mGAM-p3_S60,6258,7171
G2-e003Coalescence-mGAM-p5_S73,6470,7443
E5-e003Coalescence-mGAM-p7_S148,6367,7302
H9-e003Coalescence-mGAM-p7_S186,6329,7249
E100-e003Coalescence-mGAM-p5_S55,6336,7544
E8-e003Coalescence-mGAM-p5_S53,6239,7559
H5-e003Coalescence-mGAM-p3_S96,6295,7241
G4-e003Coalescence-mGAM-p3_S83,6512,7521
F4-e003Coalescence-mBHI-p7_S111,6543,7460
H3-e003Coalescence-mGAM-p7_S182,6437,7411
H5-e003Coalescence-mGAM-p5_S88,6354,7258
F4-e003Coalescence-mGAM-p5_S63,6561,7465
G4-e003Coalescence-mGAM-p7_S171,6379,7363
H8-e003Coalescence-mGAM-p5_S89,6116,7151
F3-e003Coalescence-mBHI-p5_S14,6566,7258
F100-e003Coalescence-mBHI-p7_S115,6603,7564
E3-e003Coalescence-mGAM-p7_S146,6563,7204
F100-e003Coalescence-mGAM-p3_S167,6523,7141
G100-e003Coalescence-mBHI-p3_S131,6155,7541
G4-e003Coalescence-mBHI-p7_S123,6454,7481
E9-e003Coalescence-mGAM-p3_S154,6601,7600
F3-e003Coalescence-mGAM-p5_S62,6576,7249
H4-e003Coalescence-mBHI-p7_S135,6480,7405
G111-e003Coalescence-mBHI-p7_S128,5838,6854
H3-e003Coalescence-mBHI-p5_S38,6595,7506
G3-e003Coalescence-mGAM-p3_S82,6547,7463
F111-e003Coalescence-mGAM-p3_S168,6249,7163
F3-e003Coalescence-mGAM-p7_S158,6535,6965
F8-e003Coalescence-mBHI-p7_S113,6494,7206
H4-e003Coalescence-mBHI-p3_S47,6568,7539
F3-e003Coalescence-mBHI-p7_S110,6270,6731
F100-e003Coalescence-mGAM-p5_S67,6478,7235
G8-e003Coalescence-mBHI-p7_S125,6019,7227
F4-e003Coalescence-mBHI-p5_S15,6544,7473
H111-e003Coalescence-mBHI-p5_S44,5923,6868
E111-e003Coalescence-mBHI-p7_S104,6546,7586
E2-e003Coalescence-mGAM-p3_S57,6363,7579
F2-e003Coalescence-mBHI-p5_S13,2567,2359
F4-e003Coalescence-mBHI-p3_S23,6476,7509
F2-e003Coalescence-mGAM-p3_S69,6513,7166
E9-e003Coalescence-mGAM-p5_S54,6593,7601
G3-e003Coalescence-mGAM-p5_S74,6597,7559
E111-e003Coalescence-mGAM-p5_S56,5998,7002
G100-e003Coalescence-mGAM-p5_S79,6423,7441
H100-e003Coalescence-mGAM-p5_S91,6415,7342
G9-e003Coalescence-mBHI-p3_S130,6307,7243
E4-e003Coalescence-mGAM-p7_S147,6485,7516
E4-e003Coalescence-mGAM-p3_S59,6357,7341
H4-e003Coalescence-mBHI-p5_S39,6385,7339
F4-e003Coalescence-mGAM-p3_S71,6578,7535
H100-e003Coalescence-mBHI-p7_S139,6551,7539
G8-e003Coalescence-mBHI-p5_S29,6398,7568
G2-e003Coalescence-mBHI-p5_S25,3648,4520
G8-e003Coalescence-mGAM-p7_S173,6429,7587
E4-e003Coalescence-mBHI-p3_S11,1974,2845
E2-e003Coalescence-mGAM-p5_S49,6359,7584
H9-e003Coalescence-mBHI-p5_S42,6552,7163
H111-e003Coalescence-mGAM-p3_S192,5962,6920
F5-e003Coalescence-mBHI-p3_S24,6597,7559
E8-e003Coalescence-mBHI-p3_S105,6068,7505
E8-e003Coalescence-mGAM-p7_S149,6336,7574
H5-e003Coalescence-mBHI-p7_S136,6027,6936
G9-e003Coalescence-mBHI-p5_S30,6428,7397
F111-e003Coalescence-mBHI-p7_S116,6558,7371
F5-e003Coalescence-mBHI-p7_S112,6520,7356
F4-e003Coalescence-mGAM-p7_S159,6584,7563
F111-e003Coalescence-mBHI-p3_S120,6542,7135
H3-e003Coalescence-mGAM-p5_S86,6390,7337
E4-e003Coalescence-mBHI-p7_S99,6398,7442
H4-e003Coalescence-mGAM-p5_S87,5928,6866
E100-e003Coalescence-mGAM-p7_S151,6307,7554
G9-e003Coalescence-mGAM-p3_S178,6610,7568
H9-e003Coalescence-mBHI-p7_S138,6481,7149
H8-e003Coalescence-mGAM-p7_S185,6105,7137
G2-e003Coalescence-mGAM-p3_S81,6434,7484
F111-e003Coalescence-mBHI-p5_S20,6397,6827
F8-e003Coalescence-mBHI-p5_S17,6572,7490
G100-e003Coalescence-mBHI-p7_S127,5939,7060
E5-e003Coalescence-mGAM-p5_S52,6328,7242
