,A2-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.04468725453280076,0.444
C9-e003Coalescence-mGAM-p3,0.39,0.0011937390388482927
C11-e003Coalescence-mBHI-p3,0.033817403996794976,0.444
D11-e003Coalescence-mBHI-p5,0.0018199803589955307,0.9963474546326411
C9-e003Coalescence-mGAM-p7,0.08199999999999996,0.0006950247230776196
C8-e003Coalescence-mGAM-p7,0.778,0.0008803646492316515
D10-e003Coalescence-mBHI-p3,0.14,0.333
F3-e004Assembly-epsilon-p3,0.136,0.008506800040178269
B2-e003Coalescence-mBHI-p3,0.09363720839122514,0.03639851902291012
A8-e003Coalescence-mBHI-p3,0.892,0.002051346884566689
e004-inoculumn-fecal-BD,0.03158849087644396,0.01505561799759072
A4-e003Coalescence-mBHI-p7,0.0897578228896046,0.02866433215536706
B9-e003Coalescence-mGAM-p5,0.0045283265739825265,0.001173019148511457
A4-e003Coalescence-mBHI-inoculumn-redo,0.415,0.004843592725048719
B3-e003Coalescence-mBHI-p3,0.01,0.0003844229491147655
D4-e003Coalescence-mBHI-p5,0.01803682481123365,0.786
C2-e003Coalescence-mBHI-p5,0.2791275439629069,0.1957159140294091
B3-e004Assembly-mBHI-p7,0.012994514412805401,0.004097595871754011
B5-e004Assembly-mBHI-p7,0.00792460797479992,0.0016675404876192108
D4-e003Coalescence-mBHI-p3,0.009134362575501815,0.879
C4-e003GlycerolRevival-mBHI-p2,0.015391077120399157,0.003176163756803709
D10-e003Assembly-mGAM-p5,0.1266029829849183,0.054139114873255526
B2-e003Assembly-mBHI-p5,0.7481863805308366,0.1231239127105866
C3-e004Assembly-mBHI-p5,0.018146279285052653,0.005747422830911896
B8-e003Assembly-mGAM-p5,0.9798291471510633,0.0026149749701424455
F4-e004Assembly-epsilon-p5,0.02207123389498214,0.010180125949599397
C4-e003Coalescence-mGAM-p7,0.323,0.007324815505116059
B12-e003Coalescence-mBHI-p3,0.031609013292343786,0.010824169469886983
D3-e004Assembly-mGAM-p7,0.014836259183021682,0.004709801249457992
C8-e003Assembly-mGAM-p3,0.923,0.0017577292341151925
C3-e003Coalescence-mGAM-p3,0.322,0.0012253566645230678
B4-e003Assembly-mBHI-p5,0.02583470430898771,0.007652435383614466
D4-e004Assembly-mGAM-p5,0.01124981094243137,0.005151767182513649
D3-e003Coalescence-Inoculumn-mBHI,0.028000000000000025,0.302
C8-e003Assembly-mGAM-p5,0.8905000000000001,0.0014489441735409674
C3-e003Coalescence-mBHI-p7,0.284,0.002953664844212414
D11-e003Coalescence-mGAM-p5,0.0010414927013306743,0.9981809977881863
A11-e003Coalescence-mGAM-p7,0.005734411078260754,0.9914582649117315
B8-e003Coalescence-mBHI-p5,0.25,0.0036914880488088057
B10-e003Assembly-mGAM-p5,0.04214263996109045,0.014374389485211596
C2-e003Coalescence-mGAM-p7,0.043,0.0006553480486709342
D3-e003Coalescence-mBHI-p5,0.02221173614402195,0.241
B11-e003Coalescence-mGAM-p3,0.0012056796472253112,0.938
C4-e003Coalescence-mBHI-inoculumn-redo,0.31200000000000006,0.010453062364787772
B5-e003Assembly-mBHI-p5,0.010773299210380425,0.9788000699703379
D2-e003Coalescence-mBHI-p5,0.03280879896620798,0.9348778093659003
D8-e003Assembly-mGAM-p5,0.94,0.0010922243753809162
D5-e003Coalescence-mGAM-p5,0.0006365794874234623,0.9989339127770035
B5-e003Coalescence-mBHI-p5,0.020894744084918166,0.271
D5-e003Coalescence-mBHI-p7,0.012695617836872793,0.758
C9-e003Coalescence-mBHI-p5,0.214,0.009923517894819397
A5-e003Coalescence-mGAM-p3,0.0006658289223495932,0.9988656587759198
A2-e003Coalescence-Inoculumn-mGAM,0.95,0.0005157453537699891
E5-e004Assembly-mGAM-p5,0.041552978077645596,0.014736642020643972
D8-e003Coalescence-mGAM-p5,0.047,0.932
A12-e003Coalescence-mGAM-p3,0.097,0.857
C2-e003Coalescence-mBHI-p3,0.182,0.012074533390131892
C4-e004Assembly-mBHI-p5,0.06590347907152774,0.03484432164478875
D9-e003Coalescence-mGAM-p7,0.003096869594420269,0.951
D4-e003Coalescence-mBHI-p7,0.011169630381282228,0.806
D8-e003Assembly-mGAM-p3,0.9872766694580649,0.0014080397927482805
E4-e004Assembly-mGAM-p7,0.01563421143952338,0.007188590239020628
E3-e004Assembly-mGAM-p3,0.071,0.005674223116490883
B10-e003Coalescence-mGAM-p3,0.3765,0.002525128779116906
A9-e003Coalescence-mGAM-p7,0.249,0.0010595401331910297
D5-e004Assembly-mGAM-p5,0.1429014594613784,0.09821574740116566
B5-e003Coalescence-Inoculumn-mGAM,0.006153748534951473,0.784
D10-e003Coalescence-mBHI-p5,0.04925189677159282,0.25
D5-e003Coalescence-mBHI-p3,0.0033277187751020528,0.994317633244686
C5-e003Coalescence-mBHI-p3,0.032521306683979526,0.727
D9-e003Coalescence-mGAM-p5,0.0015902266910563176,0.934
C9-e003Coalescence-mBHI-p3,0.21899999999999997,0.00653086484964269
D10-e003Coalescence-mGAM-p5,0.001217113916265816,0.976
C8-e003Coalescence-mBHI-p7,0.714,0.029393798504748794
B11-e003Assembly-mGAM-p5,0.0026147360024238375,0.9953226711958434
G3-e004Assembly-epsilon-p7,0.057169541908376885,0.020975999579885562
B4-e003Coalescence-mGAM-p5,0.242,0.003093318533060424
D4-e003Coalescence-mGAM-p5,0.00024785138762712506,0.9995257471525267
C3-e004Assembly-mBHI-p7,0.007045968880754705,0.002216936498109995
B5-e003Coalescence-mGAM-p5,0.0004944157890535153,0.996
BB-Fecal,0.13590810096398057,0.08559152678229728
B5-e003Coalescence-Inoculumn-mBHI,0.014942699466779032,0.306
G3-e004Assembly-epsilon-p3,0.026264371166007664,0.008641434034519117
C2-e003Coalescence-mGAM-p3,0.278,0.010509519328492494
B5-e003Coalescence-mGAM-p7,0.0008818082652129917,0.9983072354116544
D8-e003Coalescence-mBHI-p5,0.526,0.37
E5-e004Assembly-mGAM-p7,0.05383585025148971,0.02091452235493943
C10-e003Assembly-mGAM-p3,0.30000000000000004,0.013078595486324904
B10-e003Coalescence-mBHI-p5,0.33299999999999996,0.008857712145616937
