,A2-e003Coalescence-mBHI-inoculumn-redo,B3-e003Coalescence-Inoculumn-mBHI
H3-e003Coalescence-mGAM-p7_S182,0.3884618011096884,0.3837170607028754
H5-e003Coalescence-mGAM-p5_S88,0.3824327784891165,0.36952472843450485
F4-e003Coalescence-mGAM-p5_S63,0.2569291506615451,0.5992743769968051
G4-e003Coalescence-mGAM-p7_S171,0.46613572343149806,0.3010259424920128
H8-e003Coalescence-mGAM-p5_S89,0.43122705932565086,0.3561863258785943
F3-e003Coalescence-mBHI-p5_S14,0.0017200170721297478,0.9932589137380192
F100-e003Coalescence-mBHI-p7_S115,0.24967136150234742,0.6143481150159744
E3-e003Coalescence-mGAM-p7_S146,0.01900853606487409,0.9731803194888178
F100-e003Coalescence-mGAM-p3_S167,0.07281220657276995,0.8601625559105432
G100-e003Coalescence-mBHI-p3_S131,0.8584494238156211,0.20986325878594247
G4-e003Coalescence-mBHI-p7_S123,0.47878019632949215,0.3086923961661342
E9-e003Coalescence-mGAM-p3_S154,0.301449423815621,0.6989799361022364
F3-e003Coalescence-mGAM-p5_S62,0.005145966709346992,0.98698696485623
H4-e003Coalescence-mBHI-p7_S135,0.40338156209987197,0.36444562300319494
G111-e003Coalescence-mBHI-p7_S128,0.4108975672215109,0.27312996805111817
H3-e003Coalescence-mBHI-p5_S38,0.14452710200597524,0.749088178913738
G3-e003Coalescence-mGAM-p3_S82,0.40198804950917627,0.41465252396166136
F111-e003Coalescence-mGAM-p3_S168,0.36698975672215106,0.38764575079872204
F3-e003Coalescence-mGAM-p7_S158,0.004742210840802391,0.9726844728434504
F8-e003Coalescence-mBHI-p7_S113,0.10245155783183951,0.855071821086262
H4-e003Coalescence-mBHI-p3_S47,0.4285446009389672,0.35585827476038345
F3-e003Coalescence-mBHI-p7_S110,0.0006406316688006828,0.9400075399361023
F100-e003Coalescence-mGAM-p5_S67,0.16451813913785746,0.7123022364217252
G8-e003Coalescence-mBHI-p7_S125,0.6355663679043961,0.234105303514377
F4-e003Coalescence-mBHI-p5_S15,0.3374127187366624,0.4932527795527156
H111-e003Coalescence-mBHI-p5_S44,0.36176995305164317,0.360831821086262
E111-e003Coalescence-mBHI-p7_S104,0.6565898420827998,0.30130555910543133
E2-e003Coalescence-mGAM-p3_S57,0.8824720443875371,0.21216984025559102
F2-e003Coalescence-mBHI-p5_S13,0.05075928297055058,0.2699915654952077
F4-e003Coalescence-mBHI-p3_S23,0.5107810499359795,0.29983948881789135
F2-e003Coalescence-mGAM-p3_S69,0.041088348271446855,0.9389786581469648
E9-e003Coalescence-mGAM-p5_S54,0.43439906103286385,0.577731501597444
G3-e003Coalescence-mGAM-p5_S74,0.310096884336321,0.5322182747603834
E111-e003Coalescence-mGAM-p5_S56,0.3794558258642766,0.3649479872204473
G100-e003Coalescence-mGAM-p5_S79,0.4754980793854034,0.30344076677316295
H100-e003Coalescence-mGAM-p5_S91,0.4026167306871532,0.3593217891373802
G9-e003Coalescence-mBHI-p3_S130,0.3730183525394793,0.4149974440894569
E4-e003Coalescence-mGAM-p7_S147,0.4813316261203585,0.30566530351437704
E4-e003Coalescence-mGAM-p3_S59,0.4755830132309005,0.3063550159744409
H4-e003Coalescence-mBHI-p5_S39,0.3982065727699531,0.3725761022364218
F4-e003Coalescence-mGAM-p3_S71,0.42153307725138706,0.39225610223642177
H100-e003Coalescence-mBHI-p7_S139,0.4589795134443022,0.32812178913738016
G8-e003Coalescence-mBHI-p5_S29,0.7361032863849766,0.24203910543130988
G2-e003Coalescence-mBHI-p5_S25,0.25473367477592823,0.1767909265175719
G8-e003Coalescence-mGAM-p7_S173,0.8489321382842511,0.22575846645367412
E4-e003Coalescence-mBHI-p3_S11,0.2235535638070849,0.08054095846645366
E2-e003Coalescence-mGAM-p5_S49,0.8851865130174988,0.2131459424920128
H9-e003Coalescence-mBHI-p5_S42,0.005239863422962014,0.9792103514376996
H111-e003Coalescence-mGAM-p3_S192,0.363891591976099,0.36429469648562296
F5-e003Coalescence-mBHI-p3_S24,0.25782927870251815,0.5770624920127796
E8-e003Coalescence-mBHI-p3_S105,0.8541451131028597,0.20179897763578272
E8-e003Coalescence-mGAM-p7_S149,0.8721224925309432,0.21693456869009584
H5-e003Coalescence-mBHI-p7_S136,0.36396927016645325,0.35413175718849843
G9-e003Coalescence-mBHI-p5_S30,0.4096909944515579,0.39388741214057504
F111-e003Coalescence-mBHI-p7_S116,0.11557447716602648,0.7977514376996806
F5-e003Coalescence-mBHI-p7_S112,0.1298625693555271,0.7616006389776357
F4-e003Coalescence-mGAM-p7_S159,0.43421169440887747,0.37545738019169334
F111-e003Coalescence-mBHI-p3_S120,0.008743491250533503,0.9670774440894568
H3-e003Coalescence-mGAM-p5_S86,0.3807584293640632,0.37602504792332264
E4-e003Coalescence-mBHI-p7_S99,0.46685104566794705,0.30399194888178915
H4-e003Coalescence-mGAM-p5_S87,0.3604660691421254,0.36212306709265174
E100-e003Coalescence-mGAM-p7_S151,0.8273316261203585,0.22118044728434505
G9-e003Coalescence-mGAM-p3_S178,0.19381903542466924,0.6999637060702876
H9-e003Coalescence-mBHI-p7_S138,0.0006359368331199317,0.9769947603833866
H8-e003Coalescence-mGAM-p7_S185,0.4089419547588562,0.3666805111821086
G2-e003Coalescence-mGAM-p3_S81,0.4775262483994879,0.30440792332268374
F111-e003Coalescence-mBHI-p5_S20,9.005548442168159e-05,0.9483814696485622
F8-e003Coalescence-mBHI-p5_S17,0.21184933845497225,0.7801938658146964
G100-e003Coalescence-mBHI-p7_S127,0.4364208279982928,0.2887207667731629
E5-e003Coalescence-mGAM-p5_S52,0.3791903542466923,0.36999514376996806
