,A2-e003Coalescence-mBHI-inoculumn-redo,C4-e003Coalescence-mBHI-inoculumn-redo
C4-e003Coalescence-mGAM-p5,0.008615559621810038,0.9998160097295692
C5-e003Coalescence-mGAM-p7,0.0016903642508513121,0.030000000000000027
C5-e003Coalescence-mBHI-inoculumn-redo,0.245,0.8525
A10-e003Coalescence-mBHI-p5,0.6,0.538
BF-Fecal,0.10265718410942383,0.6
AM-Fecal,0.10377864661343643,0.11110423570513947
B8-e003Assembly-mGAM-p3,0.9943849247628396,0.02613630101762338
A4-e003Coalescence-mGAM-p5,0.103,0.45499999999999996
D5-e003Coalescence-mBHI-p5,0.004786835265526035,0.9998376205931832
D3-e003Assembly-mBHI-p3,0.019771282254170013,0.9770970776379521
D4-e003Coalescence-mGAM-p7,0.0014796146385763478,0.04700000000000004
A8-e003Coalescence-mBHI-p7,0.9968453459588867,0.138
e003-inoculumn-fecal-AC,0.5,0.41050000000000003
E3-e004Assembly-mGAM-p7,0.05027773436855687,0.9359292979059134
B9-e003GlycerolRevival-mGAM-p2,0.052489607003130594,0.9380290103502819
C4-e003Coalescence-mGAM-p3,0.004570539601177529,0.999572597684717
B2-e003Coalescence-Inoculumn-mGAM,0.89,0.16350000000000003
D5-e003Coalescence-mGAM-p7,0.005931044301998741,0.31499999999999995
C5-e003Coalescence-mBHI-p5,0.012294229924045696,0.618
C5-e003Coalescence-mGAM-p3,0.0012400333014026665,0.06749999999999995
A3-e003Coalescence-mBHI-inoculumn-redo,0.375,0.44399999999999995
D9-e003Assembly-mGAM-p5,0.11265188368358846,0.12441905987744621
B12-e003Coalescence-mGAM-p3,0.09599999999999997,0.43999999999999995
A11-e003Coalescence-mBHI-p7,0.9386739703022239,0.238
A3-e003Coalescence-Inoculumn-mGAM,0.902,0.15900000000000003
D10-e003Assembly-mGAM-p3,0.03863834539622171,0.9976354332010124
C3-e003Coalescence-mGAM-p5,0.34099999999999997,0.962
C10-e003GlycerolRevival-mGAM-p2,0.03529568776315354,0.9978373844051541
D3-e003Assembly-mBHI-p5,0.043,0.913
A10-e003Coalescence-mGAM-p3,0.515,0.627
A9-e003Coalescence-mBHI-p3,0.476,0.46199999999999997
A2-e003Coalescence-Inoculumn-mBHI,0.9926097115748926,0.375
D3-e003Coalescence-mBHI-p7,0.118,0.78
C3-e003Coalescence-mBHI-p5,0.014990807259456394,0.919
D11-e003Assembly-mGAM-p3,0.01767280934231718,0.362
D2-e003Assembly-mBHI-p3,0.9970416392640046,0.23399999999999999
B3-e003Assembly-mBHI-p5,0.0325049262732472,0.9616603865229884
A9-e003Coalescence-mBHI-p5,0.308,0.524
D5-e003Coalescence-Inoculumn-mBHI,0.012197694879010595,0.29850000000000004
B2-e003Coalescence-mGAM-p3,0.036173794968218084,0.786
C11-e003Coalescence-mGAM-p5,0.025,0.17000000000000004
G4-e004Assembly-epsilon-p3,0.012790724777150094,0.984405535950987
B3-e003Coalescence-Inoculumn-mBHI,0.011332878431996804,0.911
A8-e003Coalescence-mBHI-p5,0.9888263028194698,0.15
D5-e004Assembly-mGAM-p7,0.003984282284407966,0.0034383949724281983
C2-e003Assembly-mBHI-p5,0.9003264918302778,0.14369085375920396
D9-e003Coalescence-mBHI-p3,0.10348862328147429,0.5
D5-e003Assembly-mBHI-p5,0.05461516992645364,0.42900000000000005
A5-e003Coalescence-mBHI-p7,0.378,0.391
BG-Fecal,0.41000000000000003,0.489
D2-e003Coalescence-mGAM-p5,0.0026077204432396264,0.41300000000000003
B9-e003Assembly-mGAM-p5,0.1371831858793842,0.1568223034617499
D3-e003Coalescence-mGAM-p3,0.018,0.265
D9-e003Coalescence-mGAM-p3,0.08299999999999996,0.45999999999999996
D3-e003Coalescence-mGAM-p5,0.010000000000000009,0.384
C10-e003Coalescence-mGAM-p3,0.026126151309377312,0.9988970210086452
A5-e003Coalescence-mBHI-inoculumn-redo,0.448,0.375
B11-e003Assembly-mGAM-p3,0.007984681870489504,0.43500000000000005
D2-e003Assembly-mBHI-p5,0.9624790927292731,0.21399999999999997
B9-e003Coalescence-mGAM-p7,0.010941040325978096,0.9874982696415463
B11-e003Coalescence-mGAM-p7,0.122,0.399
C3-e003Coalescence-Inoculumn-mGAM,0.31,0.9871340531616842
B5-e003Coalescence-mBHI-p7,0.357,0.486
A3-e003Coalescence-mGAM-p7,0.022360007609607692,0.921
D4-e003Coalescence-Inoculumn-mBHI,0.238,0.857
A4-e003Coalescence-mBHI-p5,0.1225,0.9884709869961633
B3-e003Coalescence-mBHI-p7,0.018247484574509944,0.9795755057884541
D10-e003Coalescence-mGAM-p7,0.002319518175908927,0.312
C12-e003Coalescence-mGAM-p3,0.039,0.22999999999999998
C11-e003Coalescence-mGAM-p3,0.026,0.22699999999999998
D5-e004Assembly-mGAM-p3,0.008632611616217261,0.007424355974409249
A10-e003Coalescence-mBHI-p7,0.33299999999999996,0.9197917040767539
C10-e003Coalescence-mBHI-p7,0.028900590501399658,0.9982347262248362
B9-e003Coalescence-mBHI-p5,0.008194445948362616,0.9906620521309298
F4-e004Assembly-epsilon-p3,0.018576845605256444,0.9772231797986548
B10-e003Coalescence-mBHI-p3,0.294,0.9807722813073195
C11-e003Coalescence-mBHI-p5,0.271,0.991955468212138
A2-e003Coalescence-mGAM-p7,0.9993259979824112,0.025
C5-e003Assembly-mBHI-p3,0.07552919445490217,0.333
E3-e004Assembly-mGAM-p5,0.013760521154744708,0.983284088301551
C3-e003GlycerolRevival-mBHI-p2,0.346,0.5
D10-e003Coalescence-mGAM-p3,0.01200000000000001,0.256
B10-e003Coalescence-mGAM-p7,0.015967127225084844,0.9986678050646035
C4-e004Assembly-mBHI-p3,0.13271853680736925,0.8546264749275656
A9-e003Coalescence-mBHI-p7,0.25,0.667
C2-e003Coalescence-Inoculumn-mGAM,0.888,0.20399999999999996
B3-e003Coalescence-Inoculumn-mGAM,0.01180470704442648,0.9866125088113151
D11-e003Coalescence-mGAM-p7,0.003279436081439437,0.07799999999999996
D5-e003Coalescence-mGAM-p3,0.0009092031142307954,0.423
E4-e004Assembly-mGAM-p5,0.057891474462658535,0.9285644493691813
D2-e003Coalescence-Inoculumn-mBHI,0.462,0.375
B4-e003Coalescence-Inoculumn-mGAM,0.3105,0.9910237519900307
A10-e003Coalescence-mGAM-p7,0.8180000000000001,0.278
B2-e003Assembly-mBHI-p3,0.9919410228036697,0.357
F4-e004Assembly-epsilon-p7,0.02013710190551617,0.9755955878131363
D9-e003Coalescence-mBHI-p5,0.021006151802290082,0.894
C4-e003Coalescence-Inoculumn-mGAM,0.019811552488725296,0.9993504823727325
D4-e003Coalescence-mGAM-p3,0.0013511446586720603,0.06949999999999995
B9-e003Coalescence-mBHI-p7,0.013081678650625985,0.9849222709170339
A2-e003Coalescence-mGAM-p5,0.9996000619765801,0.02400000000000002
D11-e003Assembly-mGAM-p5,0.005087906940052771,0.027
C3-e003Coalescence-mGAM-p7,0.294,0.99
B11-e003GlycerolRevival-mGAM-p2,0.011010375204789534,0.1225
B3-e003Coalescence-mGAM-p5,0.009131543328727483,0.9895689799780375
D9-e003Coalescence-mBHI-p7,0.019007741774170594,0.9779486046926894
B10-e003Assembly-mGAM-p3,0.014274909289029076,0.9904866368727002
D3-e004Assembly-mGAM-p5,0.009702016247884148,0.9881495571555547
C5-e003Coalescence-mBHI-p7,0.007606404663895823,0.4815
D12-e003Coalescence-mBHI-p3,0.06024804365679584,0.14650000000000002
D4-e004Assembly-mGAM-p7,0.027736279496041294,0.9652261687991649
C11-e003Coalescence-mGAM-p7,0.039,0.20649999999999996
C11-e003Assembly-mGAM-p3,0.010876250353448061,0.30300000000000005
D10-e003Coalescence-mBHI-p7,0.286,0.9779655167353634
C9-e003Coalescence-mBHI-p7,0.051602328746556,0.9872761901785522
A2-e003Coalescence-mBHI-p3,0.8489362786272375,0.20069735048403686
B8-e003Coalescence-mGAM-p5,0.632,0.385
C3-e004Assembly-mBHI-p3,0.008408832415207903,0.963
C11-e003Assembly-mGAM-p5,0.014056280146008097,0.433
B10-e003GlycerolRevival-mGAM-p2,0.08561034509789692,0.9781991473227447
B3-e003Coalescence-mBHI-p5,0.007440516786370543,0.9913630631357705
C2-e003Coalescence-mBHI-inoculumn-redo,0.32699999999999996,0.854
A8-e003Coalescence-mGAM-p7,0.9978646404914859,0.012054310703310351
C11-e003GlycerolRevival-mGAM-p2,0.011730617088207326,0.31100000000000005
B2-e003Coalescence-Inoculumn-mBHI,0.303,0.636
A11-e003Coalescence-mBHI-p5,0.9641806106129955,0.21099999999999997
C10-e003Coalescence-mGAM-p5,0.010945117591582603,0.9990311460889092
C4-e003Assembly-mBHI-p5,0.027015501683532134,0.9990969140834688
C9-e003Assembly-mGAM-p5,0.16901360275776867,0.1805039050117895
A5-e003Coalescence-Inoculumn-mGAM,0.585,0.42300000000000004
A3-e003Coalescence-mBHI-p3,0.545,0.22217971372290107
AG-Fecal,0.0030772014949183957,0.0031906887730905075
D4-e003Coalescence-Inoculumn-mGAM,0.1235,0.75
A2-e003Coalescence-mBHI-p5,0.9448060627646768,0.11162615713144955
B5-e004Assembly-mBHI-p5,0.08849244939365215,0.07840890305287014
C5-e003Assembly-mBHI-p5,0.18107934044066282,0.20270591985093667
C10-e003Coalescence-mBHI-p5,0.027773049925545978,0.9974189535157151
B9-e003Coalescence-mBHI-p3,0.023073480589831954,0.9736194983982913
C3-e003Coalescence-mBHI-inoculumn-redo,0.222,0.959
e004-inoculumn-fecal-AR,0.17900000000000005,0.615
B5-e003Coalescence-mGAM-p3,0.05300000000000002,0.345
BK-Fecal,0.009362127541025732,0.9886749047910595
C3-e003Assembly-mBHI-p5,0.269,0.556
A5-e003Coalescence-mBHI-p3,0.107,0.18943538458055148
C4-e004Assembly-mBHI-p7,0.13053746936011376,0.8387072255922896
C9-e003GlycerolRevival-mGAM-p2,0.01515972500447084,0.9825532691827215
F3-e004Assembly-epsilon-p5,0.060900801232485986,0.655
C9-e003Coalescence-mGAM-p5,0.3205,0.9957066332229464
A2-e003Coalescence-mBHI-inoculumn-redo,0.9978533036138301,0.385
C2-e003Coalescence-mGAM-p5,0.005067745435165943,0.9997488686320256
B8-e003GlycerolRevival-mGAM-p2,0.9983588350151499,0.062000000000000055
C8-e003Coalescence-mBHI-p5,0.543,0.4915
B8-e003Coalescence-mGAM-p7,0.357,0.5365
B4-e003Coalescence-Inoculumn-mBHI,0.216,0.961
D2-e003Coalescence-Inoculumn-mGAM,0.598,0.41500000000000004
B8-e003Coalescence-mBHI-p7,0.333,0.6
B3-e004Assembly-mBHI-p3,0.015548997777869226,0.918
e003-inoculumn-fecal-AE,0.1544351378500301,0.9318373960310978
D3-e003Coalescence-Inoculumn-mGAM,0.20499999999999996,0.38
B11-e003Coalescence-mBHI-p3,0.015316014609747339,0.897
C5-e003Coalescence-Inoculumn-mGAM,0.142,0.7295
C4-e003Coalescence-mBHI-p5,0.004829793174527714,0.9997859301084165
G3-e004Assembly-epsilon-p5,0.02976082059224108,0.9624483685177234
BC-Fecal,0.0209342588737338,0.017668841682355493
e004-inoculumn-fecal-BE,0.014447367609124922,0.01233079576319078
BA-Fecal,0.016664180425989744,0.019649465593919863
e003-inoculumn-fecal-AF,0.05951043182349399,0.29800000000000004
A11-e003Coalescence-mBHI-p3,0.687,0.366
A4-e003Coalescence-Inoculumn-mGAM,0.872,0.216
B4-e003Coalescence-mBHI-p3,0.18500000000000003,0.894
A5-e003Coalescence-Inoculumn-mBHI,0.5,0.364
A9-e003Coalescence-mGAM-p5,0.484,0.46199999999999997
C10-e003Coalescence-mGAM-p7,0.0030707999816582112,0.9999164392810675
F3-e004Assembly-epsilon-p7,0.08050225398691867,0.9005440557050322
A11-e003Coalescence-mGAM-p3,0.17500000000000004,0.31200000000000006
C10-e003Coalescence-mBHI-p3,0.023932110060583437,0.9991658694972888
D2-e003Coalescence-mBHI-p3,0.231,0.42900000000000005
C5-e003GlycerolRevival-mBHI-p2,0.09685876709047157,0.273
H5-e003Coalescence-mBHI-p5_S40,0.005465078733888943,0.43200000000000005
E2-e003Coalescence-mGAM-p7_S145,0.9992749898789351,0.015000000000000013
G5-e003Coalescence-mBHI-p7_S124,0.05200000000000002,0.45
H111-e003Coalescence-mGAM-p7_S188,0.0025320666834282423,0.09899999999999998
H4-e003Coalescence-mGAM-p7_S183,0.0005582308986977001,0.04800000000000004
F5-e003Coalescence-mGAM-p5_S64,0.013000000000000012,0.359
F5-e003Coalescence-mGAM-p7_S160,0.025000000000000012,0.4115
F8-e003Coalescence-mBHI-p3_S117,0.4,0.474
H3-e003Coalescence-mBHI-p3_S46,0.338,0.45499999999999996
H2-e003Coalescence-mBHI-p7_S133,0.333,0.4
E5-e003Coalescence-mBHI-p3_S12,0.278,0.41700000000000004
F100-e003Coalescence-mGAM-p7_S163,0.204,0.9845300101819641
F9-e003Coalescence-mBHI-p5_S18,0.011406296454284672,0.986603951071255
H3-e003Coalescence-mBHI-p7_S134,0.358,0.473
E3-e003Coalescence-mGAM-p3_S58,0.040748808843823286,0.7945
G4-e003Coalescence-mBHI-p5_S27,0.004887512731716259,0.9998273711302182
E8-e003Coalescence-mBHI-p5_S5,0.995079185773531,0.15400000000000003
G2-e003Coalescence-mBHI-p3_S33,0.24277795985747733,0.7944853595206123
E9-e003Coalescence-mBHI-p5_S6,0.25,0.611
H111-e003Coalescence-mBHI-p3_S144,0.0040840978060933866,0.149
G111-e003Coalescence-mGAM-p5_S80,0.019000000000000017,0.2695
G100-e003Coalescence-mGAM-p3_S179,0.052271031373750484,0.985459044820984
F111-e003Coalescence-mGAM-p5_S68,0.03450000000000002,0.33299999999999996
G111-e003Coalescence-mBHI-p5_S32,0.16700000000000004,0.9874758864135611
G5-e003Coalescence-mBHI-p3_S36,0.016815005717597704,0.5
H2-e003Coalescence-mGAM-p7_S181,0.002,0.4685
H9-e003Coalescence-mGAM-p3_S190,0.07699999999999996,0.391
E3-e003Coalescence-mBHI-p3_S10,0.30000000000000004,0.33299999999999996
H2-e003Coalescence-mGAM-p5_S85,0.027774758388439943,0.4055
G8-e003Coalescence-mGAM-p3_S177,0.615,0.493
F2-e003Coalescence-mGAM-p7_S157,0.125,0.733
H3-e003Coalescence-mGAM-p3_S94,0.019,0.3755
H4-e003Coalescence-mGAM-p3_S95,0.004415559268167195,0.126
E5-e003Coalescence-mBHI-p7_S100,0.133,0.21699999999999997
F3-e003Coalescence-mGAM-p3_S70,0.01871495755126354,0.902
E100-e003Coalescence-mBHI-p7_S103,0.545,0.476
F9-e003Coalescence-mGAM-p5_S66,0.009489342759585821,0.98894717560342
G111-e003Coalescence-mGAM-p7_S176,0.09538884520508299,0.11519489063530422
H100-e003Coalescence-mGAM-p7_S187,0.0465,0.3785
E100-e003Coalescence-mGAM-p3_S155,0.41200000000000003,0.744
E3-e003Coalescence-mGAM-p5_S50,0.093,0.841
F5-e003Coalescence-mGAM-p3_S72,0.022,0.33749999999999997
E9-e003Coalescence-mBHI-p7_S102,0.244,0.5915
E5-e003Coalescence-mBHI-p5_S4,0.18200000000000005,0.29400000000000004
F111-e003Coalescence-mGAM-p7_S164,0.012942672445336957,0.06999999999999995
E111-e003Coalescence-mBHI-p5_S8,0.864,0.2345
H100-e003Coalescence-mBHI-p5_S43,0.267,0.9838852977361984
F2-e003Coalescence-mGAM-p5_S61,0.164,0.7244999999999999
F5-e003Coalescence-mBHI-p5_S16,0.314,0.512
F8-e003Coalescence-mGAM-p5_S65,0.655,0.37
H8-e003Coalescence-mBHI-p7_S137,0.827,0.23099999999999998
G9-e003Coalescence-mGAM-p5_S78,0.41400000000000003,0.988797618531711
E2-e003Coalescence-mBHI-p5_S1,0.8864489221778268,0.15284374614780552
E2-e003Coalescence-mBHI-p3_S9,0.8897731718942494,0.18489985624989716
G8-e003Coalescence-mGAM-p5_S77,0.953,0.057
G3-e003Coalescence-mBHI-p3_S34,0.355,0.653
G100-e003Coalescence-mBHI-p5_S31,0.03467711471760987,0.9976924430414493
F9-e003Coalescence-mBHI-p3_S118,0.10237409832289063,0.11722622895057633
E111-e003Coalescence-mBHI-p3_S108,0.75,0.30700000000000005
F8-e003Coalescence-mGAM-p3_S165,0.8676228864312138,0.12197290269247214
G3-e003Coalescence-mBHI-p5_S26,0.34,0.952
G5-e003Coalescence-mBHI-p5_S28,0.02200000000000002,0.42100000000000004
H111-e003Coalescence-mGAM-p5_S92,0.003890737198073819,0.199
G4-e003Coalescence-mBHI-p3_S35,0.005288662220539046,0.9997867302095269
H9-e003Coalescence-mGAM-p5_S90,0.057,0.277
H2-e003Coalescence-mBHI-p3_S45,0.364,0.41700000000000004
E8-e003Coalescence-mBHI-p7_S101,0.844,0.279
E4-e003Coalescence-mBHI-p5_S3,0.15,0.9910620676174179
H2-e003Coalescence-mGAM-p3_S93,0.0027608192877958035,0.366
E4-e003Coalescence-mGAM-p5_S51,0.015666089908195,0.9995466562861374
G9-e003Coalescence-mGAM-p7_S174,0.18600000000000005,0.9964754079157013
F2-e003Coalescence-mBHI-p3_S21,0.375,0.18920515545278843
E8-e003Coalescence-mGAM-p3_S153,0.011521450973496319,0.9996836629926128
G111-e003Coalescence-mGAM-p3_S180,0.03900000000000002,0.3485
G5-e003Coalescence-mGAM-p3_S84,0.007,0.07899999999999996
H8-e003Coalescence-mBHI-p5_S41,0.806,0.22799999999999998
E100-e003Coalescence-mBHI-p5_S7,0.579,0.479
G100-e003Coalescence-mGAM-p7_S175,0.031380381574701806,0.9984212774465765
F9-e003Coalescence-mGAM-p7_S162,0.023501628296325957,0.9723561709455107
F8-e003Coalescence-mGAM-p7_S161,0.156,0.724
F3-e003Coalescence-mBHI-p3_S22,0.00922997579191534,0.9892161473813892
G3-e003Coalescence-mBHI-p7_S122,0.278,0.974
G5-e003Coalescence-mGAM-p5_S76,0.004,0.1295
G5-e003Coalescence-mGAM-p7_S172,0.0009342735742775539,0.187
G4-e003Coalescence-mGAM-p5_S75,0.0037520036702883425,0.999649489264329
G8-e003Coalescence-mBHI-p3_S129,0.6,0.5
E5-e003Coalescence-mGAM-p3_S60,0.0031456457618946323,0.32799999999999996
G2-e003Coalescence-mGAM-p5_S73,0.005806834350143621,0.9996879898203154
E5-e003Coalescence-mGAM-p7_S148,0.0016249031087932537,0.42400000000000004
H9-e003Coalescence-mGAM-p7_S186,0.05600000000000002,0.19199999999999995
E100-e003Coalescence-mGAM-p5_S55,0.793,0.267
E8-e003Coalescence-mGAM-p5_S53,0.9980201070804604,0.007427869275061884
H5-e003Coalescence-mGAM-p3_S96,0.002831361890610645,0.369
G4-e003Coalescence-mGAM-p3_S83,0.0032015868609891513,0.9997035054711422
F4-e003Coalescence-mBHI-p7_S111,0.375,0.925
H3-e003Coalescence-mGAM-p7_S182,0.017,0.405
H5-e003Coalescence-mGAM-p5_S88,0.0037531136318876067,0.44399999999999995
F4-e003Coalescence-mGAM-p5_S63,0.37,0.921
G4-e003Coalescence-mGAM-p7_S171,0.02171983738060576,0.9989960860256775
H8-e003Coalescence-mGAM-p5_S89,0.145,0.29900000000000004
F3-e003Coalescence-mBHI-p5_S14,0.01326049641986842,0.9849308521543467
F100-e003Coalescence-mBHI-p7_S115,0.403,0.719
E3-e003Coalescence-mGAM-p7_S146,0.069,0.871
F100-e003Coalescence-mGAM-p3_S167,0.17100000000000004,0.963
G100-e003Coalescence-mBHI-p3_S131,0.9995216030848548,0.019000000000000017
G4-e003Coalescence-mBHI-p7_S123,0.008502196995207273,0.9997726441104164
E9-e003Coalescence-mGAM-p3_S154,0.414,0.44399999999999995
F3-e003Coalescence-mGAM-p5_S62,0.01168229119609115,0.9195
H4-e003Coalescence-mBHI-p7_S135,0.017399240915138774,0.542
G111-e003Coalescence-mBHI-p7_S128,0.04744151883620585,0.9907456373068888
H3-e003Coalescence-mBHI-p5_S38,0.3685,0.478
G3-e003Coalescence-mGAM-p3_S82,0.14700000000000002,0.9958928560380573
F111-e003Coalescence-mGAM-p3_S168,0.091,0.269
F3-e003Coalescence-mGAM-p7_S158,0.009010435991030833,0.919
F8-e003Coalescence-mBHI-p7_S113,0.25,0.5475000000000001
H4-e003Coalescence-mBHI-p3_S47,0.00868339714469578,0.89
F3-e003Coalescence-mBHI-p7_S110,0.045948043829242016,0.9450570920931021
F100-e003Coalescence-mGAM-p5_S67,0.375,0.9599723016210056
G8-e003Coalescence-mBHI-p7_S125,0.5,0.6
F4-e003Coalescence-mBHI-p5_S15,0.349,0.9095
H111-e003Coalescence-mBHI-p5_S44,0.007871559305982252,0.22799999999999998
E111-e003Coalescence-mBHI-p7_S104,0.646,0.379
E2-e003Coalescence-mGAM-p3_S57,0.9995199164174019,0.034
F2-e003Coalescence-mBHI-p5_S13,0.23620421167366207,0.5
F4-e003Coalescence-mBHI-p3_S23,0.256,0.8
F2-e003Coalescence-mGAM-p3_S69,0.143,0.708
E9-e003Coalescence-mGAM-p5_S54,0.583,0.41300000000000003
G3-e003Coalescence-mGAM-p5_S74,0.3565,0.9724999999999999
E111-e003Coalescence-mGAM-p5_S56,0.056,0.1255
G100-e003Coalescence-mGAM-p5_S79,0.010768583436879657,0.9994162390186546
H100-e003Coalescence-mGAM-p5_S91,0.016044607594721847,0.479
G9-e003Coalescence-mBHI-p3_S130,0.2465,0.9770778335961403
E4-e003Coalescence-mGAM-p7_S147,0.0022365622344764627,0.9998727924808689
E4-e003Coalescence-mGAM-p3_S59,0.012616526129165423,0.9994529721947609
