,A2-e003Coalescence-mBHI-inoculumn-redo,D5-e003Coalescence-Inoculumn-mBHI
G3-e004Assembly-epsilon-p7,0.7,0.02460309506276305
B4-e003Coalescence-mGAM-p5,0.704,0.0042266516766021585
D4-e003Coalescence-mGAM-p5,0.00015269933125133093,0.9998667657177331
C3-e004Assembly-mBHI-p7,0.9904140385608656,0.002730169681795444
B5-e003Coalescence-mGAM-p5,0.00040155124652307625,0.9993051098546013
BB-Fecal,0.16839439995048405,0.09057680253570007
B5-e003Coalescence-Inoculumn-mBHI,0.17900000000000002,0.342
G3-e004Assembly-epsilon-p3,0.778,0.010508934889239494
C2-e003Coalescence-mGAM-p3,0.591,0.01331683302389237
B5-e003Coalescence-mGAM-p7,0.0004404987378771397,0.9995464277123571
D8-e003Coalescence-mBHI-p5,0.556,0.4
E5-e004Assembly-mGAM-p7,0.06846686814246362,0.023445150791084758
C10-e003Assembly-mGAM-p3,0.571,0.01631192308866184
B10-e003Coalescence-mBHI-p5,0.526,0.011520854904567562
D5-e003Coalescence-Inoculumn-mGAM,0.00037697191858998146,0.9998185981762959
B3-e004Assembly-mBHI-p5,0.9734217899329632,0.007776416530516816
B5-e003Coalescence-mBHI-p3,0.14650000000000002,0.662
G4-e004Assembly-epsilon-p5,0.032727258423991004,0.012399765925153659
C4-e003Coalescence-mGAM-p5,0.5640000000000001,0.003502644629441401
C5-e003Coalescence-mGAM-p7,0.00030254446939516035,0.9997355920251468
C5-e003Coalescence-mBHI-inoculumn-redo,0.33799999999999997,0.388
A10-e003Coalescence-mBHI-p5,0.8868838294830617,0.06072356156960698
BF-Fecal,0.429,0.052045106396286886
AM-Fecal,0.8831680569499116,0.04988144915335485
B8-e003Assembly-mGAM-p3,0.9933205895188701,0.006604728540618664
A4-e003Coalescence-mGAM-p5,0.004922092263676928,0.9910876564012676
D5-e003Coalescence-mBHI-p5,0.5365,0.0019049501712449827
D3-e003Assembly-mBHI-p3,0.104,0.005841797345384863
D4-e003Coalescence-mGAM-p7,0.000179873761356217,0.9999196831893371
A8-e003Coalescence-mBHI-p7,0.9962244282016125,0.0058185177833000685
e003-inoculumn-fecal-AC,0.667,0.016537699431965917
E3-e004Assembly-mGAM-p7,0.9288208220846689,0.02211227922747993
B9-e003GlycerolRevival-mGAM-p2,0.061034889825484266,0.017674075100319302
C4-e003Coalescence-mGAM-p3,0.5369999999999999,0.0017922748244509413
B2-e003Coalescence-Inoculumn-mGAM,0.918,0.0024505691757208525
D5-e003Coalescence-mGAM-p7,0.0006779528584689277,0.9997494859409157
C5-e003Coalescence-mBHI-p5,0.115,0.765
C5-e003Coalescence-mGAM-p3,0.0007155428212298552,0.995
A3-e003Coalescence-mBHI-inoculumn-redo,0.625,0.0229926688831763
D9-e003Assembly-mGAM-p5,0.11873208821659473,0.0568889050387261
B12-e003Coalescence-mGAM-p3,0.005243815269884263,0.961
A11-e003Coalescence-mBHI-p7,0.636,0.31599999999999995
A3-e003Coalescence-Inoculumn-mGAM,0.945,0.004447284525670422
D10-e003Assembly-mGAM-p3,0.583,0.015022970563550005
C3-e003Coalescence-mGAM-p5,0.562,0.003078807189644919
C10-e003GlycerolRevival-mGAM-p2,0.727,0.01234074022504999
D3-e003Assembly-mBHI-p5,0.0935,0.0030623030450161863
A10-e003Coalescence-mGAM-p3,0.739,0.0056601295957155705
A9-e003Coalescence-mBHI-p3,0.593,0.0026458253787652983
A2-e003Coalescence-Inoculumn-mBHI,0.9916433631356355,0.011527564469717443
D3-e003Coalescence-mBHI-p7,0.134,0.077
C3-e003Coalescence-mBHI-p5,0.294,0.005920180720955546
D11-e003Assembly-mGAM-p3,0.0017074467732542853,0.9993439472637247
D2-e003Assembly-mBHI-p3,0.9970697339274546,0.005375444180373652
B3-e003Assembly-mBHI-p5,0.03822503228379459,0.010083456337086221
A9-e003Coalescence-mBHI-p5,0.44399999999999995,0.010673494947050968
D5-e003Coalescence-Inoculumn-mBHI,0.001070470488662223,0.9998303002299761
B2-e003Coalescence-mGAM-p3,0.227,0.009775316598535233
C11-e003Coalescence-mGAM-p5,0.0022087562603368355,0.9965276913360784
G4-e004Assembly-epsilon-p3,0.01582587873475196,0.005970065198710275
B3-e003Coalescence-Inoculumn-mBHI,0.098,0.0031787830943119776
A8-e003Coalescence-mBHI-p5,0.9874410312645018,0.013798475827272009
D5-e004Assembly-mGAM-p7,0.0048226778618313156,0.0009192350197650642
C2-e003Assembly-mBHI-p5,0.8943591649815852,0.08483891269549641
D9-e003Coalescence-mBHI-p3,0.11416659686648575,0.055302126719082696
D5-e003Assembly-mBHI-p5,0.006341820708544195,0.9933198355600198
A5-e003Coalescence-mBHI-p7,0.14800000000000002,0.814
BG-Fecal,0.5235000000000001,0.005082323922600845
D2-e003Coalescence-mGAM-p5,0.0002841125473362455,0.9999316548600456
B9-e003Assembly-mGAM-p5,0.1545466185883641,0.08087117979774706
D3-e003Coalescence-mGAM-p3,0.0008373401889580488,0.9983895140614343
D9-e003Coalescence-mGAM-p3,0.003911587527983621,0.96
D3-e003Coalescence-mGAM-p5,0.0005456475338738358,0.995
C10-e003Coalescence-mGAM-p3,0.565,0.011046767415840477
A5-e003Coalescence-mBHI-inoculumn-redo,0.238,0.727
B11-e003Assembly-mGAM-p3,0.0008739132686938089,0.9997647274411087
D2-e003Assembly-mBHI-p5,0.9619634010933604,0.03489503974518563
B9-e003Coalescence-mGAM-p7,0.012873993616282267,0.0032807206509886987
B11-e003Coalescence-mGAM-p7,0.005418209937416845,0.95
C3-e003Coalescence-Inoculumn-mGAM,0.481,0.006129112844176554
B5-e003Coalescence-mBHI-p7,0.278,0.3
A3-e003Coalescence-mGAM-p7,0.091,0.00656393438817033
D4-e003Coalescence-Inoculumn-mBHI,0.341,0.375
A4-e003Coalescence-mBHI-p5,0.636,0.019961463615403335
B3-e003Coalescence-mBHI-p7,0.02087615705220739,0.005335997651327614
D10-e003Coalescence-mGAM-p7,0.014,0.969
C12-e003Coalescence-mGAM-p3,0.0035907919389321584,0.9939727245874846
C11-e003Coalescence-mGAM-p3,0.015,0.972
D5-e004Assembly-mGAM-p3,0.010376469324557049,0.0020004644581624012
A10-e003Coalescence-mBHI-p7,0.9223489609934301,0.0291229407444825
C10-e003Coalescence-mBHI-p7,0.571,0.013463560395408872
B9-e003Coalescence-mBHI-p5,0.009568508768858442,0.0024552237793769925
F4-e004Assembly-epsilon-p3,0.023376613159993575,0.008776870689773465
B10-e003Coalescence-mBHI-p3,0.7,0.008138020308716288
C11-e003Coalescence-mBHI-p5,0.5705,0.24
A2-e003Coalescence-mGAM-p7,0.9992273084606155,0.0010563137822217242
C5-e003Assembly-mBHI-p3,0.017683515349832694,0.977975444672242
E3-e004Assembly-mGAM-p5,0.9818210027054114,0.005249785601035491
C3-e003GlycerolRevival-mBHI-p2,0.44699999999999995,0.005476727945478155
D10-e003Coalescence-mGAM-p3,0.0016556090926799448,0.988
B10-e003Coalescence-mGAM-p7,0.9858150745828604,0.003522795532563523
C4-e004Assembly-mBHI-p3,0.15050239246820515,0.09003219167718161
A9-e003Coalescence-mBHI-p7,0.375,0.003137404902800688
C2-e003Coalescence-Inoculumn-mGAM,0.948,0.0025478330280373934
B3-e003Coalescence-Inoculumn-mGAM,0.013534294532977682,0.0037610176253164655
D11-e003Coalescence-mGAM-p7,0.00038416435467482834,0.9998768054342881
D5-e003Coalescence-mGAM-p3,9.953960368051233e-05,0.9999685943926917
E4-e004Assembly-mGAM-p5,0.06952653766495369,0.030495149660562704
D2-e003Coalescence-Inoculumn-mBHI,0.222,0.727
B4-e003Coalescence-Inoculumn-mGAM,0.483,0.0044111608709680615
A10-e003Coalescence-mGAM-p7,0.974076388996374,0.01011604480111775
B2-e003Assembly-mBHI-p3,0.9908034511760102,0.010689136296267231
F4-e004Assembly-epsilon-p7,0.02495619338941655,0.009376689456361909
D9-e003Coalescence-mBHI-p5,0.02426839019706343,0.008358530176490133
C4-e003Coalescence-Inoculumn-mGAM,0.667,0.00737871929662174
D4-e003Coalescence-mGAM-p3,0.0007398384560501141,0.995
B9-e003Coalescence-mBHI-p7,0.015281048899893611,0.003924026622349269
A2-e003Coalescence-mGAM-p5,0.9995666016996763,0.0006940606544388937
D11-e003Assembly-mGAM-p5,0.0004454605326553007,0.9997846727655789
C3-e003Coalescence-mGAM-p7,0.6074999999999999,0.0006888053654509174
B11-e003GlycerolRevival-mGAM-p2,0.0010051763377237376,0.9995638159660257
B3-e003Coalescence-mGAM-p5,0.010689327953035635,0.002730952956677692
D9-e003Coalescence-mBHI-p7,0.021966507793597066,0.0058484985535921154
B10-e003Assembly-mGAM-p3,0.9293244748460885,0.024531346180114946
D3-e004Assembly-mGAM-p5,0.9874026394234406,0.00368628634298549
C5-e003Coalescence-mBHI-p7,0.0625,0.874
D12-e003Coalescence-mBHI-p3,0.008714589028011522,0.9890013923839566
D4-e004Assembly-mGAM-p7,0.03483690251082296,0.013404412405838494
C11-e003Coalescence-mGAM-p7,0.024,0.95
C11-e003Assembly-mGAM-p3,0.0011688980545853322,0.999648545572866
D10-e003Coalescence-mBHI-p7,0.529,0.219
C9-e003Coalescence-mBHI-p7,0.789,0.015125034305189395
A2-e003Coalescence-mBHI-p3,0.8477532984022331,0.1375600386480534
B8-e003Coalescence-mGAM-p5,0.682,0.002654944196692454
C3-e004Assembly-mBHI-p3,0.948,0.003141032723253402
C11-e003Assembly-mGAM-p5,0.0014385857326429338,0.999484150111474
B10-e003GlycerolRevival-mGAM-p2,0.6395,0.03801181131506803
B3-e003Coalescence-mBHI-p5,0.008794746096878471,0.0022349393844855615
C2-e003Coalescence-mBHI-inoculumn-redo,0.658,0.009466895172450387
A8-e003Coalescence-mGAM-p7,0.9974583309841345,0.0028861251437727275
C11-e003GlycerolRevival-mGAM-p2,0.001297643474173733,0.9993124828626251
B2-e003Coalescence-Inoculumn-mBHI,0.429,0.008438894543066655
A11-e003Coalescence-mBHI-p5,0.731,0.227
C10-e003Coalescence-mGAM-p5,0.542,0.005677959758985567
C4-e003Assembly-mBHI-p5,0.5449999999999999,0.011375250845236296
C9-e003Assembly-mGAM-p5,0.18637968860946255,0.11073759147909927
A5-e003Coalescence-Inoculumn-mGAM,0.485,0.464
A3-e003Coalescence-mBHI-p3,0.784008966366637,0.12490121859110516
AG-Fecal,0.9968819935048445,0.0007491951310507436
D4-e003Coalescence-Inoculumn-mGAM,0.05300000000000002,0.833
A2-e003Coalescence-mBHI-p5,0.9389539447784641,0.05077215278695435
B5-e004Assembly-mBHI-p5,0.0917725991124013,0.04492119512977041
C5-e003Assembly-mBHI-p5,0.09200207028318583,0.8869511693870158
C10-e003Coalescence-mBHI-p5,0.615,0.01469730663962376
B9-e003Coalescence-mBHI-p3,0.027134447880782765,0.006955124357324456
C3-e003Coalescence-mBHI-inoculumn-redo,0.5,0.003156236491353659
e004-inoculumn-fecal-AR,0.55,0.01731065452631566
B5-e003Coalescence-mGAM-p3,0.0016125916439665338,0.979
BK-Fecal,0.9883323330768429,0.003406298127055402
C3-e003Assembly-mBHI-p5,0.4,0.010110542903296178
A5-e003Coalescence-mBHI-p3,0.11158868825435443,0.8698658935891488
C4-e004Assembly-mBHI-p7,0.15032912726460385,0.09670869305657703
C9-e003GlycerolRevival-mGAM-p2,0.01776625738722541,0.0045585865109954325
F3-e004Assembly-epsilon-p5,0.5854999999999999,0.0230267152098672
C9-e003Coalescence-mGAM-p5,0.682,0.001628492388612098
A2-e003Coalescence-mBHI-inoculumn-redo,0.9981024027099071,0.009755345888643855
C2-e003Coalescence-mGAM-p5,0.867,0.0022171523660059473
B8-e003GlycerolRevival-mGAM-p2,0.9981043770430954,0.00290790598515588
C8-e003Coalescence-mBHI-p5,0.875,0.007154079032007744
B8-e003Coalescence-mGAM-p7,0.46299999999999997,0.0010735159713016133
B4-e003Coalescence-Inoculumn-mBHI,0.479,0.0026577250068641365
D2-e003Coalescence-Inoculumn-mGAM,0.495,0.457
B8-e003Coalescence-mBHI-p7,0.512,0.010988395844312717
B3-e004Assembly-mBHI-p3,0.8955,0.005686819379129942
e003-inoculumn-fecal-AE,0.8385101077282213,0.07937714568904577
D3-e003Coalescence-Inoculumn-mGAM,0.08549999999999996,0.784
B11-e003Coalescence-mBHI-p3,0.01679751535477028,0.008081228779694957
C5-e003Coalescence-Inoculumn-mGAM,0.107,0.7989999999999999
C4-e003Coalescence-mBHI-p5,0.699,0.002093599087140296
G3-e004Assembly-epsilon-p5,0.95917942895942,0.011825877741582747
BC-Fecal,0.027035876171867926,0.005069363525213872
e004-inoculumn-fecal-BE,0.017464213283275402,0.0034715327142516234
BA-Fecal,0.981636635015011,0.006055439820654581
e003-inoculumn-fecal-AF,0.01159747088432101,0.9873766493416474
A11-e003Coalescence-mBHI-p3,0.583,0.368
A4-e003Coalescence-Inoculumn-mGAM,0.938,0.001223108105811032
B4-e003Coalescence-mBHI-p3,0.647,0.007557171775575331
A5-e003Coalescence-Inoculumn-mBHI,0.07978966072853182,0.902510353841691
A9-e003Coalescence-mGAM-p5,0.5575000000000001,0.0012288225309602637
C10-e003Coalescence-mGAM-p7,0.5105,0.0012073405209688023
F3-e004Assembly-epsilon-p7,0.667,0.041589470794899525
A11-e003Coalescence-mGAM-p3,0.09399999999999997,0.89
C10-e003Coalescence-mBHI-p3,0.538,0.009424886440419058
D2-e003Coalescence-mBHI-p3,0.020931976163394393,0.9786163065733626
C5-e003GlycerolRevival-mBHI-p2,0.028766678505847902,0.9663885386973132
H5-e003Coalescence-mBHI-p5_S40,0.0006037129605597855,0.9996788411215562
E2-e003Coalescence-mGAM-p7_S145,0.9992218162546257,0.0008340750278464171
G5-e003Coalescence-mBHI-p7_S124,0.06399999999999995,0.863
H111-e003Coalescence-mGAM-p7_S188,0.00028272530151826213,0.9998983304180717
H4-e003Coalescence-mGAM-p7_S183,9.644185503056372e-05,0.9998773879078411
F5-e003Coalescence-mGAM-p5_S64,0.000559496245687088,0.995
F5-e003Coalescence-mGAM-p7_S160,0.0050000000000000044,0.987
F8-e003Coalescence-mBHI-p3_S117,0.525,0.009172893899772112
H3-e003Coalescence-mBHI-p3_S46,0.15200000000000002,0.626
H2-e003Coalescence-mBHI-p7_S133,0.16700000000000004,0.786
E5-e003Coalescence-mBHI-p3_S12,0.03376479169363507,0.88
F100-e003Coalescence-mGAM-p7_S163,0.31,0.00559537163361581
F9-e003Coalescence-mBHI-p5_S18,0.013424754586537689,0.003558596875953677
H3-e003Coalescence-mBHI-p7_S134,0.133,0.478
E3-e003Coalescence-mGAM-p3_S58,0.04739239652989193,0.0131034264326845
G4-e003Coalescence-mBHI-p5_S27,0.583,0.0020570018780368135
E8-e003Coalescence-mBHI-p5_S5,0.9943630770589394,0.0073410651451479144
G2-e003Coalescence-mBHI-p3_S33,0.7746611612380342,0.1296098594267138
E9-e003Coalescence-mBHI-p5_S6,0.382,0.007582909005137406
H111-e003Coalescence-mBHI-p3_S144,0.00047032063515801,0.999836972038788
G111-e003Coalescence-mGAM-p5_S80,0.0010273341178041258,0.9984605786572819
G100-e003Coalescence-mGAM-p3_S179,0.5940000000000001,0.032331851841847864
F111-e003Coalescence-mGAM-p5_S68,0.0026494127968057298,0.9967783788066912
G111-e003Coalescence-mBHI-p5_S32,0.455,0.139
G5-e003Coalescence-mBHI-p3_S36,0.015839838899851043,0.87
H2-e003Coalescence-mGAM-p7_S181,8.068352305974329e-05,0.9999313730630477
H9-e003Coalescence-mGAM-p3_S190,0.004255568557614129,0.9941388443782155
E3-e003Coalescence-mBHI-p3_S10,0.5,0.03005044095256622
H2-e003Coalescence-mGAM-p5_S85,0.0038970171106174336,0.9961882362362847
G8-e003Coalescence-mGAM-p3_S177,0.8,0.0057974282347423856
F2-e003Coalescence-mGAM-p7_S157,0.212,0.005829276269829695
H3-e003Coalescence-mGAM-p3_S94,0.000925366507288711,0.9981401913652054
H4-e003Coalescence-mGAM-p3_S95,0.0014034825552494844,0.9978341594313466
E5-e003Coalescence-mBHI-p7_S100,0.05600000000000005,0.914
F3-e003Coalescence-mGAM-p3_S70,0.075,0.005699296324991354
E100-e003Coalescence-mBHI-p7_S103,0.8835,0.010037873261528408
F9-e003Coalescence-mGAM-p5_S66,0.011157836718644239,0.0028809781163439906
G111-e003Coalescence-mGAM-p7_S176,0.029991730729370985,0.9581182129631007
H100-e003Coalescence-mGAM-p7_S187,0.00556578732899193,0.9904536761445584
E100-e003Coalescence-mGAM-p3_S155,0.7,0.009247805269536152
E3-e003Coalescence-mGAM-p5_S50,0.143,0.0033339991602924757
F5-e003Coalescence-mGAM-p3_S72,0.0012049089959776898,0.9977204363028311
E9-e003Coalescence-mBHI-p7_S102,0.3305,0.006486430659468442
E5-e003Coalescence-mBHI-p5_S4,0.019461344626328772,0.9772790346098529
F111-e003Coalescence-mGAM-p7_S164,0.0024362290400418863,0.9963347230586571
E111-e003Coalescence-mBHI-p5_S8,0.696,0.25
H100-e003Coalescence-mBHI-p5_S43,0.367,0.31
F2-e003Coalescence-mGAM-p5_S61,0.231,0.003247173204322365
F5-e003Coalescence-mBHI-p5_S16,0.16700000000000004,0.325
F8-e003Coalescence-mGAM-p5_S65,0.704,0.003356097139632375
H8-e003Coalescence-mBHI-p7_S137,0.709,0.237
G9-e003Coalescence-mGAM-p5_S78,0.483,0.004164725654289647
E2-e003Coalescence-mBHI-p5_S1,0.8751384396308183,0.09313612820657649
E2-e003Coalescence-mBHI-p3_S9,0.8826181019874743,0.10236092165746148
G8-e003Coalescence-mGAM-p5_S77,0.983,0.0013408254616583935
G3-e003Coalescence-mBHI-p3_S34,0.6125,0.005935979710056616
G100-e003Coalescence-mBHI-p5_S31,0.565,0.014353552949921074
F9-e003Coalescence-mBHI-p3_S118,0.11598387070729992,0.05509969660319734
E111-e003Coalescence-mBHI-p3_S108,0.591,0.333
F8-e003Coalescence-mGAM-p3_S165,0.8656122806250401,0.07080476826654643
G3-e003Coalescence-mBHI-p5_S26,0.465,0.002519366733414125
G5-e003Coalescence-mBHI-p5_S28,0.048,0.895
H111-e003Coalescence-mGAM-p5_S92,0.0004630413658674893,0.9997833414457091
G4-e003Coalescence-mBHI-p3_S35,0.8,0.0024428022114585143
H9-e003Coalescence-mGAM-p5_S90,0.0031407270818093348,0.966
H2-e003Coalescence-mBHI-p3_S45,0.15000000000000002,0.8
E8-e003Coalescence-mBHI-p7_S101,0.825,0.08849999999999998
E4-e003Coalescence-mBHI-p5_S3,0.571,0.014907767163964379
H2-e003Coalescence-mGAM-p3_S93,0.000374760994763735,0.9997414825372416
E4-e003Coalescence-mGAM-p5_S51,0.531,0.006415962436241917
G9-e003Coalescence-mGAM-p7_S174,0.799,0.001304868449992825
F2-e003Coalescence-mBHI-p3_S21,0.528,0.0946151188094603
E8-e003Coalescence-mGAM-p3_S153,0.5195000000000001,0.0046073126171987085
G111-e003Coalescence-mGAM-p3_S180,0.003888064940690982,0.968
G5-e003Coalescence-mGAM-p3_S84,0.0014807529852290115,0.987
H8-e003Coalescence-mBHI-p5_S41,0.7070000000000001,0.236
E100-e003Coalescence-mBHI-p5_S7,0.9611610704072822,0.013463661824127763
G100-e003Coalescence-mGAM-p7_S175,0.542,0.013542157377197913
F9-e003Coalescence-mGAM-p7_S162,0.027498701075176348,0.007289684824478631
F8-e003Coalescence-mGAM-p7_S161,0.227,0.003854910518839355
F3-e003Coalescence-mBHI-p3_S22,0.010832821635675532,0.00283263466900909
G3-e003Coalescence-mBHI-p7_S122,0.379,0.0025775686234949338
G5-e003Coalescence-mGAM-p5_S76,0.0005990275601410434,0.9989151142128918
G5-e003Coalescence-mGAM-p7_S172,0.00016959520089660348,0.9997834122878163
G4-e003Coalescence-mGAM-p5_S75,0.617,0.001821909883350766
G8-e003Coalescence-mBHI-p3_S129,0.808,0.010323516316695798
E5-e003Coalescence-mGAM-p3_S60,0.000354287750701382,0.9998239574133612
G2-e003Coalescence-mGAM-p5_S73,0.565,0.0024038819666167698
E5-e003Coalescence-mGAM-p7_S148,0.00024998686692449373,0.9997401443932558
H9-e003Coalescence-mGAM-p7_S186,0.0033503834411233876,0.959
E100-e003Coalescence-mGAM-p5_S55,0.9757610948484446,0.00802091896900532
E8-e003Coalescence-mGAM-p5_S53,0.9975022488509248,0.002200989489895894
H5-e003Coalescence-mGAM-p3_S96,0.0002958383438768925,0.9998697915195334
G4-e003Coalescence-mGAM-p3_S83,0.509,0.0013230398428836002
F4-e003Coalescence-mBHI-p7_S111,0.537,0.006587671412800092
H3-e003Coalescence-mGAM-p7_S182,0.0009478259104026095,0.992
H5-e003Coalescence-mGAM-p5_S88,0.0003977575662707437,0.9998467728040006
F4-e003Coalescence-mGAM-p5_S63,0.522,0.010696677343605411
G4-e003Coalescence-mGAM-p7_S171,0.5369999999999999,0.009112627326039789
H8-e003Coalescence-mGAM-p5_S89,0.083,0.889
F3-e003Coalescence-mBHI-p5_S14,0.015322767145310896,0.003997415530251459
F100-e003Coalescence-mBHI-p7_S115,0.436,0.135
E3-e003Coalescence-mGAM-p7_S146,0.12,0.0038600000362892647
F100-e003Coalescence-mGAM-p3_S167,0.27,0.004037131513005778
G100-e003Coalescence-mBHI-p3_S131,0.9994717166403817,0.0004961945408996076
G4-e003Coalescence-mBHI-p7_S123,0.539,0.003501608884562258
E9-e003Coalescence-mGAM-p3_S154,0.5335000000000001,0.0013863241910613581
F3-e003Coalescence-mGAM-p5_S62,0.07299999999999998,0.00338572891501054
H4-e003Coalescence-mBHI-p7_S135,0.07,0.811
G111-e003Coalescence-mBHI-p7_S128,0.571,0.026269144371531005
H3-e003Coalescence-mBHI-p5_S38,0.21599999999999997,0.372
G3-e003Coalescence-mGAM-p3_S82,0.606,0.0021298788988435733
F111-e003Coalescence-mGAM-p3_S168,0.007206416241557529,0.9865246890479853
F3-e003Coalescence-mGAM-p7_S158,0.0525,0.002511614176461288
F8-e003Coalescence-mBHI-p7_S113,0.354,0.01006082504714491
H4-e003Coalescence-mBHI-p3_S47,0.25,0.533
F3-e003Coalescence-mBHI-p7_S110,0.05403380641689577,0.015498207457818412
F100-e003Coalescence-mGAM-p5_S67,0.471,0.013863347923921888
G8-e003Coalescence-mBHI-p7_S125,0.9451355677650795,0.018624484527601168
F4-e003Coalescence-mBHI-p5_S15,0.6,0.005752398183449623
H111-e003Coalescence-mBHI-p5_S44,0.0009729934747097379,0.999373065714751
E111-e003Coalescence-mBHI-p7_S104,0.524,0.39
E2-e003Coalescence-mGAM-p3_S57,0.9994785227373982,0.0006728816867923931
F2-e003Coalescence-mBHI-p5_S13,0.5,0.14228870121920417
