,B3-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
C12-e003Coalescence-mBHI-p3,0.054855595361522555,0.9411133824252601
C9-e003Coalescence-mGAM-p3,0.524,0.428
C11-e003Coalescence-mBHI-p3,0.2,0.75
D11-e003Coalescence-mBHI-p5,0.006784285235344072,0.07199999999999995
C9-e003Coalescence-mGAM-p7,0.095,0.89
C8-e003Coalescence-mGAM-p7,0.09499999999999997,0.388
D10-e003Coalescence-mBHI-p3,0.188,0.773
F3-e004Assembly-epsilon-p3,0.02259720142801685,0.516
B2-e003Coalescence-mBHI-p3,0.9388781364128266,0.03603213202817736
A8-e003Coalescence-mBHI-p3,0.013405503729186707,0.239
e004-inoculumn-fecal-BD,0.03033954596179254,0.050923957427943284
A4-e003Coalescence-mBHI-p7,0.05363653328877492,0.964443719282045
B9-e003Coalescence-mGAM-p5,0.9997579620589992,2.364327159341937e-05
A4-e003Coalescence-mBHI-inoculumn-redo,0.121,0.881
B3-e003Coalescence-mBHI-p3,0.9985831334973944,0.0006437001458793945
D4-e003Coalescence-mBHI-p5,0.07799999999999999,0.3975
C2-e003Coalescence-mBHI-p5,0.22373678692425789,0.7664759692322598
B3-e004Assembly-mBHI-p7,0.0097264533653366,0.982067362010195
B5-e004Assembly-mBHI-p7,0.006124777042979503,0.007397998473277849
D4-e003Coalescence-mBHI-p3,0.02017892976500207,0.239
C4-e003GlycerolRevival-mBHI-p2,0.007521129176278128,0.9957273699189324
D10-e003Assembly-mGAM-p5,0.08850798655542508,0.9352709662760605
B2-e003Assembly-mBHI-p5,0.17954627753610297,0.15
C3-e004Assembly-mBHI-p5,0.01354756004457598,0.9740330184231524
B8-e003Assembly-mGAM-p5,0.02444386299497134,0.2
F4-e004Assembly-epsilon-p5,0.021146704533583895,0.03543205050096693
C4-e003Coalescence-mGAM-p7,0.019646313295877165,0.9943534963581189
B12-e003Coalescence-mBHI-p3,0.994394790269033,0.0022797261376532284
D3-e004Assembly-mGAM-p7,0.011166105503259069,0.9791533907122134
C8-e003Assembly-mGAM-p3,0.011938381750978978,0.187
C3-e003Coalescence-mGAM-p3,0.124,0.883
B4-e003Assembly-mBHI-p5,0.014534055778002345,0.9942711918452005
D4-e004Assembly-mGAM-p5,0.010769673261203778,0.018207927896770535
D3-e003Coalescence-Inoculumn-mBHI,0.746,0.058500000000000024
C8-e003Assembly-mGAM-p5,0.009020480095855776,0.216
C3-e003Coalescence-mBHI-p7,0.663,0.30500000000000005
D11-e003Coalescence-mGAM-p5,0.004102514541029304,0.09299999999999999
A11-e003Coalescence-mGAM-p7,0.0112593338702718,0.19099999999999995
B8-e003Coalescence-mBHI-p5,0.829,0.013961250641287878
B10-e003Assembly-mGAM-p5,0.023124015748411306,0.9884794612382888
C2-e003Coalescence-mGAM-p7,0.001651130675901542,0.9994578993807205
D3-e003Coalescence-mBHI-p5,0.815,0.02221793975636277
B11-e003Coalescence-mGAM-p3,0.109,0.3165
C4-e003Coalescence-mBHI-inoculumn-redo,0.02634748669266563,0.9969202581845036
B5-e003Assembly-mBHI-p5,0.04241642036487883,0.048368830425521925
D2-e003Coalescence-mBHI-p5,0.06557408815725176,0.2
D8-e003Assembly-mGAM-p5,0.007303042316337631,0.125
D5-e003Coalescence-mGAM-p5,0.002256983653957665,0.354
B5-e003Coalescence-mBHI-p5,0.757,0.07899999999999996
D5-e003Coalescence-mBHI-p7,0.25,0.013323527876887871
C9-e003Coalescence-mBHI-p5,0.235,0.786
A5-e003Coalescence-mGAM-p3,0.002351499340965267,0.2945
A2-e003Coalescence-Inoculumn-mGAM,0.0031612665210179014,0.09199999999999997
E5-e004Assembly-mGAM-p5,0.03380297008656086,0.039831462832292344
D8-e003Coalescence-mGAM-p5,0.067,0.191
A12-e003Coalescence-mGAM-p3,0.093,0.18200000000000002
C2-e003Coalescence-mBHI-p3,0.02545988608361376,0.976814844010419
C4-e004Assembly-mBHI-p5,0.062146514575894485,0.09718813810415217
D9-e003Coalescence-mGAM-p7,0.093,0.22699999999999998
D4-e003Coalescence-mBHI-p7,0.125,0.342
