,sample,boot_med,boot_low,boot_high,actual_med
0,GUT_GENOME000472_A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME000472_0_abundances_trial_000,0.0,-0.0,0.0,-0.0
1,GUT_GENOME000472_A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME000472_10_abundances_trial_000,3.4468641998617957e-06,3.108922679052079e-06,3.776571257782169e-06,3.4468641998617957e-06
2,GUT_GENOME000472_A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME000472_11_abundances_trial_000,2.9884165668502447e-06,2.6904158883072533e-06,3.312175635236484e-06,3.0054452467897143e-06
3,GUT_GENOME000472_A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME000472_12_abundances_trial_000,2.785433200943585e-06,2.4787701226901643e-06,3.092098724319104e-06,2.785433200943585e-06
4,GUT_GENOME000472_A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME000472_1_abundances_trial_000,0.0,-0.0,0.0,-0.0
5,GUT_GENOME000472_A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME000472_2_abundances_trial_000,0.0,-0.0,0.0,-0.0
6,GUT_GENOME000472_A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME000472_3_abundances_trial_000,0.0,-0.0,0.0,-0.0
7,GUT_GENOME000472_A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME000472_4_abundances_trial_000,4.200442363189123e-07,3.1503273062972165e-07,5.492895751257247e-07,4.200442363189123e-07
8,GUT_GENOME000472_A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME000472_5_abundances_trial_000,1.2278333967234705e-06,1.0339622595230233e-06,1.4136275221547159e-06,1.2278333967234705e-06
9,GUT_GENOME000472_A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME000472_6_abundances_trial_000,2.932497626361773e-06,2.6174247648496996e-06,3.223336492903216e-06,2.9244188015573746e-06
