,sample,boot_med,boot_low,boot_high,actual_med
0,GUT_GENOME034180_A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME034180_0_abundances_trial_000,0.0,-0.0,0.0,-0.0
1,GUT_GENOME034180_A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME034180_0_abundances_trial_001,0.0,-0.0,0.0,-0.0
2,GUT_GENOME034180_A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME034180_10_abundances_trial_000,1.1287460313282775e-06,8.09657048435642e-07,1.4760548094123625e-06,1.1287460313282775e-06
3,GUT_GENOME034180_A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME034180_10_abundances_trial_001,9.116761622195199e-07,6.244972744903487e-07,1.2242527597619529e-06,9.116761622195199e-07
4,GUT_GENOME034180_A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME034180_11_abundances_trial_000,8.089782486334236e-07,5.489488835088904e-07,1.12679274351086e-06,8.089782486334236e-07
5,GUT_GENOME034180_A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME034180_11_abundances_trial_001,7.805794944189571e-07,4.914753385690838e-07,1.0704071657938984e-06,7.805794944189571e-07
6,GUT_GENOME034180_A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME034180_12_abundances_trial_000,8.968182667091893e-07,6.075212607522997e-07,1.2150458432615021e-06,9.257480087316028e-07
7,GUT_GENOME034180_A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME034180_12_abundances_trial_001,1.1275462542295799e-06,8.095192291333442e-07,1.5323092390533915e-06,1.1275462542295799e-06
8,GUT_GENOME034180_A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME034180_1_abundances_trial_000,0.0,-0.0,0.0,-0.0
9,GUT_GENOME034180_A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME034180_1_abundances_trial_001,0.0,-0.0,0.0,-0.0
