,0
Coalescence-H3-A3-e003Coalescence-inoculumn-mBHI-0_S706,68.0
H5-e003Coalescence-mGAM-p3_S96,24.0
A8-e003Coalescence-mBHI-p3,22.0
A4-e003Coalescence-mBHI-p7,15.0
E5-e003Coalescence-mGAM-p3_S60,17.0
H8-e003Coalescence-mBHI-p5_S41,138.0
A4-e003Coalescence-mBHI-inoculumn-redo,46.0
B3-e003Coalescence-mBHI-p3,78.0
C5-e003Coalescence-mGAM-p1_S746,13.0
B3-e004Assembly-mBHI-p7,18.0
B5-e004Assembly-mBHI-p7,43.0
C4-e003GlycerolRevival-mBHI-p2,44.0
G5-e004Assembly-epsilon-p3,125.0
H2-e003Coalescence-mGAM-p3_S93,37.0
B2-e003Assembly-mBHI-p5,27.0
A4-e003Coalescence-mBHI-p1_S732,42.0
Assembly-G7-C3-ACPP-mBHI-3_S698,40.0
Coalescence-B4-D3-ACPP-AF-mBHI-mGAM-7_S635,11.0
H5-e003Coalescence-mGAM-p5_S88,43.0
H4-e003Coalescence-mGAM-p1_S803,20.0
H2-e003Coalescence-mGAM-p5_S85,11.0
E5-e003Coalescence-mBHI-p7_S100,170.0
D3-e003Coalescence-Inoculumn-mBHI,97.0
B8-e003Coalescence-mBHI-p5,105.0
H2-e003Coalescence-mGAM-p7_S181,87.0
E8-e003Coalescence-mBHI-p7_S101,28.0
F8-e003Coalescence-mBHI-p5_S17,96.0
B5-e003Coalescence-mBHI-p1_S741,70.0
B5-e003Assembly-mBHI-p5,36.0
D2-e003Coalescence-mBHI-p5,39.0
D5-e003Coalescence-mGAM-p5,43.0
D8-e003Coalescence-mBHI-p3,69.0
D4-e003Coalescence-mBHI-p1_S735,88.0
D5-e003Coalescence-mBHI-p7,48.0
E5-e003Coalescence-mBHI-p1_S804,55.0
Assembly-G3-B5-AF-mBHI-3_S694,17.0
A5-e003Coalescence-mGAM-p3,28.0
F5-e003Coalescence-mGAM-p5_S64,24.0
E5-e004Assembly-mGAM-p5,54.0
E5-e003Coalescence-mGAM-p5_S52,32.0
C4-e004Assembly-mBHI-p5,31.0
E5-e003Coalescence-mBHI-p5_S4,42.0
D2-e003Coalescence-mBHI-p1_S719,53.0
D5-e003Coalescence-mBHI-p3,74.0
G3-e004Assembly-epsilon-p7,86.0
A5-e003Coalescence-mGAM-p1_S744,9.0
B5-e003Coalescence-mGAM-p5,12.0
B5-e003Coalescence-Inoculumn-mBHI,52.0
E9-e003Coalescence-mBHI-p7_S102,76.0
D8-e003Coalescence-mBHI-p5,93.0
H2-e003Coalescence-mGAM-p1_S787,25.0
E5-e004Assembly-mGAM-p7,35.0
F8-e003Coalescence-mBHI-p3_S117,68.0
H5-e003Coalescence-mBHI-p1_S807,150.0
H4-e003Coalescence-mBHI-p1_S799,65.0
B3-e004Assembly-mBHI-p5,31.0
H3-e003Coalescence-mBHI-p3_S46,14.0
H2-e003Coalescence-mBHI-p7_S133,77.0
C5-e003Coalescence-mBHI-inoculumn-redo,71.0
A2-e003Coalescence-mBHI-p7,17.0
D5-e003Coalescence-mBHI-p1_S743,59.0
D2-e003Coalescence-mBHI-p7,8.0
A4-e003Coalescence-mGAM-p1_S736,7.0
H8-e003Coalescence-mBHI-p1_S815,19.0
A8-e003Coalescence-mBHI-p7,32.0
Coalescence-H2-A2-e003Coalescence-inoculumn-mBHI-0_S705,276.0
E5-e003Coalescence-mBHI-p3_S12,51.0
Coalescence-H4-A4-e003Coalescence-inoculumn-mBHI-0_S707,59.0
Coalescence-E1-B8-AA-ACPP-mGAM-mBHI-3_S668,264.0
D5-e003Coalescence-mGAM-p1_S747,55.0
D5-e003Coalescence-mGAM-p7,15.0
C5-e003Coalescence-mGAM-p3,13.0
D3-e003Coalescence-mBHI-p1_S727,60.0
A11-e003Coalescence-mBHI-p7,36.0
E111-e003Coalescence-mBHI-p7_S104,273.0
E3-e003Coalescence-mBHI-p1_S788,33.0
A2-e003Coalescence-Inoculumn-mBHI,82.0
F5-e003Coalescence-mBHI-p1_S805,55.0
H2-e003Coalescence-mBHI-p1_S783,61.0
D5-e003Coalescence-Inoculumn-mBHI,133.0
Coalescence-D5-H2-AA-AF-mBHI-mBHI-5_S660,70.0
H2-e003Coalescence-mBHI-p3_S45,58.0
A3-e003Coalescence-mBHI-p1_S724,47.0
A8-e003Coalescence-mBHI-p5,19.0
D5-e004Assembly-mGAM-p7,23.0
C2-e003Assembly-mBHI-p5,28.0
G5-e003Coalescence-mGAM-p1_S810,14.0
A5-e003Coalescence-mBHI-p7,64.0
B8-e003Coalescence-mBHI-p3,74.0
D2-e003Coalescence-mGAM-p5,58.0
H5-e003Coalescence-mGAM-p1_S811,61.0
D3-e003Coalescence-mGAM-p5,19.0
H3-e003Coalescence-mBHI-p1_S791,49.0
A5-e003Coalescence-mBHI-inoculumn-redo,44.0
D2-e003Assembly-mBHI-p5,35.0
F5-e003Coalescence-mGAM-p1_S809,26.0
Assembly-G6-C2-AA-mBHI-3_S697,25.0
D4-e003Coalescence-Inoculumn-mBHI,79.0
A5-e003Coalescence-mBHI-p1_S740,73.0
D2-e003Coalescence-mGAM-p1_S723,25.0
F2-e003Coalescence-mBHI-p1_S781,38.0
Coalescence-H9-C5-e003Coalescence-inoculumn-mBHI-0_S712,131.0
B2-e003Coalescence-mBHI-p1_S717,50.0
C5-e003Assembly-mBHI-p3,12.0
E5-e003Coalescence-mGAM-p7_S148,105.0
G5-e003Coalescence-mGAM-p7_S172,13.0
D4-e003Coalescence-mGAM-p1_S739,39.0
Coalescence-B12-H5-AF-AF-mBHI-mGAM-7_S643,76.0
C4-e004Assembly-mBHI-p3,29.0
D5-e003Coalescence-mGAM-p3,50.0
E5-e004Assembly-mGAM-p3,9.0
D2-e003Coalescence-Inoculumn-mBHI,46.0
E2-e003Coalescence-mBHI-p5_S1,31.0
F5-e003Coalescence-mBHI-p3_S24,8.0
E2-e003Coalescence-mBHI-p3_S9,45.0
D4-e003Coalescence-mGAM-p3,10.0
F8-e003Coalescence-mBHI-p7_S113,95.0
Coalescence-C7-A5-AA-AF-mBHI-mBHI-5_S650,85.0
H3-e003Coalescence-mGAM-p7_S182,20.0
G5-e004Assembly-epsilon-p5,56.0
D3-e003Coalescence-mGAM-p1_S731,26.0
D4-e004Assembly-mGAM-p7,28.0
A2-e003Coalescence-mBHI-p3,30.0
Coalescence-H5-A5-e003Coalescence-inoculumn-mBHI-0_S708,86.0
C2-e003Coalescence-mBHI-inoculumn-redo,36.0
B2-e003Coalescence-Inoculumn-mBHI,25.0
A11-e003Coalescence-mBHI-p5,60.0
G5-e003Coalescence-mBHI-p1_S806,39.0
A2-e003Coalescence-mBHI-p5,38.0
B5-e004Assembly-mBHI-p5,15.0
Coalescence-E4-C3-ACPP-AE-mBHI-mBHI-3_S671,6.0
G2-e003Coalescence-mBHI-p1_S782,27.0
A5-e003Coalescence-mBHI-p3,16.0
E111-e003Coalescence-mBHI-p5_S8,77.0
B2-e004Assembly-mBHI-p7,25.0
A2-e003Coalescence-mBHI-inoculumn-redo,90.0
Coalescence-E11-D3-ACPP-AF-mBHI-mBHI-3_S678,13.0
H8-e003Coalescence-mBHI-p7_S137,164.0
E5-e003Coalescence-mGAM-p1_S808,14.0
C5-e003Coalescence-mBHI-p1_S742,37.0
A3-e003Coalescence-mGAM-p1_S728,9.0
B8-e003Coalescence-mBHI-p7,43.0
B5-e003Coalescence-mGAM-p1_S745,16.0
E2-e003Coalescence-mBHI-p1_S780,26.0
B2-e004Assembly-mBHI-p3,27.0
G3-e004Assembly-epsilon-p5,74.0
Coalescence-B3-x-7_S634,26.0
A11-e003Coalescence-mBHI-p3,264.0
B2-e004Assembly-mBHI-p5,43.0
