,0.025,0.025
C12-e003Coalescence-mBHI-p3,0.8,0.808
C9-e003Coalescence-mGAM-p3,0.7994,0.622
C11-e003Coalescence-mBHI-p3,0.7676000000000001,0.855
D11-e003Coalescence-mBHI-p5,0.7419,0.848
C9-e003Coalescence-mGAM-p7,0.8026000000000001,0.667
D10-e003Coalescence-mBHI-p3,0.7224999999999999,0.687
F3-e004Assembly-epsilon-p3,,0.0
A4-e003Coalescence-mBHI-p7,0.5881000000000001,
B4-e003Coalescence-mBHI-p5,1.0,1.0
B9-e003Coalescence-mGAM-p5,0.815,0.754
D4-e003Coalescence-mBHI-p5,0.8277000000000001,0.7050000000000001
B3-e004Assembly-mBHI-p7,0.019875000000000004,0.0
D4-e003Coalescence-mBHI-p3,0.8039000000000001,1.0
C3-e004Assembly-mBHI-p5,0.020825,0.0
F4-e004Assembly-epsilon-p5,0.0,0.0
B12-e003Coalescence-mBHI-p3,0.7747,0.833
C3-e003Coalescence-mGAM-p3,0.705,0.75
D3-e003Coalescence-Inoculumn-mBHI,0.7224999999999999,0.798
D11-e003Coalescence-mGAM-p5,1.0,1.0
A11-e003Coalescence-mGAM-p7,,
B8-e003Coalescence-mBHI-p5,0.7596,0.782
D3-e003Coalescence-mBHI-p5,0.7961,0.8240000000000001
B11-e003Coalescence-mGAM-p3,0.8022,0.744
B5-e003Assembly-mBHI-p5,0.7251,0.615
D2-e003Coalescence-mBHI-p5,0.7959,0.78
D5-e003Coalescence-mGAM-p5,0.8473999999999999,0.725
B5-e003Coalescence-mBHI-p5,0.7891,0.78
D5-e003Coalescence-mBHI-p7,0.8232,0.651
C9-e003Coalescence-mBHI-p5,0.7010000000000001,0.853
A5-e003Coalescence-mGAM-p3,0.7881,0.675
D8-e003Coalescence-mGAM-p5,0.8308000000000001,1.0
A12-e003Coalescence-mGAM-p3,1.0,1.0
D9-e003Coalescence-mGAM-p7,0.8226000000000001,0.776
D4-e003Coalescence-mBHI-p7,0.7276,0.778
B10-e003Coalescence-mGAM-p3,0.821,0.758
A9-e003Coalescence-mGAM-p7,0.7689,0.618
B5-e003Coalescence-Inoculumn-mGAM,0.812,0.743
D10-e003Coalescence-mBHI-p5,0.7324999999999999,0.734
D5-e003Coalescence-mBHI-p3,0.7729,0.784
C5-e003Coalescence-mBHI-p3,0.6877000000000001,0.469
D9-e003Coalescence-mGAM-p5,0.7519,1.0
C9-e003Coalescence-mBHI-p3,0.7359,0.755
D10-e003Coalescence-mGAM-p5,0.7283,0.656
B11-e003Assembly-mGAM-p5,0.751875,
B4-e003Coalescence-mGAM-p5,0.6702999999999999,0.6859999999999999
D4-e003Coalescence-mGAM-p5,0.746,0.854
C3-e004Assembly-mBHI-p7,0.04345000000000002,0.0
B5-e003Coalescence-mGAM-p5,0.6745,0.75
B5-e003Coalescence-Inoculumn-mBHI,0.7797000000000001,0.688
B5-e003Coalescence-mGAM-p7,1.0,1.0
D8-e003Coalescence-mBHI-p5,0.7962,0.762
B10-e003Coalescence-mBHI-p5,0.7192,0.733
D5-e003Coalescence-Inoculumn-mGAM,0.699,0.846
B3-e004Assembly-mBHI-p5,0.025,0.0
B5-e003Coalescence-mBHI-p3,0.7768,0.6990000000000001
C5-e003Coalescence-mGAM-p7,1.0,
C5-e003Coalescence-mBHI-inoculumn-redo,0.739,0.62
A4-e003Coalescence-mGAM-p5,0.7681,0.78
D5-e003Coalescence-mBHI-p5,0.7132000000000001,0.6990000000000001
D4-e003Coalescence-mGAM-p7,1.0,0.75
B9-e003GlycerolRevival-mGAM-p2,0.668875,1.0
