,D5-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mGAM
B8-e003Coalescence-mGAM-p7,5,1
D2-e003Coalescence-Inoculumn-mGAM,3,1
B8-e003Coalescence-mBHI-p7,5,1
B3-e004Assembly-mBHI-p3,2,1
D3-e003Coalescence-Inoculumn-mGAM,4,0
B11-e003Coalescence-mBHI-p3,5,1
C5-e003Coalescence-Inoculumn-mGAM,5,1
G3-e004Assembly-epsilon-p5,1,0
A11-e003Coalescence-mBHI-p3,5,1
B2-e004Assembly-mBHI-p5,1,0
B4-e003Coalescence-mBHI-p3,5,1
A5-e003Coalescence-Inoculumn-mBHI,5,1
A9-e003Coalescence-mGAM-p5,4,1
A11-e003Coalescence-mGAM-p3,2,1
D2-e003Coalescence-mBHI-p3,5,1
H5-e003Coalescence-mBHI-p5_S40,5,1
G5-e003Coalescence-mBHI-p7_S124,5,1
H111-e003Coalescence-mGAM-p7_S188,5,1
H4-e003Coalescence-mGAM-p7_S183,5,1
F5-e003Coalescence-mGAM-p5_S64,5,1
F5-e003Coalescence-mGAM-p7_S160,5,1
F8-e003Coalescence-mBHI-p3_S117,5,1
H3-e003Coalescence-mBHI-p3_S46,3,1
H2-e003Coalescence-mBHI-p7_S133,5,1
E5-e003Coalescence-mBHI-p3_S12,5,1
F100-e003Coalescence-mGAM-p7_S163,5,1
F9-e003Coalescence-mBHI-p5_S18,5,1
H3-e003Coalescence-mBHI-p7_S134,5,1
E9-e003Coalescence-mBHI-p5_S6,5,1
H111-e003Coalescence-mBHI-p3_S144,5,1
G111-e003Coalescence-mGAM-p5_S80,5,0
F111-e003Coalescence-mGAM-p5_S68,0,0
G111-e003Coalescence-mBHI-p5_S32,3,1
G5-e003Coalescence-mBHI-p3_S36,5,1
H2-e003Coalescence-mGAM-p7_S181,5,1
H9-e003Coalescence-mGAM-p3_S190,2,1
H2-e003Coalescence-mGAM-p5_S85,2,0
H3-e003Coalescence-mGAM-p3_S94,5,1
H4-e003Coalescence-mGAM-p3_S95,5,1
E5-e003Coalescence-mBHI-p7_S100,5,1
G111-e003Coalescence-mBHI-p3_S132,0,1
F9-e003Coalescence-mGAM-p5_S66,5,0
G111-e003Coalescence-mGAM-p7_S176,1,0
H100-e003Coalescence-mGAM-p7_S187,5,1
F5-e003Coalescence-mGAM-p3_S72,5,1
E9-e003Coalescence-mBHI-p7_S102,5,1
E5-e003Coalescence-mBHI-p5_S4,5,1
F111-e003Coalescence-mGAM-p7_S164,4,1
E111-e003Coalescence-mBHI-p5_S8,5,1
H100-e003Coalescence-mBHI-p5_S43,5,1
F5-e003Coalescence-mBHI-p5_S16,5,1
F8-e003Coalescence-mGAM-p5_S65,5,1
H8-e003Coalescence-mBHI-p7_S137,5,1
G9-e003Coalescence-mGAM-p5_S78,5,1
G3-e003Coalescence-mBHI-p3_S34,2,1
F9-e003Coalescence-mBHI-p3_S118,3,0
E111-e003Coalescence-mBHI-p3_S108,1,0
G3-e003Coalescence-mBHI-p5_S26,5,1
G5-e003Coalescence-mBHI-p5_S28,5,1
H111-e003Coalescence-mGAM-p5_S92,5,1
H9-e003Coalescence-mGAM-p5_S90,5,1
H2-e003Coalescence-mBHI-p3_S45,5,1
E8-e003Coalescence-mBHI-p7_S101,5,1
E4-e003Coalescence-mBHI-p5_S3,5,1
H2-e003Coalescence-mGAM-p3_S93,3,1
E4-e003Coalescence-mGAM-p5_S51,4,1
G9-e003Coalescence-mGAM-p7_S174,5,1
G111-e003Coalescence-mGAM-p3_S180,2,0
G5-e003Coalescence-mGAM-p3_S84,5,1
H8-e003Coalescence-mBHI-p5_S41,5,1
F9-e003Coalescence-mGAM-p7_S162,5,1
F8-e003Coalescence-mGAM-p7_S161,5,1
G3-e003Coalescence-mBHI-p7_S122,5,1
G5-e003Coalescence-mGAM-p5_S76,2,1
G5-e003Coalescence-mGAM-p7_S172,5,1
E5-e003Coalescence-mGAM-p3_S60,5,1
E5-e003Coalescence-mGAM-p7_S148,5,1
H9-e003Coalescence-mGAM-p7_S186,3,1
H5-e003Coalescence-mGAM-p3_S96,5,1
F4-e003Coalescence-mBHI-p7_S111,5,1
H3-e003Coalescence-mGAM-p7_S182,5,1
H5-e003Coalescence-mGAM-p5_S88,5,1
H8-e003Coalescence-mGAM-p5_S89,5,1
F100-e003Coalescence-mBHI-p7_S115,5,1
F100-e003Coalescence-mGAM-p3_S167,4,1
E9-e003Coalescence-mGAM-p3_S154,5,1
H4-e003Coalescence-mBHI-p7_S135,5,1
G111-e003Coalescence-mBHI-p7_S128,5,1
H3-e003Coalescence-mBHI-p5_S38,5,1
G3-e003Coalescence-mGAM-p3_S82,5,1
F111-e003Coalescence-mGAM-p3_S168,5,1
F8-e003Coalescence-mBHI-p7_S113,5,1
H4-e003Coalescence-mBHI-p3_S47,2,1
F100-e003Coalescence-mGAM-p5_S67,2,1
F4-e003Coalescence-mBHI-p5_S15,5,1
H111-e003Coalescence-mBHI-p5_S44,5,1
E111-e003Coalescence-mBHI-p7_S104,3,1
F4-e003Coalescence-mBHI-p3_S23,5,1
E9-e003Coalescence-mGAM-p5_S54,4,1
G3-e003Coalescence-mGAM-p5_S74,5,1
E111-e003Coalescence-mGAM-p5_S56,2,0
H100-e003Coalescence-mGAM-p5_S91,2,1
G9-e003Coalescence-mBHI-p3_S130,5,1
E4-e003Coalescence-mGAM-p7_S147,5,1
H4-e003Coalescence-mBHI-p5_S39,5,1
H100-e003Coalescence-mBHI-p7_S139,5,1
E4-e003Coalescence-mBHI-p3_S11,5,1
H9-e003Coalescence-mBHI-p5_S42,5,1
H111-e003Coalescence-mGAM-p3_S192,3,1
F5-e003Coalescence-mBHI-p3_S24,5,1
E9-e003Coalescence-mGAM-p7_S150,2,0
H5-e003Coalescence-mBHI-p7_S136,5,1
G9-e003Coalescence-mBHI-p5_S30,5,1
F111-e003Coalescence-mBHI-p7_S116,5,1
F5-e003Coalescence-mBHI-p7_S112,5,1
F111-e003Coalescence-mBHI-p3_S120,5,1
H3-e003Coalescence-mGAM-p5_S86,5,1
E4-e003Coalescence-mBHI-p7_S99,3,1
H4-e003Coalescence-mGAM-p5_S87,5,1
G9-e003Coalescence-mGAM-p3_S178,5,1
H9-e003Coalescence-mBHI-p7_S138,5,0
H8-e003Coalescence-mGAM-p7_S185,5,1
F111-e003Coalescence-mBHI-p5_S20,5,1
F8-e003Coalescence-mBHI-p5_S17,5,1
E5-e003Coalescence-mGAM-p5_S52,2,1
