,index,fixed_diffs,comparisons,sample1,species_id
0,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,0,1417631,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
1,B_C7_G10_AE_AE_mGAM_mBHI_2_S127,0,1060213,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
2,B_G7_G10_AE_AE_mGAM_mGAM_2_S175,0,1403258,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
3,B_G11_C10_AE_AE_mGAM_mGAM_4_S179,0,1418643,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
4,C_G7_C10_AE_AE_mGAM_mGAM_6_S271,0,1381353,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
5,D_C6_C9_ACPP_AE_mGAM_mBHI_6_S318,0,1450719,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
6,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,0,1391598,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
7,D_G7_C10_AE_AE_mGAM_mGAM_6_S367,5,1370767,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
8,D_G11_G10_AE_AE_mGAM_mGAM_4_S371,6,1418572,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
9,C10-e003Coalescence-mGAM-p3,97,1446829,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
10,C10-e003Coalescence-mGAM-p5,114,1527162,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
11,C10-e003Coalescence-mGAM-p7,114,1523670,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
12,G100-e003Coalescence-mGAM-p3_S179,0,1359044,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
13,G100-e003Coalescence-mGAM-p7_S175,1,1355127,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
14,C3-e003Coalescence-Inoculumn-mGAM,91,1458789,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
15,C2-e003Coalescence-Inoculumn-mGAM,87,1453624,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
16,B4-e003Coalescence-Inoculumn-mGAM,100,1483264,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
17,C4-e003Coalescence-Inoculumn-mGAM,100,1482479,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
18,D4-e003Coalescence-Inoculumn-mGAM,76,1031726,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
19,C5-e003Coalescence-Inoculumn-mGAM,111,1483147,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
20,A4-e003Coalescence-Inoculumn-mGAM,114,1512649,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
21,G10-e003Coalescence-mBHI-p1_S830,0,1440727,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
22,D10-e003Coalescence-mGAM-p1_S771,0,1436562,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
23,G11-e003Coalescence-mBHI-p1_S838,0,1254985,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
24,H10-e003Coalescence-mGAM-p1_S835,0,1365703,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
25,C11-e003Coalescence-mGAM-p1_S778,0,1167229,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
26,H10-e003Coalescence-mBHI-p1_S831,0,1427579,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
27,G11-e003Coalescence-mGAM-p1_S842,0,1373142,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
28,G10-e003Coalescence-mGAM-p1_S834,0,1329895,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
29,C10-e003Coalescence-mGAM-p1_S770,0,1366963,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
30,G9-e003Coalescence-mGAM-p1_S826,0,958736,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
31,B10-e003Assembly-mGAM-p5,71,992326,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
32,B10-e003GlycerolRevival-mGAM-p2,70,1134339,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
33,Assembly-G5-C10-AE-mGAM-5_S696,0,1433666,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
34,C_B11_e003Assembly_4_S215,2,1440815,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
35,C_F3_e003Assembly_6_S255,2,1443521,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
36,C_F7_e003Assembly_6_S259,5,1443711,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
37,C_F11_e003Assembly_4_S263,3,1461811,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
38,D_B7_e003Assembly_S307,3,1428200,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
39,D_F7_e003Assembly_S355,18,1373671,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
40,D_F11_e003Assembly_S359,11,1420774,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
41,C_G2_e003Assembly_S266,0,1303502,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
42,C_G6_e003Assembly_S270,25,1209657,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,101598
0,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,0,1417631,B_C7_G10_AE_AE_mGAM_mBHI_2_S127,101598
1,B_C7_G10_AE_AE_mGAM_mBHI_2_S127,0,1060213,B_C7_G10_AE_AE_mGAM_mBHI_2_S127,101598
2,B_G7_G10_AE_AE_mGAM_mGAM_2_S175,0,1403258,B_C7_G10_AE_AE_mGAM_mBHI_2_S127,101598
3,B_G11_C10_AE_AE_mGAM_mGAM_4_S179,0,1418643,B_C7_G10_AE_AE_mGAM_mBHI_2_S127,101598
4,C_G7_C10_AE_AE_mGAM_mGAM_6_S271,0,1381353,B_C7_G10_AE_AE_mGAM_mBHI_2_S127,101598
5,D_C6_C9_ACPP_AE_mGAM_mBHI_6_S318,0,1450719,B_C7_G10_AE_AE_mGAM_mBHI_2_S127,101598
6,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,0,1391598,B_C7_G10_AE_AE_mGAM_mBHI_2_S127,101598
7,D_G7_C10_AE_AE_mGAM_mGAM_6_S367,6,1370767,B_C7_G10_AE_AE_mGAM_mBHI_2_S127,101598
8,D_G11_G10_AE_AE_mGAM_mGAM_4_S371,7,1418572,B_C7_G10_AE_AE_mGAM_mBHI_2_S127,101598
9,C10-e003Coalescence-mGAM-p3,61,1446829,B_C7_G10_AE_AE_mGAM_mBHI_2_S127,101598
10,C10-e003Coalescence-mGAM-p5,62,1527162,B_C7_G10_AE_AE_mGAM_mBHI_2_S127,101598
11,C10-e003Coalescence-mGAM-p7,60,1523670,B_C7_G10_AE_AE_mGAM_mBHI_2_S127,101598
12,G100-e003Coalescence-mGAM-p3_S179,0,1359044,B_C7_G10_AE_AE_mGAM_mBHI_2_S127,101598
13,G100-e003Coalescence-mGAM-p7_S175,0,1355127,B_C7_G10_AE_AE_mGAM_mBHI_2_S127,101598
14,C3-e003Coalescence-Inoculumn-mGAM,50,1458789,B_C7_G10_AE_AE_mGAM_mBHI_2_S127,101598
15,C2-e003Coalescence-Inoculumn-mGAM,50,1453624,B_C7_G10_AE_AE_mGAM_mBHI_2_S127,101598
16,B4-e003Coalescence-Inoculumn-mGAM,54,1483264,B_C7_G10_AE_AE_mGAM_mBHI_2_S127,101598
17,C4-e003Coalescence-Inoculumn-mGAM,61,1482479,B_C7_G10_AE_AE_mGAM_mBHI_2_S127,101598
18,D4-e003Coalescence-Inoculumn-mGAM,46,1031726,B_C7_G10_AE_AE_mGAM_mBHI_2_S127,101598
19,C5-e003Coalescence-Inoculumn-mGAM,59,1483147,B_C7_G10_AE_AE_mGAM_mBHI_2_S127,101598
