,index,fixed_diffs,comparisons,sample1,species_id
0,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,0,3153403,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,101313
1,B8-e003Coalescence-mGAM-p5,20,3148467,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,101313
2,B8-e003Coalescence-mGAM-p7,29,3165074,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,101313
3,A9-e003Coalescence-mGAM-p5,26,3139530,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,101313
4,F8-e003Coalescence-mGAM-p5_S65,0,2944605,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,101313
5,F8-e003Coalescence-mGAM-p7_S161,0,3090725,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,101313
6,E9-e003Coalescence-mGAM-p3_S154,3,3080384,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,101313
7,E9-e003Coalescence-mGAM-p5_S54,0,3034916,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,101313
8,Coalescence-D10-A9-AA-ACPP-mGAM-mGAM-3_S665,0,1789703,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,101313
9,C_E6_e003Assembly_S246,6,1546672,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,101313
10,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,7,3099539,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,101313
0,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,20,3153403,B8-e003Coalescence-mGAM-p5,101313
1,B8-e003Coalescence-mGAM-p5,0,3148467,B8-e003Coalescence-mGAM-p5,101313
2,B8-e003Coalescence-mGAM-p7,0,3165074,B8-e003Coalescence-mGAM-p5,101313
3,A9-e003Coalescence-mGAM-p5,0,3139530,B8-e003Coalescence-mGAM-p5,101313
4,F8-e003Coalescence-mGAM-p5_S65,14,2944605,B8-e003Coalescence-mGAM-p5,101313
5,F8-e003Coalescence-mGAM-p7_S161,11,3090725,B8-e003Coalescence-mGAM-p5,101313
6,E9-e003Coalescence-mGAM-p3_S154,9,3080384,B8-e003Coalescence-mGAM-p5,101313
7,E9-e003Coalescence-mGAM-p5_S54,12,3034916,B8-e003Coalescence-mGAM-p5,101313
8,Coalescence-D10-A9-AA-ACPP-mGAM-mGAM-3_S665,8,1789703,B8-e003Coalescence-mGAM-p5,101313
9,C_E6_e003Assembly_S246,17,1546672,B8-e003Coalescence-mGAM-p5,101313
10,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,25,3099539,B8-e003Coalescence-mGAM-p5,101313
0,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,29,3153403,B8-e003Coalescence-mGAM-p7,101313
1,B8-e003Coalescence-mGAM-p5,0,3148467,B8-e003Coalescence-mGAM-p7,101313
2,B8-e003Coalescence-mGAM-p7,0,3165074,B8-e003Coalescence-mGAM-p7,101313
3,A9-e003Coalescence-mGAM-p5,0,3139530,B8-e003Coalescence-mGAM-p7,101313
4,F8-e003Coalescence-mGAM-p5_S65,21,2944605,B8-e003Coalescence-mGAM-p7,101313
5,F8-e003Coalescence-mGAM-p7_S161,15,3090725,B8-e003Coalescence-mGAM-p7,101313
6,E9-e003Coalescence-mGAM-p3_S154,14,3080384,B8-e003Coalescence-mGAM-p7,101313
7,E9-e003Coalescence-mGAM-p5_S54,19,3034916,B8-e003Coalescence-mGAM-p7,101313
8,Coalescence-D10-A9-AA-ACPP-mGAM-mGAM-3_S665,15,1789703,B8-e003Coalescence-mGAM-p7,101313
9,C_E6_e003Assembly_S246,18,1546672,B8-e003Coalescence-mGAM-p7,101313
10,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,26,3099539,B8-e003Coalescence-mGAM-p7,101313
0,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,26,3153403,A9-e003Coalescence-mGAM-p5,101313
1,B8-e003Coalescence-mGAM-p5,0,3148467,A9-e003Coalescence-mGAM-p5,101313
2,B8-e003Coalescence-mGAM-p7,0,3165074,A9-e003Coalescence-mGAM-p5,101313
3,A9-e003Coalescence-mGAM-p5,0,3139530,A9-e003Coalescence-mGAM-p5,101313
4,F8-e003Coalescence-mGAM-p5_S65,15,2944605,A9-e003Coalescence-mGAM-p5,101313
5,F8-e003Coalescence-mGAM-p7_S161,13,3090725,A9-e003Coalescence-mGAM-p5,101313
6,E9-e003Coalescence-mGAM-p3_S154,11,3080384,A9-e003Coalescence-mGAM-p5,101313
7,E9-e003Coalescence-mGAM-p5_S54,14,3034916,A9-e003Coalescence-mGAM-p5,101313
8,Coalescence-D10-A9-AA-ACPP-mGAM-mGAM-3_S665,11,1789703,A9-e003Coalescence-mGAM-p5,101313
9,C_E6_e003Assembly_S246,18,1546672,A9-e003Coalescence-mGAM-p5,101313
10,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,25,3099539,A9-e003Coalescence-mGAM-p5,101313
0,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,0,3153403,F8-e003Coalescence-mGAM-p5_S65,101313
1,B8-e003Coalescence-mGAM-p5,14,3148467,F8-e003Coalescence-mGAM-p5_S65,101313
2,B8-e003Coalescence-mGAM-p7,21,3165074,F8-e003Coalescence-mGAM-p5_S65,101313
3,A9-e003Coalescence-mGAM-p5,15,3139530,F8-e003Coalescence-mGAM-p5_S65,101313
4,F8-e003Coalescence-mGAM-p5_S65,0,2944605,F8-e003Coalescence-mGAM-p5_S65,101313
5,F8-e003Coalescence-mGAM-p7_S161,1,3090725,F8-e003Coalescence-mGAM-p5_S65,101313
6,E9-e003Coalescence-mGAM-p3_S154,1,3080384,F8-e003Coalescence-mGAM-p5_S65,101313
7,E9-e003Coalescence-mGAM-p5_S54,0,3034916,F8-e003Coalescence-mGAM-p5_S65,101313
8,Coalescence-D10-A9-AA-ACPP-mGAM-mGAM-3_S665,1,1789703,F8-e003Coalescence-mGAM-p5_S65,101313
9,C_E6_e003Assembly_S246,5,1546672,F8-e003Coalescence-mGAM-p5_S65,101313
10,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,2,3099539,F8-e003Coalescence-mGAM-p5_S65,101313
0,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,0,3153403,F8-e003Coalescence-mGAM-p7_S161,101313
1,B8-e003Coalescence-mGAM-p5,11,3148467,F8-e003Coalescence-mGAM-p7_S161,101313
2,B8-e003Coalescence-mGAM-p7,15,3165074,F8-e003Coalescence-mGAM-p7_S161,101313
3,A9-e003Coalescence-mGAM-p5,13,3139530,F8-e003Coalescence-mGAM-p7_S161,101313
4,F8-e003Coalescence-mGAM-p5_S65,1,2944605,F8-e003Coalescence-mGAM-p7_S161,101313
5,F8-e003Coalescence-mGAM-p7_S161,0,3090725,F8-e003Coalescence-mGAM-p7_S161,101313
6,E9-e003Coalescence-mGAM-p3_S154,1,3080384,F8-e003Coalescence-mGAM-p7_S161,101313
7,E9-e003Coalescence-mGAM-p5_S54,0,3034916,F8-e003Coalescence-mGAM-p7_S161,101313
8,Coalescence-D10-A9-AA-ACPP-mGAM-mGAM-3_S665,0,1789703,F8-e003Coalescence-mGAM-p7_S161,101313
9,C_E6_e003Assembly_S246,1,1546672,F8-e003Coalescence-mGAM-p7_S161,101313
10,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,2,3099539,F8-e003Coalescence-mGAM-p7_S161,101313
0,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,3,3153403,E9-e003Coalescence-mGAM-p3_S154,101313
1,B8-e003Coalescence-mGAM-p5,9,3148467,E9-e003Coalescence-mGAM-p3_S154,101313
2,B8-e003Coalescence-mGAM-p7,14,3165074,E9-e003Coalescence-mGAM-p3_S154,101313
3,A9-e003Coalescence-mGAM-p5,11,3139530,E9-e003Coalescence-mGAM-p3_S154,101313
4,F8-e003Coalescence-mGAM-p5_S65,1,2944605,E9-e003Coalescence-mGAM-p3_S154,101313
5,F8-e003Coalescence-mGAM-p7_S161,1,3090725,E9-e003Coalescence-mGAM-p3_S154,101313
6,E9-e003Coalescence-mGAM-p3_S154,0,3080384,E9-e003Coalescence-mGAM-p3_S154,101313
7,E9-e003Coalescence-mGAM-p5_S54,0,3034916,E9-e003Coalescence-mGAM-p3_S154,101313
8,Coalescence-D10-A9-AA-ACPP-mGAM-mGAM-3_S665,1,1789703,E9-e003Coalescence-mGAM-p3_S154,101313
9,C_E6_e003Assembly_S246,9,1546672,E9-e003Coalescence-mGAM-p3_S154,101313
10,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,9,3099539,E9-e003Coalescence-mGAM-p3_S154,101313
0,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,0,3153403,E9-e003Coalescence-mGAM-p5_S54,101313
1,B8-e003Coalescence-mGAM-p5,12,3148467,E9-e003Coalescence-mGAM-p5_S54,101313
2,B8-e003Coalescence-mGAM-p7,19,3165074,E9-e003Coalescence-mGAM-p5_S54,101313
3,A9-e003Coalescence-mGAM-p5,14,3139530,E9-e003Coalescence-mGAM-p5_S54,101313
4,F8-e003Coalescence-mGAM-p5_S65,0,2944605,E9-e003Coalescence-mGAM-p5_S54,101313
5,F8-e003Coalescence-mGAM-p7_S161,0,3090725,E9-e003Coalescence-mGAM-p5_S54,101313
6,E9-e003Coalescence-mGAM-p3_S154,0,3080384,E9-e003Coalescence-mGAM-p5_S54,101313
7,E9-e003Coalescence-mGAM-p5_S54,0,3034916,E9-e003Coalescence-mGAM-p5_S54,101313
8,Coalescence-D10-A9-AA-ACPP-mGAM-mGAM-3_S665,0,1789703,E9-e003Coalescence-mGAM-p5_S54,101313
9,C_E6_e003Assembly_S246,5,1546672,E9-e003Coalescence-mGAM-p5_S54,101313
10,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,2,3099539,E9-e003Coalescence-mGAM-p5_S54,101313
0,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,0,3153403,Coalescence-D10-A9-AA-ACPP-mGAM-mGAM-3_S665,101313
1,B8-e003Coalescence-mGAM-p5,8,3148467,Coalescence-D10-A9-AA-ACPP-mGAM-mGAM-3_S665,101313
2,B8-e003Coalescence-mGAM-p7,15,3165074,Coalescence-D10-A9-AA-ACPP-mGAM-mGAM-3_S665,101313
3,A9-e003Coalescence-mGAM-p5,11,3139530,Coalescence-D10-A9-AA-ACPP-mGAM-mGAM-3_S665,101313
4,F8-e003Coalescence-mGAM-p5_S65,1,2944605,Coalescence-D10-A9-AA-ACPP-mGAM-mGAM-3_S665,101313
5,F8-e003Coalescence-mGAM-p7_S161,0,3090725,Coalescence-D10-A9-AA-ACPP-mGAM-mGAM-3_S665,101313
6,E9-e003Coalescence-mGAM-p3_S154,1,3080384,Coalescence-D10-A9-AA-ACPP-mGAM-mGAM-3_S665,101313
7,E9-e003Coalescence-mGAM-p5_S54,0,3034916,Coalescence-D10-A9-AA-ACPP-mGAM-mGAM-3_S665,101313
8,Coalescence-D10-A9-AA-ACPP-mGAM-mGAM-3_S665,0,1789703,Coalescence-D10-A9-AA-ACPP-mGAM-mGAM-3_S665,101313
9,C_E6_e003Assembly_S246,9,1546672,Coalescence-D10-A9-AA-ACPP-mGAM-mGAM-3_S665,101313
10,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,9,3099539,Coalescence-D10-A9-AA-ACPP-mGAM-mGAM-3_S665,101313
0,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,6,3153403,C_E6_e003Assembly_S246,101313
1,B8-e003Coalescence-mGAM-p5,17,3148467,C_E6_e003Assembly_S246,101313
2,B8-e003Coalescence-mGAM-p7,18,3165074,C_E6_e003Assembly_S246,101313
3,A9-e003Coalescence-mGAM-p5,18,3139530,C_E6_e003Assembly_S246,101313
4,F8-e003Coalescence-mGAM-p5_S65,5,2944605,C_E6_e003Assembly_S246,101313
5,F8-e003Coalescence-mGAM-p7_S161,1,3090725,C_E6_e003Assembly_S246,101313
6,E9-e003Coalescence-mGAM-p3_S154,9,3080384,C_E6_e003Assembly_S246,101313
7,E9-e003Coalescence-mGAM-p5_S54,5,3034916,C_E6_e003Assembly_S246,101313
8,Coalescence-D10-A9-AA-ACPP-mGAM-mGAM-3_S665,9,1789703,C_E6_e003Assembly_S246,101313
9,C_E6_e003Assembly_S246,0,1546672,C_E6_e003Assembly_S246,101313
10,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,3,3099539,C_E6_e003Assembly_S246,101313
0,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,7,3153403,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,101313
1,B8-e003Coalescence-mGAM-p5,25,3148467,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,101313
2,B8-e003Coalescence-mGAM-p7,26,3165074,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,101313
3,A9-e003Coalescence-mGAM-p5,25,3139530,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,101313
4,F8-e003Coalescence-mGAM-p5_S65,2,2944605,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,101313
5,F8-e003Coalescence-mGAM-p7_S161,2,3090725,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,101313
6,E9-e003Coalescence-mGAM-p3_S154,9,3080384,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,101313
7,E9-e003Coalescence-mGAM-p5_S54,2,3034916,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,101313
8,Coalescence-D10-A9-AA-ACPP-mGAM-mGAM-3_S665,9,1789703,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,101313
9,C_E6_e003Assembly_S246,3,1546672,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,101313
10,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,0,3099539,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,101313
