,sample1,sample2,passage1,passage2,mesocosms,sel_med,sel_lower,sel_upper,sel_med1,sel_lower1,sel_upper1,sel_med2,sel_lower2,sel_upper2
0,C5-e003Coalescence-mBHI-inoculumn-redo,C5-e003Coalescence-mBHI-p1_S742,0,1,C5-AE-AF-mBHI-mBHI,-0.4358157176482507,-0.46214800752699026,-0.4097955349571766,-0.4786784257624901,-0.5234440877252021,-0.4339901467409028,0.32476584470229075,0.31205013392213526,0.3415910952818098
1,C5-e003Coalescence-mBHI-inoculumn-redo,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,0,2,C5-AE-AF-mBHI-mBHI,-1.1427418427941736,-1.1534280273116733,-1.1303945432848361,-1.0650958177783423,-1.0817432188521845,-1.0495673848487599,1.0239048850892174,1.0199341801012087,1.034244227991892
2,C5-e003Coalescence-mBHI-inoculumn-redo,C5-e003Coalescence-mBHI-p3,0,3,C5-AE-AF-mBHI-mBHI,-0.5042177577892362,-0.5236814510010618,-0.4818786131729477,-0.46696438684701436,-0.4914640077228306,-0.436029031178866,0.45562240546305643,0.4541337628021386,0.46309837062345327
3,C5-e003Coalescence-mBHI-inoculumn-redo,A_C12_C5_AF_AE_mBHI_mBHI_4_S36,0,4,C5-AE-AF-mBHI-mBHI,-0.5132549432785037,-0.5191375004823476,-0.5086851327097307,-0.4752853833090505,-0.48347991666996515,-0.4678898886170937,0.47043002562008146,0.4687232298594599,0.4757396904649285
4,C5-e003Coalescence-mBHI-inoculumn-redo,C5-e003Coalescence-mBHI-p5,0,5,C5-AE-AF-mBHI-mBHI,-0.3527154749667927,-0.35803732620391815,-0.34884532170984056,-0.3258307531706079,-0.33317556412650606,-0.31933610627847814,0.32333625385896814,0.3213365254489872,0.32683084886449615
5,C5-e003Coalescence-mBHI-inoculumn-redo,C_C4_C5_AF_AE_mBHI_mBHI_6_S220,0,6,C5-AE-AF-mBHI-mBHI,-0.30543185955830565,-0.30880496272913643,-0.30165365230926644,-0.2807474018616811,-0.2859385608460759,-0.27558703092768666,0.2837755867442602,0.281315734282975,0.28665476191962325
6,C5-e003Coalescence-mBHI-inoculumn-redo,C5-e003Coalescence-mBHI-p7,0,7,C5-AE-AF-mBHI-mBHI,-0.3546481400618117,-0.35848579548885895,-0.34996387965852727,-0.3282056746098742,-0.332887597482521,-0.32220920023499605,0.33613440187250515,0.3344198162409422,0.3393383869412467
7,C5-e003Coalescence-mBHI-p1_S742,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,1,2,C5-AE-AF-mBHI-mBHI,-1.8487979235258445,-1.8778801935477785,-1.815758121579853,-1.651513209794195,-1.6966867286255245,-1.6065302323603337,1.7212947158003027,1.702749664300119,1.7419979596689914
8,C5-e003Coalescence-mBHI-p1_S742,C5-e003Coalescence-mBHI-p3,1,3,C5-AE-AF-mBHI-mBHI,-0.5378802865895066,-0.5628753241266805,-0.5049088261741203,-0.45906195647790815,-0.49990097198504163,-0.414704333887054,0.5210506858434392,0.5148742602434355,0.5251755772421404
9,C5-e003Coalescence-mBHI-p1_S742,A_C12_C5_AF_AE_mBHI_mBHI_4_S36,1,4,C5-AE-AF-mBHI-mBHI,-0.5390212427472265,-0.5485137302905673,-0.5292528815515819,-0.4734350502975479,-0.489225431640334,-0.45830824319986396,0.5185883405587441,0.5125914078451804,0.5251141732064788
10,C5-e003Coalescence-mBHI-p1_S742,C5-e003Coalescence-mBHI-p5,1,5,C5-AE-AF-mBHI-mBHI,-0.33221646162716145,-0.34048575288407806,-0.3245611803325706,-0.28762783031342365,-0.29969288732647387,-0.27603380153746254,0.3217401260347498,0.3174158656654503,0.32752690593782247
11,C5-e003Coalescence-mBHI-p1_S742,C_C4_C5_AF_AE_mBHI_mBHI_6_S220,1,6,C5-AE-AF-mBHI-mBHI,-0.27922290606262834,-0.2851693546582891,-0.2728870975997516,-0.24116119708151942,-0.25082043892458866,-0.23139712816437882,0.2745469662668517,0.27104832755566105,0.27929622243492186
12,C5-e003Coalescence-mBHI-p1_S742,C5-e003Coalescence-mBHI-p7,1,7,C5-AE-AF-mBHI-mBHI,-0.3410400331060961,-0.3467856217053481,-0.3346245210585495,-0.3031523874042236,-0.31121630284121987,-0.2942346662309063,0.33802916140087425,0.3347143242945084,0.34147033566947393
13,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,C5-e003Coalescence-mBHI-p3,2,3,C5-AE-AF-mBHI-mBHI,0.7735257842392268,0.7201441794587732,0.8405658730936957,0.7333892968383786,0.6601434455729258,0.8221045420200865,-0.6854084817720184,-0.6916468051847108,-0.6730011438132478
14,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,A_C12_C5_AF_AE_mBHI_mBHI_4_S36,2,4,C5-AE-AF-mBHI-mBHI,0.11619303719478208,0.10063470479348288,0.12870184706054572,0.11606656204426946,0.09795049128954728,0.130938583311334,-0.08276484706203502,-0.08899157759767828,-0.07684116486966897
15,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,C5-e003Coalescence-mBHI-p5,2,5,C5-AE-AF-mBHI-mBHI,0.17310926884545613,0.16298518488720082,0.1818619491850809,0.16745938381746064,0.15536089139356468,0.1786686892940455,-0.14477807055376782,-0.14892922424419666,-0.13940711476161485
16,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,C_C4_C5_AF_AE_mBHI_mBHI_6_S220,2,6,C5-AE-AF-mBHI-mBHI,0.11316545962914751,0.10615461529880102,0.11970239996157074,0.11142680609664946,0.10312067019170273,0.11974104451065809,-0.08713997111651106,-0.0902533363843327,-0.08326584660577396
17,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,C5-e003Coalescence-mBHI-p7,2,7,C5-AE-AF-mBHI-mBHI,-0.03938026597254876,-0.04565122311974864,-0.032365761962231086,-0.03230007351386948,-0.039506138901832966,-0.02461658796497326,0.06137605052098856,0.05862578870163215,0.06441412207786455
18,C5-e003Coalescence-mBHI-p3,A_C12_C5_AF_AE_mBHI_mBHI_4_S36,3,4,C5-AE-AF-mBHI-mBHI,-0.541097407391093,-0.6068851479290961,-0.4864575829072196,-0.5012561727498397,-0.5899714179315476,-0.42674951006771034,0.5193188140739098,0.5080257030486703,0.5249913651351554
19,C5-e003Coalescence-mBHI-p3,C5-e003Coalescence-mBHI-p5,3,5,C5-AE-AF-mBHI-mBHI,-0.12471234947510046,-0.1583184959545646,-0.10184011646933751,-0.11315656303774446,-0.15751418562859842,-0.08140705434355111,0.12490702645283558,0.11995747108746518,0.1298782346335045
20,C5-e003Coalescence-mBHI-p3,C_C4_C5_AF_AE_mBHI_mBHI_6_S220,3,6,C5-AE-AF-mBHI-mBHI,-0.10719454137582085,-0.12913510300065903,-0.08752186185776017,-0.09589402415059359,-0.1254657725444963,-0.06866801381250456,0.11192876802546392,0.10849770576381138,0.11537665256344276
21,C5-e003Coalescence-mBHI-p3,C5-e003Coalescence-mBHI-p7,3,7,C5-AE-AF-mBHI-mBHI,-0.24233290594013346,-0.2588173146328648,-0.2304727145012993,-0.22345446900552413,-0.24569268010179138,-0.2078042779646873,0.24651839917959173,0.24463435632004493,0.2503159886256867
22,A_C12_C5_AF_AE_mBHI_mBHI_4_S36,C5-e003Coalescence-mBHI-p5,4,5,C5-AE-AF-mBHI-mBHI,0.2885131040625949,0.26086197009181306,0.3155880026820241,0.2727154485545147,0.23739894441645037,0.3038923275625497,-0.26880451753723344,-0.28013223268303455,-0.25324590352026743
23,A_C12_C5_AF_AE_mBHI_mBHI_4_S36,C_C4_C5_AF_AE_mBHI_mBHI_6_S220,4,6,C5-AE-AF-mBHI-mBHI,0.11040783636269391,0.09878379055976196,0.12416094693496484,0.10678705014902945,0.09339284328420117,0.12384744170910064,-0.0915150951709871,-0.09717895274388766,-0.08376684614951291
