,sample1,sample2,passage1,passage2,mesocosms,sel_med,sel_lower,sel_upper,n_snps
0,D3-e003Coalescence-Inoculumn-mBHI,D3-e003Coalescence-mBHI-p1_S727,0,1,D3-AC/PP-AF-mBHI-mBHI,-1.667774083623952,-1.691605076108177,-1.6482773982001602,6373
1,D3-e003Coalescence-Inoculumn-mBHI,Coalescence-E11-D3-ACPP-AF-mBHI-mBHI-3_S678,0,3,D3-AC/PP-AF-mBHI-mBHI,-0.49844153522222634,-0.5049881217401513,-0.49366104447208625,6373
2,D3-e003Coalescence-Inoculumn-mBHI,D3-e003Coalescence-mBHI-p5,0,5,D3-AC/PP-AF-mBHI-mBHI,0.052278016053929566,0.046880736277455065,0.05692655697047724,6373
3,D3-e003Coalescence-Inoculumn-mBHI,D3-e003Coalescence-mBHI-p7,0,7,D3-AC/PP-AF-mBHI-mBHI,0.2435074953866408,0.23908260930588104,0.24860253035064345,6373
4,D3-e003Coalescence-mBHI-p1_S727,Coalescence-E11-D3-ACPP-AF-mBHI-mBHI-3_S678,1,3,D3-AC/PP-AF-mBHI-mBHI,0.08661241379491302,0.07590141409810591,0.095118501120111,6373
5,D3-e003Coalescence-mBHI-p1_S727,D3-e003Coalescence-mBHI-p5,1,5,D3-AC/PP-AF-mBHI-mBHI,0.48259637749145345,0.4752441615703388,0.489572276510572,6373
6,D3-e003Coalescence-mBHI-p1_S727,D3-e003Coalescence-mBHI-p7,1,7,D3-AC/PP-AF-mBHI-mBHI,0.5620544252217395,0.5574049035401991,0.5677895936729618,6373
7,Coalescence-E11-D3-ACPP-AF-mBHI-mBHI-3_S678,D3-e003Coalescence-mBHI-p5,3,5,D3-AC/PP-AF-mBHI-mBHI,0.8783573429681635,0.86661324236247,0.890170280626409,6373
8,Coalescence-E11-D3-ACPP-AF-mBHI-mBHI-3_S678,D3-e003Coalescence-mBHI-p7,3,7,D3-AC/PP-AF-mBHI-mBHI,0.8010365058231852,0.7941383600842458,0.8083781836119862,6373
9,D3-e003Coalescence-mBHI-p5,D3-e003Coalescence-mBHI-p7,5,7,D3-AC/PP-AF-mBHI-mBHI,0.7237156686782067,0.7032194636061793,0.7409211740318733,6373
10,B5-e003Coalescence-Inoculumn-mBHI,B5-e003Coalescence-mBHI-p1_S741,0,1,B5-AC/PP-AF-mBHI-mBHI,-1.596281137686155,-1.630829102415418,-1.5687067077185135,6373
11,B5-e003Coalescence-Inoculumn-mBHI,B5-e003Coalescence-mBHI-p3,0,3,B5-AC/PP-AF-mBHI-mBHI,-0.4454182716041169,-0.4515315822445669,-0.4382721599411765,6373
12,B5-e003Coalescence-Inoculumn-mBHI,B5-e003Coalescence-mBHI-p5,0,5,B5-AC/PP-AF-mBHI-mBHI,-0.003435875999320071,-0.008580404308841882,0.0017179284461236622,6373
13,B5-e003Coalescence-Inoculumn-mBHI,B5-e003Coalescence-mBHI-p7,0,7,B5-AC/PP-AF-mBHI-mBHI,0.019962317399531644,0.015651863386020117,0.023816908834596383,6373
14,B5-e003Coalescence-mBHI-p1_S741,B5-e003Coalescence-mBHI-p3,1,3,B5-AC/PP-AF-mBHI-mBHI,0.1304706497056694,0.11749275058857367,0.1492464942779983,6373
15,B5-e003Coalescence-mBHI-p1_S741,B5-e003Coalescence-mBHI-p5,1,5,B5-AC/PP-AF-mBHI-mBHI,0.39442230352988,0.3873033275635121,0.4029930411107838,6373
16,B5-e003Coalescence-mBHI-p1_S741,B5-e003Coalescence-mBHI-p7,1,7,B5-AC/PP-AF-mBHI-mBHI,0.2892358151052329,0.2832697618074165,0.29446137152605223,6373
17,B5-e003Coalescence-mBHI-p3,B5-e003Coalescence-mBHI-p5,3,5,B5-AC/PP-AF-mBHI-mBHI,0.6591739577147522,0.646747127977008,0.6728025014239254,6373
18,B5-e003Coalescence-mBHI-p3,B5-e003Coalescence-mBHI-p7,3,7,B5-AC/PP-AF-mBHI-mBHI,0.369033049438203,0.36129496109664333,0.37603343214481877,6373
19,B5-e003Coalescence-mBHI-p5,B5-e003Coalescence-mBHI-p7,5,7,B5-AC/PP-AF-mBHI-mBHI,0.0769205499786268,0.059017300620532065,0.09191096608459465,6373
20,B5-e003Coalescence-Inoculumn-mBHI,B5-e003Coalescence-mGAM-p1_S745,0,1,B5-AC/PP-AF-mBHI-mGAM,-1.9271008170978172,-1.9502595592983787,-1.9056624821089956,6373
21,B5-e003Coalescence-Inoculumn-mBHI,B5-e003Coalescence-mGAM-p3,0,3,B5-AC/PP-AF-mBHI-mGAM,-1.4949799787922828,-1.5147760415159688,-1.4885467045284155,6373
22,B5-e003Coalescence-Inoculumn-mBHI,B5-e003Coalescence-mGAM-p5,0,5,B5-AC/PP-AF-mBHI-mGAM,-1.5341482138466167,-1.5436563511841537,-1.5261017323226391,6373
23,B5-e003Coalescence-Inoculumn-mBHI,B5-e003Coalescence-mGAM-p7,0,7,B5-AC/PP-AF-mBHI-mGAM,-1.1080291261262827,-1.1175249605505746,-1.0989752107648718,6373
24,B5-e003Coalescence-mGAM-p1_S745,B5-e003Coalescence-mGAM-p3,1,3,B5-AC/PP-AF-mBHI-mGAM,-1.2789195596395158,-1.3064625946692048,-1.2694912475950746,6373
25,B5-e003Coalescence-mGAM-p1_S745,B5-e003Coalescence-mGAM-p5,1,5,B5-AC/PP-AF-mBHI-mGAM,-1.4357294367763205,-1.447614094881591,-1.4262765962463777,6373
26,B5-e003Coalescence-mGAM-p1_S745,B5-e003Coalescence-mGAM-p7,1,7,B5-AC/PP-AF-mBHI-mGAM,-0.9713557463341471,-0.9821912581027467,-0.9605360180547274,6373
27,B5-e003Coalescence-mGAM-p3,B5-e003Coalescence-mGAM-p5,3,5,B5-AC/PP-AF-mBHI-mGAM,-1.5929730646098252,-1.6164413444436325,-1.5608476625186505,6373
28,B5-e003Coalescence-mGAM-p3,B5-e003Coalescence-mGAM-p7,3,7,B5-AC/PP-AF-mBHI-mGAM,-0.8173094884299293,-0.8338724875371452,-0.7993392410735103,6373
29,B5-e003Coalescence-mGAM-p5,B5-e003Coalescence-mGAM-p7,5,7,B5-AC/PP-AF-mBHI-mGAM,-0.041701295648631787,-0.0777315339940673,-0.006278012322536445,6373
30,D3-e003Coalescence-Inoculumn-mBHI,D3-e003Coalescence-mGAM-p1_S731,0,1,D3-AC/PP-AF-mBHI-mGAM,-1.6830440030042766,-1.7026651782339157,-1.6635051337043762,6373
31,D3-e003Coalescence-Inoculumn-mBHI,D3-e003Coalescence-mGAM-p3,0,3,D3-AC/PP-AF-mBHI-mGAM,-2.3368647453426554,-2.3500168225628797,-2.3239937614356743,6373
32,D3-e003Coalescence-Inoculumn-mBHI,D3-e003Coalescence-mGAM-p5,0,5,D3-AC/PP-AF-mBHI-mGAM,-1.2642466109958592,-1.2676710590082074,-1.2616879625266342,6373
33,D3-e003Coalescence-Inoculumn-mBHI,Coalescence-B4-D3-ACPP-AF-mBHI-mGAM-7_S635,0,7,D3-AC/PP-AF-mBHI-mGAM,-1.237606009330156,-1.2452386267353746,-1.2300766133982628,6373
34,D3-e003Coalescence-mGAM-p1_S731,D3-e003Coalescence-mGAM-p3,1,3,D3-AC/PP-AF-mBHI-mGAM,-2.663668880116844,-2.6849879789087425,-2.643764386948859,6373
35,D3-e003Coalescence-mGAM-p1_S731,D3-e003Coalescence-mGAM-p5,1,5,D3-AC/PP-AF-mBHI-mGAM,-1.1592351477861005,-1.1633647428388356,-1.1564620404028378,6373
36,D3-e003Coalescence-mGAM-p1_S731,Coalescence-B4-D3-ACPP-AF-mBHI-mGAM-7_S635,1,7,D3-AC/PP-AF-mBHI-mGAM,-1.163451882528756,-1.1725447924617898,-1.1543142661724637,6373
37,D3-e003Coalescence-mGAM-p3,D3-e003Coalescence-mGAM-p5,3,5,D3-AC/PP-AF-mBHI-mGAM,0.3446242881030859,0.3262768722138954,0.3632560475617468,6373
38,D3-e003Coalescence-mGAM-p3,Coalescence-B4-D3-ACPP-AF-mBHI-mGAM-7_S635,3,7,D3-AC/PP-AF-mBHI-mGAM,-0.41319466383927494,-0.428923484317957,-0.3974882599915443,6373
39,D3-e003Coalescence-mGAM-p5,Coalescence-B4-D3-ACPP-AF-mBHI-mGAM-7_S635,5,7,D3-AC/PP-AF-mBHI-mGAM,-1.1711366560568703,-1.197233023471521,-1.1448646925878267,6373
